gen,evals,gen_feats,explored,Pam50 random forest balanced accuracy_min,Pam50 random forest balanced accuracy_avg,Pam50 random forest balanced accuracy_max,Pam50 random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,887,887,0.2,0.5864977795604963,0.7670592342314687,0.12186285693278631,0.0196078431372549,0.08987216554332343,1.0,0.15726457536456567
1,510,1129,1160,0.19448553337617316,0.6028425255009461,0.7670592342314687,0.13341971691949836,0.015625,0.0972128151471526,1.0,0.11224786850474912
2,500,1153,1400,0.2,0.6241180324927725,0.7758604586793604,0.12489875915034551,0.015625,0.10188660220027083,1.0,0.11682979938593424
3,500,1157,1637,0.2,0.6368553891703946,0.788406078308182,0.12560217216910288,0.015625,0.10699395155202983,1.0,0.11803227937953668
4,500,1144,1848,0.2,0.6505064204895064,0.7888844193022022,0.12545608626352472,0.015625,0.11257756147935379,1.0,0.12104214288411362
5,500,1163,2086,0.2,0.6649849329451145,0.7904835706236194,0.11881922715554007,0.01639344262295082,0.11608809528360473,1.0,0.11986816548349459
6,500,1164,2297,0.2,0.6780386374124614,0.8110813403950814,0.11561648877771744,0.017857142857142856,0.11806379332841362,1.0,0.11887733452904076
7,500,1167,2508,0.2,0.6920787821230403,0.8110813403950814,0.11434189511847942,0.017857142857142856,0.11651161828140028,1.0,0.11945641662599815
8,500,1192,2735,0.2,0.6988151622677407,0.8132636683229577,0.11602506156770642,0.017857142857142856,0.11968266517948997,1.0,0.12076670455405718
9,500,1190,2936,0.2,0.7082211219819418,0.8176830634697796,0.11737667927051404,0.017857142857142856,0.12120071614076662,1.0,0.12206239401476837
10,500,1161,3124,0.2,0.7153966831119033,0.8176830634697796,0.11818073187469826,0.017857142857142856,0.12305214121653907,1.0,0.12196060883652078
11,500,1190,3337,0.2,0.7151782532679003,0.8269584421382798,0.12363674175459788,0.018867924528301886,0.13319126788317687,1.0,0.12463907121134549
12,500,1202,3560,0.2,0.7225259737019468,0.8331400638572479,0.12648415357506168,0.019230769230769232,0.13537465128014783,1.0,0.1258391622417687
13,500,1191,3786,0.2,0.7320107649448198,0.8331400638572479,0.12296578957014259,0.019230769230769232,0.13536468453122488,1.0,0.123188304003816
14,500,1179,3976,0.2,0.737505660202152,0.8331400638572479,0.12344152015037992,0.019230769230769232,0.13782770649523626,1.0,0.12413897698668144
15,500,1205,4195,0.2,0.7407158283740107,0.8331400638572479,0.12425170717611228,0.02,0.1424191654281081,1.0,0.12421929594688413
16,500,1188,4388,0.2,0.7391640662881346,0.836992743835637,0.1296133512491,0.02127659574468085,0.15262754349971303,1.0,0.12543921929571417
17,500,1154,4579,0.2,0.7395632063368138,0.836992743835637,0.1338270819126033,0.02127659574468085,0.157887879603238,1.0,0.12702901896964516
18,500,1167,4763,0.2,0.7459243245054662,0.8465044833436339,0.13474348993413618,0.02127659574468085,0.15811653851043897,1.0,0.12680832784085957
19,500,1147,4951,0.2,0.744387835479076,0.8465044833436339,0.13806587947413096,0.024390243902439025,0.1649648265560484,1.0,0.12686128738300312
20,500,1169,5143,0.2,0.7450634647570887,0.8465044833436339,0.14166416890060216,0.024390243902439025,0.1690747407418611,1.0,0.12842685061927117
21,500,1129,5320,0.2,0.7458393874162134,0.8537206516563594,0.14333967028893513,0.043478260869565216,0.17223702985442788,1.0,0.1286212620767595
22,500,1158,5479,0.2,0.7484015298521208,0.8537206516563594,0.14335379453727518,0.043478260869565216,0.1722722697920975,1.0,0.1286104706828188
23,500,1115,5652,0.2,0.7490802286063554,0.8537206516563594,0.1444200048400997,0.043478260869565216,0.17524493624971818,1.0,0.12872050920816963
24,500,1130,5821,0.2,0.7491559205495366,0.8537206516563594,0.1456967704480086,0.043478260869565216,0.1773156236892137,1.0,0.12940843502842092
25,500,1149,5986,0.2,0.7509450773180228,0.8537206516563594,0.1448764808209028,0.043478260869565216,0.1779478811376476,1.0,0.1289568178769271
26,500,1137,6145,0.2,0.7528969248191928,0.8537206516563594,0.14474059809907266,0.043478260869565216,0.17644793166892037,1.0,0.12963087807744741
27,500,1157,6302,0.2,0.7548157825923683,0.8537206516563594,0.14430544349345295,0.043478260869565216,0.1763159655957778,1.0,0.12919405786488947
28,500,1163,6471,0.2,0.755359374134506,0.854805013179383,0.14414452673544495,0.043478260869565216,0.17742758257357127,1.0,0.12922026802667694
29,500,1157,6622,0.2,0.7525361770307641,0.8562533383335857,0.14628519145383004,0.043478260869565216,0.18270968524042625,1.0,0.12954679644030104
30,500,1186,6794,0.2,0.7553338161424928,0.8562533383335857,0.14486735761090577,0.043478260869565216,0.180986174394547,1.0,0.12881450519197923
31,500,1142,6932,0.2,0.755843395104869,0.8562533383335857,0.1449211562540813,0.043478260869565216,0.1811910389172605,1.0,0.12871098795285585
32,500,1152,7086,0.2,0.7571324046029608,0.8562533383335857,0.1444373591090134,0.043478260869565216,0.1812040057749642,1.0,0.12867835656427
33,500,1153,7229,0.2,0.7558979854201373,0.8562533383335857,0.14642307495849996,0.043478260869565216,0.1833575494822702,1.0,0.1290582200085665
34,500,1143,7390,0.2,0.7565656593596811,0.8562533383335857,0.1462548130511758,0.043478260869565216,0.18384199106408017,1.0,0.128683944788206
35,500,1181,7543,0.2,0.7579881333112996,0.8562533383335857,0.14617833082897438,0.043478260869565216,0.18292582944791855,1.0,0.12871013608442128
36,500,1173,7706,0.2,0.757674951515288,0.8562533383335857,0.14615636692721348,0.045454545454545456,0.1848235909858975,1.0,0.1281107208755213
37,500,1163,7849,0.2,0.7563494145679932,0.8562533383335857,0.14732128393037347,0.045454545454545456,0.18712119799704938,1.0,0.1285084496628052
38,500,1152,7966,0.2,0.7547758587916444,0.8562533383335857,0.14856521213333232,0.045454545454545456,0.18949488840193174,1.0,0.12879886209644803
39,500,1188,8127,0.2,0.7551381670271896,0.8562533383335857,0.14844581427703124,0.045454545454545456,0.18971421074625408,1.0,0.12864061060851423
40,500,1143,8255,0.2,0.7556286255581797,0.8562533383335857,0.14864079274920602,0.045454545454545456,0.18930132559219245,1.0,0.12887070540003207
41,500,1163,8400,0.2,0.7558967816503016,0.8562533383335857,0.14871249014725418,0.045454545454545456,0.1898876467873372,1.0,0.12852161247316018
42,500,1152,8537,0.2,0.7572039770254434,0.8562533383335857,0.14868689802951005,0.045454545454545456,0.18840287045256085,1.0,0.12884816694938717
43,500,1165,8676,0.2,0.7568424929788408,0.8562533383335857,0.14898827415043658,0.045454545454545456,0.18912657811744502,1.0,0.12895947035570607
44,500,1173,8814,0.2,0.7568511683144307,0.8562533383335857,0.14889424361249512,0.045454545454545456,0.18981605171574215,1.0,0.12857993389857786
45,500,1141,8951,0.2,0.7571348547692721,0.8562533383335857,0.14904286661472022,0.045454545454545456,0.1897891980138884,1.0,0.12862717819929956
46,500,1166,9090,0.2,0.7574187743446805,0.8562533383335857,0.1491562790036093,0.041666666666666664,0.18954680152149195,1.0,0.1287661509649161
47,500,1184,9219,0.2,0.7576341018578019,0.8627603729656205,0.14917434663236445,0.041666666666666664,0.19003860612212006,1.0,0.12844512679489045
48,500,1144,9339,0.2,0.7580036104226954,0.8627603729656205,0.1493292873880358,0.041666666666666664,0.18965226468577862,1.0,0.12866298031252224
49,500,1180,9459,0.2,0.7604011223707745,0.8627603729656205,0.1479824224228097,0.041666666666666664,0.18768780692132087,1.0,0.12809170774092948
50,500,1124,9581,0.2,0.7612299011341637,0.8627603729656205,0.14804492401796687,0.041666666666666664,0.18659833332302372,1.0,0.1285551495372296
51,500,1158,9711,0.2,0.7609007982411801,0.8627603729656205,0.14800359413199826,0.041666666666666664,0.18750704128173168,1.0,0.12823849142140992
52,500,1163,9817,0.2,0.7611686112736933,0.8627603729656205,0.1481177063703053,0.041666666666666664,0.18723323175792217,1.0,0.1283939467136915
53,500,1159,9929,0.2,0.7634029901321757,0.8627603729656205,0.14679172162554355,0.041666666666666664,0.18542849205318246,1.0,0.12772578003664573
54,500,1160,10036,0.2,0.7636236673525811,0.8627603729656205,0.1467072011034717,0.041666666666666664,0.18539775612244655,1.0,0.12774937254114285
55,500,1174,10151,0.2,0.7639191326165169,0.8627603729656205,0.146788992118058,0.041666666666666664,0.18557422883274277,1.0,0.1276192248024715
56,500,1179,10242,0.2,0.7642132098073164,0.8627603729656205,0.14687892092358665,0.045454545454545456,0.18558825626557826,1.0,0.127610298255567
57,500,1144,10347,0.2,0.7643975515817306,0.8627603729656205,0.14688648325066864,0.045454545454545456,0.18539586058935906,1.0,0.12775613110595266
58,500,1149,10460,0.2,0.7645637607730541,0.8627603729656205,0.146890574311578,0.045454545454545456,0.1855086089521074,1.0,0.127685956428679
59,500,1162,10565,0.2,0.7647433599564372,0.8627603729656205,0.14692283861412922,0.045454545454545456,0.18564796045028242,1.0,0.1275720011118359
60,500,1147,10675,0.2,0.7650431303916432,0.8627603729656205,0.14683682152600874,0.045454545454545456,0.18567593247825445,1.0,0.12754968989163318
61,500,1166,10790,0.2,0.765208670748046,0.8627603729656205,0.1467038653880186,0.045454545454545456,0.18556604412099767,1.0,0.1276425426410767
62,500,1143,10881,0.2,0.7636579442362712,0.8627603729656205,0.148238483970474,0.045454545454545456,0.18695322360817718,1.0,0.12837199301755559
63,500,1165,10997,0.2,0.7654412362390736,0.8627603729656205,0.14682072842678182,0.045454545454545456,0.18555363626741334,1.0,0.12762736432322444
64,500,1172,11096,0.2,0.7656776860411099,0.8627603729656205,0.14682591747271878,0.045454545454545456,0.18519559985937695,1.0,0.12783986318177357
65,500,1153,11193,0.2,0.7657969704388217,0.8627603729656205,0.146765470138148,0.045454545454545456,0.18571145818405882,1.0,0.12751831879027797
66,500,1167,11276,0.2,0.7659224949707557,0.866662867873276,0.1468359544091834,0.045454545454545456,0.18571615544757958,1.0,0.12752151736750567
67,500,1167,11354,0.2,0.7649421294799329,0.866662867873276,0.1482680197327598,0.045454545454545456,0.18657000160142576,1.0,0.12819094675574186
68,500,1169,11449,0.2,0.7645786336844425,0.866662867873276,0.14851364214856777,0.045454545454545456,0.1869184864499106,1.0,0.12834356413300066
69,500,1205,11544,0.2,0.7646598609172633,0.866662867873276,0.14849859124344528,0.045454545454545456,0.18690828174233748,1.0,0.1283713099984225
70,500,1151,11644,0.2,0.7643842279726262,0.866662867873276,0.14842713481780961,0.045454545454545456,0.18805727915015844,1.0,0.12785014951574367
71,500,1171,11743,0.2,0.7634144323792607,0.866662867873276,0.14971590416522043,0.045454545454545456,0.18888015823186102,1.0,0.12852741384240146
72,500,1171,11844,0.2,0.7635020866162413,0.866662867873276,0.14975738927347626,0.045454545454545456,0.18884535969706248,1.0,0.12855786774229597
73,500,1142,11917,0.2,0.7625512567824024,0.866662867873276,0.14992149657167417,0.045454545454545456,0.19050998775905895,1.0,0.1280701948168629
74,500,1170,12002,0.2,0.762708590440445,0.866662867873276,0.14998805410049987,0.045454545454545456,0.19058228213135334,1.0,0.1280111711105306
75,500,1188,12065,0.2,0.7628999902280197,0.866662867873276,0.1497616299712732,0.045454545454545456,0.19045551445458567,1.0,0.1280968720311243
76,500,1156,12142,0.2,0.7630891412578125,0.866662867873276,0.1497529159659168,0.045454545454545456,0.19033646683553804,1.0,0.12816869182932905
77,500,1174,12226,0.2,0.763721607528279,0.866662867873276,0.14979755251642332,0.045454545454545456,0.18960546450453572,1.0,0.12840034494181252
78,500,1156,12304,0.2,0.761681351787198,0.866662867873276,0.15120576903579855,0.045454545454545456,0.19200732200376167,1.0,0.1286255005653428
79,500,1160,12397,0.2,0.7614320876019662,0.866662867873276,0.15101000213722582,0.045454545454545456,0.19300491885135848,1.0,0.12819422957662627
80,500,1143,12482,0.2,0.7617236063842923,0.866662867873276,0.1510470489180153,0.045454545454545456,0.19286602996246957,1.0,0.12829337513618191
81,500,1155,12558,0.2,0.76182375304074,0.866662867873276,0.15110066467983488,0.045454545454545456,0.1927621338585735,1.0,0.12835485174583755
82,500,1160,12635,0.2,0.761989759032857,0.866662867873276,0.1511648785734096,0.045454545454545456,0.19275797135441097,1.0,0.12835716924621562
83,500,1142,12703,0.2,0.7621984889414609,0.866662867873276,0.15125551197072964,0.045454545454545456,0.192388274384714,1.0,0.12851246084534246
84,500,1180,12778,0.2,0.7622584744727906,0.866662867873276,0.15128787721308906,0.045454545454545456,0.192388274384714,1.0,0.12851246084534246
85,500,1175,12859,0.2,0.7631428483003235,0.866662867873276,0.15112909616490558,0.045454545454545456,0.19155494105138066,1.0,0.12851443820680736
86,500,1167,12922,0.2,0.7621818333002484,0.866662867873276,0.15134008015296913,0.045454545454545456,0.1927987638952035,1.0,0.12832218917048838
87,500,1168,13009,0.2,0.7624203140284708,0.866662867873276,0.1514401085152359,0.045454545454545456,0.19241927671571635,1.0,0.12848754143961463
88,500,1192,13086,0.2,0.7625724265754207,0.866662867873276,0.1514592849360158,0.045454545454545456,0.19240975290619253,1.0,0.12849668536904085
89,500,1158,13149,0.2,0.7626961676612598,0.8679095670586374,0.15134474813460608,0.045454545454545456,0.19285737195381156,1.0,0.12827350716189126
90,500,1168,13218,0.2,0.7627395177860273,0.8679095670586374,0.15136659464576496,0.045454545454545456,0.19263514973158938,1.0,0.12841485478082884
91,500,1180,13293,0.2,0.7628231629615001,0.8679095670586374,0.15123368971244647,0.045454545454545456,0.19307702648228964,1.0,0.12812707044801325
92,500,1153,13350,0.2,0.7629947736447815,0.8679095670586374,0.1510794885059349,0.045454545454545456,0.19281908997435313,1.0,0.12831242449645974
93,500,1151,13415,0.2,0.7633639117100727,0.8679095670586374,0.1512259386171639,0.045454545454545456,0.1925636787189419,1.0,0.128449193637325
94,500,1157,13478,0.2,0.7634479413524284,0.8679095670586374,0.1512707956048256,0.045454545454545456,0.19241805396186204,1.0,0.1285433241548228
95,500,1175,13545,0.2,0.7635156266158729,0.8679095670586374,0.15114292195103182,0.045454545454545456,0.19241805396186204,1.0,0.1285433241548228
96,500,1183,13606,0.2,0.7636742322941267,0.8679095670586374,0.1512062534052902,0.045454545454545456,0.19212916507297315,1.0,0.12868819076788016
97,500,1153,13663,0.2,0.7636502742805571,0.8679095670586374,0.15110430913238285,0.045454545454545456,0.19253477057857862,1.0,0.12847099969942255
98,500,1150,13730,0.2,0.7635891896657813,0.8679095670586374,0.1510728330204692,0.045454545454545456,0.19297755557136362,1.0,0.12818440244584592
99,500,1168,13788,0.2,0.7629775438784084,0.8679095670586374,0.15255376019294412,0.045454545454545456,0.1938641134579215,1.0,0.1287812548888606
100,500,1132,13842,0.2,0.7626924301346044,0.8679095670586374,0.15281813375491402,0.045454545454545456,0.19450134289515097,1.0,0.12874297823105763
101,500,1175,13905,0.2,0.7625382512486988,0.8679095670586374,0.1527619651843393,0.045454545454545456,0.1949571648509729,1.0,0.1285576808894142
102,500,1161,13960,0.2,0.7625742541830215,0.8679095670586374,0.15245250979916702,0.045454545454545456,0.19556587280968085,1.0,0.12822592742604288
103,500,1144,14025,0.2,0.7628011473294014,0.8679095670586374,0.15239252863041602,0.045454545454545456,0.19551587280968083,1.0,0.1282583040257035
104,500,1127,14083,0.2,0.763001603133446,0.8679095670586374,0.15239911396381184,0.045454545454545456,0.19567698392079197,1.0,0.12812858991755796
105,500,1164,14134,0.2,0.7630449932329463,0.8679095670586374,0.1524103753690295,0.045454545454545456,0.19567698392079197,1.0,0.12812858991755796
106,500,1157,14190,0.2,0.7633780523880469,0.8679095670586374,0.15209106827148,0.045454545454545456,0.19567698392079197,1.0,0.12812858991755796
107,500,1174,14259,0.2,0.7634897332641619,0.8679095670586374,0.15211381768818272,0.045454545454545456,0.19563657988038796,1.0,0.12815843230509397
108,500,1160,14307,0.2,0.7636142302459332,0.8679095670586374,0.1521076523319998,0.045454545454545456,0.1956326116264197,1.0,0.12815327772516052
109,500,1146,14364,0.2,0.763682178610994,0.8679095670586374,0.1521314059577241,0.045454545454545456,0.1957493764405529,1.0,0.12805693333167167
110,500,1117,14411,0.2,0.7637828667170103,0.8679095670586374,0.15218101520980123,0.045454545454545456,0.1958468808968809,1.0,0.12796919713605487
111,500,1141,14461,0.2,0.762316639704187,0.8679095670586374,0.15364314518322167,0.05,0.19725587365850525,1.0,0.1285604272909865
112,500,1185,14515,0.2,0.7619622345278684,0.8679095670586374,0.15345329870666935,0.05,0.19813697413697412,1.0,0.12815506734845586
113,500,1155,14572,0.2,0.7623311155116288,0.8679095670586374,0.15325019470425394,0.05,0.19791727716727717,1.0,0.12828478281393516
114,500,1159,14626,0.2,0.7627995121598908,0.8679095670586374,0.15337193219575232,0.05,0.197365762015762,1.0,0.1284539135307821
115,500,1169,14678,0.2,0.7644578823982248,0.8679095670586374,0.15205456443859922,0.05,0.19598340907458556,1.0,0.1278387357839215
116,500,1166,14725,0.2,0.7629117437885679,0.8679095670586374,0.1535171434678085,0.05,0.19731441140558786,1.0,0.12850338916958495
117,500,1140,14764,0.2,0.7635731896852228,0.8679095670586374,0.1532997139459494,0.05,0.19681441140558786,1.0,0.1284595348977337
118,500,1152,14804,0.2,0.7647232154112827,0.8679095670586374,0.1521748642935279,0.05,0.1960242016153781,1.0,0.1278025843081301
