
OPTIMIZING ON FOLD NUMBER 0
Number of workers = 51

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_Pam50
Features before filter: 20204
Features after any na, zero variance, and anova filters: 18299
Features active in view: 18299

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 686
   	     	         	        	           Pam50 naive Bayes balanced accuracy           	                    leanness                    
   	     	         	        	---------------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std      	min      	avg     	max	std     
0  	500  	8942     	8942    	0.198824	0.530342	0.744182	0.132118 	0.0196078	0.085488	1  	0.14011 
1  	364  	5427     	9174    	0.198824	0.543227	0.744182	0.147037 	0.0185185	0.118217	1  	0.16849 
2  	371  	3324     	9405    	0.2     	0.547717	0.752169	0.153503 	0.0172414	0.147887	1  	0.20675 
3  	369  	2154     	9635    	0.2     	0.567935	0.767346	0.15701  	0.0163934	0.164134	1  	0.240052
4  	362  	1755     	9838    	0.2     	0.560482	0.767346	0.170944 	0.015873 	0.207963	1  	0.285726
5  	378  	1439     	10060   	0.2     	0.559614	0.78694 	0.190974 	0.0153846	0.249612	1  	0.328158
6  	360  	1289     	10265   	0.2     	0.530126	0.794644	0.215246 	0.0169492	0.333264	1  	0.379935
7  	349  	1089     	10471   	0.2     	0.475915	0.794644	0.236993 	0.0166667	0.459143	1  	0.423258
8  	333  	886      	10646   	0.2     	0.377557	0.800963	0.227777 	0.0172414	0.649898	1  	0.412932
9  	325  	712      	10830   	0.2     	0.271515	0.805662	0.173642 	0.0172414	0.866458	1  	0.312734
10 	299  	623      	11031   	0.2     	0.224609	0.805662	0.108705 	0.0208333	0.955488	1  	0.192298
11 	314  	576      	11208   	0.2     	0.229293	0.815526	0.119844 	0.0204082	0.948232	1  	0.207358
12 	317  	576      	11373   	0.2     	0.225989	0.816584	0.113955 	0.037037 	0.954621	1  	0.195531
13 	326  	533      	11549   	0.2     	0.223937	0.816584	0.109346 	0.037037 	0.958526	1  	0.18651 
14 	313  	508      	11712   	0.2     	0.229045	0.816584	0.121559 	0.037037 	0.950773	1  	0.203781
15 	317  	521      	11862   	0.2     	0.222624	0.821118	0.105523 	0.0333333	0.96084 	1  	0.180032
16 	310  	525      	12026   	0.2     	0.226048	0.821118	0.11439  	0.0333333	0.955823	1  	0.191049
17 	307  	508      	12172   	0.2     	0.217471	0.821799	0.0906764	0.0322581	0.969383	1  	0.156199
18 	302  	517      	12303   	0.2     	0.216908	0.836623	0.0900417	0.0714286	0.970794	1  	0.153118
19 	312  	482      	12472   	0.2     	0.215763	0.836623	0.0868592	0.0714286	0.972783	1  	0.147037
20 	322  	473      	12620   	0.2     	0.21876 	0.836623	0.0949736	0.0714286	0.967854	1  	0.159528
21 	302  	439      	12754   	0.2     	0.217658	0.836623	0.0942656	0.0714286	0.970736	1  	0.153604
22 	285  	447      	12898   	0.2     	0.219815	0.838104	0.100036 	0.0666667	0.967369	1  	0.162028
23 	306  	469      	13026   	0.2     	0.217755	0.841464	0.0950938	0.0625   	0.970908	1  	0.152785
24 	307  	485      	13163   	0.2     	0.221375	0.841464	0.105294 	0.0625   	0.965466	1  	0.167135
