gen,evals,gen_feats,explored,Pam50 naive Bayes balanced accuracy_min,Pam50 naive Bayes balanced accuracy_avg,Pam50 naive Bayes balanced accuracy_max,Pam50 naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,9030,9030,0.2,0.52599913797661,0.751392971916727,0.1344410660331081,0.0196078431372549,0.09360928307333181,1.0,0.16780149734571417
1,369,5387,9255,0.2,0.5460835447440731,0.751392971916727,0.14466438913896154,0.016666666666666666,0.12283201241273609,1.0,0.19552983772734492
2,348,3214,9467,0.2,0.5452937867600411,0.7629744995654624,0.15161312713780803,0.014492753623188406,0.15723550638803377,1.0,0.23394499296458768
3,355,1952,9652,0.2,0.5549045337213474,0.7780569500097549,0.164590336830354,0.013888888888888888,0.19103190476319648,1.0,0.28190235244867784
4,342,1650,9855,0.2,0.5441854715978159,0.7967984911925978,0.19101031940715488,0.013888888888888888,0.2532667906727246,1.0,0.3378227681512307
5,364,1431,10063,0.2,0.5198775811500717,0.7997909725661458,0.21139833159487706,0.0136986301369863,0.33088027788475766,1.0,0.391749073306447
6,346,1130,10260,0.2,0.4457679338520498,0.7997909725661458,0.2239938266369117,0.014492753623188406,0.48462941498217343,1.0,0.42619438221556644
7,330,937,10458,0.2,0.3508344032969604,0.7997909725661458,0.21166439645217444,0.022727272727272728,0.6907054847002323,1.0,0.3994168860311105
8,335,708,10664,0.2,0.2649727450260109,0.8171483630483394,0.16998209553985508,0.023255813953488372,0.8806883441920397,1.0,0.3043677019624462
9,310,593,10859,0.2,0.22584298305303274,0.8171483630483394,0.11135260870792289,0.03125,0.9529489193946119,1.0,0.1987879825894419
10,308,595,11061,0.2,0.22241141548072688,0.8171483630483394,0.10268767333542764,0.03125,0.9590331878905408,1.0,0.18463338809465907
11,316,581,11254,0.2,0.22536348950253973,0.8171483630483394,0.1091748109490598,0.03125,0.9539668320241849,1.0,0.19496990879891873
12,323,563,11433,0.2,0.22968938584723925,0.8171483630483394,0.1186570963475964,0.03125,0.9467196458769989,1.0,0.2095747156234392
