gen,evals,gen_feats,explored,type random forest balanced accuracy_min,type random forest balanced accuracy_avg,type random forest balanced accuracy_max,type random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8433,8433,0.24596774193548387,0.592588397347599,0.790334593330557,0.11644618230258125,0.0196078431372549,0.08131902715280633,1.0,0.14986725395239625
1,343,5319,8573,0.19115118898890562,0.5888524815538542,0.804287994789164,0.14902132397933887,0.019230769230769232,0.1260604679931733,1.0,0.1911227075174002
2,331,3014,8708,0.24596774193548387,0.6029247365217669,0.8057335212651227,0.15764932782101396,0.0196078431372549,0.1614863282353017,1.0,0.23730828017328137
3,326,2069,8847,0.24596774193548387,0.6046103031467897,0.8128276793627403,0.17569569150399805,0.0196078431372549,0.20667776448089528,1.0,0.28752632074323875
4,334,1441,8983,0.24596774193548387,0.6079522429018377,0.8226380391026257,0.191411960783824,0.017241379310344827,0.2565099555208842,1.0,0.3499110876166183
5,325,998,9109,0.24596774193548387,0.5664544986172064,0.8226380391026257,0.2235242729871976,0.017241379310344827,0.371898484153258,1.0,0.4121205510828878
6,318,891,9231,0.24596774193548387,0.49624884144323067,0.8226380391026257,0.24604775969353693,0.017241379310344827,0.5335246460833416,1.0,0.4509423870706943
7,294,766,9356,0.24596774193548387,0.3598316382099498,0.8226380391026257,0.20938031622059228,0.017241379310344827,0.7973589642437887,1.0,0.3701282854788598
8,266,555,9491,0.24596774193548387,0.26090897587852785,0.824361192085509,0.0840247842842248,0.058823529411764705,0.9742214932126697,1.0,0.14403096004950916
9,258,383,9625,0.24596774193548387,0.262115452584596,0.824361192085509,0.08785735247037645,0.058823529411764705,0.9723610536522301,1.0,0.1496130585099081
10,255,375,9733,0.24596774193548387,0.26114809772453057,0.824361192085509,0.08534326892231052,0.058823529411764705,0.9742420060331826,1.0,0.14405286437526518
11,273,399,9827,0.24596774193548387,0.2600960053816831,0.824361192085509,0.08222768756403265,0.058823529411764705,0.9760881598793363,1.0,0.1383429935996857
12,263,374,9933,0.24596774193548387,0.25694788897075316,0.824361192085509,0.0719061161084407,0.058823529411764705,0.9815398692810458,1.0,0.11989225304644495
13,260,340,10024,0.24596774193548387,0.25809411538584753,0.824361192085509,0.07618782530196326,0.058823529411764705,0.979824183006536,1.0,0.12576009933221616
14,264,372,10119,0.24596774193548387,0.2580845292629017,0.824361192085509,0.07614884664910293,0.058823529411764705,0.9799464052287582,1.0,0.1249730628004839
