gen,evals,gen_feats,explored,type random forest balanced accuracy_min,type random forest balanced accuracy_avg,type random forest balanced accuracy_max,type random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8114,8114,0.23367382304920345,0.5758681745065646,0.778349587958535,0.12157531427059454,0.0196078431372549,0.09457845602943411,1.0,0.16737332267970526
1,322,4756,8264,0.24731182795698925,0.5774151915533915,0.778349587958535,0.14574070437013847,0.01818181818181818,0.1446240581698412,1.0,0.21865994986278384
2,333,2891,8388,0.24731182795698925,0.5871044069839338,0.8009877160440155,0.15957799628143993,0.017857142857142856,0.18289123019832912,1.0,0.2658593489380395
3,314,2022,8513,0.24731182795698925,0.5794573781023871,0.8009877160440155,0.17608682855168345,0.015151515151515152,0.2450413635577948,1.0,0.33093715533294027
4,326,1444,8641,0.24731182795698925,0.5531975075838816,0.8261186829164613,0.2009318980951156,0.015151515151515152,0.3373162545478045,1.0,0.3913162440269767
5,316,1077,8776,0.24731182795698925,0.4834663966418378,0.8261186829164613,0.22053005763900788,0.015151515151515152,0.5007905893914455,1.0,0.43031792828522497
6,300,798,8897,0.24731182795698925,0.3864123868455882,0.8261186829164613,0.21375489364769595,0.023809523809523808,0.7302172425776312,1.0,0.40110634126249056
7,278,539,9016,0.24731182795698925,0.27151382307335586,0.8261186829164613,0.10769335142681712,0.03333333333333333,0.9572653029117425,1.0,0.1884985850211039
8,272,423,9142,0.24731182795698925,0.26287946337999585,0.8261186829164613,0.08525771201508606,0.03333333333333333,0.97223658008658,1.0,0.150256815442424
9,245,385,9245,0.24731182795698925,0.26513736003632526,0.8261186829164613,0.09191310025320665,0.03333333333333333,0.968625468975469,1.0,0.16007610485114288
10,247,382,9360,0.24731182795698925,0.2663442870909775,0.8264867064699688,0.09518819559469549,0.045454545454545456,0.966955266955267,1.0,0.163913999843561
11,273,388,9458,0.24731182795698925,0.2642039436184292,0.8264867064699688,0.08982077005123482,0.045454545454545456,0.970775974025974,1.0,0.15351501153765068
12,252,363,9556,0.24731182795698925,0.2626822746089711,0.8264867064699688,0.08702770846140435,0.045454545454545456,0.9741045454545455,1.0,0.1449018715725087
13,260,352,9658,0.24731182795698925,0.26591860430010905,0.8264867064699688,0.09599424313163478,0.045454545454545456,0.9687787878787879,1.0,0.15948296399142273
14,253,345,9744,0.24731182795698925,0.2613669318609975,0.8318244065733414,0.08231787128182716,0.07692307692307693,0.9765008158508158,1.0,0.13577787797277827
15,282,398,9852,0.24731182795698925,0.26355062663633105,0.8318244065733414,0.08889307571717114,0.07692307692307693,0.9730174825174824,1.0,0.14595255620880598
16,250,347,9950,0.24731182795698925,0.2651918891110917,0.8318244065733414,0.09453389227387067,0.07692307692307693,0.970704662004662,1.0,0.15364648127524233
17,273,360,10026,0.24731182795698925,0.26415405001014397,0.8318244065733414,0.09183241449390275,0.07692307692307693,0.972504662004662,1.0,0.14862524827581142
18,263,341,10114,0.24731182795698925,0.2586784283250731,0.8364167004801515,0.07430278606477365,0.1,0.9820722222222222,1.0,0.11617076763578014
19,236,323,10189,0.24731182795698925,0.258383098933426,0.8364167004801515,0.07501965005736438,0.1,0.9828277777777777,1.0,0.11595100857210723
20,262,389,10279,0.24731182795698925,0.2585838067221207,0.8364167004801515,0.07634389340097791,0.1,0.9827277777777778,1.0,0.11660270985034801
21,240,343,10367,0.24731182795698925,0.25858898561960786,0.8364167004801515,0.07638110913062401,0.1,0.9827555555555555,1.0,0.11639653700673616
22,250,372,10451,0.24731182795698925,0.2607346939638098,0.8364167004801515,0.08327403744037366,0.1,0.9794777777777778,1.0,0.1270024015520967
23,250,352,10539,0.24731182795698925,0.26027394417393646,0.8364167004801515,0.08122742807434223,0.1,0.9799777777777777,1.0,0.12459888531693304
24,250,326,10610,0.24731182795698925,0.2613303046111931,0.8364167004801515,0.08442358987504722,0.1,0.9784777777777778,1.0,0.1287927232243948
25,255,354,10682,0.24731182795698925,0.25797911956931274,0.8364167004801515,0.07306401931030758,0.1,0.9838666666666667,1.0,0.10934524325375211
26,261,363,10753,0.24731182795698925,0.25797911956931274,0.8364167004801515,0.07306401931030758,0.1,0.9838666666666667,1.0,0.10934524325375211
27,272,365,10834,0.24731182795698925,0.25797911956931274,0.8364167004801515,0.07306401931030758,0.1,0.9838666666666667,1.0,0.10934524325375211
