gen,evals,gen_feats,explored,type random forest balanced accuracy_min,type random forest balanced accuracy_avg,type random forest balanced accuracy_max,type random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,7980,7980,0.20471852708694813,0.576153050896472,0.7747774885932781,0.12719063099962288,0.0196078431372549,0.0978645302760091,1.0,0.17128403236635784
1,309,4380,8106,0.20471852708694813,0.5836748923591029,0.7779183535762482,0.15226920744006797,0.0196078431372549,0.14499568600046717,1.0,0.2210430946376206
2,323,2627,8236,0.25,0.5786313138615771,0.7871079943448365,0.16932704535683518,0.02,0.20282566790601933,1.0,0.27984307408988657
3,319,1777,8372,0.25,0.577849776685303,0.8027801876486087,0.1866207318141698,0.018867924528301886,0.26081605853739065,1.0,0.3387169531248147
4,319,1339,8490,0.25,0.5495761599511599,0.8186532035216246,0.21363872618873334,0.016129032258064516,0.36204464051771673,1.0,0.407153697747289
5,303,1053,8603,0.25,0.48623058447400547,0.8186532035216246,0.23241999653486597,0.015873015873015872,0.523486919995493,1.0,0.4511815860125276
6,275,716,8698,0.25,0.33889808656256026,0.8186532035216246,0.18609822245427088,0.016129032258064516,0.8297931438525008,1.0,0.34960380069871555
7,269,518,8819,0.25,0.27343965683439364,0.8278508771929824,0.1060485489939231,0.022727272727272728,0.9575657672431814,1.0,0.1906551454343219
8,244,462,8929,0.25,0.2735253920056551,0.8278508771929824,0.10694232616941445,0.022727272727272728,0.958156559783974,1.0,0.18887630263803468
9,264,481,9052,0.25,0.2757044534412955,0.8278508771929824,0.10985556394089635,0.022727272727272728,0.9540315330867962,1.0,0.19491124033791496
10,255,420,9154,0.25,0.27692400873979817,0.8278508771929824,0.11285458937568109,0.022727272727272728,0.952013719321614,1.0,0.19956185683522024
11,259,423,9262,0.25,0.2720370557804769,0.8278508771929824,0.10496249994173791,0.022727272727272728,0.9616078499971401,1.0,0.18171928684404287
12,256,419,9359,0.25,0.2729601005719427,0.8278508771929824,0.10680084592928818,0.022727272727272728,0.9604154727361581,1.0,0.18305826605108885
13,261,428,9454,0.25,0.2735650825782404,0.8278508771929824,0.10896400137953623,0.022727272727272728,0.9599689611082511,1.0,0.18483340539603688
14,240,401,9537,0.25,0.2721344145620461,0.8278508771929824,0.1048381236816662,0.022727272727272728,0.9625186473614106,1.0,0.1772485509106357
15,272,399,9634,0.25,0.27404513688066323,0.8278508771929824,0.11047040256868597,0.022727272727272728,0.9595915369718001,1.0,0.1858364430819717
16,246,398,9738,0.25,0.2786682732472206,0.8278508771929824,0.11912648068928494,0.022727272727272728,0.9518724893527525,1.0,0.20010051697228948
17,263,432,9824,0.25,0.27548168498168496,0.8278508771929824,0.11252178014008533,0.022727272727272728,0.9573391560194192,1.0,0.18846351940382253
18,242,384,9898,0.25,0.27014107383844227,0.8278508771929824,0.10024312329256849,0.022727272727272728,0.9664747835497836,1.0,0.16688586357168425
19,254,393,9964,0.25,0.27446926611400296,0.8278508771929824,0.11046705092964215,0.022727272727272728,0.9593545815295815,1.0,0.1835371844455172
20,239,380,10043,0.25,0.2789525014459225,0.8278508771929824,0.12029753451600371,0.022727272727272728,0.9517486652236653,1.0,0.20047634395187505
21,260,424,10135,0.25,0.2778222639933166,0.8278508771929824,0.11791897245465935,0.022727272727272728,0.953866847041847,1.0,0.19555765244082007
22,258,417,10208,0.25,0.2798465956558062,0.8278508771929824,0.12170712772265116,0.022727272727272728,0.9504858946608947,1.0,0.20193487377489772
23,268,415,10289,0.25,0.2819770901613007,0.8278508771929824,0.12577104863870664,0.022727272727272728,0.9470010461760462,1.0,0.20847597515890093
24,254,403,10371,0.25,0.27797733918128653,0.8278508771929824,0.11858149269017451,0.022727272727272728,0.9537962842712843,1.0,0.19587285053997472
25,244,377,10444,0.25,0.2759685110211426,0.8278508771929824,0.11472196986119856,0.022727272727272728,0.957062950937951,1.0,0.18970629366141115
26,244,382,10507,0.25,0.27709910995437315,0.8278508771929824,0.11714227100358662,0.022727272727272728,0.955462950937951,1.0,0.1926876210288326
27,270,430,10597,0.25,0.2781574368613842,0.8278508771929824,0.11926382555765166,0.022727272727272728,0.9537486652236653,1.0,0.19606700340295874
28,258,404,10662,0.25,0.27551719844483,0.8278508771929824,0.11452454207770396,0.022727272727272728,0.9583518398268399,1.0,0.18736566882122657
29,263,400,10721,0.25,0.2761276428250113,0.8278508771929824,0.1152801507389835,0.022727272727272728,0.9572851731601731,1.0,0.18874531929445898
30,257,387,10791,0.25,0.2705789795000321,0.8278508771929824,0.10232271168562206,0.022727272727272728,0.9665700216450216,1.0,0.16645655547804283
31,257,397,10857,0.25,0.26950477957714797,0.8278508771929824,0.09968016360373667,0.022727272727272728,0.9682366883116883,1.0,0.1625655297291875
32,236,380,10910,0.25,0.2739223860934387,0.8278508771929824,0.11038850544858682,0.022727272727272728,0.9612946969696969,1.0,0.1788424731143677
33,254,405,10972,0.25,0.2750651147098515,0.8278508771929824,0.11305997108412245,0.022727272727272728,0.9594375541125542,1.0,0.18319909511751778
34,258,390,11037,0.25,0.271799852194589,0.8278508771929824,0.105635209447333,0.022727272727272728,0.9647042207792208,1.0,0.17126745034757304
35,248,389,11086,0.25,0.2697283031296189,0.850628172996594,0.10083932535079362,0.02857142857142857,0.9681704545454545,1.0,0.16281065880466375
36,257,402,11142,0.25,0.27182199087462244,0.850628172996594,0.10574981363548662,0.02857142857142857,0.9648371212121213,1.0,0.17055661258114882
37,257,390,11190,0.25,0.2742491565452092,0.850628172996594,0.1119615174943076,0.02857142857142857,0.9609814435564435,1.0,0.18028842512032464
