gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,423,423,0.2,0.7872971002607165,0.9170701224665159,0.13196429676963,0.0,0.5596757999432068,0.613718615271866,0.07368882118480526,0.14002800840280097,0.26871028820562276,1.0,0.13570610345810652
1,684,661,663,0.2,0.7747828211888188,0.915994504903232,0.13578362343825431,0.0,0.5670892575177273,0.6157494786872585,0.044426432429447466,0.14002800840280097,0.3000201370572981,1.0,0.12867546323362505
2,739,693,883,0.2,0.7625788356096511,0.9152374646640101,0.13767871756485034,0.0,0.5672283488456882,0.6157494786872585,0.04249858096570789,0.14002800840280097,0.32497284490276845,1.0,0.14008520279532505
3,723,725,1102,0.2,0.7565844100040645,0.9152374646640101,0.1374890054183793,0.0,0.5690599234411083,0.6165293913613928,0.04064231984997084,0.1336306209562122,0.3464623193729582,1.0,0.1420061026165712
4,717,759,1314,0.2,0.7676305656940902,0.9152374646640101,0.12082468457075908,0.0,0.574376078691055,0.6158787607490104,0.037060436339252226,0.1414213562373095,0.33992217730944163,1.0,0.13898968482655594
5,734,746,1490,0.2,0.7649429469694405,0.9152374646640101,0.124726180720062,0.0,0.5762364427284856,0.6178049720653014,0.03883633485148317,0.1414213562373095,0.35357196020219533,1.0,0.1436652553906015
6,727,762,1674,0.2,0.7677835371749641,0.9152374646640101,0.11925483751485887,0.0,0.5791819421308155,0.6222220483127583,0.037925856444250707,0.12403473458920845,0.3520200561813555,1.0,0.14239399087174587
7,735,733,1815,0.2,0.772673037831084,0.9171066235425147,0.12081792285088606,0.0,0.5795403538491656,0.6222220483127583,0.03863175500943923,0.13736056394868904,0.35179313837303566,1.0,0.15036837928087013
8,717,789,1998,0.2,0.783241799135091,0.9171066235425147,0.10754198669003412,0.0,0.581926645477148,0.6222220483127583,0.03760708635712822,0.1386750490563073,0.3447078527731105,1.0,0.13988228847114997
9,719,802,2169,0.2,0.7781570183332885,0.9171066235425147,0.11850713543549773,0.0,0.5797746145185588,0.6227606017168978,0.03986010896277297,0.14002800840280097,0.3577417728020464,1.0,0.14877456391069543
10,724,808,2318,0.2,0.7804367201931949,0.9253477402222771,0.11900505250440062,0.0,0.5816796332253588,0.6250702451245045,0.03962393794475039,0.1414213562373095,0.3511161330704887,1.0,0.14724179166951165
11,718,809,2463,0.2,0.7778758998152855,0.9253477402222771,0.1178774501634797,0.0,0.5816802436956977,0.6286960748473129,0.039089835414659296,0.14907119849998599,0.3625493149398295,1.0,0.14019048964093786
12,724,783,2599,0.2,0.7861297497115621,0.9253477402222771,0.11570080869194144,0.0,0.5814768197730363,0.6286960748473129,0.03841889040029724,0.15249857033260467,0.3563414722018818,1.0,0.14113170616485735
13,729,786,2729,0.2,0.7720991093585541,0.9253477402222771,0.12781796691163605,0.0,0.581272610018685,0.6258509279663437,0.04112814069420603,0.15249857033260467,0.3711418191449534,1.0,0.1514229796080384
14,708,794,2843,0.2,0.775134224143273,0.9253477402222771,0.12747754108948828,0.0,0.5812800527275819,0.6273267743625408,0.040844175481626915,0.1414213562373095,0.37167117698345964,1.0,0.1546204855576376
15,713,823,2975,0.2,0.7713101918342719,0.924097776390212,0.12992529189638624,0.0,0.5824670609004609,0.6273267743625408,0.040297018228800274,0.1414213562373095,0.3839588085940693,1.0,0.1540008626586387
16,734,802,3096,0.2,0.7856940194481966,0.9184634853951914,0.1233075336768347,0.0,0.5845487590305813,0.6287161106077975,0.03912260083707299,0.1414213562373095,0.36351507524035354,1.0,0.1499555413501431
17,702,841,3224,0.2,0.7911173549544287,0.9184634853951914,0.11292274216822047,0.0,0.5853029925287029,0.6287161106077975,0.03929604120209455,0.14002800840280097,0.36136427002840266,1.0,0.15010122897873937
18,686,836,3340,0.2,0.7824981768481759,0.9184634853951914,0.1150362765567617,0.0,0.5837867297279856,0.6287161106077975,0.03932847174647804,0.1386750490563073,0.3767085557418571,1.0,0.15144919463290002
