gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,417,417,0.19876160990712075,0.8206171176458572,0.9388784810079098,0.13822754568831727,0.0,0.5692021664449225,0.6369293719809066,0.08903134469167288,0.14002800840280097,0.2590894537957611,1.0,0.1446482195764241
1,663,637,641,0.2,0.8074113150841238,0.9386870070961144,0.11747173568253061,0.0,0.5764081462235088,0.6369293719809066,0.042433753605931046,0.13483997249264842,0.2990615683671134,1.0,0.11256991827634202
2,709,665,843,0.2,0.7997626782677462,0.9411753610210587,0.1360112905352652,0.0,0.5773032643681537,0.6369293719809066,0.04528144942860749,0.13483997249264842,0.32073841006797954,1.0,0.13061075105905556
3,727,718,1075,0.2,0.8018791811701536,0.9411753610210587,0.13123627541546326,0.0,0.5816185660947385,0.6384229432375533,0.043552044556098075,0.13483997249264842,0.33047200797180815,1.0,0.13535763484055033
4,741,755,1291,0.2,0.831303617049758,0.9411753610210587,0.10667835174764873,0.0,0.5920195176030097,0.6398106255228795,0.038393529851602104,0.13483997249264842,0.30248243207707926,1.0,0.12759954021897316
5,706,748,1478,0.2,0.8311185021183788,0.9402547162935713,0.09754024091500704,0.0,0.592394992191131,0.6414605511187517,0.0364658132860727,0.13608276348795434,0.31691171777791055,1.0,0.12403702142687065
6,726,776,1671,0.2,0.8215706726624121,0.9402547162935713,0.10256005607112555,0.0,0.5915515267665812,0.6414605511187517,0.036562968377759915,0.13608276348795434,0.3345315868708721,1.0,0.12641359110564807
7,724,792,1868,0.2,0.8209097256396538,0.9405501461392616,0.10580549653295948,0.0,0.5921016196783984,0.6384616403503345,0.03723319647720119,0.12909944487358055,0.3424244315711759,1.0,0.12844569041390635
8,715,777,2043,0.2,0.8194250162254966,0.9399406378093144,0.10317573765664396,0.0,0.5925913284802417,0.6388031661746418,0.03741623116363774,0.13736056394868904,0.3475468008571863,1.0,0.12923598719930182
9,703,804,2207,0.2,0.8108443214302856,0.9445793949021561,0.10854289755142098,0.0,0.5925875882328366,0.639983005824811,0.03835040458995132,0.13736056394868904,0.3613048329580052,1.0,0.1331601311054123
10,708,774,2365,0.2,0.8003621200137265,0.9399406378093144,0.11738326408005074,0.0,0.5911828955894453,0.640374478184486,0.03846895443623062,0.13736056394868904,0.37768105453296263,1.0,0.14076389073930645
