gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,386,386,0.2,0.8015593743529071,0.9324622224368542,0.15906846155919324,0.0,0.5692776087307414,0.6464936994899135,0.09552271386012504,0.14002800840280097,0.27337355329901597,1.0,0.1575063666056411
1,670,624,626,0.2,0.8036971545911501,0.9324622224368542,0.11987059624535921,0.0,0.583125036968081,0.6464936994899135,0.04307902772444843,0.12909944487358055,0.2950541397294294,1.0,0.12171735288985452
2,720,656,852,0.2,0.8122008293793598,0.9324622224368542,0.10675301717031853,0.0,0.586358808329714,0.6464936994899135,0.03988475322521918,0.12909944487358055,0.30195448552510223,1.0,0.12301485604894812
3,710,654,1045,0.2,0.8142351460339882,0.9337698406363447,0.10598413825395159,0.0,0.589317063048376,0.6464936994899135,0.039725692735364866,0.1386750490563073,0.30891328617352476,1.0,0.12941320911802398
4,717,707,1260,0.2,0.8194386111721887,0.9337698406363447,0.10643235592928035,0.0,0.5914920765634645,0.6464936994899135,0.03902247949766975,0.1386750490563073,0.31136161649101907,1.0,0.13345489895579063
5,709,719,1453,0.2,0.8231895867712106,0.9331506455899051,0.0928965306545563,0.0,0.5944039604797524,0.6467121269903635,0.037737993897329326,0.13483997249264842,0.3188734393810288,1.0,0.12490908555555967
6,719,718,1642,0.2,0.8212786139628802,0.9331506455899051,0.09460824298878143,0.0,0.595957976130302,0.6464936994899135,0.037457919524260586,0.13736056394868904,0.32856316836002425,1.0,0.12908250558614834
7,702,725,1812,0.2,0.811752496482534,0.9331506455899051,0.10491315332495496,0.0,0.5947708345313942,0.6464936994899135,0.040103724931318044,0.12909944487358055,0.34369790106077686,1.0,0.1407560494702495
8,705,757,1999,0.2,0.8059729019423703,0.9343198075761731,0.10110881497608454,0.0,0.5966140752276835,0.6473983729235467,0.03790627425601967,0.13608276348795434,0.3560638957378225,1.0,0.13475504556949242
9,726,747,2164,0.2,0.8071764757379706,0.9343198075761731,0.10712188124552745,0.0,0.5957047042308354,0.6473983729235467,0.038518793359922886,0.13608276348795434,0.3599798987453775,1.0,0.14059823623805245
10,721,742,2292,0.2,0.8191187506432225,0.9343198075761731,0.0947578987765946,0.0,0.5983742493335433,0.6473983729235467,0.03781422637440459,0.13608276348795434,0.350843590960436,1.0,0.13448893334080636
11,722,745,2436,0.2,0.8122630746345063,0.9343198075761731,0.09885906295851801,0.0,0.5978390811244672,0.6464936994899135,0.037625384177475164,0.14586499149789456,0.3645594140919714,1.0,0.13482024717312152
12,714,771,2592,0.2,0.8123153813586232,0.9343198075761731,0.09947813742956421,0.0,0.5973506885666079,0.6464936994899135,0.037908783667048314,0.14002800840280097,0.37168554159927286,1.0,0.133870178185226
13,718,748,2734,0.2,0.8235102998575713,0.9343198075761731,0.09518254580428169,0.0,0.5988545648086911,0.650188720022356,0.037544966323127385,0.14002800840280097,0.3589115818821077,1.0,0.13822798807610706
14,730,710,2849,0.2,0.8111684568743144,0.9343198075761731,0.1030517040344404,0.0,0.5999935690258345,0.650188720022356,0.038540003425151285,0.1386750490563073,0.3776702802252043,1.0,0.13999944959396554
15,701,746,2966,0.2,0.8144706444411562,0.9381176667233012,0.09852235635432381,0.0,0.6018534636871693,0.650188720022356,0.037324943562292066,0.14002800840280097,0.38080083119860536,1.0,0.13535767134719828
16,701,743,3097,0.2,0.8086694521483785,0.9381176667233012,0.10095813226515014,0.0,0.6010883800051156,0.650188720022356,0.038276260654539235,0.14002800840280097,0.39659192772577706,1.0,0.13411504549061357
17,708,757,3227,0.2,0.81635101628698,0.934988857296239,0.1101995122573691,0.0,0.6006493718167483,0.650188720022356,0.03954131838820769,0.14002800840280097,0.3820081930881663,1.0,0.14711620562655087
18,712,748,3339,0.2,0.8183369594573785,0.9428490203393556,0.1103956515915194,0.0,0.6016722015007409,0.650188720022356,0.039896637362370535,0.14002800840280097,0.37709502443015686,1.0,0.15697175934256596
19,718,714,3446,0.2,0.8180801519566985,0.9428490203393556,0.10570279221951967,0.0,0.6029053269571876,0.650188720022356,0.03923809544922366,0.13736056394868904,0.3843989072565439,1.0,0.14979105015002425
20,716,741,3544,0.2,0.8252236212752584,0.9428490203393556,0.10199808440025643,0.0,0.6055047374898233,0.6507541061751776,0.03956033052837744,0.13736056394868904,0.372351008719535,1.0,0.14700450176464816
21,713,758,3630,0.2,0.8308577479331947,0.9428490203393556,0.09876215571910273,0.0,0.6047492440989467,0.6516651642322957,0.03838683218064052,0.13736056394868904,0.3634745976649704,1.0,0.15054419789055273
22,713,746,3726,0.2,0.8296632164046845,0.9428490203393556,0.101941578813015,0.0,0.6048041449311363,0.6516651642322957,0.03974813059914325,0.13736056394868904,0.3695069705102776,1.0,0.15133258478197523
23,724,764,3823,0.2,0.8250716244377588,0.9428490203393556,0.10206513089021628,0.0,0.6052160837957783,0.6516651642322957,0.039646907154437215,0.1336306209562122,0.3804339820117686,1.0,0.14647092228713499
24,726,755,3902,0.2,0.8405078302913059,0.9442903509189643,0.08757207899485984,0.0,0.6084370113976262,0.6516651642322957,0.0381330895373523,0.1336306209562122,0.36084146424840935,1.0,0.13932253009191517
25,734,771,3984,0.2,0.8323454064258587,0.9442903509189643,0.09541781239188818,0.0,0.6074342764874759,0.6516651642322957,0.038787129242045935,0.1336306209562122,0.3717960793013876,1.0,0.14197968356862284
26,728,748,4065,0.2,0.8320633599386847,0.9442903509189643,0.10121894166037518,0.0,0.606148053173514,0.6516651642322957,0.039933083929380574,0.1336306209562122,0.3663190011526343,1.0,0.1483414710705156
27,721,774,4142,0.2,0.8309681782073849,0.9442903509189643,0.10930799602536884,0.0,0.6048750362100436,0.6516651642322957,0.04129089840503148,0.1336306209562122,0.3690185347401612,1.0,0.15355384658486054
