0_race_WHITE,1_ABCB1.5243,1_ACAP1.9744,1_ACOT6.641372,1_ACRBP.84519,1_ACTG1.71,1_ACTR8.93973,1_ACVR2B.93,1_ADIPOR1.51094,1_AK7.122481,1_ALAD.210,1_ALDH1A1.216,1_ALG13.79868,1_ANKRD16.54522,1_ANKRD29.147463,1_ANKRD34B.340120,1_AOC3.8639,1_AP2B1.163,1_APOBEC3D.140564,1_APOL1.8542,1_ARFGEF1.10565,1_ARHGAP39.80728,1_ARHGEF5.7984,1_ARRDC5.645432,1_ASAH1.427,1_ASAP1.50807,1_ASCC3.10973,1_B3GALT4.8705,1_BACH1.571,1_BAT2.7916,1_BCL7A.605,1_BHMT2.23743,1_BIN2.51411,1_BRP44.25874,1_BTBD1.53339,1_C12orf49.79794,1_C14orf64.388011,1_C17orf69.147081,1_C19orf35.374872,1_C1orf130.400746,1_C1orf131.128061,1_C1orf84.149469,1_C20orf152.140894,1_C22orf46.79640,1_C2orf81.388963,1_C3.718,1_C3orf35.339883,1_C4orf10.317648,1_C8orf30A.51236,1_C8orf39.55472,1_C9orf95.54981,1_CAPN3.825,1_CBY1.25776,1_CC2D1A.54862,1_CCDC122.160857,1_CCDC52.152185,1_CCDC69.26112,1_CCL1.6346,1_CCNA1.8900,1_CCNDBP1.23582,1_CD3D.915,1_CD55.1604,1_CDC42.998,1_CDCA8.55143,1_CDKN2AIPNL.91368,1_CELA3B.23436,1_CENPE.1062,1_CES4.51716,1_CHD4.1108,1_CHRAC1.54108,1_CLSPN.63967,1_CMAH.8418,1_CNP.1267,1_COPZ2.51226,1_CREG2.200407,1_CSNK1G2.1455,1_CSNK2A1P.283106,1_CSPP1.79848,1_CTAGE6.340307,1_CTHRC1.115908,1_CTSH.1512,1_CXCL1.2919,1_DBP.1628,1_DCAF8.50717,1_DDB1.1642,1_DHH.50846,1_DHRS12.79758,1_DHX58.79132,1_DLGAP5.9787,1_DNAH8.1769,1_DPPA4.55211,1_DYRK1B.9149,1_EHBP1.23301,1_EIF1.10209,1_EIF3H.8667,1_EIF4EBP3.8637,1_EML2.24139,1_EPAS1.2034,1_ERGIC3.51614,1_ESRRA.2101,1_FAM123B.139285,1_FAM13B.51306,1_FAM171A2.284069,1_FAM176A.84141,1_FAM92A1.137392,1_FAT1.2195,1_FHOD1.29109,1_FOXJ3.22887,1_FSD1L.83856,1_GALNT12.79695,1_GBP2.2634,1_GCET2.257144,1_GGT1.2678,1_GGTA1.2681,1_GIMAP1.170575,1_GIMAP5.55340,1_GINS2.51659,1_GJA1.2697,1_GJA5.2702,1_GLO1.2739,1_GMNN.51053,1_GPR108.56927,1_GSDMC.56169,1_GSG1.83445,1_GTF2A2.2958,1_GTSE1.51512,1_HDAC2.3066,1_HELB.92797,1_HIGD2A.192286,1_HLF.3131,1_HNRNPC.3183,1_HNRNPK.3190,1_HNRPLL.92906,1_HOMER1.9456,1_HOXA11.3207,1_HOXC8.3224,1_HSDL1.83693,1_HSF2.3298,1_HSH2D.84941,1_HSPB2.3316,1_ICAM3.3385,1_IFIH1.64135,1_IL16.3603,1_IL18RAP.8807,1_IRF1.3659,1_ITGA10.8515,1_KDM2B.84678,1_KHDC1L.100129128,1_KIAA0146.23514,1_KIAA0748.9840,1_KIAA1244.57221,1_KIAA1370.56204,1_KIF4A.24137,1_KLHDC9.126823,1_KLHL12.59349,1_KLHL18.23276,1_KLRB1.3820,1_KLRF1.51348,1_KREMEN2.79412,1_LAT.27040,1_LCP2.3937,1_LHX8.431707,1_LOC100128822.100128822,1_LOC100129935.100129935,1_LOC100240735.100240735,1_LOC115110.115110,1_LOC121838.121838,1_LOC145783.145783,1_LOC221710.221710,1_LOC348926.348926,1_LOC401010.401010,1_LRGUK.136332,1_LRRC1.55227,1_LRRC25.126364,1_LRRC41.10489,1_LRRC69.100130742,1_LYPLA2P1.653639,1_LZIC.84328,1_MAGEA8.4107,1_MARVELD3.91862,1_MCHR2.84539,1_MEAF6.64769,1_MEI1.150365,1_METTL5.29081,1_METTL7A.25840,1_MEX3A.92312,1_MEX3D.399664,1_MFNG.4242,1_MGC45800.90768,1_MGC57346.401884,1_MITF.4286,1_MLLT4.4301,1_MMP10.4319,1_MMP27.64066,1_MORC4.79710,1_MPPE1.65258,1_MRAP2.112609,1_MTPAP.55149,1_MUC1.4582,1_MURC.347273,1_MX2.4600,1_MYBPC2.4606,1_MYCL1.4610,1_NAAA.27163,1_NAT14.57106,1_NBPF6.653149,1_NCF4.4689,1_NFYA.4800,1_NKG7.4818,1_NOL6.65083,1_NR5A1.2516,1_NRD1.4898,1_NUDT13.25961,1_NUP153.9972,1_ODF3B.440836,1_ODZ1.10178,1_OLIG3.167826,1_OR2A7.401427,1_OR2J2.26707,1_OR56B4.196335,1_ORAI3.93129,1_P2RY13.53829,1_PAGE5.90737,1_PARS2.25973,1_PBOV1.59351,1_PBX1.5087,1_PC.5091,1_PCBD2.84105,1_PCDH11Y.83259,1_PEG10.23089,1_PEX11G.92960,1_PFKFB3.5209,1_PGBD1.84547,1_PIK3R2.5296,1_PLA2G4C.8605,1_PLCG1.5335,1_PLEK.5341,1_PLOD2.5352,1_PMP22.5376,1_PPAT.5471,1_PPL.5493,1_PPP1R11.6992,1_PRAMEF6.440561,1_PRDM14.63978,1_PRPF38B.55119,1_PSMB9.5698,1_PSMD12.5718,1_PSRC1.84722,1_PTPN20B.26095,1_PUF60.22827,1_RABGAP1L.9910,1_RANGAP1.5905,1_RASL10B.91608,1_RASL12.51285,1_RBP5.83758,1_RCSD1.92241,1_RDBP.7936,1_RGS4.5999,1_RIPPLY2.134701,1_RMND5B.64777,1_RNF144B.255488,1_RNF182.221687,1_RPF1.80135,1_RTN1.6252,1_S1PR4.8698,1_SALL4.57167,1_SAMD9L.219285,1_SCXB.642658,1_SELP.6403,1_SEMA3A.10371,1_SERPINB1.1992,1_SLC12A3.6559,1_SLC16A6.9120,1_SLC25A28.81894,1_SLC25A32.81034,1_SLC25A37.51312,1_SPANXN4.441525,1_SPTA1.6708,1_SPTBN2.6712,1_SQSTM1.8878,1_SRD5A1.6715,1_ST6GALNAC1.55808,1_STAP1.26228,1_SYNCRIP.10492,1_SYT6.148281,1_SYVN1.84447,1_TAGLN.6876,1_TARDBP.23435,1_TAS2R30.259293,1_TCN2.6948,1_TESC.54997,1_TEX13A.56157,1_TFE3.7030,1_TH1L.51497,1_THOP1.7064,1_TIGD5.84948,1_TIMELESS.8914,1_TLR7.51284,1_TMCO3.55002,1_TMEM140.55281,1_TMEM90A.646658,1_TMEM92.162461,1_TNFRSF13B.23495,1_TRIT1.54802,1_TSPYL2.64061,1_USP24.23358,1_USP48.84196,1_VARS.7407,1_VWA5A.4013,1_WDHD1.11169,1_ZNF496.84838,1_ZNF623.9831,1_ZNF669.79862,1_ZNF703.80139
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
