gen,evals,gen_feats,explored,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,170,170,0.3624632868983947,0.6318277917464296,0.756487325707408,0.06815567336197051,0.14002800840280097,0.23686772476958884,1.0,0.141132156361164
1,506,421,422,0.38959866368961626,0.6313529739167766,0.756487325707408,0.07381964523877364,0.14002800840280097,0.27206046287528,1.0,0.1287601412400624
2,500,434,638,0.4455615872872924,0.6394581447219176,0.756487325707408,0.07069468254087913,0.15249857033260467,0.2831279390850202,1.0,0.1324748749056234
3,500,517,895,0.46023669632472775,0.6424011210416584,0.7636652088495322,0.06802802171847881,0.15249857033260467,0.29010692547805855,1.0,0.1327201334988222
4,500,504,1115,0.46823804802478486,0.6462045033181256,0.7636652088495322,0.06644520785122511,0.15249857033260467,0.2907384267645375,1.0,0.13091581654701503
5,500,526,1329,0.49251799492543596,0.6515738272741081,0.7636652088495322,0.06559479745595338,0.15249857033260467,0.290464923979831,1.0,0.1302759176004955
6,500,544,1525,0.49740420632830323,0.6537409677938406,0.7692932191999102,0.06635633681872742,0.15617376188860607,0.2925236895020425,1.0,0.13034565261698738
7,500,536,1691,0.49820243457833596,0.6576181323073806,0.7692932191999102,0.06625481964724936,0.16666666666666666,0.2916239774421995,1.0,0.13035322281661751
8,500,556,1871,0.49820243457833596,0.6596406984954766,0.7692932191999102,0.06580006114222593,0.16666666666666666,0.29258166923223977,1.0,0.130248881999594
9,500,521,2005,0.49820243457833596,0.6612494338540466,0.7692932191999102,0.06572436191148319,0.16666666666666666,0.2935416633543408,1.0,0.13018563205157896
10,500,553,2167,0.49820243457833596,0.6647087271320381,0.7692932191999102,0.06558938489293183,0.16666666666666666,0.2922637337820439,1.0,0.13050557596682907
11,500,554,2329,0.49820243457833596,0.668017589996718,0.7692932191999102,0.06606256317018104,0.1690308509457033,0.29031960590563405,1.0,0.13079544321322964
12,500,546,2478,0.49820243457833596,0.6691896034570652,0.7692932191999102,0.06630624243693548,0.1690308509457033,0.2903147036662212,1.0,0.1300087425675842
13,500,579,2629,0.49820243457833596,0.6696636421881742,0.7692932191999102,0.06621434602978975,0.17149858514250885,0.29108231546887814,1.0,0.12970279371697274
14,500,579,2769,0.49820243457833596,0.6701714070205198,0.7692932191999102,0.06641707499772734,0.17149858514250885,0.29306919182422475,1.0,0.12996342441370456
15,500,558,2900,0.49820243457833596,0.671776581741597,0.7693743249376682,0.06643830655067096,0.17149858514250885,0.2924458123996092,1.0,0.12999574105898035
16,500,609,3044,0.49820243457833596,0.6737339041931132,0.7702630221576039,0.06646391751420179,0.17149858514250885,0.292410642785094,1.0,0.13018972095120931
17,500,578,3173,0.49820243457833596,0.6741335303792018,0.7721093603656514,0.06654387395777428,0.17149858514250885,0.29293617557721957,1.0,0.12974277032861498
18,500,562,3299,0.49820243457833596,0.6764113451479322,0.7721093603656514,0.06664531210541381,0.17149858514250885,0.2913997930579618,1.0,0.1284881513137431
19,500,595,3430,0.49820243457833596,0.6777195777665017,0.7721093603656514,0.06667808698089815,0.1690308509457033,0.2911989075152459,1.0,0.12883055498077356
20,500,580,3545,0.40368159480199717,0.6769312294363312,0.7721093603656514,0.06751003158865487,0.1690308509457033,0.2931539425420324,1.0,0.12974838058392896
21,500,551,3644,0.477861737841531,0.6781516006425199,0.7721093603656514,0.06734824224635937,0.1690308509457033,0.29286511155581674,1.0,0.12998429962595465
22,500,583,3757,0.4939869446570001,0.67894541778491,0.7746718687101812,0.06711042982272779,0.1690308509457033,0.2926907303913274,1.0,0.12956184857542416
23,500,562,3845,0.49820243457833596,0.6794833095749068,0.7746718687101812,0.06709460219692522,0.17149858514250885,0.2930994482855161,1.0,0.129610570379199
24,500,588,3948,0.49820243457833596,0.6801779398721193,0.7746718687101812,0.06709563380479577,0.17149858514250885,0.29307709179941704,1.0,0.12979217185913708
25,500,586,4050,0.49820243457833596,0.6802174018907126,0.7921482214433544,0.06710465307028712,0.17149858514250885,0.2938004342858951,1.0,0.12940607272087143
26,500,560,4137,0.49820243457833596,0.6815643556594991,0.7921482214433544,0.06722437608928418,0.17149858514250885,0.29231564244367475,1.0,0.12860729455813527
27,500,550,4205,0.49820243457833596,0.6807134768714025,0.7921482214433544,0.0672377074524391,0.17149858514250885,0.2945268357424428,1.0,0.1291432384583197
28,500,563,4283,0.49820243457833596,0.6811806240457294,0.7921482214433544,0.06735701110968796,0.17407765595569785,0.2949344722145114,1.0,0.1290150768103378
29,500,575,4354,0.49820243457833596,0.6826105442685082,0.7921482214433544,0.06793605841055933,0.17149858514250885,0.2941759271421959,1.0,0.1286969850214863
30,500,610,4443,0.49820243457833596,0.6827883793606061,0.7921482214433544,0.06800550582011755,0.17149858514250885,0.2949421661275742,1.0,0.12900911934792034
31,500,589,4514,0.49820243457833596,0.6835949166585039,0.7924430222562491,0.0683855819270706,0.17149858514250885,0.29497241863750284,1.0,0.12898267197125346
32,500,605,4591,0.49820243457833596,0.6842247512171693,0.7924430222562491,0.0686497134193543,0.17149858514250885,0.29508441982402495,1.0,0.12907200752706086
33,500,608,4644,0.49820243457833596,0.6847779357719394,0.7924430222562491,0.06895003801883938,0.17407765595569785,0.2951982195463953,1.0,0.12900915912299607
34,500,598,4710,0.49820243457833596,0.6850869463642495,0.7924430222562491,0.06911849586371152,0.17407765595569785,0.2955547204449685,1.0,0.1289368690799412
35,500,574,4775,0.49820243457833596,0.6864199556185193,0.7924430222562491,0.06978503363554658,0.17407765595569785,0.29497698625057533,1.0,0.1292534637356333
36,500,617,4837,0.49820243457833596,0.6873993635974373,0.7924430222562491,0.07015638342569977,0.17407765595569785,0.2947044027194803,1.0,0.12938689175160464
37,500,572,4889,0.49820243457833596,0.6886579267621223,0.7924430222562491,0.07045924854913005,0.17407765595569785,0.29373790628324126,1.0,0.12904653856196574
38,500,602,4960,0.49820243457833596,0.6904729073043272,0.7924430222562491,0.07097146149882787,0.17407765595569785,0.29231782779704896,1.0,0.12912039139671633
39,500,572,5012,0.49820243457833596,0.6919185922432407,0.7924430222562491,0.07155091004753042,0.17407765595569785,0.2914497389308306,1.0,0.12934103207918915
40,500,572,5057,0.49820243457833596,0.6914931042481628,0.7924430222562491,0.07160952939926278,0.17407765595569785,0.29285265076492095,1.0,0.12973012414098845
41,500,596,5105,0.49820243457833596,0.6915095267226363,0.7937233100656432,0.07155553625116018,0.17407765595569785,0.293570805317481,1.0,0.12965636450583276
42,500,577,5146,0.49820243457833596,0.6912878494878294,0.7937233100656432,0.07144298022786166,0.17407765595569785,0.2940061461475473,1.0,0.12928716523500156
43,500,574,5204,0.49820243457833596,0.6916749541716172,0.7937233100656432,0.07139677326835404,0.17407765595569785,0.29396369023312113,1.0,0.1292151648153287
44,500,573,5250,0.49820243457833596,0.6918553686137308,0.7937233100656432,0.07181048571963529,0.17407765595569785,0.29428658199426444,1.0,0.1292865951685095
45,500,578,5298,0.49820243457833596,0.6928910108599203,0.7937233100656432,0.07199652205401355,0.1767766952966369,0.2938471679986901,1.0,0.1295126020013944
46,500,591,5347,0.49820243457833596,0.6934342361293172,0.7937233100656432,0.07240772685803892,0.1767766952966369,0.29386365189070807,1.0,0.12967670303992898
47,500,580,5389,0.49820243457833596,0.6945040145126986,0.7937233100656432,0.07237141473598319,0.17407765595569785,0.2925096452421689,1.0,0.12884216505658624
48,500,564,5427,0.49820243457833596,0.6941325490421204,0.7941596923046459,0.07239694421461013,0.17407765595569785,0.2933226480102217,1.0,0.12906916465192303
49,500,587,5460,0.49820243457833596,0.6949238159155283,0.7978122300899576,0.0728681480958466,0.17407765595569785,0.2933638942616971,1.0,0.12964018521824364
50,500,582,5495,0.49820243457833596,0.6959374914266798,0.7978122300899576,0.07303902999875905,0.17407765595569785,0.2927896587284422,1.0,0.12975611050601005
51,500,593,5537,0.49820243457833596,0.6961594207740034,0.7978122300899576,0.07322739341438911,0.17407765595569785,0.2928431175532761,1.0,0.12977079837459163
52,500,562,5562,0.49820243457833596,0.6961420151500264,0.7978122300899576,0.07322833583990934,0.17407765595569785,0.2930474099559743,1.0,0.12955913054871152
53,500,562,5588,0.49820243457833596,0.6965111890822306,0.7978122300899576,0.07320502172010807,0.17407765595569785,0.2932410455152445,1.0,0.12987150023214483
54,500,569,5619,0.49820243457833596,0.6958394388452505,0.7978122300899576,0.07288884106230846,0.17407765595569785,0.29420024586856675,1.0,0.1295411238495746
55,500,586,5646,0.49820243457833596,0.6962660842276331,0.7978122300899576,0.07307969389103831,0.17407765595569785,0.2942526262588067,1.0,0.12962527452624223
56,500,581,5680,0.49820243457833596,0.6961665221424747,0.7999125320879859,0.07319017040151575,0.17407765595569785,0.29442279568688134,1.0,0.12951979647765943
57,500,592,5706,0.49820243457833596,0.6969974156950876,0.7999125320879859,0.0733719435176464,0.17407765595569785,0.2939509199201426,1.0,0.1296022069687014
58,500,567,5724,0.49820243457833596,0.6971442555231006,0.7999125320879859,0.07346522140324102,0.17407765595569785,0.2942164765427999,1.0,0.12955920279811325
59,500,566,5750,0.49820243457833596,0.6976105312657858,0.7999125320879859,0.07362908447303457,0.17407765595569785,0.2942424928579726,1.0,0.12966560083118156
60,500,546,5769,0.49820243457833596,0.6980174368998078,0.7999125320879859,0.07351411847222122,0.17407765595569785,0.293596444222702,1.0,0.12925391820452287
61,500,582,5800,0.49820243457833596,0.6984424971711682,0.7999125320879859,0.07333977031777161,0.17407765595569785,0.29261100364961734,1.0,0.1275421623264219
62,500,556,5825,0.49820243457833596,0.6977668037246132,0.7999125320879859,0.0739832078214194,0.1767766952966369,0.2946055372184342,1.0,0.12953431005224883
63,500,545,5846,0.49820243457833596,0.6982110863342368,0.7999125320879859,0.07403709201857891,0.1767766952966369,0.2943288614349439,1.0,0.12956881769114467
64,500,554,5879,0.49820243457833596,0.6982780442276019,0.7999125320879859,0.07400746181551697,0.1767766952966369,0.2943323076607545,1.0,0.12939691033242245
65,500,537,5894,0.49820243457833596,0.6975573667776107,0.8002309704136671,0.07366766011016634,0.1767766952966369,0.2953707996869794,1.0,0.12907114778772596
66,500,549,5918,0.49820243457833596,0.6978829808939574,0.8002309704136671,0.07387296699290799,0.1767766952966369,0.2953389300716435,1.0,0.12910051784822985
67,500,487,5931,0.49820243457833596,0.6982904528074275,0.8005202580444942,0.07394459386153669,0.1767766952966369,0.29525243791347816,1.0,0.12916127138558897
68,500,555,5946,0.49820243457833596,0.698243479359415,0.8005202580444942,0.07392468433676264,0.1796053020267749,0.2954729026352655,1.0,0.12904774248899079
69,500,542,5963,0.49820243457833596,0.6988269551717703,0.8005202580444942,0.07411151262739478,0.1767766952966369,0.29512795129018277,1.0,0.12919994320258196
70,500,552,5977,0.49820243457833596,0.6985293026406809,0.8005202580444942,0.07406862053585696,0.1767766952966369,0.2955386698020642,1.0,0.12903290647238375
71,500,589,5999,0.49820243457833596,0.6996982055807155,0.8005202580444942,0.07423039866766376,0.1767766952966369,0.2944471176569509,1.0,0.12905753468174858
72,500,544,6010,0.49820243457833596,0.6995194672999769,0.8005202580444942,0.07426019253444945,0.1767766952966369,0.29491041514150584,1.0,0.12899015996021196
73,500,563,6023,0.49820243457833596,0.6994910733839306,0.8005202580444942,0.07434668282799135,0.1767766952966369,0.2952020748463201,1.0,0.12910029608032747
74,500,556,6028,0.49820243457833596,0.6993878884717526,0.8039276960549202,0.07428117061112623,0.1767766952966369,0.29559475256782025,1.0,0.12897281751683481
75,500,560,6039,0.49820243457833596,0.6992902231403727,0.8039276960549202,0.0742617224926284,0.1767766952966369,0.2957993827298508,1.0,0.1288798376834122
76,500,534,6047,0.49820243457833596,0.6994683440464241,0.8039276960549202,0.07426333555908976,0.1767766952966369,0.29576456974002613,1.0,0.12887103320770463
77,500,557,6055,0.49820243457833596,0.7001021807536514,0.8039276960549202,0.07446566216993027,0.1767766952966369,0.29545705827493973,1.0,0.12900006258248203
78,500,535,6066,0.49820243457833596,0.6999473828653767,0.8039276960549202,0.07439326845010949,0.1767766952966369,0.29575325473706504,1.0,0.12885206375381997
79,500,568,6073,0.49820243457833596,0.6998152479216244,0.8039276960549202,0.07435640261659184,0.1767766952966369,0.29602649966504513,1.0,0.1287502908276891
80,500,555,6080,0.49820243457833596,0.7000048407038066,0.8045722208735687,0.07442067939195955,0.17407765595569785,0.29599610541272364,1.0,0.1287770408119722
81,500,518,6091,0.49820243457833596,0.7001658859863006,0.8045722208735687,0.07446000729178318,0.1767766952966369,0.29603809464612196,1.0,0.12873981154683228
82,500,557,6102,0.49820243457833596,0.7003676023748626,0.8045722208735687,0.07455601708349494,0.1767766952966369,0.29603809464612196,1.0,0.12873981154683228
83,500,542,6113,0.49820243457833596,0.7001770692027738,0.8045722208735687,0.07464123328663608,0.1767766952966369,0.2965733112330684,1.0,0.12881089819592703
84,500,525,6126,0.49820243457833596,0.700639863430992,0.8045722208735687,0.07458339312503973,0.1767766952966369,0.29609591287018266,1.0,0.1286939910528082
85,500,553,6137,0.49820243457833596,0.7002490640877734,0.8045722208735687,0.07492655909851877,0.1767766952966369,0.2970930976044416,1.0,0.12993716860692972
86,500,520,6146,0.49820243457833596,0.7000373601870361,0.8045722208735687,0.07455363497329931,0.1767766952966369,0.29734895225734476,1.0,0.12893949831431925
87,500,582,6161,0.49820243457833596,0.7003058472231348,0.8045722208735687,0.0745718787228309,0.1767766952966369,0.29720745742774446,1.0,0.12889178527740183
88,500,545,6168,0.49820243457833596,0.7007747773909874,0.8045722208735687,0.07507289116412283,0.1767766952966369,0.2970815026233647,1.0,0.12994764546602988
89,500,570,6178,0.49820243457833596,0.7014977240637965,0.8046014539671478,0.0748750036101559,0.1767766952966369,0.2960264996650452,1.0,0.1287502908276891
90,500,563,6182,0.49820243457833596,0.7019355877443267,0.8046014539671478,0.07503981482362793,0.1767766952966369,0.2957195976178442,1.0,0.1289092385198062
91,500,519,6188,0.49820243457833596,0.7024641937700125,0.8046014539671478,0.0751814228906127,0.1767766952966369,0.29525729045654825,1.0,0.12891967967107618
92,500,580,6200,0.49820243457833596,0.7030928833584352,0.8046014539671478,0.07555548563878353,0.1767766952966369,0.2948799361197894,1.0,0.12915071559689192
93,500,558,6206,0.49820243457833596,0.7031227387208249,0.8046014539671478,0.07566762122076601,0.1767766952966369,0.29503278587782017,1.0,0.1291814976980404
94,500,575,6212,0.49820243457833596,0.7030281659181028,0.8046014539671478,0.07579402520452609,0.17407765595569785,0.2952969907554288,1.0,0.12920463847622973
95,500,575,6216,0.49820243457833596,0.7027103236567661,0.8046014539671478,0.07558709142554694,0.17407765595569785,0.2956234564358532,1.0,0.12900112471998615
96,500,581,6221,0.49820243457833596,0.7026431183935572,0.8046433050489279,0.07540700539658064,0.17407765595569785,0.29584666221638545,1.0,0.12886498519063871
97,500,601,6226,0.49820243457833596,0.7025642456927762,0.8046433050489279,0.07531426634544143,0.17407765595569785,0.2959916693195256,1.0,0.12878172021794132
98,500,574,6231,0.49820243457833596,0.7026964908821899,0.8046433050489279,0.07540653775412595,0.17407765595569785,0.29598573155190905,1.0,0.1287870177809019
99,500,559,6235,0.49820243457833596,0.7033412722241487,0.8046433050489279,0.07560478696487098,0.17407765595569785,0.29559880605021044,1.0,0.12896057413162107
100,500,552,6239,0.49820243457833596,0.7033389233455805,0.8046433050489279,0.07550250510650477,0.17407765595569785,0.2957246666962295,1.0,0.1288779898037771
101,500,553,6240,0.49820243457833596,0.7031167762542643,0.8054211895830158,0.07548409901261204,0.1767766952966369,0.29603099797868426,1.0,0.1287844313479304
102,500,544,6242,0.49820243457833596,0.7033087251769796,0.8054211895830158,0.07556751933675454,0.1767766952966369,0.29599084907643464,1.0,0.12878208736086005
103,500,546,6245,0.49820243457833596,0.7034840805707588,0.8054211895830158,0.07565142841867671,0.1767766952966369,0.2959851918629744,1.0,0.12878726191209633
104,500,548,6249,0.49820243457833596,0.7036208900264346,0.8066420992622054,0.07570643423686013,0.1767766952966369,0.29600330970289146,1.0,0.12877124369887197
105,500,584,6252,0.49820243457833596,0.7040705311724335,0.8066420992622054,0.075801640776601,0.1767766952966369,0.2957360025425279,1.0,0.12886766865918217
106,500,552,6260,0.49820243457833596,0.7042774870906492,0.8066420992622054,0.07593708533924923,0.1767766952966369,0.2956224205069367,1.0,0.1289223764394628
107,500,534,6265,0.49820243457833596,0.704400399474846,0.8066420992622054,0.07589928862935777,0.1767766952966369,0.29573572198837167,1.0,0.1288677909987645
108,500,554,6268,0.49820243457833596,0.7031347983904462,0.8066420992622054,0.07629854564335242,0.1767766952966369,0.2979489176267343,1.0,0.13035707614833258
