gen,evals,gen_feats,explored,expression_subtype logistic classifier (max_iter=100) balanced accuracy_min,expression_subtype logistic classifier (max_iter=100) balanced accuracy_avg,expression_subtype logistic classifier (max_iter=100) balanced accuracy_max,expression_subtype logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,580,580,0.14285714285714285,0.578398556014546,0.8395823938024007,0.15440465112383764,0.0196078431372549,0.08987146709110615,1.0,0.1383359581064361
1,202,678,702,0.14285714285714285,0.5994690490932841,0.8395823938024007,0.15794426272362413,0.019230769230769232,0.09621828388201212,1.0,0.12367559406585596
2,200,678,813,0.14285714285714285,0.6127672022634874,0.9051266125256558,0.1547474231523113,0.014925373134328358,0.09806140051213469,1.0,0.12445849498379664
3,200,667,919,0.14285714285714285,0.6177813946928253,0.9051266125256558,0.1572942989707952,0.014705882352941176,0.10096679704330977,1.0,0.12440016125091588
4,200,634,1022,0.14285714285714285,0.6353080806864514,0.9073038991191167,0.1577536521893972,0.014084507042253521,0.09975260930048975,1.0,0.12427913209799149
5,200,688,1126,0.14285714285714285,0.6554056448469082,0.9073038991191167,0.15957183314781356,0.013333333333333334,0.09675762186788192,1.0,0.12481136094535693
6,200,651,1243,0.14285714285714285,0.6822568197808729,0.9244802711341985,0.16021031499332694,0.013157894736842105,0.09006582399249638,1.0,0.12414894436547005
7,200,644,1343,0.14285714285714285,0.6953875059204188,0.9244802711341985,0.16004699081363458,0.013333333333333334,0.08808283902356023,1.0,0.12168216370938384
8,200,619,1439,0.14285714285714285,0.7117283332697449,0.9244802711341985,0.16393611988628687,0.0136986301369863,0.08696690936795483,1.0,0.12229129826261949
9,200,628,1535,0.14285714285714285,0.718508670096685,0.9244802711341985,0.16313862941310556,0.0136986301369863,0.08697650068567056,1.0,0.12236844383071858
10,200,617,1604,0.14285714285714285,0.7246606895300671,0.9256426240283845,0.1611896467904931,0.0136986301369863,0.08581925922916123,1.0,0.12223095177388481
11,200,669,1693,0.14285714285714285,0.721185343551514,0.9256426240283845,0.15922869501047887,0.013513513513513514,0.08727300506622811,1.0,0.12172504652552822
12,200,606,1782,0.14285714285714285,0.7297377418796828,0.9256426240283845,0.16018705039318148,0.013513513513513514,0.08580431039730545,1.0,0.12211993401144473
13,200,651,1878,0.14285714285714285,0.7408553023154341,0.9318025094343344,0.1514971148063212,0.0136986301369863,0.07919634269358243,1.0,0.11627893651243812
14,200,659,1962,0.14285714285714285,0.7418561070402814,0.9343722263785337,0.15220666606289704,0.013513513513513514,0.07970972761177436,1.0,0.11614124091398823
15,200,603,2039,0.14285714285714285,0.7485486956607369,0.9343722263785337,0.15245882948494993,0.013513513513513514,0.07847473046442435,1.0,0.11644361467955743
16,200,655,2113,0.14285714285714285,0.7497717241533889,0.9343722263785337,0.1520343056440956,0.013513513513513514,0.07872524568077253,1.0,0.1164084211285513
17,200,622,2199,0.14285714285714285,0.7528008028287647,0.9377574968883733,0.1526956794306459,0.013513513513513514,0.0788519244942433,1.0,0.11660947285151967
18,200,646,2289,0.14285714285714285,0.7627276254671556,0.9397033799778541,0.15337898518098986,0.013157894736842105,0.0761326088188164,1.0,0.11693042920325655
19,200,682,2370,0.14285714285714285,0.768371329452723,0.9397033799778541,0.14802941418884719,0.012987012987012988,0.07249920278124464,1.0,0.11431735905409553
20,200,626,2447,0.14285714285714285,0.7632018027962719,0.9397033799778541,0.1532031290305119,0.012345679012345678,0.0762275434243388,1.0,0.11655758026436752
21,200,663,2532,0.14285714285714285,0.7632212171175076,0.9397033799778541,0.1523900793505683,0.012345679012345678,0.07675672176003587,1.0,0.11668614664529946
22,200,607,2620,0.14285714285714285,0.7690220017419217,0.9397033799778541,0.15113899207177417,0.012345679012345678,0.07504621483331217,1.0,0.1163210871265183
23,200,626,2699,0.14285714285714285,0.7752949944239331,0.9397033799778541,0.14255034283718823,0.01282051282051282,0.07050804126329123,1.0,0.11012389897463931
24,200,652,2786,0.14285714285714285,0.7663355384092617,0.9397033799778541,0.1524855472690029,0.01282051282051282,0.0774069393488282,1.0,0.11677339182917766
25,200,640,2856,0.14285714285714285,0.7710077180839133,0.9397033799778541,0.1504841492309667,0.01282051282051282,0.07635019840031164,1.0,0.11671098491862653
26,200,639,2931,0.14285714285714285,0.7733445906282117,0.9397033799778541,0.1493334447216523,0.01282051282051282,0.07573380185182885,1.0,0.11641520702722088
27,200,636,3020,0.14285714285714285,0.7749903843673053,0.9397033799778541,0.150203111245439,0.01282051282051282,0.07609252278301902,1.0,0.11679231385884604
28,200,681,3107,0.14285714285714285,0.7782849947088127,0.9397033799778541,0.15057200471197502,0.01282051282051282,0.07564941836217015,1.0,0.11692573659848965
29,200,625,3211,0.14285714285714285,0.7768474820339614,0.9419053098597157,0.15040311035013038,0.012987012987012988,0.07657478312240923,1.0,0.11683107234868283
30,200,675,3290,0.14285714285714285,0.7741767557860176,0.9419053098597157,0.1499360036176669,0.012987012987012988,0.0776968631546138,1.0,0.11665538755671773
31,200,681,3386,0.14285714285714285,0.7763644385943407,0.9419053098597157,0.14969433945751515,0.012987012987012988,0.07807389396265356,1.0,0.1168854293574391
32,200,666,3465,0.14285714285714285,0.782493758435309,0.9478146662915617,0.15091620514808482,0.01282051282051282,0.07665210044193813,1.0,0.11711063725973214
33,200,649,3547,0.14285714285714285,0.7817735625925419,0.9478146662915617,0.1512467847421727,0.01282051282051282,0.07759732644879096,1.0,0.11717360431380144
34,200,680,3642,0.14285714285714285,0.7799801009784773,0.9478146662915617,0.15091662404878084,0.01282051282051282,0.07855251683567299,1.0,0.11699952131387495
35,200,672,3738,0.14285714285714285,0.7812576884011659,0.9478146662915617,0.15075040130964074,0.01282051282051282,0.07843061636405584,1.0,0.11705598523747934
36,200,685,3817,0.14285714285714285,0.781050231527655,0.9478146662915617,0.1504262901738496,0.01282051282051282,0.07927513918157349,1.0,0.1169218553923099
37,200,631,3883,0.14285714285714285,0.7863032372456898,0.9478146662915617,0.15136466059363168,0.01282051282051282,0.0777451669245363,1.0,0.11717086219807425
38,200,681,3971,0.14285714285714285,0.7832448040106992,0.9478146662915617,0.15110019275535752,0.01282051282051282,0.07902277449770016,1.0,0.11694745349896307
39,200,659,4063,0.14285714285714285,0.7853641012376014,0.9478146662915617,0.15102179269932067,0.01282051282051282,0.07872883393768343,1.0,0.11703653329795884
40,200,642,4141,0.14285714285714285,0.7855852416997083,0.9478146662915617,0.1523222443888283,0.01282051282051282,0.07920823347661927,1.0,0.11702044833943007
41,200,680,4214,0.14285714285714285,0.78424493849862,0.9478146662915617,0.1511492214762291,0.01282051282051282,0.0795428076790017,1.0,0.11686468055037115
42,200,693,4294,0.14285714285714285,0.7882227554652189,0.9478146662915617,0.15292492439929511,0.01282051282051282,0.07880819717192994,1.0,0.11714899420656502
43,200,677,4377,0.14285714285714285,0.7928526244759507,0.9478146662915617,0.15260500321319717,0.01282051282051282,0.07711784053425735,1.0,0.1173217729277423
44,200,695,4459,0.14285714285714285,0.7877677664047831,0.9478146662915617,0.15199985072907443,0.01282051282051282,0.0788755056394706,1.0,0.1169708583560891
45,200,661,4538,0.14285714285714285,0.789409607550426,0.9478146662915617,0.15280588967160058,0.01282051282051282,0.07888151138915524,1.0,0.11711881520925223
46,200,678,4615,0.14285714285714285,0.7923834234401957,0.94871825353291,0.15257900405174077,0.01282051282051282,0.07820174329302684,1.0,0.11722581402301216
47,200,658,4688,0.14285714285714285,0.7943503577072542,0.9501188137569996,0.15172833429105104,0.01282051282051282,0.07810565202966095,1.0,0.11726500993767343
48,200,722,4753,0.14285714285714285,0.7958848554831328,0.9501188137569996,0.1524762062552588,0.01282051282051282,0.07780342591967254,1.0,0.11737134367456224
49,200,667,4823,0.14285714285714285,0.7986819145723186,0.9501188137569996,0.15230098099718645,0.01282051282051282,0.0768639243719174,1.0,0.117451913399347
50,200,653,4893,0.14285714285714285,0.7990139702570549,0.9501188137569996,0.15209170483740642,0.01282051282051282,0.07689982995519061,1.0,0.11743916416084055
51,200,639,4971,0.14285714285714285,0.7947924794157122,0.9501188137569996,0.1508176193456106,0.01282051282051282,0.07848252785800444,1.0,0.11714452863071662
52,200,675,5042,0.14285714285714285,0.7973828810586835,0.9501188137569996,0.15185282944348466,0.01282051282051282,0.07857528983666462,1.0,0.11732004056480765
53,200,678,5105,0.14285714285714285,0.7975057835412754,0.9501188137569996,0.15187885908500376,0.01282051282051282,0.07866883759325587,1.0,0.11729923128602111
54,200,677,5164,0.14285714285714285,0.7962674505119115,0.9501188137569996,0.15091869327231144,0.01282051282051282,0.0790234000006908,1.0,0.1171394938060517
55,200,702,5226,0.14285714285714285,0.7982818162786158,0.9501188137569996,0.1504227249998267,0.012658227848101266,0.07862762407764048,1.0,0.1171805824625115
56,200,698,5296,0.14285714285714285,0.7986801428631679,0.9501188137569996,0.149220699394336,0.012658227848101266,0.0786775518324392,1.0,0.11716001270169103
57,200,658,5359,0.14285714285714285,0.7992994419501087,0.9501188137569996,0.14828457380190818,0.012658227848101266,0.07847102407544568,1.0,0.11713417521052312
58,200,704,5430,0.14285714285714285,0.8002501451964932,0.9501188137569996,0.14907186168276518,0.012658227848101266,0.0785725896065134,1.0,0.1172073508617745
59,200,669,5491,0.14285714285714285,0.798338725509998,0.9501188137569996,0.14699895141820035,0.012658227848101266,0.07913392926889809,1.0,0.11693878923300317
60,200,638,5559,0.14285714285714285,0.7988009384958965,0.9501188137569996,0.1470713781102882,0.012658227848101266,0.07934776094150792,1.0,0.11689162446794371
61,200,646,5624,0.14285714285714285,0.8001881393699618,0.9501188137569996,0.14762686190378405,0.012658227848101266,0.07946417758905185,1.0,0.11692918156134031
62,200,658,5704,0.14285714285714285,0.8014540270043452,0.9501188137569996,0.14758817674757702,0.012658227848101266,0.0791617746348632,1.0,0.11700304862226435
63,200,640,5762,0.14285714285714285,0.799598103687388,0.9501188137569996,0.14646112949243903,0.01282051282051282,0.07972447264649266,1.0,0.11675958903606057
64,200,678,5830,0.14285714285714285,0.7974496737149408,0.9501188137569996,0.1459857252726614,0.01282051282051282,0.08036592499240709,1.0,0.11656281050353517
65,200,659,5894,0.14285714285714285,0.7991301967913869,0.9501188137569996,0.14634545730580908,0.01282051282051282,0.08000525468457653,1.0,0.11667944701574766
66,200,650,5950,0.14285714285714285,0.8008991842671052,0.9501188137569996,0.1469063788613624,0.01282051282051282,0.07974957032704533,1.0,0.11679635675797446
67,200,691,6022,0.14285714285714285,0.800061901076981,0.9524229612224374,0.14634226874973025,0.01282051282051282,0.07999623347395314,1.0,0.11668950421916183
68,200,695,6080,0.14285714285714285,0.8016352211209161,0.9524229612224374,0.1468730076292501,0.01282051282051282,0.07957712601320396,1.0,0.11679224753191123
69,200,678,6150,0.14285714285714285,0.8044597844427801,0.9524229612224374,0.14709712675313527,0.01282051282051282,0.0787139786935349,1.0,0.116969065916423
70,200,679,6220,0.14285714285714285,0.8010546509329817,0.9524229612224374,0.1458859060137961,0.01282051282051282,0.07979046561820295,1.0,0.11662591152897404
71,200,650,6279,0.14285714285714285,0.803251948628649,0.9524229612224374,0.14582013925891232,0.01282051282051282,0.07931146583145494,1.0,0.11673852032871299
72,200,693,6346,0.14285714285714285,0.801344635344789,0.9524229612224374,0.14457386993415236,0.01282051282051282,0.07982092517097578,1.0,0.11651691152300961
73,200,665,6413,0.14285714285714285,0.8013106013860348,0.9524229612224374,0.14425994706362869,0.01282051282051282,0.07995674483147447,1.0,0.11645352871109763
74,200,648,6474,0.14285714285714285,0.8019112716176217,0.9524229612224374,0.14450743498844193,0.01282051282051282,0.08010650332168744,1.0,0.11644005191348825
75,200,712,6542,0.14285714285714285,0.8022645497992934,0.9524229612224374,0.14503338444691946,0.01282051282051282,0.08020806809331074,1.0,0.11647855743262239
76,200,676,6603,0.14285714285714285,0.8038163323634165,0.9524229612224374,0.14538499367663857,0.01282051282051282,0.07985043909634032,1.0,0.11660611807254055
77,200,687,6659,0.14285714285714285,0.803633889150733,0.9524229612224374,0.1455454551607101,0.01282051282051282,0.08012856721209906,1.0,0.1165685307515095
78,200,668,6724,0.14285714285714285,0.8059384576501796,0.9524229612224374,0.14588925397101463,0.01282051282051282,0.07943530152478846,1.0,0.11667476818040887
79,200,702,6784,0.14285714285714285,0.8071929778780609,0.9524229612224374,0.1465759015337254,0.01282051282051282,0.07922125786429535,1.0,0.11677376377326495
80,200,651,6836,0.14285714285714285,0.8059042570555386,0.9524229612224374,0.14541824122576816,0.012987012987012988,0.07969342248008011,1.0,0.11658637324641194
81,200,654,6891,0.14285714285714285,0.8049422147927173,0.9524229612224374,0.14497374598338628,0.013157894736842105,0.07992964399246577,1.0,0.11646198664169545
82,200,646,6945,0.14285714285714285,0.8072306547427148,0.9524229612224374,0.14502794536138477,0.013157894736842105,0.07962143920880349,1.0,0.11664604096944901
