gen,evals,gen_feats,explored,expression_subtype logistic classifier (max_iter=100) balanced accuracy_min,expression_subtype logistic classifier (max_iter=100) balanced accuracy_avg,expression_subtype logistic classifier (max_iter=100) balanced accuracy_max,expression_subtype logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,603,603,0.14285714285714285,0.6104644979039582,0.8266847838974717,0.15393376183227162,0.0196078431372549,0.09041228115748487,1.0,0.17405526597018706
1,205,683,720,0.14285714285714285,0.6111121688243241,0.8533678478121607,0.16695856645785068,0.01818181818181818,0.0929169750135051,1.0,0.12034465408806029
2,200,685,835,0.14285714285714285,0.6297416684701392,0.8533678478121607,0.16186289584047156,0.01818181818181818,0.09358130553464886,1.0,0.12307797994028848
3,200,689,938,0.14285714285714285,0.647332207573597,0.8533678478121607,0.1621941007519394,0.01818181818181818,0.09220401610672728,1.0,0.1234611176914883
4,200,689,1053,0.14285714285714285,0.6601116758538998,0.8586228644910145,0.15745042961258382,0.01694915254237288,0.08952675196873422,1.0,0.12050558389255556
5,200,677,1151,0.14285714285714285,0.6743571356609883,0.8818650648808063,0.15153250934224205,0.01694915254237288,0.09002983877467977,1.0,0.12070090796341938
6,200,722,1256,0.14285714285714285,0.6774024341329821,0.8860667455530752,0.1492371921636595,0.015873015873015872,0.09176417328364046,1.0,0.120657406534533
7,200,699,1346,0.14285714285714285,0.6854310079926781,0.8939622776455537,0.14668236399427984,0.017543859649122806,0.09067318483611381,1.0,0.12091956481096829
8,200,684,1437,0.14285714285714285,0.6959752387622372,0.8939622776455537,0.14417552308064993,0.017241379310344827,0.08872804812269364,1.0,0.12113381910211092
9,200,671,1527,0.14285714285714285,0.6978392595851172,0.8939622776455537,0.14411934927595532,0.016666666666666666,0.09032983304833749,1.0,0.1209833010826992
10,200,680,1594,0.14285714285714285,0.7031959694347552,0.8939622776455537,0.14503259595490028,0.017241379310344827,0.0902225167269523,1.0,0.12107911115806813
11,200,646,1676,0.14285714285714285,0.707436789407644,0.8939622776455537,0.14556384943658685,0.017543859649122806,0.09053793067822438,1.0,0.12106283143349897
12,200,656,1766,0.14285714285714285,0.7132193971340794,0.8939622776455537,0.14496369534657694,0.017857142857142856,0.08911981049872184,1.0,0.12133274257112883
13,200,690,1875,0.14285714285714285,0.7260885840281154,0.8964145336390573,0.1435724805953257,0.017543859649122806,0.08443865707718753,1.0,0.1208917481586625
14,200,634,1952,0.14285714285714285,0.7280450510431692,0.8964145336390573,0.14295485106198605,0.017543859649122806,0.08433248970618364,1.0,0.12066371571025558
15,200,691,2037,0.14285714285714285,0.7333785339514184,0.8964145336390573,0.1373958645807491,0.017543859649122806,0.08086719163104698,1.0,0.11567698679954767
16,200,646,2103,0.14285714285714285,0.7310130366589002,0.8964145336390573,0.13706685400368393,0.017241379310344827,0.08267566174997593,1.0,0.1154559206803999
17,200,680,2191,0.14285714285714285,0.7324937917055919,0.8964145336390573,0.13795017924005548,0.017241379310344827,0.08288164023925741,1.0,0.1154102886797424
18,200,691,2283,0.14285714285714285,0.7310656535689557,0.8964145336390573,0.14121760579129308,0.017241379310344827,0.08508461435749162,1.0,0.11900902141744626
19,200,651,2357,0.14285714285714285,0.732974234411582,0.8964145336390573,0.14110788407262248,0.017241379310344827,0.0853438172493523,1.0,0.11897581645958008
20,200,657,2443,0.14285714285714285,0.7358698462378483,0.8964145336390573,0.13623171085527944,0.017241379310344827,0.08358367420224702,1.0,0.11513194926416338
21,200,700,2529,0.14285714285714285,0.738134150422374,0.9098321202475541,0.13616925260754445,0.017241379310344827,0.08337290728162867,1.0,0.11515780020712925
22,200,692,2616,0.14285714285714285,0.7388807662800503,0.9098321202475541,0.13558615382672132,0.016666666666666666,0.08364739817971238,1.0,0.11503712476952889
23,200,647,2704,0.14285714285714285,0.7423725387761724,0.9098321202475541,0.13679528010285383,0.016666666666666666,0.08310135361419793,1.0,0.11515377543853263
24,200,706,2786,0.14285714285714285,0.7476805081440304,0.9098321202475541,0.13819958598738505,0.014705882352941176,0.08229973056919664,1.0,0.11550671964894267
25,200,688,2870,0.14285714285714285,0.752800391550297,0.9098321202475541,0.13828420463367724,0.014705882352941176,0.08168086869334083,1.0,0.11564632858449006
26,200,653,2939,0.14285714285714285,0.7561089735917349,0.9134907781031584,0.13869015647273883,0.014705882352941176,0.08118636165215715,1.0,0.11578775150613645
27,200,631,3031,0.14285714285714285,0.7557741893323205,0.9134907781031584,0.13803555675454,0.014705882352941176,0.08177416483065318,1.0,0.11567438727208988
28,200,667,3122,0.14285714285714285,0.7565849743180374,0.9134907781031584,0.13710393566389947,0.015625,0.08197401934936784,1.0,0.11558251670036691
29,200,633,3214,0.14285714285714285,0.7605923258879704,0.9134907781031584,0.1380781608152161,0.015625,0.08161338519152078,1.0,0.11578578781937504
30,200,695,3283,0.14285714285714285,0.7622050744523818,0.9134907781031584,0.13804200972084904,0.015625,0.08162698499596115,1.0,0.11578406752251033
31,200,700,3369,0.14285714285714285,0.7679501866434876,0.9134907781031584,0.13863470231062827,0.015384615384615385,0.08002861670970743,1.0,0.11617893996831417
32,200,652,3444,0.14285714285714285,0.7706436282073813,0.9216540434092808,0.1381662754905993,0.015151515151515152,0.0792778415397891,1.0,0.11621052566643987
33,200,705,3519,0.14285714285714285,0.7728208370028469,0.9216540434092808,0.1394280813433572,0.015151515151515152,0.07900382430331879,1.0,0.11633871683284658
34,200,716,3611,0.14285714285714285,0.7731442424463136,0.9236086280600425,0.1395223172682934,0.015151515151515152,0.07946719559978269,1.0,0.11625774365496933
35,200,701,3689,0.14285714285714285,0.7690439262470805,0.9236086280600425,0.14413021254963254,0.015384615384615385,0.08217017494243344,1.0,0.11979777406382655
36,200,677,3772,0.14285714285714285,0.7698613519980368,0.9236086280600425,0.14376120286469807,0.015384615384615385,0.08237504841680286,1.0,0.11973644518641044
37,200,696,3840,0.14285714285714285,0.7723390311467836,0.9251627144833441,0.1391801335753665,0.015873015873015872,0.08070219864110743,1.0,0.11598867144178063
38,200,643,3910,0.14285714285714285,0.7741277208660804,0.9251627144833441,0.13918490722585874,0.015873015873015872,0.08034550869516434,1.0,0.11596345106504359
39,200,655,3990,0.14285714285714285,0.7669387559140666,0.9295796099062759,0.1484472004952749,0.015625,0.08477111010445373,1.0,0.1206292861575682
40,200,700,4071,0.14285714285714285,0.7598804087707509,0.9295796099062759,0.1478255011495212,0.015625,0.08945516583238035,1.0,0.1211098582562717
41,200,685,4151,0.14285714285714285,0.7587271469164178,0.9295796099062759,0.1451229482657497,0.015625,0.09040332890905187,1.0,0.12076895858462436
42,200,673,4221,0.14285714285714285,0.7599104810130494,0.9334460278086743,0.14467237201051136,0.015625,0.0903568943492636,1.0,0.12063936621020473
43,200,677,4305,0.14285714285714285,0.7612916758200047,0.9334460278086743,0.14576627667534994,0.015384615384615385,0.09049721193703238,1.0,0.12065977160790309
44,200,644,4380,0.14285714285714285,0.7599103136444834,0.9357136015048193,0.14518733786630114,0.015384615384615385,0.0914532356007185,1.0,0.12038791329658903
45,200,655,4465,0.14285714285714285,0.7636468423201055,0.9357136015048193,0.14687808937960595,0.015384615384615385,0.0905804323733541,1.0,0.12065430594751103
46,200,637,4542,0.14285714285714285,0.770162131835892,0.9357136015048193,0.1470213511234994,0.015384615384615385,0.08782649682153984,1.0,0.12055574188517304
47,200,665,4629,0.14285714285714285,0.776553326647971,0.9357136015048193,0.14479760741281777,0.015151515151515152,0.08484437876290304,1.0,0.11891511606201895
48,200,627,4706,0.14285714285714285,0.7770408656781599,0.9357136015048193,0.14039650807751222,0.015151515151515152,0.0834547215652298,1.0,0.11498760469400034
49,200,630,4780,0.14285714285714285,0.7764322493828943,0.9357136015048193,0.13942633520153314,0.015151515151515152,0.08384646711064661,1.0,0.11484023897135623
50,200,684,4861,0.14285714285714285,0.7817124528888348,0.9418073065924882,0.14110383691916112,0.015151515151515152,0.08299869241230035,1.0,0.11516777308206447
51,200,693,4943,0.14285714285714285,0.7819897199511473,0.9418073065924882,0.1407034592877313,0.015151515151515152,0.08303228175995882,1.0,0.11513049507072515
52,200,672,5012,0.14285714285714285,0.7816698595627226,0.9418073065924882,0.14051281423001918,0.015151515151515152,0.08329260097132235,1.0,0.11503750438339308
53,200,680,5078,0.14285714285714285,0.7838452677620509,0.9418073065924882,0.1413298625869752,0.015151515151515152,0.08303911431116456,1.0,0.11514725923832783
54,200,675,5148,0.14285714285714285,0.7853738132358561,0.9418073065924882,0.14124738590006955,0.015151515151515152,0.08291610193200462,1.0,0.11517363400044763
55,200,606,5220,0.14285714285714285,0.7851195868563782,0.9418073065924882,0.14138947521862322,0.015151515151515152,0.08314349958665748,1.0,0.11510223117647704
56,200,648,5283,0.14285714285714285,0.7853044970534259,0.9418073065924882,0.14100510322324217,0.015151515151515152,0.08336962085781552,1.0,0.11502773504965479
57,200,650,5346,0.14285714285714285,0.7839000427808276,0.9418073065924882,0.14920885014580804,0.015151515151515152,0.08729239729538499,1.0,0.12070122651026204
58,200,656,5417,0.14285714285714285,0.786471699462148,0.9418073065924882,0.14838128230217812,0.015151515151515152,0.0864801620370859,1.0,0.12019255094886738
59,200,653,5493,0.14285714285714285,0.7851206939100536,0.9418073065924882,0.1505721774300402,0.015151515151515152,0.08768393711412946,1.0,0.12067669469272833
60,200,638,5558,0.14285714285714285,0.7902961228327307,0.9418073065924882,0.14643223788388177,0.014925373134328358,0.08482771438563884,1.0,0.11896616711845986
61,200,655,5624,0.14285714285714285,0.7917359174071151,0.9418073065924882,0.1421114685694535,0.014925373134328358,0.0829253633459798,1.0,0.11518180047918787
62,200,656,5680,0.14285714285714285,0.791945480739983,0.9418073065924882,0.14171733031690778,0.014925373134328358,0.0832495478960077,1.0,0.11510889165555648
63,200,675,5750,0.14285714285714285,0.7907938101975089,0.9418073065924882,0.14102106785914426,0.014925373134328358,0.08360492597434305,1.0,0.1149462616669285
