
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5837
Features active in total: 5837
Computing active features for outcome survival
Features selected for this outcome: 3421
Features active in total: 5902
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 80
PRCC T1: 160
PRCC T2: 68
ccRCC: 485
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 206
censored 1: 382
deceased 0: 103
deceased 1: 102
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 10
ChRCC censored 1: 55
ChRCC deceased 0: 7
ChRCC deceased 1: 8
PRCC T1 censored 0: 79
PRCC T1 censored 1: 65
PRCC T1 deceased 0: 7
PRCC T1 deceased 1: 9
PRCC T2 censored 0: 27
PRCC T2 censored 1: 27
PRCC T2 deceased 0: 10
PRCC T2 deceased 1: 4
ccRCC censored 0: 90
ccRCC censored 1: 235
ccRCC deceased 0: 79
ccRCC deceased 1: 81

RUNNING GENETIC ALGORITHM
Generations completed = 74
Generations completed = 156
Generations completed = 235
Generations completed = 315
Generations completed = 396
Generations completed = 477
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min	avg     	max     	std      
0  	500  	568      	568     	0.140028	0.240749	1  	0.147042	0.493089	0.728262	0.798425	0.0581236       	0  	0.5603  	0.624612	0.0840689
1  	508  	768      	790     	0.136083	0.265331	1  	0.137652	0.485016	0.728115	0.798425	0.0608223       	0  	0.566496	0.624612	0.05383  
2  	500  	785      	992     	0.137361	0.290165	1  	0.14793 	0.474989	0.722709	0.798425	0.0662062       	0  	0.565436	0.624612	0.0573524
3  	500  	820      	1206    	0.132453	0.290675	1  	0.146342	0.476721	0.729591	0.798928	0.0631954       	0  	0.572232	0.624612	0.0513834
4  	500  	853      	1394    	0.132453	0.310329	1  	0.150402	0.476721	0.727134	0.799034	0.063161        	0  	0.568087	0.624612	0.0563877
5  	500  	827      	1580    	0.132453	0.3115  	1  	0.148689	0.476721	0.730756	0.799034	0.0611478       	0  	0.569745	0.624612	0.0556418
6  	500  	847      	1759    	0.132453	0.297356	1  	0.140324	0.498828	0.739692	0.802305	0.0543198       	0  	0.575608	0.624612	0.0517216
7  	500  	892      	1933    	0.132453	0.305365	1  	0.139237	0.498828	0.738935	0.802305	0.0535209       	0  	0.57645 	0.627591	0.0521342
8  	500  	862      	2069    	0.132453	0.317227	1  	0.14182 	0.498828	0.734233	0.803095	0.0566128       	0  	0.576077	0.627591	0.0536514
9  	500  	896      	2247    	0.131306	0.322547	1  	0.140203	0.5     	0.733427	0.803095	0.0551086       	0  	0.578806	0.627591	0.0531544
10 	500  	883      	2409    	0.130189	0.319632	1  	0.141288	0.5     	0.735845	0.803095	0.0546876       	0  	0.580872	0.627591	0.0527992
11 	500  	901      	2543    	0.130189	0.329928	1  	0.142574	0.5     	0.734366	0.803462	0.0556113       	0  	0.579497	0.627591	0.0527566
12 	500  	849      	2674    	0.130189	0.326775	1  	0.143958	0.5     	0.737117	0.803462	0.0555007       	0  	0.580287	0.627591	0.0533537
13 	500  	908      	2818    	0.130189	0.322841	1  	0.147342	0.5     	0.738932	0.806457	0.0569217       	0  	0.58282 	0.627751	0.0532699
14 	500  	908      	2942    	0.130189	0.324179	1  	0.147803	0.5     	0.740323	0.806457	0.0559962       	0  	0.583491	0.62784 	0.0527724
15 	500  	899      	3059    	0.140028	0.319366	1  	0.141616	0.5     	0.74478 	0.80895 	0.0504729       	0  	0.585019	0.62784 	0.0529005
16 	500  	905      	3176    	0.140028	0.318472	1  	0.145423	0.5     	0.745302	0.80895 	0.0515648       	0  	0.586239	0.62784 	0.0543379
17 	500  	934      	3285    	0.140028	0.322146	1  	0.144677	0.5     	0.746015	0.80895 	0.0506925       	0  	0.585355	0.62784 	0.0549038
18 	500  	900      	3389    	0.140028	0.33256 	1  	0.143313	0.5     	0.743986	0.80895 	0.0518457       	0  	0.582892	0.62784 	0.0556262
19 	500  	919      	3499    	0.140028	0.340298	1  	0.144258	0.5     	0.742687	0.80895 	0.0521617       	0  	0.581283	0.62784 	0.0565018
20 	500  	923      	3595    	0.142857	0.343907	1  	0.141724	0.5     	0.743625	0.80895 	0.0508261       	0  	0.579045	0.628185	0.0577918
21 	500  	899      	3688    	0.142857	0.344905	1  	0.145447	0.5     	0.744129	0.811139	0.0514258       	0  	0.578674	0.628185	0.0587806
22 	500  	921      	3776    	0.141421	0.345329	1  	0.145286	0.5     	0.745453	0.811539	0.0510295       	0  	0.579246	0.628185	0.0588956
23 	500  	911      	3871    	0.141421	0.348985	1  	0.145893	0.5     	0.744918	0.811539	0.0518533       	0  	0.578814	0.628185	0.0599716
24 	500  	898      	3950    	0.141421	0.35068 	1  	0.143371	0.5     	0.745808	0.811539	0.0519722       	0  	0.579324	0.628185	0.0577317
25 	500  	877      	4031    	0.141421	0.350847	1  	0.143206	0.5     	0.746679	0.811539	0.0514772       	0  	0.580095	0.629407	0.0579611
26 	500  	934      	4123    	0.144338	0.351912	1  	0.145325	0.5     	0.745906	0.811539	0.0530758       	0  	0.581381	0.629407	0.0578463
27 	500  	895      	4209    	0.140028	0.352887	1  	0.145543	0.5     	0.746607	0.811539	0.0518802       	0  	0.582408	0.629407	0.0580566
28 	500  	919      	4288    	0.140028	0.351752	1  	0.145643	0.5     	0.747517	0.811539	0.0520563       	0  	0.583842	0.629407	0.0579342
29 	500  	890      	4368    	0.138675	0.349092	1  	0.144495	0.5     	0.747628	0.813767	0.0523526       	0  	0.586195	0.629407	0.0569608
30 	500  	900      	4443    	0.138675	0.350807	1  	0.143758	0.5     	0.747322	0.813767	0.0524821       	0  	0.586452	0.629407	0.0565436
31 	500  	878      	4487    	0.140028	0.351505	1  	0.143622	0.5     	0.748059	0.813767	0.0526117       	0  	0.586541	0.629407	0.0570012
32 	500  	886      	4551    	0.149071	0.342874	1  	0.141104	0.5     	0.750837	0.813767	0.0509772       	0  	0.590183	0.629407	0.0546685
33 	500  	892      	4612    	0.147442	0.341458	1  	0.138659	0.5     	0.751848	0.813767	0.050393        	0  	0.591347	0.629407	0.0541115
34 	500  	887      	4665    	0.147442	0.330865	1  	0.131221	0.5     	0.75589 	0.813767	0.0461076       	0  	0.595562	0.629407	0.050299 
35 	500  	873      	4724    	0.145865	0.335818	1  	0.135654	0.5     	0.753792	0.813767	0.0497506       	0  	0.593864	0.629407	0.0529883
36 	500  	890      	4768    	0.145865	0.343537	1  	0.138673	0.5     	0.751225	0.815676	0.0505342       	0  	0.592802	0.629407	0.0547214
37 	500  	877      	4813    	0.145865	0.346686	1  	0.139468	0.5     	0.750443	0.815676	0.0519627       	0  	0.592261	0.629407	0.0544883
38 	500  	898      	4852    	0.144338	0.341012	1  	0.138605	0.5     	0.752951	0.815676	0.0508224       	0  	0.594286	0.629407	0.0527113
39 	500  	886      	4894    	0.144338	0.334888	1  	0.138535	0.5     	0.75525 	0.815703	0.0501435       	0  	0.595759	0.629407	0.0523088
40 	500  	895      	4932    	0.144338	0.331568	1  	0.137322	0.5     	0.755962	0.815703	0.0498804       	0  	0.597715	0.629407	0.0509358
41 	500  	903      	4979    	0.144338	0.331075	1  	0.138011	0.5     	0.756366	0.815703	0.0506088       	0  	0.597561	0.629407	0.0509832
42 	500  	904      	5018    	0.142857	0.335709	1  	0.139387	0.5     	0.755388	0.826547	0.0507652       	0  	0.596412	0.629836	0.0523606
43 	500  	874      	5052    	0.142857	0.335481	1  	0.139162	0.5     	0.755649	0.827052	0.0509999       	0  	0.596781	0.629836	0.0515969
44 	500  	876      	5084    	0.144338	0.334999	1  	0.140368	0.5     	0.755632	0.827052	0.0519627       	0  	0.596651	0.629836	0.0518045
45 	500  	873      	5125    	0.144338	0.335617	1  	0.138499	0.5     	0.755858	0.827052	0.0518952       	0  	0.597122	0.629836	0.0506357
46 	500  	855      	5153    	0.144338	0.338281	1  	0.13753 	0.5     	0.75492 	0.827052	0.0520257       	0  	0.596524	0.629836	0.051068 
47 	500  	880      	5181    	0.144338	0.336285	1  	0.138348	0.5     	0.755424	0.827052	0.0522002       	0  	0.596933	0.629836	0.0507842
48 	500  	879      	5210    	0.144338	0.337917	1  	0.137742	0.5     	0.754808	0.827052	0.0520929       	0  	0.597028	0.629836	0.0507282
49 	500  	862      	5231    	0.142857	0.341572	1  	0.137267	0.5     	0.753487	0.827914	0.0531831       	0  	0.596539	0.629836	0.0512587
50 	500  	857      	5261    	0.142857	0.339883	1  	0.137869	0.5     	0.754514	0.827914	0.0535169       	0  	0.595942	0.629836	0.0516418
51 	500  	866      	5285    	0.142857	0.340891	1  	0.13809 	0.5     	0.753789	0.827914	0.0547153       	0  	0.595746	0.629836	0.0515634
52 	500  	859      	5320    	0.142857	0.339582	1  	0.139201	0.5     	0.754271	0.827914	0.0549049       	0  	0.595801	0.629836	0.0515513
53 	500  	879      	5342    	0.142857	0.337087	1  	0.138285	0.5     	0.754611	0.828459	0.0549711       	0  	0.597283	0.629836	0.0511402
54 	500  	867      	5370    	0.142857	0.335336	1  	0.138739	0.5     	0.755571	0.828459	0.0548791       	0  	0.597656	0.629836	0.050615 
55 	500  	848      	5395    	0.142857	0.339351	1  	0.137981	0.5     	0.754406	0.828459	0.0553356       	0  	0.59668 	0.629836	0.0507915
56 	500  	893      	5412    	0.142857	0.339978	1  	0.139665	0.5     	0.753978	0.828459	0.0560521       	0  	0.596288	0.629836	0.0514505
57 	500  	866      	5438    	0.142857	0.339423	1  	0.140326	0.5     	0.754855	0.828459	0.056276        	0  	0.595839	0.629836	0.05149  
