gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root separation_min,root separation_avg,root separation_max,root separation_std
0,500,396,396,0.14002800840280097,0.245089956347721,1.0,0.15055215279342174,0.4895152218307482,0.6989632527204244,0.7793534823735427,0.05324132893447792,0.0,0.5706548190001902,0.634067792482122,0.09055458945394566
1,509,598,606,0.14002800840280097,0.27411580548190523,1.0,0.12498579952460999,0.479361563015322,0.7030773092820045,0.7793534823735427,0.05162422230612209,0.0,0.5757865216382566,0.634067792482122,0.05211123897190458
2,500,639,817,0.14002800840280097,0.2936911649407695,1.0,0.13150465865894503,0.49852394561659547,0.7037991257433083,0.7818132222200179,0.05098391522608132,0.0,0.5759512853936687,0.6343470648287659,0.05305764385295504
3,500,699,1054,0.1386750490563073,0.3046483721217111,1.0,0.1272907654123673,0.49852394561659547,0.7051063440338005,0.7818132222200179,0.048481908561275475,0.0,0.5775440719193872,0.6343470648287659,0.05121332606276331
4,500,667,1243,0.14002800840280097,0.3148634336772636,1.0,0.14091605952157657,0.49852394561659547,0.7069147435113708,0.7835324584833127,0.05194039891321215,0.0,0.5765833965193582,0.634716123005955,0.0541605495163287
5,500,688,1433,0.14002800840280097,0.3317296362108436,1.0,0.1417199016438782,0.5,0.7064079388908818,0.7835324584833127,0.05386425862437489,0.0,0.5755933893933893,0.6352952613091996,0.05282169109264792
6,500,708,1630,0.14002800840280097,0.33258479673630587,1.0,0.14227869680805308,0.5,0.7098913065054466,0.7866432401402025,0.053473843870211334,0.0,0.578022896762589,0.6352952613091996,0.05298405133406064
7,500,724,1809,0.14002800840280097,0.33328774766388247,1.0,0.1451142360302407,0.5,0.7131819772471875,0.7866432401402025,0.05452155781750166,0.0,0.5794102718799723,0.6352952613091996,0.05317933538914443
8,500,699,1969,0.14002800840280097,0.3285096476105773,1.0,0.14654435091942167,0.4817800846987179,0.7179657132914374,0.7908452591398065,0.056413989262996886,0.0,0.5823528624307567,0.6352952613091996,0.05385268163052835
9,500,726,2126,0.13608276348795434,0.33481263830574326,1.0,0.14654115564549275,0.4817800846987179,0.7171113352778915,0.7908452591398065,0.056808098447932005,0.0,0.5843812216188871,0.6352952613091996,0.054402773105216434
10,500,701,2283,0.13608276348795434,0.33489164415442096,1.0,0.1413565957644726,0.43715304397781046,0.7181471467664414,0.7908452591398065,0.05456915848017379,0.0,0.5878720029993075,0.6362132813894912,0.05350713973974404
11,500,733,2439,0.13608276348795434,0.34399500671267547,1.0,0.14069395006501148,0.43715304397781046,0.7164270548084382,0.7936759773070233,0.05575942248472687,0.0,0.5871099942284188,0.6362132813894912,0.0537191158765978
12,500,746,2582,0.13736056394868904,0.34386651185881917,1.0,0.14218756364782245,0.43715304397781046,0.7199988958134806,0.7936759773070233,0.05441122023148973,0.0,0.5877353741377949,0.6364116537318589,0.05414886111694332
13,500,725,2708,0.13736056394868904,0.3471230276332233,1.0,0.13996021509570958,0.43715304397781046,0.7211519381659828,0.7936759773070233,0.05430256315179927,0.0,0.5878075136317354,0.6364116537318589,0.05251592484401196
14,500,761,2831,0.1386750490563073,0.34295431653773745,1.0,0.13392698503504552,0.4740128383295721,0.7242463716309423,0.7936759773070233,0.0488985719741497,0.0,0.5907539961541451,0.6374857896646634,0.05221560433526071
15,500,738,2947,0.13608276348795434,0.34313212051795583,1.0,0.13637301855714914,0.4740128383295721,0.7256890875950124,0.7936759773070233,0.04903463642530375,0.0,0.591576589787265,0.6374857896646634,0.05274622264083362
16,500,765,3056,0.1414213562373095,0.35111642440414575,1.0,0.13563303701014745,0.4740128383295721,0.7234884304161826,0.7969262563957944,0.0494875666434059,0.0,0.5916416748858067,0.6374857896646634,0.052717784504280614
17,500,774,3180,0.1414213562373095,0.34770183829894563,1.0,0.13497474175997315,0.5,0.7265045025472985,0.7969262563957944,0.04598328771580153,0.0,0.5934955728181788,0.6377656750518667,0.05281856946933517
18,500,766,3284,0.1414213562373095,0.34519334406774077,1.0,0.13590392560932282,0.5,0.727976948166779,0.7969262563957944,0.045717910805582275,0.0,0.5946814792077394,0.6377656750518667,0.05237128781746534
19,500,775,3413,0.14285714285714285,0.34642048971470035,1.0,0.1360766189703289,0.5,0.7277046251312174,0.7969262563957944,0.04673940137061874,0.0,0.5963821322938639,0.6377656750518667,0.05128344606647876
20,500,731,3505,0.14285714285714285,0.3463158240963087,1.0,0.13784027648510563,0.5,0.7268191679900338,0.7971606899497532,0.048629538298161856,0.0,0.5973687640998632,0.6387529334695361,0.05222248253494185
21,500,749,3602,0.14285714285714285,0.343649503989688,1.0,0.14028819945510837,0.5,0.728526099703749,0.8006077055064109,0.05037251862775058,0.0,0.5989294714311248,0.6387529334695361,0.05092859352615555
22,500,775,3701,0.1414213562373095,0.33771998123228014,1.0,0.14103027200893037,0.5,0.7297491746273175,0.8006077055064109,0.04956261126599371,0.0,0.6010030528062554,0.6387529334695361,0.05142443339548878
23,500,799,3791,0.14586499149789456,0.34183054823145154,1.0,0.14003044290474906,0.5,0.729300228406258,0.8006077055064109,0.05071386783911638,0.0,0.6002985899154522,0.6387529334695361,0.05172179134694728
24,500,766,3879,0.14586499149789456,0.3457776479531343,1.0,0.13937637363225833,0.5,0.7281869077227217,0.80396202889157,0.050845586795950415,0.0,0.6024068700099902,0.6387529334695361,0.05054110239359452
25,500,776,3971,0.14744195615489714,0.35020203530453275,1.0,0.1394504891379727,0.5,0.729116377531226,0.80396202889157,0.05014238884881493,0.0,0.6019718967547112,0.6387529334695361,0.05083189250832161
26,500,808,4052,0.14744195615489714,0.35128679828655457,1.0,0.13939971980534782,0.5,0.7302667581682284,0.80396202889157,0.05119888623367433,0.0,0.6017372991686005,0.6387529334695361,0.051422349538018566
27,500,794,4127,0.14744195615489714,0.3546620229505091,1.0,0.13775220166908028,0.5,0.7298055127322481,0.80396202889157,0.05211433996686778,0.0,0.6020842103811777,0.6387529334695361,0.05123040539914916
28,500,768,4193,0.1543033499620919,0.35171090673571953,1.0,0.13940171080431088,0.5,0.7321886552635017,0.80396202889157,0.05211383623858109,0.0,0.6022266066057459,0.6387529334695361,0.05074491163325022
