gen,evals,gen_feats,explored,type logistic classifier (max_iter=100) balanced accuracy_min,type logistic classifier (max_iter=100) balanced accuracy_avg,type logistic classifier (max_iter=100) balanced accuracy_max,type logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,364,364,0.24596774193548387,0.7959384042882618,0.9606170783013529,0.14063146856624903,0.0196078431372549,0.07910052743174702,1.0,0.13361321283432662
1,202,450,465,0.24596774193548387,0.7819983702790146,0.9606170783013529,0.14160435991735376,0.019230769230769232,0.0905447286719217,1.0,0.11086756895252531
2,200,468,565,0.24596774193548387,0.7887620727488227,0.9606170783013529,0.14952823687045616,0.019230769230769232,0.09999076647112964,1.0,0.12241676359523879
3,200,484,676,0.24596774193548387,0.7919726097425549,0.961632817588707,0.1564400559613899,0.019230769230769232,0.1062562457741689,1.0,0.12855198760735748
4,200,475,764,0.24596774193548387,0.8148692018771823,0.9788002797620954,0.14965055669718655,0.019230769230769232,0.10236865687590825,1.0,0.12934325024346635
5,200,506,871,0.24596774193548387,0.8211161252949782,0.9788002797620954,0.14052107672080724,0.018867924528301886,0.10038630631551404,1.0,0.12428793172880408
6,200,492,970,0.24596774193548387,0.834555697483209,0.97915398660986,0.1380798031327738,0.019230769230769232,0.09792527044974694,1.0,0.1250867479596402
7,200,506,1073,0.24596774193548387,0.8401767800130271,0.97915398660986,0.13418746399442083,0.019230769230769232,0.09815465709923486,1.0,0.12489167521072987
8,200,482,1164,0.24596774193548387,0.8402464602620366,0.97915398660986,0.13166242129145053,0.0196078431372549,0.10065943911263289,1.0,0.12430656940820631
9,200,478,1257,0.24596774193548387,0.8567163858367769,0.97915398660986,0.12757893475037213,0.0196078431372549,0.09382148811057395,1.0,0.12335320761270469
10,200,491,1347,0.24596774193548387,0.8568512349040587,0.97915398660986,0.12851140380013806,0.0196078431372549,0.09695364085894767,1.0,0.12475688758117479
11,200,494,1456,0.24596774193548387,0.8595503985542067,0.97915398660986,0.12661550731459947,0.017543859649122806,0.09765408511033162,1.0,0.12485555732195298
12,200,470,1538,0.24596774193548387,0.8678851200200746,0.9798387096774194,0.11965696629273592,0.017543859649122806,0.09224178318114426,1.0,0.11993860975413392
13,200,490,1618,0.24596774193548387,0.8725743118066012,0.9828325378266115,0.11877657671745591,0.017543859649122806,0.09112560021042833,1.0,0.12011434202128989
14,200,488,1705,0.24596774193548387,0.874934837855442,0.9828325378266115,0.11727594954099917,0.017543859649122806,0.09108512779793523,1.0,0.12006621833022131
15,200,496,1797,0.24596774193548387,0.874014399205561,0.987549518958687,0.11685225777577099,0.017543859649122806,0.09211347821859443,1.0,0.1199372979670499
16,200,517,1898,0.24596774193548387,0.8742279780781839,0.987549518958687,0.11710309799070277,0.017543859649122806,0.09256157001954157,1.0,0.11983239583855909
17,200,483,1979,0.24596774193548387,0.8770068926119317,0.987549518958687,0.11629248775469177,0.017543859649122806,0.09215068979530518,1.0,0.1199150057587021
18,200,501,2064,0.24596774193548387,0.879861273504821,0.987549518958687,0.11526218801994484,0.017543859649122806,0.09121339947226975,1.0,0.1199254301302039
19,200,490,2135,0.24596774193548387,0.8844236914181376,0.987549518958687,0.11545365645898006,0.017543859649122806,0.08972513629822881,1.0,0.12033565889008765
20,200,517,2239,0.24596774193548387,0.8845463075674579,0.9879032258064516,0.11535165840860787,0.017543859649122806,0.09005425437995904,1.0,0.12023061970373923
21,200,500,2315,0.24596774193548387,0.8849164784679289,0.9879032258064516,0.11569557425528218,0.017543859649122806,0.0908829496079328,1.0,0.12007517566551423
22,200,500,2392,0.24596774193548387,0.8849031510608535,0.9879032258064516,0.11599247242662516,0.02127659574468085,0.09196648293774086,1.0,0.12001900628323652
23,200,479,2466,0.24596774193548387,0.8876639798293664,0.9879032258064516,0.11640066500688315,0.020833333333333332,0.09123878804242977,1.0,0.12005978107255236
24,200,496,2546,0.24596774193548387,0.8873033189715006,0.9879032258064516,0.11584070820453649,0.020833333333333332,0.09215474269840865,1.0,0.11970697648405917
25,200,485,2622,0.24596774193548387,0.8867158853082188,0.9879032258064516,0.11618300779894115,0.020833333333333332,0.0933217111941707,1.0,0.11962165722267774
26,200,484,2700,0.24596774193548387,0.888057375254936,0.9879032258064516,0.1154257495161162,0.020833333333333332,0.09352266949399356,1.0,0.11960731732406456
27,200,502,2789,0.24596774193548387,0.8890831985243085,0.9879032258064516,0.11524430392390653,0.020833333333333332,0.09360748536181529,1.0,0.11955418823217313
28,200,492,2868,0.24596774193548387,0.8899342305474582,0.9879032258064516,0.11515644166765795,0.020833333333333332,0.09344588690146273,1.0,0.11959854317614518
29,200,495,2950,0.24596774193548387,0.8900330482322667,0.9879032258064516,0.11358250571656676,0.020833333333333332,0.09399740238697835,1.0,0.1194675913824212
30,200,476,3033,0.24596774193548387,0.8895963737707018,0.9879032258064516,0.11598229535582032,0.020833333333333332,0.09519057846559027,1.0,0.12058334358290458
31,200,498,3124,0.24596774193548387,0.8886121010453707,0.9879032258064516,0.11281301980261195,0.020833333333333332,0.09569161860817055,1.0,0.11883061287674868
32,200,461,3190,0.24596774193548387,0.8869656824273099,0.9879032258064516,0.11627176362170558,0.020833333333333332,0.09782577096844058,1.0,0.12201018972114175
33,200,480,3272,0.24596774193548387,0.8886618402366231,0.9879032258064516,0.11152309325898997,0.020833333333333332,0.09636434254614279,1.0,0.11835596510756938
34,200,485,3340,0.24596774193548387,0.8906093968564136,0.9879032258064516,0.11178699333650714,0.020833333333333332,0.09578399100340942,1.0,0.11852369782260944
35,200,499,3417,0.24596774193548387,0.8915932224428996,0.9879032258064516,0.11186801621302453,0.020833333333333332,0.09562277556193081,1.0,0.11861806867541794
36,200,499,3499,0.24596774193548387,0.8926392603923077,0.9879032258064516,0.11228665179561183,0.02127659574468085,0.09554610734710471,1.0,0.11875180094402321
37,200,489,3575,0.24596774193548387,0.8934072113485175,0.9879032258064516,0.11183024870118392,0.02127659574468085,0.09539532665849505,1.0,0.11862707912689144
38,200,465,3644,0.24596774193548387,0.8939033152342206,0.9879032258064516,0.11159471352166316,0.02127659574468085,0.09605503872163673,1.0,0.11856139391831157
39,200,480,3717,0.24596774193548387,0.8936447288336484,0.9879032258064516,0.11823678403636027,0.02127659574468085,0.09755313698713929,1.0,0.12348877849508393
