
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5787
Features active in total: 5787
Computing active features for outcome survival
Features selected for this outcome: 2998
Features active in total: 5851
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 106
PRCC T2: 46
ccRCC: 323
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 136
censored 1: 256
deceased 0: 68
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 6
ChRCC censored 1: 37
ChRCC deceased 0: 5
ChRCC deceased 1: 5
PRCC T1 censored 0: 52
PRCC T1 censored 1: 44
PRCC T1 deceased 0: 4
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 18
PRCC T2 censored 1: 18
PRCC T2 deceased 0: 7
PRCC T2 deceased 1: 3
ccRCC censored 0: 60
ccRCC censored 1: 157
ccRCC deceased 0: 52
ccRCC deceased 1: 54

RUNNING GENETIC ALGORITHM
Generations completed = 31
Generations completed = 73
Generations completed = 114
Generations completed = 155
Generations completed = 195
Generations completed = 232
Generations completed = 267
Generations completed = 302
Generations completed = 337
Generations completed = 371
Generations completed = 404
Generations completed = 438
Generations completed = 477
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	       type naive Bayes balanced accuracy       	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min 	avg     	max     	std        	min	avg     	max     	std      
0  	500  	5114     	5114    	0.140028	0.24805 	1  	0.144937	0.446296	0.659505	0.750712	0.0473746       	0.25	0.764479	0.892324	0.126031   	0  	0.548634	0.615497	0.0745116
1  	371  	4035     	5159    	0.129099	0.268219	1  	0.155945	0.465373	0.666089	0.752552	0.049681        	0.25	0.759971	0.897759	0.138285   	0  	0.550293	0.615497	0.0807744
2  	356  	3273     	5217    	0.128037	0.26627 	1  	0.159559	0.5     	0.676676	0.753107	0.0472419       	0.25	0.773445	0.900835	0.132866   	0  	0.555333	0.615497	0.087467 
3  	387  	2798     	5263    	0.127   	0.288989	1  	0.165178	0.5     	0.674836	0.753107	0.0492687       	0.25	0.762545	0.900835	0.13849    	0  	0.553356	0.617166	0.0915354
4  	389  	2398     	5325    	0.129099	0.311251	1  	0.180871	0.5     	0.675057	0.753107	0.0539878       	0.25	0.746288	0.903194	0.152829   	0  	0.547305	0.617166	0.105603 
5  	359  	1939     	5370    	0.13484 	0.328707	1  	0.200389	0.463395	0.678242	0.753107	0.0619756       	0.25	0.734458	0.905386	0.168938   	0  	0.541147	0.619532	0.118054 
6  	372  	1801     	5415    	0.128037	0.343896	1  	0.211191	0.463395	0.676026	0.753203	0.0656423       	0.25	0.733274	0.905386	0.178457   	0  	0.536712	0.622531	0.129694 
7  	391  	1641     	5460    	0.125   	0.338199	1  	0.227543	0.463103	0.680754	0.755083	0.0679889       	0.25	0.743085	0.905386	0.188729   	0  	0.53443 	0.622531	0.14513  
8  	374  	1488     	5490    	0.123091	0.33972 	1  	0.23639 	0.47495 	0.685645	0.758871	0.0699331       	0.25	0.747557	0.907064	0.193099   	0  	0.529547	0.626519	0.154008 
9  	374  	1463     	5521    	0.123091	0.373694	1  	0.25306 	0.47495 	0.678869	0.776832	0.075819        	0.25	0.729529	0.907064	0.203165   	0  	0.51306 	0.628822	0.179472 
