gen,evals,gen_feats,explored,Pam50 logistic classifier (max_iter=100) balanced accuracy_min,Pam50 logistic classifier (max_iter=100) balanced accuracy_avg,Pam50 logistic classifier (max_iter=100) balanced accuracy_max,Pam50 logistic classifier (max_iter=100) balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,200,4079,4079,0.2,0.5026511764577475,0.6626418130928846,0.11047700996301828,0.0196078431372549,0.07943577106363152,1.0,0.11486949668551055
1,146,2266,4222,0.19987970487596235,0.501940110295472,0.6801030969503236,0.12826876836991222,0.016666666666666666,0.1103668654913367,1.0,0.15731448857621622
2,144,1387,4354,0.19987970487596235,0.497488969578785,0.6801030969503236,0.1446533168640475,0.018867924528301886,0.1478387953842298,1.0,0.1940167656381709
3,157,980,4490,0.2,0.5130271677253831,0.6801030969503236,0.14450740919693453,0.0196078431372549,0.16600973187081342,1.0,0.22085228877135757
4,141,708,4630,0.2,0.5053281861175121,0.7021617948313899,0.1589046708183189,0.021739130434782608,0.22146528910778315,1.0,0.290792243144742
5,145,519,4779,0.2,0.48919464211529096,0.7021617948313899,0.1655364245837211,0.021739130434782608,0.26974612380759255,1.0,0.32720246760469873
6,152,514,4935,0.2,0.4878561991703538,0.7066274022358563,0.17369301624882877,0.022727272727272728,0.2994835123097731,1.0,0.35396521475989945
7,150,456,5078,0.2,0.44518469330563076,0.7066274022358563,0.1896057141068889,0.022222222222222223,0.41133401040509926,1.0,0.40348404507402025
8,128,417,5198,0.2,0.39901479608708085,0.7066274022358563,0.1997166623269076,0.022222222222222223,0.5419412456704156,1.0,0.43525322860574395
9,136,397,5332,0.2,0.3347169252148472,0.7066274022358563,0.18934335279141365,0.022222222222222223,0.6965235080335048,1.0,0.414694661019079
10,132,299,5444,0.2,0.24878137933377953,0.7066274022358563,0.13564465801925585,0.022727272727272728,0.8949980659891651,1.0,0.286899585373782
11,121,296,5560,0.2,0.2526314114977496,0.7128577133156789,0.1398119379619215,0.034482758620689655,0.8869859559727447,1.0,0.29516137379800406
12,136,272,5690,0.2,0.2535863280487897,0.7128577133156789,0.14235895788138958,0.034482758620689655,0.8863806446174334,1.0,0.2968031110209685
13,138,274,5815,0.2,0.26142357162384056,0.7128577133156789,0.15073134835192628,0.034482758620689655,0.8701427109824408,1.0,0.31312298773384784
14,128,260,5937,0.2,0.2515867802373722,0.7128577133156789,0.13823350173159404,0.034482758620689655,0.8899245996659789,1.0,0.2887609887478687
15,133,250,6068,0.2,0.25268517354815323,0.7128577133156789,0.1406243555026519,0.034482758620689655,0.888744529735909,1.0,0.2914970872176676
16,128,245,6190,0.2,0.23916921113344058,0.7233348664939431,0.11829443681825744,0.05,0.9145190295815295,1.0,0.2531136816651961
17,139,231,6313,0.2,0.24769644995296494,0.7233348664939431,0.13344766625071391,0.05,0.8999733946608948,1.0,0.27458905544485424
18,121,210,6415,0.2,0.22397451928422718,0.7233348664939431,0.09556847576274252,0.05,0.9497490079365078,1.0,0.19431963973054098
19,125,208,6528,0.2,0.22976706719848075,0.7395237677413458,0.10942706311055811,0.045454545454545456,0.9395477092352092,1.0,0.21610070667097908
20,144,243,6663,0.2,0.23815080060743177,0.7462650698261714,0.12833269633273442,0.043478260869565216,0.9271104288223853,1.0,0.24177305089900716
21,130,208,6770,0.2,0.2422500056704773,0.7462650698261714,0.13446180936922023,0.043478260869565216,0.9197763644949,1.0,0.25135990571899886
22,125,216,6886,0.2,0.24548457071673474,0.7462650698261714,0.1368184259043989,0.043478260869565216,0.9129290106029236,1.0,0.2576374008691405
23,140,228,6991,0.2,0.24132627516668648,0.7462650698261714,0.13165702649183803,0.043478260869565216,0.9215956772695902,1.0,0.24553803671968125
24,125,205,7100,0.2,0.24674746589357177,0.7462650698261714,0.14046240017069658,0.043478260869565216,0.9125123439362569,1.0,0.2589082158301101
25,126,195,7190,0.2,0.22986898620308943,0.7767768291168858,0.1084928635665064,0.1,0.9419563492063492,1.0,0.20694691254672734
26,121,197,7308,0.2,0.22566717756387433,0.7767768291168858,0.10163652942788137,0.1,0.9507202380952381,1.0,0.189969038289893
27,131,210,7421,0.2,0.23472921714670456,0.7805141639141403,0.12246721472291082,0.08333333333333333,0.9363136724386725,1.0,0.21907765678344826
28,136,229,7552,0.2,0.24164714270195092,0.7935524499531355,0.1334340779074717,0.08333333333333333,0.924446608946609,1.0,0.23636867017167518
29,131,212,7668,0.2,0.24129905568221047,0.7935524499531355,0.1322972135897739,0.08333333333333333,0.9246053391053392,1.0,0.23583248366324852
30,129,210,7781,0.2,0.23332986969499145,0.7935524499531355,0.12183142953039353,0.08333333333333333,0.9407303391053391,1.0,0.21153675221963006
31,124,180,7889,0.2,0.2370496910527885,0.7935524499531355,0.13063926584353028,0.08333333333333333,0.9359386724386723,1.0,0.22071277312367818
32,110,185,7982,0.2,0.23974318050501872,0.7935524499531355,0.13539838995586884,0.08333333333333333,0.9317799422799423,1.0,0.22724689993425967
33,129,201,8078,0.2,0.2490862014862961,0.7935524499531355,0.14817621198455957,0.08333333333333333,0.9151987734487734,1.0,0.2508427447090722
34,120,210,8183,0.2,0.24083856978455942,0.7935524499531355,0.13906989679911988,0.08333333333333333,0.9319368686868686,1.0,0.22685144865284038
35,124,183,8274,0.2,0.246372770052854,0.8067110396432018,0.14813129351942084,0.07692307692307693,0.9235992618492618,1.0,0.2392468532246988
36,126,187,8366,0.2,0.24083208576439064,0.8067110396432018,0.13911118044442683,0.07692307692307693,0.9325635475635475,1.0,0.22471242475314848
37,132,238,8485,0.2,0.24084068668455985,0.8067110396432018,0.13917135149744206,0.07692307692307693,0.9326640720390721,1.0,0.22435070532753512
38,123,201,8589,0.2,0.24906056306304009,0.8067110396432018,0.1521069308975388,0.07692307692307693,0.9197672466422466,1.0,0.24398028682228326
39,122,206,8693,0.2,0.24926273024269308,0.8067110396432018,0.15278889807770402,0.07692307692307693,0.9195529609279609,1.0,0.24468036207680502
40,136,217,8809,0.2,0.25574945921554026,0.8067110396432018,0.16327689509999874,0.07692307692307693,0.9100967920967921,1.0,0.2589960321760181
41,132,214,8922,0.2,0.250616024870969,0.8067110396432018,0.156674216476371,0.07692307692307693,0.9186384587634587,1.0,0.2474701676154133
42,120,189,9020,0.2,0.25307167828560245,0.8067110396432018,0.15968696337040927,0.07692307692307693,0.9148884587634588,1.0,0.25185255567559106
43,133,212,9130,0.2,0.25050814402040084,0.8067110396432018,0.1564145760437368,0.07692307692307693,0.919073162948163,1.0,0.24623703220682414
