gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5068,5068,0.2,0.8017726806225101,0.9149418204898165,0.1449014193329263,0.14002800840280097,0.25627185216183856,1.0,0.16726985933285055
1,365,4152,5142,0.2,0.7755039230616672,0.9149418204898165,0.15049439514435575,0.1386750490563073,0.3080665850321826,1.0,0.16164196984744128
2,348,2539,5197,0.2,0.7849409345849437,0.9149418204898165,0.15254769096251192,0.1414213562373095,0.3177370509098963,1.0,0.171642453979615
3,382,2161,5260,0.2,0.7877865230271711,0.9149418204898165,0.14987321746208673,0.1386750490563073,0.32851821735310355,1.0,0.17165885194079383
4,392,1753,5316,0.2,0.7846898159491684,0.9149418204898165,0.16159392918238552,0.1386750490563073,0.33817893965547957,1.0,0.18284767862534856
5,366,1462,5362,0.2,0.7985246659690545,0.9149418204898165,0.15120959551049332,0.1414213562373095,0.3345130295829997,1.0,0.17803946631064121
6,381,1354,5408,0.2,0.806128990819841,0.9195602562499017,0.1462343562816105,0.14285714285714285,0.33680245824132043,1.0,0.17534704994447145
7,392,1175,5447,0.2,0.805832024901054,0.9195602562499017,0.13869839294902547,0.1414213562373095,0.3533563087001787,1.0,0.1721768685545614
8,369,1167,5481,0.2,0.8080532517717375,0.9195602562499017,0.14185099179214963,0.1414213562373095,0.35828435557942145,1.0,0.17561542204954478
9,397,1065,5511,0.2,0.8153835927948362,0.9195602562499017,0.1358570654740793,0.1414213562373095,0.35835749849917,1.0,0.1725713854490208
10,378,964,5548,0.2,0.8086730389488863,0.9216152279721218,0.1469570903958923,0.14002800840280097,0.37124727124198437,1.0,0.18182210694662815
11,368,956,5576,0.2,0.8133020103817499,0.9276251396381895,0.14308334283786805,0.14002800840280097,0.3774802575166029,1.0,0.17349339004445322
12,371,924,5601,0.2,0.8018709625427968,0.9276251396381895,0.15373195817276453,0.1386750490563073,0.3962655233448303,1.0,0.18339746052342015
13,379,883,5631,0.2,0.8002982137917785,0.9276251396381895,0.1562790575516703,0.1386750490563073,0.4026700777492592,1.0,0.18751112577760054
14,368,899,5654,0.2,0.7972171425614916,0.9276251396381895,0.16535760958862764,0.13608276348795434,0.4152027183798598,1.0,0.1919408105912221
15,384,864,5672,0.2,0.8068268998065812,0.9276251396381895,0.15404474580108446,0.13608276348795434,0.4096753234830105,1.0,0.18284880917778365
16,380,838,5694,0.2,0.8139530706005469,0.9276251396381895,0.15268013821340023,0.1386750490563073,0.4008226702002213,1.0,0.18567795913806637
17,378,732,5709,0.2,0.8318450828542904,0.9276251396381895,0.12893941211002263,0.13736056394868904,0.3930922751838755,1.0,0.17021111650622542
18,370,798,5728,0.2,0.8240169617263134,0.9276251396381895,0.1414324899893725,0.13736056394868904,0.4023588804407572,1.0,0.18314541825433833
19,379,749,5739,0.2,0.8212010462668026,0.9324949494674664,0.13858668105189134,0.14002800840280097,0.41562831701854547,1.0,0.18063407759988998
20,373,743,5755,0.2,0.8254824553130515,0.9382804392528966,0.13610382149857278,0.14002800840280097,0.412540929461063,1.0,0.18079191205872153
21,370,718,5771,0.2,0.8255407692958421,0.9382804392528966,0.14187652317124164,0.14002800840280097,0.41233121629877356,1.0,0.18476186237216038
22,386,724,5781,0.2,0.8274625258373797,0.9382804392528966,0.1513577394843148,0.1386750490563073,0.4058414469080626,1.0,0.19184872019883983
23,408,755,5793,0.2,0.8273501247070614,0.9382804392528966,0.15458907052890022,0.13608276348795434,0.41601707055058423,1.0,0.18533409442811288
24,377,681,5804,0.2,0.8180311256412833,0.9382804392528966,0.15748111329304168,0.13608276348795434,0.4412611386824655,1.0,0.1807874115647851
25,363,611,5814,0.2,0.8132127274736374,0.9412252156946851,0.16839511071482227,0.21821789023599236,0.4494803217246508,1.0,0.1881653833305262
26,377,583,5822,0.2,0.8032931776828598,0.9412252156946851,0.1716004785630051,0.22360679774997896,0.47213911380815876,1.0,0.18678415408194982
27,370,579,5824,0.2,0.7976433498338867,0.9420071832707201,0.17424952827690626,0.21320071635561044,0.48049589285219374,1.0,0.19000380694463032
28,379,602,5831,0.2,0.8128807364840553,0.9420071832707201,0.17810417234085407,0.23570226039551584,0.45885787735274564,1.0,0.196724699008143
29,383,581,5840,0.2,0.8070731668815483,0.9461326954379624,0.18339305106593567,0.23570226039551584,0.46506550466781255,1.0,0.20136930069140316
30,352,565,5843,0.2,0.8154160281761496,0.9461326954379624,0.19203564402170836,0.23570226039551584,0.4506772645016116,1.0,0.20895555542056854
31,356,536,5847,0.2,0.8166240960161443,0.9461326954379624,0.19703745253665095,0.24253562503633297,0.4542557232336952,1.0,0.2080653576694664
32,362,526,5854,0.2,0.8107101780520172,0.9461326954379624,0.18767533877106823,0.24253562503633297,0.4778414538411554,1.0,0.1951991254152777
33,373,554,5861,0.2,0.8035918181912027,0.9461326954379624,0.19232846516086535,0.23570226039551584,0.4838947841689513,1.0,0.20241439128419117
34,350,536,5863,0.2,0.8272652005667335,0.9480267816532801,0.18838522725564694,0.24253562503633297,0.44927109894999206,1.0,0.20263948068796248
35,362,521,5864,0.2,0.8078270614664014,0.9498594394557859,0.1998829572375513,0.24253562503633297,0.4880265813137519,1.0,0.19770428125825887
36,366,539,5866,0.2,0.8088064720422776,0.9498594394557859,0.21565884976029132,0.24253562503633297,0.48790847171521046,1.0,0.20781746459434242
37,366,578,5869,0.2,0.8024937634361582,0.9498594394557859,0.2224827899569603,0.24253562503633297,0.4996966070290925,1.0,0.20987707176118592
38,358,526,5873,0.2,0.8168475219232785,0.954216952259235,0.21350786106637168,0.24253562503633297,0.4869154916603555,1.0,0.20223867945656143
