gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
57,365,532,5883,0.2,0.8089275374566305,0.946721401053329,0.21340070783721585,0.22941573387056177,0.47886893871769687,1.0,0.22173028624614755
58,367,553,5883,0.2,0.8096013746835975,0.946721401053329,0.21348565626939095,0.22941573387056177,0.47752589714233457,1.0,0.22167157272710616
59,370,531,5883,0.2,0.7985134876607981,0.946721401053329,0.2185060090798792,0.22941573387056177,0.502791619983554,1.0,0.2172489812944537
60,375,525,5883,0.2,0.8189493222324207,0.946721401053329,0.20747043453270178,0.22941573387056177,0.4664115717992959,1.0,0.21827433072347202
61,361,508,5883,0.2,0.8217736907049052,0.946721401053329,0.20589803465841386,0.22941573387056177,0.4614001740561847,1.0,0.21800650728060464
62,366,515,5883,0.2,0.8228193929167736,0.946721401053329,0.2040810594419987,0.22941573387056177,0.4607250712210808,1.0,0.21701108503608835
63,369,528,5883,0.2,0.824430964108572,0.946721401053329,0.20432247933607445,0.22941573387056177,0.45684576766003376,1.0,0.21728431566832385
64,369,513,5883,0.2,0.8139195290049384,0.946721401053329,0.21309780353438282,0.22941573387056177,0.47244211316282153,1.0,0.22217077213364067
65,337,490,5884,0.2,0.816370768813341,0.946721401053329,0.21157714518798557,0.22941573387056177,0.468134410021571,1.0,0.2215965686956637
66,371,499,5885,0.2,0.8254865387890132,0.946721401053329,0.20483523508642204,0.22941573387056177,0.45408661129340316,1.0,0.21745812032867914
67,359,541,5885,0.2,0.8360855564953131,0.946721401053329,0.19818249801405613,0.22941573387056177,0.43542245210403796,1.0,0.21595266830720433
68,360,525,5885,0.2,0.8233177853900476,0.9472688038019896,0.2067160747928867,0.23570226039551584,0.4598685067666073,1.0,0.21810055458225563
69,363,544,5885,0.2,0.817482450656264,0.9472688038019896,0.21492634799924223,0.23570226039551584,0.4613402661907023,1.0,0.22793609778498203
70,355,532,5886,0.2,0.8165110220108123,0.9491555962548197,0.2166649179166345,0.23570226039551584,0.4616332902764131,1.0,0.22915451586932958
71,357,499,5886,0.2,0.8163962481307899,0.9504251047570327,0.21674518209255,0.23570226039551584,0.4613310313592427,1.0,0.22958531558747858
72,366,480,5886,0.2,0.8057896572523712,0.9504251047570327,0.22466034263550771,0.23570226039551584,0.47485663884574614,1.0,0.2370394759536207
73,361,519,5887,0.2,0.7905098894030469,0.9504251047570327,0.2315488652530195,0.23570226039551584,0.5006683618054829,1.0,0.2359379064260228
74,381,532,5887,0.2,0.7814929778459868,0.9504251047570327,0.2388062677980099,0.23570226039551584,0.507994757482798,1.0,0.24595601850576124
75,367,518,5887,0.2,0.8017947347682179,0.9504251047570327,0.24161031305619052,0.23570226039551584,0.4658559836607343,1.0,0.2527058437901806
76,355,500,5888,0.2,0.8207501544946897,0.9522688544405418,0.22417980943668592,0.22941573387056177,0.4478625830085776,1.0,0.23493108853066366
77,387,508,5888,0.2,0.8268936844539881,0.9522688544405418,0.21260194692547418,0.22941573387056177,0.44685566256742515,1.0,0.2251160157173168
78,361,508,5889,0.2,0.8316033893913882,0.9522688544405418,0.21577651822106053,0.22941573387056177,0.43329975905580975,1.0,0.2275968008587701
79,361,490,5889,0.2,0.82958110277577,0.9522688544405418,0.2200301320557949,0.22941573387056177,0.4341441052394359,1.0,0.23294153493739805
80,364,533,5889,0.2,0.8325215477638134,0.9522688544405418,0.2162962582930358,0.22941573387056177,0.4321625275410976,1.0,0.22967074410483715
81,382,524,5889,0.2,0.8359171562472546,0.9559993965768809,0.2097887632611748,0.22941573387056177,0.43473264912855425,1.0,0.22178459463660852
82,372,513,5889,0.2,0.8141388954483479,0.9559993965768809,0.22675839312368873,0.22941573387056177,0.4634685833386844,1.0,0.23332042171056508
83,367,518,5889,0.2,0.8019126487801881,0.9559993965768809,0.23465335134648127,0.22941573387056177,0.48260388984011215,1.0,0.2356246777163319
84,382,561,5889,0.2,0.8291756337414802,0.9559993965768809,0.21752327002235589,0.22941573387056177,0.44215261878280754,1.0,0.22754549006307914
85,374,537,5889,0.2,0.8364786937231985,0.9559993965768809,0.21244702111882574,0.22941573387056177,0.430809058632769,1.0,0.22414314933294413
86,372,516,5889,0.2,0.8399529288514211,0.9559993965768809,0.2114875817813931,0.22941573387056177,0.4228009558170988,1.0,0.22660042699631358
87,379,517,5889,0.2,0.834133857524783,0.9559993965768809,0.2219822283963333,0.22941573387056177,0.4206369802925478,1.0,0.23806483141881912
88,351,520,5889,0.2,0.8350686911724285,0.9559993965768809,0.22019024277436336,0.22941573387056177,0.42039940182005636,1.0,0.23682147282499594
89,381,547,5889,0.2,0.8229253455845655,0.9559993965768809,0.230104109610355,0.22941573387056177,0.4396544726370492,1.0,0.24294076906140186
90,376,526,5889,0.2,0.8287646645831847,0.9566166805274982,0.22510934996386042,0.22360679774997896,0.43219639466810056,1.0,0.239010179387006
91,367,538,5889,0.2,0.8460056732371954,0.9566166805274982,0.20069946782683443,0.22360679774997896,0.4227798009813145,1.0,0.2164080510966808
92,363,523,5889,0.2,0.8453129800740832,0.9566166805274982,0.19581202782456225,0.22360679774997896,0.42956132992120993,1.0,0.2137395015103815
93,373,518,5889,0.2,0.8252420414684992,0.9566166805274982,0.21285432809743132,0.22360679774997896,0.4567102580836612,1.0,0.22482751044979787
94,387,546,5889,0.2,0.8054164804934408,0.9572339644781156,0.22893966874129756,0.21821789023599236,0.48188702572950776,1.0,0.23903375461513313
95,371,530,5889,0.2,0.8285144952973271,0.9572339644781156,0.21424142652756187,0.21821789023599236,0.4483745622393796,1.0,0.2321351726940062
96,389,515,5889,0.2,0.8156453851674264,0.9572339644781156,0.2243868803070899,0.22360679774997896,0.4633240636236898,1.0,0.24010234655149507
97,366,510,5889,0.2,0.8157702369907792,0.9572339644781156,0.22384378529222967,0.22360679774997896,0.46465420894294307,1.0,0.23816168658536016
98,356,490,5889,0.2,0.824484941978818,0.9572339644781156,0.21739314976233629,0.22360679774997896,0.4528794527758189,1.0,0.2328293955959824
99,369,526,5889,0.2,0.8356063105763679,0.9572339644781156,0.21137087350769554,0.22360679774997896,0.43403154741922984,1.0,0.23115896731034333
100,375,517,5889,0.2,0.8477965937683491,0.9572339644781156,0.19680654551626323,0.22360679774997896,0.424174797486903,1.0,0.2154998435811301
101,360,506,5889,0.2,0.8240366469788686,0.9572689050790938,0.2144965548696329,0.22941573387056177,0.45885637017477143,1.0,0.22485819326681591
102,374,498,5889,0.2,0.8376794313031515,0.9572689050790938,0.20645493405637144,0.22941573387056177,0.436719930379645,1.0,0.2213262024225059
103,378,516,5889,0.2,0.8483722635456361,0.9572689050790938,0.19653822230975754,0.22941573387056177,0.421470459049285,1.0,0.21312062904689305
104,372,531,5889,0.2,0.8498735334898654,0.9572689050790938,0.19417203598779037,0.22941573387056177,0.4211450387601861,1.0,0.21055332327544735
105,359,490,5889,0.2,0.8578858574060766,0.9572689050790938,0.18178563213486446,0.22941573387056177,0.41777603901660315,1.0,0.19712238377834904
106,370,501,5889,0.2,0.8564508285291479,0.9572689050790938,0.1844719161386849,0.22941573387056177,0.41748866814375574,1.0,0.2010016006812102
107,345,495,5889,0.2,0.870583847267532,0.9572689050790938,0.17325776415082347,0.22941573387056177,0.3922566250467652,1.0,0.1952784221569309
108,369,518,5889,0.2,0.8725883303574351,0.9572689050790938,0.17082490955521018,0.22941573387056177,0.3889476397213707,1.0,0.19396582091228012
109,360,528,5889,0.2,0.8548899620022435,0.9572689050790938,0.19162476815934634,0.22941573387056177,0.4119075892982345,1.0,0.21312875567913264
110,362,493,5889,0.2,0.8441463519869272,0.9585384135813069,0.20396593091985743,0.22360679774997896,0.4261112258436202,1.0,0.22396624815546298
111,373,539,5889,0.2,0.8362633904230015,0.9585384135813069,0.20906957762949321,0.22360679774997896,0.4397295900628397,1.0,0.2257542455659432
112,374,478,5889,0.2,0.845339235386126,0.9585384135813069,0.2014690348762606,0.22360679774997896,0.4260811539149112,1.0,0.22009457409987146
113,363,512,5889,0.2,0.831037192956672,0.9585384135813069,0.2091810926233754,0.22360679774997896,0.45263617742397944,1.0,0.2196801071622834
114,369,501,5889,0.2,0.8348912238678574,0.9585384135813069,0.20578973778190032,0.22360679774997896,0.44710967305786675,1.0,0.2183123914359244
115,369,513,5889,0.2,0.854017017474069,0.9585384135813069,0.19263728174005731,0.22360679774997896,0.4170864447318938,1.0,0.20944436592453272
116,358,513,5889,0.2,0.8627797281157255,0.9585384135813069,0.18373428852360774,0.22360679774997896,0.40436039842768595,1.0,0.20335157688330552
117,369,547,5889,0.2,0.8547739181308863,0.9591556975319241,0.19016793160467996,0.23570226039551584,0.4167363900248565,1.0,0.20832519210079123
118,363,492,5889,0.2,0.8528364752552948,0.9591556975319241,0.18970952331738347,0.23570226039551584,0.42198470924660897,1.0,0.20671649361150388
119,351,502,5889,0.2,0.8515614742601884,0.9591556975319241,0.19170349241454193,0.23570226039551584,0.4266069640273198,1.0,0.20616209231058855
120,374,548,5889,0.2,0.8590571824662482,0.9591556975319241,0.1856548751280822,0.23570226039551584,0.4144553700388045,1.0,0.2036175496198239
121,354,519,5889,0.2,0.8640427841829659,0.9591556975319241,0.18129557454437736,0.23570226039551584,0.40561606446942033,1.0,0.20122813828579006
122,390,570,5889,0.2,0.8591911321060903,0.9591556975319241,0.1856904208041073,0.23570226039551584,0.4139185215344809,1.0,0.20369729590906163
123,377,539,5889,0.2,0.8580199746241972,0.9591556975319241,0.1913619134017302,0.23570226039551584,0.4087945079135408,1.0,0.20915101433652908
124,390,567,5889,0.2,0.8572216423048125,0.9591556975319241,0.19352375221515178,0.23570226039551584,0.40872188615984273,1.0,0.21031470334274824
125,379,573,5889,0.2,0.858602673597789,0.9591556975319241,0.19126471819013413,0.23570226039551584,0.40744731144928176,1.0,0.20859674538410758
126,371,535,5889,0.2,0.8603907645879659,0.9591556975319241,0.18884625958516565,0.23570226039551584,0.40532163996436943,1.0,0.20645038334666937
127,383,518,5889,0.2,0.8645035229358489,0.9591556975319241,0.18106805304166151,0.23570226039551584,0.4038924796755874,1.0,0.19993827916697182
128,380,534,5889,0.2,0.8601519416587353,0.9591556975319241,0.1861152696934838,0.23570226039551584,0.4123824201081588,1.0,0.2049179289256545
129,366,488,5889,0.2,0.8597867231840014,0.9591556975319241,0.18623003779431135,0.23570226039551584,0.4128872777296046,1.0,0.20534692828796203
130,373,552,5889,0.2,0.8601766866936251,0.9591556975319241,0.18611676206938818,0.23570226039551584,0.41229862205940254,1.0,0.20487807275772565
131,375,541,5889,0.2,0.8597229702596251,0.9591556975319241,0.18620274354509353,0.23570226039551584,0.4130688731461986,1.0,0.20523631810523554
132,349,541,5889,0.2,0.863963428672773,0.9591556975319241,0.18133192313939717,0.23570226039551584,0.40654937455982304,1.0,0.20118065685774672
133,364,512,5889,0.2,0.86899170566424,0.9591556975319241,0.17608775747070374,0.23570226039551584,0.39817567515598,1.0,0.19585329040017896
134,349,472,5889,0.2,0.8674885995190043,0.9591556975319241,0.17856820249607896,0.23570226039551584,0.399674969552473,1.0,0.19762524906839277
135,368,540,5889,0.2,0.86882885509531,0.9591556975319241,0.17609470079259124,0.23570226039551584,0.3984900404027808,1.0,0.1961128201179994
136,358,521,5889,0.2,0.8674248465946279,0.9591556975319241,0.17854248711107665,0.23570226039551584,0.399856564969067,1.0,0.19752246193952597
137,345,494,5889,0.2,0.867993774449294,0.9591556975319241,0.1819132675316946,0.23570226039551584,0.39317763669884587,1.0,0.20056693263628836
138,366,503,5889,0.2,0.8680012978307623,0.9591556975319241,0.18192551460136572,0.23570226039551584,0.39312160895139403,1.0,0.20071231839867734
139,365,510,5889,0.2,0.8662805815990806,0.9591556975319241,0.18490080318159313,0.23570226039551584,0.39291714155234647,1.0,0.20526871261174054
140,359,525,5889,0.2,0.8651940980649713,0.9591556975319241,0.18409608140000724,0.23570226039551584,0.3997769804107346,1.0,0.20395413455987796
141,370,530,5889,0.2,0.8625963000176411,0.9591556975319241,0.18674116982415476,0.23570226039551584,0.40435490467543717,1.0,0.2072435763605401
142,364,480,5889,0.2,0.8624184553734215,0.9591556975319241,0.1866830054593908,0.23570226039551584,0.4050424177227262,1.0,0.20708192707582376
143,372,538,5889,0.2,0.8620680841221758,0.9591556975319241,0.1868022177889449,0.23570226039551584,0.40545663128509934,1.0,0.20747820324806956
144,370,527,5889,0.2,0.8657406541841457,0.9591556975319241,0.18164456331005413,0.23570226039551584,0.4024029790133901,1.0,0.20149370253308027
145,386,530,5889,0.2,0.86623146034283,0.9591556975319241,0.18150384149640908,0.23570226039551584,0.4017667720211405,1.0,0.20081239078637275
146,367,530,5889,0.2,0.864939062272936,0.9591556975319241,0.1814185215964944,0.23570226039551584,0.4067744030272371,1.0,0.20077368793941658
147,366,528,5889,0.2,0.8526505191158178,0.9591556975319241,0.19198737501112795,0.23570226039551584,0.4279566454228984,1.0,0.20598169847077816
148,364,504,5889,0.2,0.8541023071866468,0.9591556975319241,0.18976273283165423,0.23570226039551584,0.4264008889687004,1.0,0.20430446969147054
149,357,501,5889,0.2,0.8601337379471413,0.9591556975319241,0.18259171471349653,0.23570226039551584,0.4186103343785459,1.0,0.19767447667551796
150,377,521,5889,0.2,0.8571463022904877,0.9591556975319241,0.18747343752114431,0.23570226039551584,0.4205638047888465,1.0,0.20234450481188043
151,370,507,5889,0.2,0.858259316304177,0.9591556975319241,0.18529512138896567,0.23570226039551584,0.4197158225929075,1.0,0.2010771773906366
152,370,524,5889,0.2,0.8503384055262441,0.9591556975319241,0.19449377646429622,0.23570226039551584,0.43243576317033383,1.0,0.20860693653942486
153,377,511,5889,0.2,0.8470209709553751,0.9597729814825413,0.1961159087265713,0.22941573387056177,0.43958435565239656,1.0,0.20782061993398623
154,356,513,5889,0.2,0.8492226425928634,0.9597729814825413,0.19405295243165538,0.22941573387056177,0.4363131181092541,1.0,0.20648370488410603
155,366,483,5889,0.2,0.8602851002537344,0.9597729814825413,0.18565378610733552,0.22941573387056177,0.4181448442984492,1.0,0.2005684871856662
156,363,531,5889,0.2,0.8643122443076968,0.9597729814825413,0.180912563007682,0.22941573387056177,0.41220534442412415,1.0,0.19687977410296872
157,379,545,5889,0.2,0.8641326657758991,0.9597729814825413,0.18089293703873438,0.22941573387056177,0.41257552369915945,1.0,0.19688668917456573
158,366,522,5889,0.2,0.8644654912634364,0.9597729814825413,0.18096331627174847,0.22941573387056177,0.4116499654648344,1.0,0.197021580465189
159,354,517,5889,0.2,0.8679154444051111,0.9597729814825413,0.17893948184927033,0.22941573387056177,0.40473374387865857,1.0,0.19660859375352166
160,360,469,5889,0.2,0.8696468737524368,0.9597729814825413,0.17650252250587084,0.22941573387056177,0.40285032198951015,1.0,0.1950035004212734
161,388,516,5889,0.2,0.8695272918007705,0.9597729814825413,0.17652211469420392,0.22941573387056177,0.40291518811309607,1.0,0.19531058747366153
162,364,539,5889,0.2,0.862600564490316,0.9597729814825413,0.18325780408688092,0.22941573387056177,0.4140881548187465,1.0,0.1985312655258038
163,375,559,5889,0.2,0.8643879884412204,0.9597729814825413,0.18093036261029705,0.22941573387056177,0.4117217177117731,1.0,0.19701556875435827
164,356,518,5889,0.2,0.8683138245131574,0.9603902654331586,0.1790433327706105,0.22360679774997896,0.40362139805271136,1.0,0.19702924966834817
165,364,504,5889,0.2,0.8699932430271301,0.9603902654331586,0.17636145374783901,0.22360679774997896,0.402302569204194,1.0,0.19465664576410524
166,380,540,5889,0.2,0.8699297969488271,0.9603902654331586,0.17640443596010516,0.22360679774997896,0.40224823103875884,1.0,0.1950340513672494
167,359,536,5889,0.2,0.8590290310112848,0.9603902654331586,0.1883049928820193,0.22360679774997896,0.4170421726006944,1.0,0.2044061667418005
168,375,550,5889,0.2,0.8642575326730537,0.9610075493837759,0.18398392403025016,0.21821789023599236,0.4086453004319467,1.0,0.2020397776692582
169,388,535,5889,0.2,0.8664713904898914,0.9610075493837759,0.18183466030492554,0.21821789023599236,0.4053261547690426,1.0,0.2010203550670033
170,361,515,5889,0.2,0.8607131497485618,0.9610075493837759,0.18609375182469695,0.21821789023599236,0.41593173137704903,1.0,0.20225747631374655
171,366,514,5889,0.2,0.8615443194025498,0.9610075493837759,0.1861542463442524,0.21821789023599236,0.41376931556489915,1.0,0.2025528133931176
172,368,523,5889,0.2,0.862597690787811,0.9610075493837759,0.1869395167031001,0.21821789023599236,0.4106384032156295,1.0,0.20612270204615527
173,357,473,5889,0.2,0.8561346788114401,0.9610075493837759,0.19076383471732997,0.21821789023599236,0.42213995877864335,1.0,0.20780892440908108
174,370,512,5889,0.2,0.8603622701333584,0.9610075493837759,0.1859669539295809,0.21821789023599236,0.4176154033172279,1.0,0.20225162383905232
175,368,481,5889,0.2,0.8602463984801839,0.9610075493837759,0.18593815774216513,0.21821789023599236,0.41808224854331116,1.0,0.20225423500513207
176,376,519,5889,0.2,0.860427187744434,0.9610075493837759,0.18599804220065583,0.21821789023599236,0.41740382314984104,1.0,0.20241934330601494
177,348,480,5889,0.2,0.8604937906300779,0.9610075493837759,0.18601528052590827,0.21821789023599236,0.4171844982686086,1.0,0.20242617345252223
178,375,537,5889,0.2,0.8618918346394547,0.9610075493837759,0.1862547837079618,0.21821789023599236,0.4134651852667032,1.0,0.2032468942816355
179,361,513,5889,0.2,0.8636036705884458,0.9610075493837759,0.18723067166339677,0.21821789023599236,0.4062975462246261,1.0,0.2072794438445072
180,379,512,5889,0.2,0.8573745930367986,0.9610075493837759,0.19117972630384342,0.21821789023599236,0.4179078213432144,1.0,0.20882602694971028
181,369,527,5889,0.2,0.8559234587450071,0.9610075493837759,0.19338881289230328,0.21821789023599236,0.4191838407517873,1.0,0.21033316957601178
182,378,541,5889,0.2,0.8576995457368581,0.9610075493837759,0.19124138373550187,0.21821789023599236,0.417029227463254,1.0,0.2087987469858747
183,379,566,5889,0.2,0.8572393982067358,0.9610075493837759,0.19132125244885081,0.21821789023599236,0.4178971689806398,1.0,0.2091762820969527
184,354,505,5889,0.2,0.8574431232021841,0.9610075493837759,0.19119428636158992,0.21821789023599236,0.4176582299418095,1.0,0.20875783283814975
185,355,540,5889,0.2,0.8581126156178245,0.9610075493837759,0.1913584463703791,0.21821789023599236,0.41611683890152634,1.0,0.20897364597054158
186,357,497,5889,0.2,0.8665320953738267,0.9610075493837759,0.18181816294967193,0.21821789023599236,0.40671615351943957,1.0,0.20037443236248606
187,373,514,5889,0.2,0.86882070902452,0.9610075493837759,0.17922238495445275,0.21821789023599236,0.402989185891596,1.0,0.1975670099144939
188,365,509,5889,0.2,0.8661471468944317,0.9610075493837759,0.18201868487609063,0.21821789023599236,0.40689051066355225,1.0,0.20148382088946615
189,362,495,5889,0.2,0.8662655565753924,0.9610075493837759,0.18201249747913867,0.21821789023599236,0.406735810125173,1.0,0.20138255099044047
190,370,539,5889,0.2,0.8669733915370496,0.9610075493837759,0.1819153745355148,0.21821789023599236,0.40510299499325125,1.0,0.20070978586462393
191,358,526,5889,0.2,0.868412512432942,0.9610075493837759,0.17914398599996187,0.21821789023599236,0.4043781702615048,1.0,0.19742217791397196
192,372,550,5889,0.2,0.8665807153084111,0.9610075493837759,0.18185138548098007,0.21821789023599236,0.4069150094280976,1.0,0.20048393982370963
193,386,550,5889,0.2,0.8666376862232754,0.9610075493837759,0.18186409407609766,0.21821789023599236,0.4067291188998406,1.0,0.20045779144830528
194,344,479,5889,0.2,0.8691318508956076,0.9610075493837759,0.1791186878712011,0.21821789023599236,0.4031196646447861,1.0,0.197093885933219
