gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5130,5130,0.2,0.7968564199403511,0.8938246040828368,0.12083000471994967,0.14002800840280097,0.239573613814076,1.0,0.14377617986151076
1,383,4306,5206,0.2,0.7616810608010055,0.8938246040828368,0.13938527054956262,0.12803687993289598,0.3000744992173111,1.0,0.14633792281463037
2,384,2633,5262,0.2,0.7450289657123078,0.9019107479268026,0.15260105179657601,0.1414213562373095,0.3412304530699928,1.0,0.1577805510808705
3,387,2061,5313,0.2,0.7452133522178199,0.9019107479268026,0.16372836964967016,0.13736056394868904,0.35276254303035676,1.0,0.16448572887813173
4,376,1577,5362,0.2,0.7620721658983061,0.9019107479268026,0.1621212117341973,0.13736056394868904,0.34564785647167373,1.0,0.16498284278647307
5,389,1490,5412,0.2,0.7469179747027417,0.905757850727117,0.1744304639230197,0.13736056394868904,0.36987962065378005,1.0,0.17347854406628457
6,370,1238,5449,0.2,0.7696062946315879,0.905757850727117,0.14804400843408536,0.13608276348795434,0.36432676995517493,1.0,0.16308881419973667
7,377,1116,5484,0.2,0.7921373406821224,0.905757850727117,0.1380160342000023,0.14002800840280097,0.34456026561269554,1.0,0.15987040639870023
8,376,1111,5514,0.2,0.7922199261848949,0.905757850727117,0.1433954648228691,0.1386750490563073,0.3525330646866171,1.0,0.1659347151055578
9,385,1055,5540,0.2,0.7853747162257837,0.9058289658564217,0.15313648336470503,0.13736056394868904,0.3644464738612189,1.0,0.17732185662426958
10,377,1049,5569,0.2,0.7835652151173417,0.9062045865274687,0.15380117763702714,0.1386750490563073,0.3762880797372285,1.0,0.17666401712957697
11,354,985,5592,0.2,0.8123625703885606,0.9087718552755166,0.1263129410236247,0.13018891098082386,0.35171211037142397,1.0,0.15954615172999007
12,373,909,5614,0.2,0.799576170979959,0.9112159084306629,0.13709267896013808,0.13483997249264842,0.3741958034442091,1.0,0.16995985833451485
13,378,929,5636,0.2,0.8011123044497426,0.9286132326138464,0.1345154930748741,0.13483997249264842,0.380546613796487,1.0,0.16777232854452584
14,386,896,5656,0.2,0.807011285799352,0.9286132326138464,0.13037757640300182,0.13608276348795434,0.3812018909051155,1.0,0.16705883293783194
15,382,828,5674,0.2,0.8116185384966873,0.9286132326138464,0.1331662976661488,0.13608276348795434,0.375142133159535,1.0,0.1725068914631818
16,385,840,5692,0.2,0.8128252193978656,0.9286132326138464,0.13852351910541594,0.13608276348795434,0.3694644257559471,1.0,0.18583332550039697
17,383,839,5708,0.2,0.8131389964502117,0.9286132326138464,0.1450114943480243,0.1336306209562122,0.36605186390881567,1.0,0.1935783536843878
18,363,805,5717,0.2,0.8254949431979784,0.9286132326138464,0.13561409102069882,0.13483997249264842,0.35725056484626133,1.0,0.185306758560442
19,358,790,5735,0.2,0.8278798951709972,0.9286132326138464,0.14185175632377692,0.13483997249264842,0.35285340348155453,1.0,0.19379563538680078
20,366,797,5746,0.2,0.8197743661642743,0.9286132326138464,0.14602109933556212,0.13483997249264842,0.37537490926848227,1.0,0.19474640224110193
21,359,728,5758,0.2,0.8219936071795185,0.9286132326138464,0.14829405622690953,0.13608276348795434,0.3756448114491816,1.0,0.19736070117254087
22,393,738,5768,0.2,0.8133828037012166,0.9292324276602862,0.15871146431701025,0.13736056394868904,0.3906860252998983,1.0,0.20744186450978572
23,373,709,5778,0.2,0.8302060329488379,0.9317110948687379,0.13897340470792546,0.13736056394868904,0.382420901988307,1.0,0.19176424157733352
24,362,665,5790,0.2,0.838826658420242,0.9317110948687379,0.1313909212973869,0.13608276348795434,0.3758104009197973,1.0,0.19018721281582354
25,370,718,5800,0.2,0.8297152931941923,0.9317110948687379,0.14336446869158878,0.13608276348795434,0.39109727652420745,1.0,0.2021472927659049
26,361,681,5809,0.2,0.8318879877725437,0.9317110948687379,0.14671279817061397,0.13608276348795434,0.3851614912212736,1.0,0.21028840508761423
27,365,664,5816,0.2,0.8435017526778382,0.9317110948687379,0.14680276651243265,0.13608276348795434,0.3670255881711736,1.0,0.20804141257602493
28,365,644,5820,0.2,0.8320359617825752,0.9323515503708558,0.1592275780960795,0.13483997249264842,0.3871331627609416,1.0,0.2207006918721473
29,366,615,5823,0.2,0.8332575535188215,0.9323515503708558,0.1615398012926045,0.13483997249264842,0.3848847595262728,1.0,0.22456825051665455
30,382,637,5829,0.2,0.832497172738858,0.9336148678005483,0.16081484052058279,0.1336306209562122,0.3933295355382859,1.0,0.22090287323342694
31,369,575,5833,0.2,0.8373028262831191,0.9336148678005483,0.16317139066339592,0.1336306209562122,0.38533455405135497,1.0,0.224191006510067
32,379,633,5835,0.2,0.8352911124153509,0.9336148678005483,0.16620963992330717,0.1336306209562122,0.38389671670232767,1.0,0.23011549523703073
33,381,633,5840,0.2,0.827465039664323,0.9336148678005483,0.17718593267992194,0.1336306209562122,0.3976373439281366,1.0,0.23550333349184555
34,364,625,5849,0.2,0.8115263091602433,0.937318571504252,0.18884261908949812,0.13245323570650439,0.42851650267309743,1.0,0.24177369888082031
35,351,594,5850,0.2,0.7954976920767595,0.937318571504252,0.20438302048975654,0.13245323570650439,0.46039690226861574,1.0,0.24652561190423025
36,362,561,5852,0.2,0.8081980473999362,0.937318571504252,0.2027078450446704,0.13245323570650439,0.44582063745787337,1.0,0.23787287109454666
37,373,603,5855,0.2,0.7975377850659437,0.937318571504252,0.19883795664858545,0.13018891098082386,0.48069287507219677,1.0,0.21895090771279582
38,375,587,5855,0.2,0.8214389038127299,0.937318571504252,0.1862410777679425,0.12909944487358055,0.4364446483273142,1.0,0.22475232357845035
39,366,620,5860,0.2,0.8194939737589507,0.9391877303827567,0.19928368607774122,0.12803687993289598,0.428770085103353,1.0,0.23418664776380715
40,360,583,5862,0.2,0.8056964939004584,0.9391877303827567,0.2173551478030767,0.12803687993289598,0.44975987897800573,1.0,0.24519105740075525
41,368,620,5865,0.2,0.8058515784319613,0.9391877303827567,0.22552730285480582,0.13130643285972254,0.4422355356502207,1.0,0.2576358623154483
42,373,610,5868,0.2,0.7924524779940457,0.9410029017749707,0.23521125772753895,0.2,0.4718955149942434,1.0,0.2523390582702076
