gen,evals,gen_feats,explored,Pam50 naive Bayes adjusted balanced accuracy_min,Pam50 naive Bayes adjusted balanced accuracy_avg,Pam50 naive Bayes adjusted balanced accuracy_max,Pam50 naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1098,1098,0.1947530153475774,0.4777426322137652,0.6767542287859152,0.11055220702390513,0.14002800840280097,0.2591576242583185,1.0,0.15831837158209583
1,509,1294,1334,0.1956145441696326,0.5043460003879713,0.6772978956453715,0.11820876688981904,0.13130643285972254,0.2796070024782416,1.0,0.14127747465781884
2,500,1324,1575,0.2,0.5290131368237305,0.6772978956453715,0.11299965732616919,0.12126781251816648,0.28037180308976006,1.0,0.1435114105396334
3,500,1356,1786,0.2,0.5500554194678609,0.6772978956453715,0.10486905784457572,0.13130643285972254,0.27420734551138637,1.0,0.14237993664800555
4,500,1379,2029,0.2,0.5617297376997399,0.6773857354371586,0.10316404435832159,0.12803687993289598,0.27545937059181663,1.0,0.1413646859340562
5,500,1426,2284,0.2,0.5714639259071056,0.6861558306562261,0.10493765786236756,0.12803687993289598,0.2769928183977345,1.0,0.1432660522704606
6,500,1437,2509,0.2,0.5750040419641482,0.6861558306562261,0.10540968143134886,0.12803687993289598,0.283447622199158,1.0,0.14388230515755937
7,500,1431,2713,0.2,0.5827130369668728,0.6861558306562261,0.10442674554796665,0.12803687993289598,0.2848905882287502,1.0,0.1441256082261764
8,500,1464,2935,0.2,0.58916247281913,0.6861558306562261,0.10230083936928798,0.1336306209562122,0.2853939769386932,1.0,0.14344684168145785
9,500,1451,3140,0.2,0.5958807114851216,0.6884954537524282,0.09976984929644583,0.13245323570650439,0.2854104085511954,1.0,0.14247877899614078
10,500,1446,3348,0.2,0.6030429894389782,0.6928846719903307,0.09917900271413321,0.12803687993289598,0.2837319357897683,1.0,0.1418551750033303
11,500,1460,3533,0.2,0.6003308236015198,0.6928846719903307,0.1000517102612974,0.12803687993289598,0.2947268020442208,1.0,0.14328093279681303
12,500,1445,3709,0.2,0.6017014000943945,0.7129528713348458,0.10037853718232087,0.12803687993289598,0.29875418439681284,1.0,0.14497416478217173
13,500,1408,3899,0.2,0.6072255799149894,0.7129528713348458,0.09976026647944886,0.12803687993289598,0.2982682931813131,1.0,0.14643020616613145
14,500,1437,4086,0.2,0.6118666107503539,0.7129528713348458,0.09796914400592789,0.12803687993289598,0.29707774100563805,1.0,0.14552788195424612
15,500,1475,4289,0.2,0.6138601181779957,0.7129528713348458,0.09852459700326174,0.12803687993289598,0.3006339897017211,1.0,0.14721585367772935
16,500,1482,4485,0.2,0.6192428625101195,0.7129528713348458,0.09645358633329469,0.12803687993289598,0.2989020187953147,1.0,0.14592653365594535
17,500,1440,4656,0.2,0.6223251215034463,0.7129528713348458,0.09539440344536196,0.1336306209562122,0.3007611307595554,1.0,0.1441923895887233
18,500,1486,4839,0.2,0.624973588438219,0.7182138603458348,0.09695532619733963,0.1336306209562122,0.3037795334168658,1.0,0.1444335173058512
19,500,1436,5014,0.2,0.6300802504208027,0.7182138603458348,0.09595415669142034,0.1336306209562122,0.3001863320257836,1.0,0.14372946796573421
20,500,1471,5187,0.2,0.6358111308933128,0.7305113107024956,0.0939350994571958,0.13608276348795434,0.29761239418137575,1.0,0.14110274259690553
21,500,1431,5374,0.2,0.6376120116286207,0.7305113107024956,0.09410382890710015,0.13608276348795434,0.2996133960452827,1.0,0.1400599547718858
22,500,1406,5536,0.2,0.6409811593327043,0.7305113107024956,0.09508652704054184,0.13736056394868904,0.2982174778084687,1.0,0.14083740525589994
23,500,1463,5728,0.2,0.6453182644790927,0.7334405086974831,0.09474900345151223,0.13608276348795434,0.29624254545829776,1.0,0.14046375788011298
24,500,1417,5879,0.2,0.6471386674218267,0.7334405086974831,0.09525851223106581,0.13608276348795434,0.29916337620300804,1.0,0.1393576804676361
25,500,1442,6037,0.2,0.6523226887023589,0.7334405086974831,0.09310488927321346,0.1414213562373095,0.2947066892590944,1.0,0.1375054185435962
26,500,1425,6176,0.2,0.655056966048967,0.7364110359772209,0.09384410946091067,0.14433756729740643,0.29458559260555184,1.0,0.1379850552955678
27,500,1432,6326,0.2,0.6586324508588702,0.7364647760967505,0.09337779137493266,0.14285714285714285,0.2917759915418443,1.0,0.13788504171526011
28,500,1408,6486,0.2,0.6615302419572867,0.7403394869122507,0.09297572566565011,0.15249857033260467,0.29096958954700575,1.0,0.13684700045375872
29,500,1440,6635,0.2,0.6629374700150475,0.7403394869122507,0.09334871747976352,0.15249857033260467,0.29191193371754753,1.0,0.13639529007440568
30,500,1400,6790,0.2,0.6652797594153645,0.7403394869122507,0.09362361553391954,0.15249857033260467,0.2916237251512854,1.0,0.1364286806968522
31,500,1412,6948,0.2,0.6652060995566645,0.7436848695997388,0.0965939932445887,0.14285714285714285,0.2956159634256877,1.0,0.13796453617076365
32,500,1434,7091,0.2,0.6700404637336508,0.7488686222505967,0.09419803342164565,0.14285714285714285,0.2924237539337132,1.0,0.13588764909800996
33,500,1459,7257,0.2,0.6711063140907902,0.7488686222505967,0.09439874628964182,0.14285714285714285,0.293810825854204,1.0,0.13524208457421477
34,500,1397,7394,0.2,0.6730141636643054,0.7488686222505967,0.09460093901811079,0.14285714285714285,0.2936780306754737,1.0,0.1352273837134762
35,500,1384,7535,0.2,0.6751416305733602,0.7502324886473578,0.0952425266057119,0.14285714285714285,0.29223611835755753,1.0,0.13580438691250804
