inner_cv_logit100_bal_acc,inner_cv_leanness,train_logit100_bal_acc,train_leanness
0.8230511144824367,0.0006756756756756757,1.0,0.0006756756756756757
0.6368110964773352,0.0022371364653243847,1.0,0.0022371364653243847
0.6335780137705683,0.0022471910112359553,1.0,0.0022471910112359553
0.6321921627794542,0.002398081534772182,1.0,0.002398081534772182
0.6311879199106414,0.002403846153846154,1.0,0.002403846153846154
0.6303454728839839,0.002421307506053269,1.0,0.002421307506053269
0.6287169698081123,0.0024449877750611247,1.0,0.0024449877750611247
0.6249747428438057,0.0026455026455026454,1.0,0.0026455026455026454
0.6231207592151109,0.0031645569620253164,1.0,0.0031645569620253164
0.6225881499758265,0.0031746031746031746,1.0,0.0031746031746031746
0.6215251821349382,0.0035087719298245615,1.0,0.0035087719298245615
0.6128940283080206,0.0035211267605633804,1.0,0.0035211267605633804
0.6123454978910691,0.0035842293906810036,1.0,0.0035842293906810036
0.6111567027324408,0.0037593984962406013,1.0,0.0037593984962406013
0.6049959571878699,0.003952569169960474,1.0,0.003952569169960474
0.6030535735124951,0.00398406374501992,1.0,0.00398406374501992
0.5987855725788973,0.0041841004184100415,1.0,0.0041841004184100415
0.5928063367954254,0.005208333333333333,0.9634347231715653,0.005208333333333333
0.5853251337879065,0.005235602094240838,0.9622351332877649,0.005235602094240838
0.5828325942350332,0.010752688172043012,0.9097403430972107,0.010752688172043012
0.5793853675207976,0.01098901098901099,0.8989805444876048,0.01098901098901099
0.5783703299268127,0.011111111111111112,0.9002621576113231,0.011111111111111112
0.5761414900888585,0.011363636363636364,0.8970666688895186,0.011363636363636364
0.5655413200406783,0.02631578947368421,0.6594073320774219,0.02631578947368421
0.5655111031458914,0.027777777777777776,0.6519073320774219,0.027777777777777776
0.5606067969257957,0.02857142857142857,0.6467866312121768,0.02857142857142857
0.5597933164396579,0.029411764705882353,0.6195133621192671,0.029411764705882353
0.5431210926429154,0.030303030303030304,0.6056385559241785,0.030303030303030304
0.5336873364119834,0.03125,0.5945870913425471,0.03125
0.5219813947285064,0.03225806451612903,0.5859968657786373,0.03225806451612903
0.4877971258523249,0.03571428571428571,0.5612042578730639,0.03571428571428571
0.48611752496540683,0.038461538461538464,0.5455236900455129,0.038461538461538464
0.46904076988480076,0.04,0.5410215811146492,0.04
0.46020214060650516,0.041666666666666664,0.5030563242918827,0.041666666666666664
0.44918089291966057,0.043478260869565216,0.4851633796242269,0.043478260869565216
0.4429131170498308,0.045454545454545456,0.4818238084123835,0.045454545454545456
0.4387470199889969,0.047619047619047616,0.486144240868246,0.047619047619047616
0.4336890035510061,0.05263157894736842,0.4802135605088108,0.05263157894736842
0.4170188636780422,0.05555555555555555,0.45171677808712474,0.05555555555555555
0.39745244485937686,0.058823529411764705,0.42825308837503967,0.058823529411764705
0.3943760315422703,0.06666666666666667,0.42162404347898563,0.06666666666666667
0.3836367387426437,0.07142857142857142,0.41454216194588467,0.07142857142857142
0.3785808895853825,0.08333333333333333,0.38781767334077993,0.08333333333333333
0.37235170798392875,0.09090909090909091,0.3805096027207709,0.09090909090909091
0.3671939549539036,0.125,0.369196772418852,0.125
0.3663584265541904,0.14285714285714285,0.37323929279962653,0.14285714285714285
0.34344605971691977,0.16666666666666666,0.35008427387759866,0.16666666666666666
0.24950040011336544,0.25,0.2443705299834953,0.25
0.24042145274494442,0.3333333333333333,0.23445822149609055,0.3333333333333333
0.2293421052631579,0.5,0.22654135338345865,0.5
0.2,1.0,0.2,1.0
