gen,evals,gen_feats,explored,Pam50 svm adjusted balanced accuracy_min,Pam50 svm adjusted balanced accuracy_avg,Pam50 svm adjusted balanced accuracy_max,Pam50 svm adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1102,1102,0.14680950929319372,0.504270802922613,0.6634604819548424,0.11749738927559665,0.14002800840280097,0.25175420459816383,1.0,0.15782376525944852
1,510,1322,1373,0.14680950929319372,0.5213245278804212,0.6939244685407956,0.11179731673674694,0.12909944487358055,0.2631027342082094,1.0,0.1340401919801114
2,500,1318,1624,0.15055928503221466,0.5388993342997084,0.6939244685407956,0.10636848026819322,0.13018891098082386,0.2658449416602114,1.0,0.13680445206759562
3,500,1345,1835,0.15055928503221466,0.5485286978982119,0.6939244685407956,0.10422343401971405,0.13018891098082386,0.2693015210476699,1.0,0.1361695942829682
4,500,1364,2075,0.15055928503221466,0.557882520004512,0.7015088213662451,0.10232926590385029,0.13018891098082386,0.27198874583632565,1.0,0.1358574015634786
5,500,1383,2301,0.15055928503221466,0.5626681358967875,0.71342071187095,0.1040304278492876,0.13018891098082386,0.277967216596568,1.0,0.1377806581799232
6,500,1431,2540,0.15055928503221466,0.5755307798842741,0.71342071187095,0.10031162967368665,0.12803687993289598,0.2746077995596727,1.0,0.13632471061092663
7,500,1380,2727,0.15055928503221466,0.5832793636207655,0.7295576792212801,0.1009539638423233,0.12309149097933274,0.27536459663021257,1.0,0.13827255605942554
8,500,1431,2953,0.15055928503221466,0.5892358280927101,0.7295576792212801,0.10161680889698022,0.12309149097933274,0.27965434235660563,1.0,0.1393497811335862
9,500,1433,3156,0.15055928503221466,0.5993941009096873,0.7295576792212801,0.09910445659853116,0.12309149097933274,0.27688545337411025,1.0,0.1373410036359246
10,500,1406,3359,0.15055928503221466,0.6062378563158265,0.7406970077071655,0.09748735525306511,0.12309149097933274,0.2767431593698029,1.0,0.13656422907211316
