gen,evals,gen_feats,explored,Pam50 svm adjusted balanced accuracy_min,Pam50 svm adjusted balanced accuracy_avg,Pam50 svm adjusted balanced accuracy_max,Pam50 svm adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,1089,1089,0.1371317449742145,0.49596039699781336,0.7232285507842254,0.12129317149293012,0.14002800840280097,0.25893860090983206,1.0,0.1485010956131339
1,507,1318,1369,0.1371317449742145,0.5192220250329518,0.7300880460793495,0.1218864184100243,0.13736056394868904,0.2724074212972562,1.0,0.14251482083533248
2,500,1297,1597,0.1372174093885899,0.5456858895032594,0.7300880460793495,0.1118828687847551,0.1336306209562122,0.2678226587018233,1.0,0.1386112112865837
3,500,1320,1809,0.1372174093885899,0.557316223649888,0.7325009487298034,0.10876065712140097,0.1336306209562122,0.2698750555765389,1.0,0.1373883511265002
4,500,1358,2037,0.1372174093885899,0.566130451141983,0.7362375544657,0.10932952459745926,0.13245323570650439,0.2740553697541882,1.0,0.13846304718445734
5,500,1383,2293,0.1372174093885899,0.5784944337623409,0.7362375544657,0.10702337849619094,0.125,0.2745641349342581,1.0,0.13796760018681362
6,500,1365,2528,0.1372174093885899,0.5881572958663573,0.7362375544657,0.10606520907129709,0.12403473458920845,0.2768199391699827,1.0,0.13900680073154031
7,500,1353,2724,0.1372174093885899,0.6026070827746114,0.7406146843874644,0.10443085947953126,0.12403473458920845,0.2732722974744537,1.0,0.13671293720104413
8,500,1376,2939,0.1372174093885899,0.6141728959155359,0.7406146843874644,0.1053700117865014,0.12403473458920845,0.2728631023756518,1.0,0.13885041728288383
9,500,1345,3145,0.1372174093885899,0.6255283053583623,0.7497956472160006,0.10401640214090428,0.12403473458920845,0.2700682268998634,1.0,0.13842231574264544
10,500,1376,3336,0.1372174093885899,0.6313064976954924,0.7684789984141247,0.10435731319073745,0.12403473458920845,0.27262922554136493,1.0,0.13797903535479245
11,500,1383,3536,0.1372174093885899,0.6378095771770732,0.7684789984141247,0.10492433415559689,0.125,0.2728010588961763,1.0,0.13804405784283355
12,500,1382,3722,0.1372174093885899,0.6425314740195941,0.7684789984141247,0.1043562750916979,0.125,0.27422843479090525,1.0,0.1376350222388583
13,500,1364,3908,0.1372174093885899,0.6475457634309391,0.7684789984141247,0.10338523347219152,0.125,0.2751322366992377,1.0,0.1371839512565464
14,500,1372,4082,0.1372174093885899,0.6514039027624552,0.7705442346276432,0.1052878331656222,0.125,0.27660473543362185,1.0,0.14047964306356164
15,500,1362,4278,0.1372174093885899,0.6601824164104052,0.7705442346276432,0.10373405389843265,0.13130643285972254,0.27389321398082983,1.0,0.14116885765504883
16,500,1374,4459,0.1372174093885899,0.6642875949428717,0.7798016949816606,0.103278991035911,0.13018891098082386,0.2762095424237045,1.0,0.14029091882715014
17,500,1365,4648,0.1372174093885899,0.6686144776811546,0.7798016949816606,0.10147815704398563,0.13018891098082386,0.2787436257143608,1.0,0.13945707055735412
18,500,1394,4858,0.1372174093885899,0.6778143006032686,0.7798016949816606,0.09828142124274933,0.13018891098082386,0.27314357116237353,1.0,0.13861746686608156
19,500,1385,5037,0.1372174093885899,0.6836633001287983,0.7798711577045663,0.09687598341469983,0.13608276348795434,0.27225053373924357,1.0,0.1390961582425144
20,500,1387,5207,0.1372174093885899,0.6903052489639215,0.7846408361036964,0.0948833116061055,0.13483997249264842,0.27107168640721624,1.0,0.13861961042998114
21,500,1359,5379,0.1372174093885899,0.6935673692490887,0.7846408361036964,0.09421169343467055,0.13608276348795434,0.27248316195538624,1.0,0.13893670195704194
22,500,1383,5542,0.1372174093885899,0.6995341019923933,0.7938521243427187,0.09131735141377988,0.13608276348795434,0.26883789213187076,1.0,0.1367958649404158
23,500,1364,5719,0.1372174093885899,0.7035446236067701,0.7938521243427187,0.09071218422176915,0.13736056394868904,0.2678142466954838,1.0,0.13662218081487446
24,500,1388,5874,0.1372174093885899,0.7036682388026363,0.7938521243427187,0.0932448859287286,0.1386750490563073,0.27227246835294616,1.0,0.13801474241831735
25,500,1326,6042,0.1372174093885899,0.7067990882214967,0.7938521243427187,0.09326511424798496,0.13483997249264842,0.27135365793234106,1.0,0.13817345289039487
26,500,1333,6200,0.1372174093885899,0.7073592533726865,0.7942985529141472,0.0934474404671202,0.13483997249264842,0.27534560410194386,1.0,0.1374956429117148
27,500,1359,6368,0.1372174093885899,0.7130551251470671,0.7942985529141472,0.09137367628733753,0.13483997249264842,0.2702953892256477,1.0,0.13538425691333117
28,500,1367,6529,0.1372174093885899,0.715287086722759,0.7942985529141472,0.09194622239933009,0.13483997249264842,0.2705547043053679,1.0,0.13552914007760783
29,500,1410,6674,0.1372174093885899,0.7175788634714595,0.7993174862735706,0.09181222260678322,0.13483997249264842,0.27050216069476674,1.0,0.13552652549652652
30,500,1372,6833,0.1372174093885899,0.7199834322099224,0.8029369917680762,0.09193038583674065,0.13608276348795434,0.2706822798782017,1.0,0.13527534892751833
31,500,1381,6980,0.1372174093885899,0.7181082291920137,0.8029369917680762,0.09431815631303002,0.13736056394868904,0.27681640347911013,1.0,0.13663502923294368
32,500,1365,7128,0.1372174093885899,0.7198178146105347,0.8029369917680762,0.09459916313162758,0.13736056394868904,0.2774398988756818,1.0,0.13635151600368037
