
OPTIMIZING ON FOLD NUMBER 6
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5784
Features active in total: 5784
Computing active features for outcome survival
Features selected for this outcome: 3080
Features active in total: 5853
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 106
PRCC T2: 46
ccRCC: 323
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 138
censored 1: 254
deceased 0: 68
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 6
ChRCC censored 1: 37
ChRCC deceased 0: 5
ChRCC deceased 1: 5
PRCC T1 censored 0: 54
PRCC T1 censored 1: 42
PRCC T1 deceased 0: 4
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 18
PRCC T2 censored 1: 18
PRCC T2 deceased 0: 7
PRCC T2 deceased 1: 3
ccRCC censored 0: 60
ccRCC censored 1: 157
ccRCC deceased 0: 52
ccRCC deceased 1: 54

RUNNING GENETIC ALGORITHM
Generations completed = 50
Generations completed = 103
Generations completed = 152
Generations completed = 202
Generations completed = 250
Generations completed = 299
Generations completed = 348
Generations completed = 396
Generations completed = 445
Generations completed = 491
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	        type naive Bayes balanced accuracy       	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	-------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min 	avg     	max     	std        	min	avg     	max     	std      
0  	500  	405      	405     	0.140028	0.255663	1  	0.154218	0.486687	0.68608 	0.808476	0.0652774       	0.25	0.795167	0.931406	0.138206   	0  	0.574199	0.651923	0.0814146
1  	508  	634      	638     	0.137361	0.25373 	1  	0.132927	0.482531	0.713597	0.808476	0.0593022       	0.25	0.812183	0.931406	0.12384    	0  	0.586597	0.651923	0.0507173
2  	500  	707      	892     	0.130189	0.278633	1  	0.145172	0.482531	0.710326	0.808476	0.0646245       	0.25	0.802242	0.931406	0.135311   	0  	0.58385 	0.651923	0.0583414
3  	500  	708      	1104    	0.131306	0.263546	1  	0.128466	0.482531	0.725377	0.808476	0.0584997       	0.25	0.823581	0.931406	0.109818   	0  	0.59178 	0.651923	0.04829  
4  	500  	729      	1314    	0.132453	0.27539 	1  	0.129191	0.482531	0.724689	0.808488	0.058058        	0.25	0.819817	0.931406	0.108067   	0  	0.592957	0.652175	0.046942 
5  	500  	742      	1501    	0.132453	0.280365	1  	0.12639 	0.49666 	0.727416	0.808488	0.0555552       	0.25	0.820231	0.931406	0.104184   	0  	0.595664	0.652695	0.0453692
6  	500  	752      	1694    	0.137361	0.285116	1  	0.131341	0.486818	0.724061	0.808488	0.0591586       	0.25	0.819415	0.931406	0.109561   	0  	0.598075	0.655158	0.0463388
7  	500  	776      	1861    	0.138675	0.300702	1  	0.135268	0.466904	0.720081	0.808488	0.0631992       	0.25	0.813375	0.932914	0.11273    	0  	0.598493	0.655158	0.0475143
8  	500  	801      	2049    	0.138675	0.310007	1  	0.138327	0.466904	0.719266	0.808488	0.0644419       	0.25	0.809947	0.937651	0.115289   	0  	0.599265	0.655158	0.0483678
9  	500  	760      	2197    	0.141421	0.312706	1  	0.138935	0.466904	0.723436	0.809671	0.0626985       	0.25	0.809977	0.937651	0.116234   	0  	0.599132	0.655158	0.0505241
10 	500  	785      	2346    	0.140028	0.316019	1  	0.138387	0.466904	0.718581	0.815739	0.0650694       	0.25	0.811909	0.939255	0.112801   	0  	0.60335 	0.655179	0.0490183
