
OPTIMIZING ON FOLD NUMBER 7
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5771
Features active in total: 5771
Computing active features for outcome survival
Features selected for this outcome: 2920
Features active in total: 5857
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 107
PRCC T2: 45
ccRCC: 324
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 140
censored 1: 252
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 7
ChRCC censored 1: 36
ChRCC deceased 0: 4
ChRCC deceased 1: 6
PRCC T1 censored 0: 54
PRCC T1 censored 1: 42
PRCC T1 deceased 0: 5
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 19
PRCC T2 censored 1: 17
PRCC T2 deceased 0: 6
PRCC T2 deceased 1: 3
ccRCC censored 0: 60
ccRCC censored 1: 157
ccRCC deceased 0: 54
ccRCC deceased 1: 53

RUNNING GENETIC ALGORITHM
Generations completed = 62
Generations completed = 126
Generations completed = 188
Generations completed = 249
Generations completed = 310
Generations completed = 370
Generations completed = 430
Generations completed = 483
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	            type naive Bayes balanced accuracy           	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min     	avg     	max     	std      	min	avg     	max     	std      
0  	500  	423      	423     	0.140028	0.253081	1  	0.170082	0.470557	0.718726	0.786712	0.0592169       	0.246914	0.793116	0.909685	0.141849 	0  	0.561109	0.619957	0.103247 
1  	513  	638      	647     	0.133631	0.259062	1  	0.125309	0.478396	0.7259  	0.786712	0.0484984       	0.25    	0.801358	0.909685	0.111521 	0  	0.578083	0.619957	0.0440008
2  	500  	720      	897     	0.140028	0.271464	1  	0.132314	0.478396	0.725717	0.786712	0.0524808       	0.25    	0.798677	0.914514	0.119181 	0  	0.578978	0.619957	0.0445736
3  	500  	731      	1116    	0.140028	0.265768	1  	0.124937	0.5     	0.733699	0.789342	0.0467528       	0.25    	0.809939	0.920003	0.107125 	0  	0.581869	0.619957	0.0414788
4  	500  	750      	1316    	0.141421	0.273647	1  	0.121227	0.5     	0.73348 	0.8001  	0.0436767       	0.25    	0.808836	0.920003	0.102733 	0  	0.58214 	0.619957	0.0395404
5  	500  	755      	1508    	0.141421	0.290926	1  	0.127879	0.5     	0.729517	0.8001  	0.0466066       	0.25    	0.797439	0.920003	0.109444 	0  	0.579557	0.620362	0.0422098
6  	500  	758      	1692    	0.144338	0.297659	1  	0.12483 	0.5     	0.729212	0.800345	0.0474638       	0.25    	0.796808	0.920003	0.103829 	0  	0.580082	0.620362	0.0406173
7  	500  	796      	1885    	0.144338	0.302866	1  	0.133116	0.5     	0.729067	0.800345	0.0494617       	0.25    	0.795947	0.920003	0.11037  	0  	0.579606	0.620362	0.0434484
8  	500  	767      	2036    	0.144338	0.30815 	1  	0.135189	0.5     	0.730549	0.800345	0.0502471       	0.25    	0.793903	0.921568	0.110021 	0  	0.580233	0.620362	0.0435306
9  	500  	804      	2199    	0.142857	0.307274	1  	0.136899	0.5     	0.732218	0.803466	0.0508076       	0.25    	0.798121	0.921568	0.110655 	0  	0.581806	0.620362	0.0437636
10 	500  	781      	2353    	0.142857	0.308884	1  	0.135836	0.5     	0.734074	0.803466	0.0496488       	0.25    	0.798156	0.921568	0.110386 	0  	0.582467	0.620362	0.0440342
11 	500  	802      	2517    	0.142857	0.311721	1  	0.136079	0.5     	0.734167	0.803466	0.0496248       	0.25    	0.799307	0.921568	0.109394 	0  	0.58404 	0.620362	0.0441205
12 	500  	804      	2664    	0.142857	0.314306	1  	0.138561	0.5     	0.734006	0.803892	0.0512754       	0.25    	0.79883 	0.921568	0.112377 	0  	0.583961	0.620362	0.045001 
13 	500  	791      	2786    	0.142857	0.305308	1  	0.139226	0.5     	0.73652 	0.803892	0.0517036       	0.25    	0.808397	0.921568	0.111838 	0  	0.587346	0.620362	0.045185 
14 	500  	763      	2893    	0.138675	0.308985	1  	0.140602	0.489634	0.736288	0.803892	0.0528642       	0.248457	0.806963	0.921568	0.115204 	0  	0.587301	0.620362	0.0463964
15 	500  	798      	3016    	0.138675	0.308191	1  	0.142402	0.489634	0.73802 	0.806802	0.0542937       	0.248457	0.809031	0.921568	0.112879 	0  	0.588571	0.620362	0.0451143
16 	500  	770      	3120    	0.136083	0.307738	1  	0.139836	0.5     	0.739952	0.810817	0.053008        	0.248457	0.812333	0.921568	0.111013 	0  	0.589373	0.620362	0.0452518
17 	500  	795      	3233    	0.136083	0.3142  	1  	0.140922	0.5     	0.740008	0.810817	0.0542255       	0.248457	0.809062	0.927828	0.111814 	0  	0.58897 	0.620362	0.0454619
18 	500  	779      	3334    	0.136083	0.316364	1  	0.143463	0.5     	0.739115	0.810817	0.0543808       	0.248457	0.808869	0.927828	0.117184 	0  	0.587402	0.620362	0.0475484
19 	500  	753      	3428    	0.136083	0.305514	1  	0.136477	0.5     	0.742204	0.810817	0.0536101       	0.25    	0.82144 	0.927828	0.102432 	0  	0.592556	0.620362	0.0417251
20 	500  	777      	3534    	0.136083	0.314512	1  	0.13937 	0.5     	0.740715	0.812077	0.0551763       	0.25    	0.815091	0.927828	0.104473 	0  	0.591694	0.620362	0.0422536
21 	500  	788      	3637    	0.136083	0.315283	1  	0.142457	0.5     	0.740586	0.812077	0.0566893       	0.248457	0.815003	0.927828	0.107987 	0  	0.592639	0.623884	0.0436492
22 	500  	810      	3736    	0.136083	0.314834	1  	0.14147 	0.5     	0.742202	0.812077	0.054737        	0.248457	0.815254	0.9286  	0.10951  	0  	0.593467	0.623884	0.0441581
23 	500  	822      	3834    	0.136083	0.312699	1  	0.139526	0.5     	0.742974	0.812077	0.0543743       	0.248457	0.817623	0.9286  	0.107611 	0  	0.594765	0.623884	0.0435399
24 	500  	812      	3931    	0.13484 	0.304414	1  	0.134389	0.5     	0.747135	0.812077	0.0505169       	0.25    	0.823836	0.9286  	0.1016   	0  	0.596686	0.623884	0.0417734
25 	500  	781      	3998    	0.13484 	0.301773	1  	0.134139	0.5     	0.748684	0.812077	0.0498219       	0.25    	0.825909	0.9286  	0.103496 	0  	0.596984	0.624947	0.0421055
26 	500  	804      	4077    	0.136083	0.303061	1  	0.133767	0.5     	0.749923	0.812077	0.0497465       	0.25    	0.825769	0.9286  	0.104664 	0  	0.596994	0.624947	0.0425912
27 	500  	815      	4143    	0.147442	0.306128	1  	0.132454	0.5     	0.748255	0.812408	0.0520687       	0.25    	0.826524	0.9286  	0.101431 	0  	0.597651	0.624947	0.0417111
28 	500  	807      	4209    	0.149071	0.304569	1  	0.125159	0.5     	0.751964	0.818349	0.0478437       	0.25    	0.826482	0.932345	0.097016 	0  	0.598704	0.625341	0.0410805
29 	500  	809      	4273    	0.149071	0.306777	1  	0.121559	0.5     	0.751408	0.818349	0.0468059       	0.25    	0.826714	0.932345	0.0963628	0  	0.599316	0.625341	0.0408835
30 	500  	812      	4340    	0.147442	0.307797	1  	0.121327	0.5     	0.751812	0.818349	0.0473623       	0.25    	0.826729	0.932345	0.0974012	0  	0.599254	0.625341	0.0414978
31 	500  	828      	4402    	0.147442	0.312916	1  	0.126591	0.5     	0.749585	0.818349	0.0504934       	0.25    	0.824481	0.932345	0.098758 	0  	0.59845 	0.625341	0.0408938
32 	500  	790      	4469    	0.147442	0.31449 	1  	0.127386	0.5     	0.749139	0.818349	0.0507877       	0.25    	0.824789	0.932345	0.0996512	0  	0.598203	0.625341	0.0407929
33 	500  	797      	4522    	0.147442	0.299676	1  	0.119971	0.5     	0.756539	0.818349	0.0451008       	0.25    	0.835313	0.932345	0.0905806	0  	0.600822	0.625341	0.0393396
34 	500  	833      	4573    	0.147442	0.302692	1  	0.120841	0.5     	0.755979	0.818349	0.046539        	0.25    	0.834157	0.932345	0.0908077	0  	0.600732	0.625341	0.0394656
35 	500  	824      	4636    	0.150756	0.307454	1  	0.120648	0.5     	0.755592	0.818349	0.0471464       	0.25    	0.831945	0.932345	0.0906635	0  	0.599961	0.625341	0.0395739
36 	500  	825      	4687    	0.149071	0.315717	1  	0.12544 	0.5     	0.753604	0.818349	0.0492662       	0.25    	0.825644	0.932345	0.0983855	0  	0.598348	0.625341	0.0403465
37 	500  	820      	4735    	0.149071	0.316245	1  	0.124782	0.5     	0.753398	0.818349	0.0502886       	0.25    	0.826587	0.932345	0.0967769	0  	0.598689	0.625341	0.0401078
38 	500  	802      	4768    	0.149071	0.315879	1  	0.128868	0.5     	0.75327 	0.818349	0.0533712       	0.25    	0.824759	0.932345	0.100967 	0  	0.598583	0.625341	0.0409067
39 	500  	833      	4816    	0.149071	0.310761	1  	0.124359	0.5     	0.756535	0.818349	0.0497423       	0.25    	0.828327	0.932345	0.0980618	0  	0.599928	0.625341	0.0407093
40 	500  	827      	4853    	0.149071	0.310176	1  	0.125338	0.5     	0.755786	0.818349	0.0521038       	0.25    	0.829264	0.935585	0.0984234	0  	0.600199	0.625341	0.0411214
41 	500  	854      	4901    	0.149071	0.311215	1  	0.126243	0.5     	0.756144	0.818349	0.0517114       	0.25    	0.829684	0.935585	0.0974664	0  	0.600529	0.625341	0.0407496
42 	500  	807      	4935    	0.149071	0.305898	1  	0.12276 	0.5     	0.759024	0.818349	0.0487551       	0.25    	0.834857	0.945903	0.0935003	0  	0.601798	0.625341	0.0396808
