gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,root separation_min,root separation_avg,root separation_max,root separation_std
0,500,606,606,0.14002800840280097,0.26597865268002796,1.0,0.1644840153458273,0.4619653611297358,0.664475514483615,0.7722994554402031,0.05519885804898531,0.25,0.7736248783417832,0.8981060058061592,0.14329952471751728,0.0,0.5565584515453732,0.6243319040630192,0.08611760674158554
1,507,811,827,0.13245323570650439,0.2579187063974539,1.0,0.12449882596475144,0.4962918107496992,0.6818669417303673,0.7867775886394135,0.04456994931989873,0.25,0.7972844374466188,0.9108449686919639,0.10385489925873174,0.0,0.5738896174543453,0.6249983677243751,0.04557304753444326
2,500,833,1011,0.12909944487358055,0.2653655478296788,1.0,0.13010410553566534,0.4962918107496992,0.6857085561494257,0.7867775886394135,0.046444900133158024,0.25,0.7968584916417242,0.9108449686919639,0.11040018025664444,0.0,0.5780587562502049,0.6250287802658829,0.04857926946824792
3,500,871,1206,0.12909944487358055,0.25623812467370577,1.0,0.11749606830716676,0.5,0.6953327785308299,0.7867775886394135,0.04184602809787489,0.25,0.8108749928467862,0.9108449686919639,0.09613541145009748,0.0,0.5826038397526411,0.6250287802658829,0.044912238875317936
4,500,925,1418,0.13130643285972254,0.26586947516261494,1.0,0.11492368986014885,0.5,0.699549458732459,0.7867775886394135,0.03997474704599663,0.25,0.8073781750356589,0.9108449686919639,0.09637317138677733,0.0,0.5829546027591223,0.6277454761199914,0.04505707022986029
5,500,938,1615,0.13245323570650439,0.2726722660014251,1.0,0.11923390729199641,0.5,0.6997803619518702,0.7894789753054714,0.0409942666568166,0.25,0.8078247241860071,0.9108449686919639,0.09971003297718957,0.0,0.5840478287266069,0.6277454761199914,0.04538491799757508
6,500,945,1810,0.13245323570650439,0.27317514567422285,1.0,0.12496732228135554,0.5,0.7017932861131208,0.7894789753054714,0.04212736071709264,0.25,0.809184213580497,0.9108449686919639,0.10688217918586233,0.0,0.5853186208012764,0.6277454761199914,0.04721398284160762
7,500,967,1970,0.13245323570650439,0.2744032969023369,1.0,0.1251220455158175,0.5,0.7032305280188289,0.7894789753054714,0.04290019330223228,0.25,0.8128776656839705,0.9113728330048749,0.10162757445407378,0.0,0.5859333248611703,0.6277454761199914,0.04451361039188851
8,500,928,2123,0.13245323570650439,0.27938804213645485,1.0,0.12830601587960308,0.5,0.7036811509956421,0.7894789753054714,0.043099291690540005,0.25,0.8111151403798115,0.9113728330048749,0.10534806799189775,0.0,0.5855960475408933,0.6277454761199914,0.04592004889407545
9,500,982,2288,0.13245323570650439,0.2897679768709043,1.0,0.1308979732946738,0.5,0.702774974184089,0.7894789753054714,0.04505504171276304,0.25,0.8045287163758764,0.911459368138139,0.11031480917702696,0.0,0.5856435503739503,0.6277454761199914,0.04864336127945212
