
OPTIMIZING ON FOLD NUMBER 8
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5786
Features active in total: 5786
Computing active features for outcome survival
Features selected for this outcome: 2941
Features active in total: 5853
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 45
ccRCC: 323
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 135
censored 1: 257
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 7
ChRCC censored 1: 37
ChRCC deceased 0: 5
ChRCC deceased 1: 5
PRCC T1 censored 0: 51
PRCC T1 censored 1: 45
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 17
PRCC T2 censored 1: 19
PRCC T2 deceased 0: 7
PRCC T2 deceased 1 + PRCC T1 deceased 0: 7
ccRCC censored 0: 60
ccRCC censored 1: 156
ccRCC deceased 0: 52
ccRCC deceased 1: 55

RUNNING GENETIC ALGORITHM
Generations completed = 55
Generations completed = 111
Generations completed = 164
Generations completed = 219
Generations completed = 272
Generations completed = 322
Generations completed = 373
Generations completed = 425
Generations completed = 474
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	            type naive Bayes balanced accuracy           	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min     	avg     	max     	std      	min	avg     	max     	std      
0  	500  	606      	606     	0.140028	0.265979	1  	0.164484	0.461965	0.664476	0.772299	0.0551989       	0.25    	0.773625	0.898106	0.1433   	0  	0.556558	0.624332	0.0861176
1  	507  	811      	827     	0.132453	0.257919	1  	0.124499	0.496292	0.681867	0.786778	0.0445699       	0.25    	0.797284	0.910845	0.103855 	0  	0.57389 	0.624998	0.045573 
2  	500  	833      	1011    	0.129099	0.265366	1  	0.130104	0.496292	0.685709	0.786778	0.0464449       	0.25    	0.796858	0.910845	0.1104   	0  	0.578059	0.625029	0.0485793
3  	500  	871      	1206    	0.129099	0.256238	1  	0.117496	0.5     	0.695333	0.786778	0.041846        	0.25    	0.810875	0.910845	0.0961354	0  	0.582604	0.625029	0.0449122
4  	500  	925      	1418    	0.131306	0.265869	1  	0.114924	0.5     	0.699549	0.786778	0.0399747       	0.25    	0.807378	0.910845	0.0963732	0  	0.582955	0.627745	0.0450571
5  	500  	938      	1615    	0.132453	0.272672	1  	0.119234	0.5     	0.69978 	0.789479	0.0409943       	0.25    	0.807825	0.910845	0.09971  	0  	0.584048	0.627745	0.0453849
6  	500  	945      	1810    	0.132453	0.273175	1  	0.124967	0.5     	0.701793	0.789479	0.0421274       	0.25    	0.809184	0.910845	0.106882 	0  	0.585319	0.627745	0.047214 
7  	500  	967      	1970    	0.132453	0.274403	1  	0.125122	0.5     	0.703231	0.789479	0.0429002       	0.25    	0.812878	0.911373	0.101628 	0  	0.585933	0.627745	0.0445136
8  	500  	928      	2123    	0.132453	0.279388	1  	0.128306	0.5     	0.703681	0.789479	0.0430993       	0.25    	0.811115	0.911373	0.105348 	0  	0.585596	0.627745	0.04592  
9  	500  	982      	2288    	0.132453	0.289768	1  	0.130898	0.5     	0.702775	0.789479	0.045055        	0.25    	0.804529	0.911459	0.110315 	0  	0.585644	0.627745	0.0486434
