
OPTIMIZING ON FOLD NUMBER 1
Number of workers = 80

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5770
Features active in total: 5770
Computing active features for outcome survival
Features selected for this outcome: 3010
Features active in total: 5859
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET_OS
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 53
PRCC T1: 107
PRCC T2: 45
ccRCC: 324
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 140
censored 1: 252
deceased 0: 69
deceased 1: 68
Strata from each outcome has been integrated.
Counts:
ChRCC censored 0: 7
ChRCC censored 1: 36
ChRCC deceased 0: 4
ChRCC deceased 1: 6
PRCC T1 censored 0: 53
PRCC T1 censored 1: 43
PRCC T1 deceased 0: 5
PRCC T1 deceased 1: 6
PRCC T2 censored 0: 19
PRCC T2 censored 1: 17
PRCC T2 deceased 0: 6
PRCC T2 deceased 1: 3
ccRCC censored 0: 61
ccRCC censored 1: 156
ccRCC deceased 0: 54
ccRCC deceased 1: 53

RUNNING GENETIC ALGORITHM
Generations completed = 66
Generations completed = 133
Generations completed = 197
Generations completed = 261
Generations completed = 322
Generations completed = 380
Generations completed = 437
Generations completed = 492
   	     	         	        	                 root leanness                  	       survival SKSurv Cox model concordance index       	            type naive Bayes balanced accuracy           	                 root separation                 
   	     	         	        	------------------------------------------------	---------------------------------------------------------	---------------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max	std     	min     	avg     	max     	std             	min     	avg     	max     	std      	min	avg     	max     	std      
0  	500  	381      	381     	0.140028	0.244408	1  	0.147848	0.5     	0.715419	0.771828	0.0431741       	0.25    	0.794285	0.90166 	0.122969 	0  	0.575625	0.627716	0.0858886
1  	508  	605      	613     	0.138675	0.264349	1  	0.126565	0.5     	0.71835 	0.771828	0.0401708       	0.246914	0.787635	0.907216	0.118961 	0  	0.580719	0.627716	0.0493131
2  	500  	616      	808     	0.138675	0.265415	1  	0.129244	0.5     	0.721433	0.771828	0.0399303       	0.246914	0.797873	0.908536	0.115465 	0  	0.585099	0.629616	0.0482594
3  	500  	680      	1026    	0.137361	0.25972 	1  	0.12017 	0.5     	0.724409	0.771828	0.0360008       	0.25    	0.810546	0.908536	0.0954498	0  	0.59112 	0.629616	0.0421306
4  	500  	696      	1236    	0.131306	0.272386	1  	0.125085	0.5     	0.723803	0.779556	0.0368885       	0.25    	0.804162	0.908536	0.101467 	0  	0.58994 	0.629616	0.0425155
5  	500  	709      	1435    	0.131306	0.28375 	1  	0.129811	0.473515	0.722068	0.78153 	0.0407393       	0.25    	0.800629	0.916584	0.103913 	0  	0.588729	0.629616	0.0427124
6  	500  	722      	1639    	0.132453	0.283629	1  	0.131377	0.5     	0.723786	0.786031	0.0409376       	0.25    	0.806335	0.916584	0.103734 	0  	0.589876	0.629616	0.0424454
7  	500  	716      	1820    	0.132453	0.287649	1  	0.125766	0.5     	0.724757	0.787278	0.0383933       	0.25    	0.806521	0.916584	0.097758 	0  	0.592225	0.629616	0.0420503
8  	500  	767      	2011    	0.122169	0.292903	1  	0.125712	0.5     	0.723045	0.787278	0.0392967       	0.25    	0.805528	0.921368	0.101653 	0  	0.593279	0.629616	0.0431114
9  	500  	767      	2182    	0.122169	0.288808	1  	0.127986	0.5     	0.725449	0.787278	0.0379224       	0.25    	0.80996 	0.921368	0.102209 	0  	0.594424	0.629616	0.0428396
10 	500  	762      	2324    	0.122169	0.285175	1  	0.133069	0.5     	0.727689	0.787278	0.037868        	0.25    	0.812748	0.921368	0.104293 	0  	0.595076	0.629616	0.0436876
11 	500  	772      	2481    	0.122169	0.285164	1  	0.129614	0.5     	0.72931 	0.787278	0.037117        	0.25    	0.816991	0.921368	0.0982384	0  	0.59655 	0.629616	0.0421235
12 	500  	754      	2633    	0.122169	0.288926	1  	0.130556	0.5     	0.729136	0.787278	0.0380987       	0.25    	0.815731	0.921368	0.100117 	0  	0.597575	0.629616	0.042714 
13 	500  	766      	2760    	0.122169	0.296791	1  	0.130433	0.5     	0.729749	0.790396	0.0387665       	0.25    	0.812185	0.921368	0.098837 	0  	0.597004	0.629616	0.0423354
14 	500  	747      	2890    	0.122169	0.297017	1  	0.129665	0.5     	0.729844	0.790396	0.0392618       	0.25    	0.814885	0.923483	0.097544 	0  	0.598515	0.629616	0.0418703
15 	500  	774      	3018    	0.122169	0.293922	1  	0.128296	0.5     	0.731463	0.790396	0.0397485       	0.25    	0.819228	0.923483	0.0948889	0  	0.599454	0.629616	0.0413691
16 	500  	735      	3116    	0.122169	0.297104	1  	0.129124	0.5     	0.731918	0.790396	0.0407619       	0.25    	0.818667	0.923483	0.0944129	0  	0.600097	0.629616	0.0415171
17 	500  	768      	3236    	0.122169	0.295673	1  	0.131907	0.5     	0.733193	0.790396	0.0410798       	0.25    	0.819653	0.923483	0.0957044	0  	0.600711	0.629616	0.0417626
18 	500  	762      	3328    	0.122169	0.299196	1  	0.13163 	0.5     	0.73339 	0.790689	0.0415438       	0.25    	0.817721	0.923483	0.0998296	0  	0.600081	0.629774	0.0430811
19 	500  	791      	3448    	0.122169	0.301269	1  	0.130658	0.5     	0.733691	0.790689	0.0416079       	0.25    	0.817398	0.923483	0.0995036	0  	0.600584	0.629774	0.0430477
20 	500  	757      	3537    	0.13484 	0.295868	1  	0.125621	0.5     	0.737273	0.790689	0.0394668       	0.25    	0.82253 	0.923483	0.0945803	0  	0.603158	0.629774	0.0425726
21 	500  	762      	3628    	0.13484 	0.281808	1  	0.109501	0.5     	0.742002	0.790689	0.0329353       	0.25    	0.833171	0.923483	0.078903 	0  	0.606787	0.629774	0.03885  
22 	500  	767      	3709    	0.132453	0.282622	1  	0.109174	0.5     	0.741908	0.790689	0.0329246       	0.25    	0.834832	0.923483	0.0767439	0  	0.606718	0.629774	0.0380427
23 	500  	780      	3788    	0.132453	0.281363	1  	0.111235	0.5     	0.743997	0.790689	0.0322992       	0.25    	0.83371 	0.923483	0.0781945	0  	0.60765 	0.629774	0.0382147
24 	500  	820      	3873    	0.132453	0.283282	1  	0.112374	0.5     	0.744194	0.790689	0.033372        	0.25    	0.834279	0.923483	0.0782557	0  	0.607774	0.629774	0.0378869
25 	500  	770      	3950    	0.132453	0.281717	1  	0.112374	0.5     	0.744462	0.790689	0.0335158       	0.25    	0.836347	0.923483	0.0774922	0  	0.607945	0.629774	0.0376866
26 	500  	793      	4032    	0.132453	0.290319	1  	0.117837	0.473515	0.742491	0.790689	0.0364646       	0.25    	0.831291	0.923483	0.085943 	0  	0.606597	0.629853	0.0392899
27 	500  	812      	4115    	0.132453	0.282281	1  	0.116619	0.473515	0.744782	0.792325	0.0359984       	0.25    	0.836837	0.923483	0.0819506	0  	0.608506	0.629853	0.0387079
28 	500  	751      	4167    	0.132453	0.275806	1  	0.112169	0.5     	0.746042	0.792325	0.0332027       	0.25    	0.84167 	0.923483	0.0771966	0  	0.610272	0.629853	0.0373604
29 	500  	808      	4252    	0.132453	0.285293	1  	0.119757	0.5     	0.743432	0.792325	0.036004        	0.25    	0.83488 	0.923483	0.088565 	0  	0.608773	0.630171	0.040016 
30 	500  	782      	4318    	0.132453	0.285466	1  	0.120753	0.5     	0.743473	0.792325	0.0374401       	0.25    	0.836461	0.923483	0.0869828	0  	0.609601	0.630171	0.0395839
31 	500  	785      	4376    	0.132453	0.284459	1  	0.117724	0.5     	0.744927	0.792325	0.0358044       	0.25    	0.837775	0.923483	0.0873884	0  	0.610022	0.630171	0.0403481
32 	500  	786      	4440    	0.132453	0.281723	1  	0.110865	0.5     	0.746491	0.796264	0.0328284       	0.25    	0.842021	0.923483	0.0788349	0  	0.612231	0.630171	0.0375728
