
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for view mrna
Existing features: 20203
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome survival
Features selected for this outcome: 6111
Features active in total: 6111
Computing feature importance
Running optimizer

CREATING FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION

ASSIGNING STRATA FOR MULTI-OUTCOME DATA BRCA
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 642
censored 1: 288
deceased 0: 76
deceased 1: 75

STARTING MULTI-OBJECTIVE OPTIMIZATION ON DIFFERENT FOLDS FOR LEARNING THE FITNESS ADJUSTMENT REGRESSION
Computation on different folds for learning the fitness adjustment regression finished in 00-03:33:19
Extracting hall of fames for tuning.

ASSIGNING WEIGHTS TO THE SOLUTIONS IN THE TUNING FRONT RESULTS.

LEARNING FITNESS ADJUSTERS USING TUNING FRONT RESULTS, AND CREATING ADJUSTED OBJECTIVES.
Learning adjustment for survival SKSurv Cox model concordance index
Training fitness adjuster regressor on 158 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()),
                ('tree',
                 <model.regression.regressors_library.SKLearnTreeModelDecorator object at 0x7fdbf1e99d60>)])
|--- feature_0 <= 0.66
|   |--- value: [0.00]
|--- feature_0 >  0.66
|   |--- feature_0 <= 0.79
|   |   |--- value: [0.12]
|   |--- feature_0 >  0.79
|   |   |--- value: [0.24]


feature importances = [1. 0. 0.]


Learning adjustment for root leanness
Training fitness adjuster regressor on 158 samples.
fitness adjuster with regressor
Wrapper for SKLearn predictor Pipeline(steps=[('impute', SimpleImputer()),
                ('tree',
                 <model.regression.regressors_library.SKLearnTreeModelDecorator object at 0x7fdc2cc116a0>)])
|--- value: [0.00]


feature importances = [0. 0. 0.]



RUNNING THE MAIN OPTIMIZER WITH THE ADJUSTED OBJECTIVES.

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA BRCA
Assigning strata for outcome named survival of type survival
Counts:
censored 0: 642
censored 1: 288
deceased 0: 76
deceased 1: 75

RUNNING GENETIC ALGORITHM
Generations completed = 41
Generations completed = 98
Generations completed = 155
Generations completed = 212
Generations completed = 270
Generations completed = 329
Generations completed = 384
Generations completed = 440
Generations completed = 497
   	     	         	        	   survival SKSurv Cox model adjusted concordance index  	             adjusted root leanness             
   	     	         	        	---------------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min     	avg     	max     	std                      	min     	avg     	max	std     
0  	500  	236      	236     	0.383371	0.534937	0.654531	0.0498437                	0.140028	0.250512	1  	0.150913
1  	508  	464      	465     	0.400551	0.570631	0.65649 	0.0432938                	0.141421	0.292509	1  	0.124242
2  	500  	510      	684     	0.490643	0.592355	0.65649 	0.0356403                	0.141421	0.334621	1  	0.143527
3  	500  	579      	917     	0.464954	0.606146	0.65649 	0.0329516                	0.142857	0.362197	1  	0.15453 
4  	500  	588      	1132    	0.5     	0.617629	0.656699	0.0276694                	0.144338	0.369718	1  	0.152996
5  	500  	599      	1319    	0.5     	0.626159	0.656702	0.0244629                	0.144338	0.372401	1  	0.153489
6  	500  	629      	1503    	0.5     	0.631775	0.656702	0.0218711                	0.144338	0.371632	1  	0.152248
7  	500  	638      	1685    	0.5     	0.63556 	0.656702	0.0199938                	0.144338	0.381929	1  	0.150401
8  	500  	660      	1862    	0.5     	0.638747	0.665691	0.0189506                	0.144338	0.38217 	1  	0.149957
9  	500  	643      	2013    	0.5     	0.641347	0.665691	0.0179614                	0.144338	0.381857	1  	0.147218
10 	500  	658      	2171    	0.5     	0.642449	0.665691	0.0180518                	0.144338	0.385328	1  	0.147331
11 	500  	696      	2338    	0.5     	0.643881	0.665691	0.0175192                	0.144338	0.383994	1  	0.146252
12 	500  	688      	2488    	0.5     	0.644965	0.665691	0.0171496                	0.144338	0.382006	1  	0.144822
13 	500  	696      	2649    	0.5     	0.645835	0.667096	0.0169981                	0.144338	0.382955	1  	0.144013
14 	500  	683      	2794    	0.5     	0.646411	0.667096	0.01683                  	0.144338	0.384023	1  	0.143339
15 	500  	702      	2925    	0.5     	0.646446	0.667096	0.0173151                	0.144338	0.389492	1  	0.14348 
16 	500  	705      	3058    	0.5     	0.646953	0.667096	0.0172339                	0.152499	0.387008	1  	0.144442
17 	500  	707      	3180    	0.5     	0.647862	0.667096	0.016397                 	0.152499	0.384788	1  	0.144098
18 	500  	714      	3305    	0.5     	0.647997	0.669262	0.0164135                	0.152499	0.387495	1  	0.142765
19 	500  	732      	3421    	0.5     	0.648377	0.670744	0.0164352                	0.152499	0.386678	1  	0.143407
20 	500  	739      	3548    	0.5     	0.648993	0.670744	0.016137                 	0.152499	0.384087	1  	0.142855
21 	500  	720      	3637    	0.5     	0.649026	0.670744	0.0164481                	0.152499	0.385367	1  	0.144317
22 	500  	691      	3732    	0.5     	0.649339	0.670744	0.0164916                	0.152499	0.382553	1  	0.145254
23 	500  	706      	3824    	0.5     	0.649899	0.670744	0.015965                 	0.152499	0.378912	1  	0.144258
24 	500  	737      	3901    	0.5     	0.650343	0.670942	0.0157747                	0.152499	0.37481 	1  	0.144622
25 	500  	712      	3993    	0.5     	0.650146	0.670942	0.0164835                	0.152499	0.377898	1  	0.147583
26 	500  	753      	4081    	0.5     	0.650478	0.670942	0.016091                 	0.152499	0.377862	1  	0.14684 
27 	500  	743      	4164    	0.5     	0.650889	0.670942	0.015927                 	0.152499	0.375018	1  	0.146217
