gen,evals,gen_feats,explored,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,161,161,0.42939281669011276,0.5823213284632746,0.693614503848295,0.050214595676470235,0.14002800840280097,0.2532190505336268,1.0,0.17002786944578321
1,514,384,384,0.4249709427593995,0.6126240393105113,0.6982819387964527,0.045084878340238235,0.12909944487358055,0.2666765500141262,1.0,0.13105864526387784
2,500,442,607,0.4591014933698315,0.6355683596155691,0.7024319855229588,0.033106994818753954,0.12909944487358055,0.27948112004185166,1.0,0.15323709204265545
3,500,520,873,0.5,0.6475224122093912,0.7024319855229588,0.027903553792555123,0.1386750490563073,0.281266196601281,1.0,0.16632521063246344
4,500,525,1081,0.5,0.6546081933038299,0.7024319855229588,0.025131208327278488,0.1386750490563073,0.2820135692007367,1.0,0.16520428208680984
5,500,539,1308,0.5,0.6597821950604494,0.7123942903761353,0.024063261687289502,0.13608276348795434,0.27708972608017945,1.0,0.16430424808725788
6,500,555,1507,0.5,0.6634068240460249,0.7123942903761353,0.022245206825589236,0.13736056394868904,0.2694201055524767,1.0,0.16001667773005546
7,500,551,1687,0.5,0.6667240831271705,0.7123942903761353,0.02173168658145649,0.13736056394868904,0.26471399459941847,1.0,0.15630509570030482
8,500,556,1863,0.5,0.668774915965125,0.7123942903761353,0.021767637774097945,0.13736056394868904,0.2655660836485817,1.0,0.15338630824570462
9,500,550,2018,0.5,0.6704567576867105,0.7123942903761353,0.021874537273702203,0.13736056394868904,0.2656593098317916,1.0,0.15311854117670937
10,500,601,2217,0.5,0.6718910316929119,0.7123942903761353,0.021935646801497857,0.1386750490563073,0.2658035210071075,1.0,0.15030463225832955
11,500,562,2375,0.5,0.672920434729967,0.7123942903761353,0.022645974897039275,0.1386750490563073,0.26675796828627135,1.0,0.15009827082589158
12,500,583,2542,0.5,0.6739992987247172,0.7133204237862829,0.02298535760988666,0.13608276348795434,0.2682313380420084,1.0,0.14982307101299838
13,500,593,2678,0.5,0.6754941593807653,0.7133204237862829,0.02324738410788449,0.13608276348795434,0.26799696836248804,1.0,0.14969941724821803
14,500,582,2821,0.5,0.6763575750251628,0.7138230926286191,0.02341980497153258,0.13608276348795434,0.2669982792029297,1.0,0.14873155404672533
15,500,569,2949,0.5,0.6774348422803448,0.7253279437049376,0.02382993242659925,0.13483997249264842,0.26670957220409913,1.0,0.1483185277395356
16,500,627,3102,0.5,0.6779566251220834,0.7263150318636382,0.023990578816166903,0.1336306209562122,0.26668411900897765,1.0,0.14610343387460484
17,500,581,3220,0.5,0.6795703672906814,0.7263150318636382,0.024383658778014173,0.1336306209562122,0.26395482906128537,1.0,0.14593338863568156
18,500,600,3345,0.5,0.6814037099230507,0.7263150318636382,0.024573948820341016,0.1336306209562122,0.2592535018134832,1.0,0.14487541035320614
19,500,584,3459,0.5,0.6823802276181306,0.7263150318636382,0.024704675437388048,0.1336306209562122,0.2572511017519213,1.0,0.1430520768422294
20,500,592,3587,0.5,0.6834698759096056,0.7263150318636382,0.02478160910212218,0.1336306209562122,0.25517119030291946,1.0,0.14021446671230256
21,500,642,3725,0.5,0.6843154547980521,0.7304746613666792,0.025060890068160088,0.13245323570650439,0.25495500073478033,1.0,0.14066164331381623
22,500,604,3834,0.5,0.6843360247691928,0.7304746613666792,0.025176812997228515,0.13245323570650439,0.25643755463950163,1.0,0.13998055466140022
23,500,638,3954,0.5,0.6854497222378829,0.7313547017649838,0.025539611958003226,0.13245323570650439,0.25496565853318476,1.0,0.14054204800338047
24,500,613,4071,0.5,0.6862591722287668,0.7313547017649838,0.025834921073972193,0.13245323570650439,0.25376862876830414,1.0,0.14038749942992876
25,500,606,4149,0.5,0.6873383827241017,0.738910897604835,0.02622190412896267,0.13245323570650439,0.2517021889690075,1.0,0.13852859899590714
26,500,634,4251,0.5,0.687972472196198,0.7423889695160915,0.026868663690996608,0.13245323570650439,0.25174091773795093,1.0,0.13839408218536914
27,500,665,4355,0.5,0.6884949152049087,0.7423889695160915,0.027314634228186325,0.12909944487358055,0.2524505616405025,1.0,0.13800621466670052
28,500,658,4455,0.5,0.6899647137778971,0.7423889695160915,0.027130608628593324,0.12909944487358055,0.24707598725695942,1.0,0.13381866766386066
29,500,681,4556,0.5,0.6895730047650802,0.7423889695160915,0.027908447385501706,0.12909944487358055,0.25145625324290477,1.0,0.13615074336067468
30,500,633,4629,0.5,0.6907461856896037,0.7434785673864617,0.02844925689917717,0.12909944487358055,0.25024383835075437,1.0,0.13554150751547492
31,500,654,4720,0.5,0.690626821760319,0.7434785673864617,0.02891991409304434,0.12909944487358055,0.25320940996977115,1.0,0.13654948270487546
32,500,637,4796,0.5,0.6921580323413975,0.7455910341939338,0.02915797992761432,0.12803687993289598,0.2494759132250283,1.0,0.13473472741061313
33,500,652,4875,0.5,0.6924028976512253,0.7455910341939338,0.02908163211407566,0.12803687993289598,0.24967492223241353,1.0,0.13410547176361412
