gen,evals,gen_feats,explored,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std
0,500,170,170,0.4330615973504227,0.6210080133864317,0.7164938948511055,0.05454113105472218,0.14002800840280097,0.23686772476958884,1.0,0.141132156361164
1,506,422,423,0.44762199607214026,0.6373424785576233,0.717249319487133,0.05465754953892197,0.1386750490563073,0.26945646647263344,1.0,0.13655099117394368
2,500,471,658,0.45760963912577357,0.6442467246375687,0.7182729622185476,0.05602074730067945,0.13483997249264842,0.28282879546474826,1.0,0.14419616585438388
3,500,525,894,0.4815620901274642,0.6497940904908482,0.719894561827378,0.05281144647276773,0.13130643285972254,0.2937791510339972,1.0,0.1458242826390276
4,500,536,1113,0.5,0.6580260439193296,0.7230688972686313,0.05005782571521065,0.13130643285972254,0.28798748792300777,1.0,0.14647759240159042
5,500,547,1318,0.5,0.664468671428058,0.7230688972686313,0.04720038623023991,0.13130643285972254,0.28418931951973836,1.0,0.14463655539607384
6,500,561,1537,0.5,0.6686218075674955,0.7246903983561052,0.046859512927554595,0.13130643285972254,0.2826648510429722,1.0,0.14564226090007787
7,500,535,1698,0.5,0.6728777093175828,0.7246903983561052,0.044263575172728095,0.13018891098082386,0.2799442058814135,1.0,0.14347105132933452
8,500,555,1871,0.5,0.6758372962888911,0.7295465729173939,0.04289757908898325,0.13018891098082386,0.2792603106598416,1.0,0.1441176563157877
9,500,564,2045,0.5,0.6787699001605392,0.7302993539191139,0.04142481267252444,0.13018891098082386,0.27798532908933177,1.0,0.14245717964935345
10,500,548,2195,0.5,0.6806937603851181,0.7302993539191139,0.04055083497228318,0.13130643285972254,0.27703363462348457,1.0,0.14148249259222412
11,500,584,2345,0.5,0.6817635108689821,0.7418378477057505,0.040497832035036575,0.13130643285972254,0.27740904660694937,1.0,0.1412310671157138
12,500,556,2491,0.5,0.6837244176826291,0.7418378477057505,0.040143091758039914,0.13130643285972254,0.2757846781731806,1.0,0.1423114071939437
13,500,599,2645,0.5,0.6856383762810752,0.7431847826339945,0.040200917741421205,0.13483997249264842,0.27320616149896226,1.0,0.1426762796596566
14,500,570,2788,0.5,0.6872859086966625,0.7431847826339945,0.03923983493323026,0.13483997249264842,0.27243549735414035,1.0,0.1427040531367197
15,500,571,2921,0.5,0.6896980645737704,0.7431847826339945,0.03860437080438691,0.13018891098082386,0.26781139804984994,1.0,0.14227983607822065
16,500,595,3053,0.5,0.689324815197501,0.7431847826339945,0.0387476345602792,0.13018891098082386,0.2735155311896184,1.0,0.14277565595780103
17,500,615,3176,0.5,0.6902655500908265,0.7431847826339945,0.038099243392662754,0.13018891098082386,0.274892488138788,1.0,0.14234624795366832
18,500,624,3304,0.5,0.6920883808112124,0.7431847826339945,0.0382842716012182,0.13018891098082386,0.27168530016739145,1.0,0.14292455585947225
19,500,626,3420,0.5,0.6916204278303248,0.7431847826339945,0.03813298115622771,0.13018891098082386,0.2772779752820217,1.0,0.14166798602191752
20,500,607,3536,0.5,0.6913439470456422,0.7431847826339945,0.039308352297845746,0.13018891098082386,0.28150041693317107,1.0,0.14401431706310283
21,500,628,3646,0.5,0.6923991233600586,0.7431847826339945,0.03941131618237861,0.12909944487358055,0.2810071475488529,1.0,0.14452071381890974
