gen,0_ABCB11,0_ABCC2,0_ABCD1,0_ABCD2,0_ABCG8,0_ABL1,0_ACACA,0_ACOT4,0_ACP2,0_ACSM4,0_ACSS3,0_ACY1,0_ADAM12,0_ADAM33,0_ADAM8,0_ADAMTSL1,0_ADAR,0_ADCYAP1,0_ADH1B,0_ADH1C,0_ADORA2A,0_ADRA1A,0_ADRA1B,0_ADRA2C,0_ADRB2,0_AFF1,0_AGMAT,0_AIFM3,0_AIM1L,0_AKAP1,0_AKAP6,0_AKR1C1,0_AKR1E2,0_AKR7A3,0_AKR7L,0_ALDH18A1,0_ALDH4A1,0_ALKBH1,0_ALPK3,0_ALS2CL,0_ALS2CR11,0_AMPH,0_ANAPC11,0_ANGPT1,0_ANK2,0_ANKDD1A,0_ANKRD13B,0_ANKS4B,0_ANLN,0_ANO3,0_ANO7,0_ANO9,0_ANP32A,0_ANXA3,0_AOC3,0_AP1M2,0_APC2,0_APOA1BP,0_APOBEC3B,0_APOF,0_ARHGAP6,0_ARL6IP1,0_ARMC3,0_ASCC1,0_ASPHD2,0_ASPM,0_ATF3,0_ATIC,0_ATP6V0A1,0_ATP6V0D2,0_ATP6V0E2,0_ATP6V1G2,0_ATP7A,0_ATP7B,0_ATPIF1,0_ATRX,0_AUH,0_AXIN1,0_B4GALT1,0_BAALC,0_BAK1,0_BAP1,0_BATF,0_BCHE,0_BCL2A1,0_BCL6B,0_BCL9L,0_BEND2,0_BHMT2,0_BICD2,0_BMP2,0_BMP3,0_BRP44L,0_BRSK1,0_BST2,0_BTBD17,0_BTN2A2,0_C10orf108,0_C10orf47,0_C10orf54,0_C11orf16,0_C11orf41,0_C11orf48,0_C11orf70,0_C11orf83,0_C12orf39,0_C12orf70,0_C14orf139,0_C14orf143,0_C14orf1,0_C14orf68,0_C14orf70,0_C14orf80,0_C14orf86,0_C15orf48,0_C16orf13,0_C16orf55,0_C16orf75,0_C16orf88,0_C17orf39,0_C17orf55,0_C17orf62,0_C18orf34,0_C18orf56,0_C19orf12,0_C19orf33,0_C19orf40,0_C19orf54,0_C1QTNF6,0_C1orf168,0_C1orf189,0_C1orf226,0_C1orf92,0_C20orf85,0_C21orf129,0_C21orf29,0_C21orf49,0_C21orf56,0_C21orf57,0_C2CD4B,0_C2orf15,0_C2orf81,0_C2orf83,0_C3orf49,0_C3orf50,0_C3orf52,0_C3orf64,0_C3orf75,0_C4BPA,0_C5orf34,0_C5orf62,0_C6orf138,0_C6orf142,0_C6orf154,0_C6orf58,0_C6orf81,0_C7orf29,0_C7orf41,0_C7orf53,0_C7orf58,0_C8orf75,0_C9orf100,0_C9orf27,0_C9orf46,0_C9orf79,0_C9orf95,0_CALR,0_CALY,0_CAMK2G,0_CAPSL,0_CARS2,0_CASQ2,0_CAV3,0_CBLL1,0_CBLN2,0_CBX7,0_CCBP2,0_CCDC144NL,0_CCDC157,0_CCDC160,0_CCDC34,0_CCDC3,0_CCDC46,0_CCDC50,0_CCDC51,0_CCDC52,0_CCDC54,0_CCDC58,0_CCDC74A,0_CCDC82,0_CCDC9,0_CCL14,0_CCL25,0_CCL8,0_CCNDBP1,0_CD14,0_CD300LG,0_CD52,0_CDC20,0_CDC42BPA,0_CDC42EP3,0_CDC45,0_CDCA2,0_CDCA3,0_CDH10,0_CDH13,0_CDH2,0_CDK5,0_CDKL3,0_CDKN1C,0_CDR1,0_CEBPA,0_CELF4,0_CELP,0_CEL,0_CEND1,0_CENPA,0_CENPF,0_CES1,0_CETP,0_CFHR3,0_CGREF1,0_CHMP4A,0_CHRNA9,0_CKMT1A,0_CKS2,0_CLEC14A,0_CLEC18C,0_CLEC4M,0_CLNK,0_CMTM2,0_CNOT10,0_CNPY4,0_CNR1,0_CNTN6,0_COL22A1,0_COL25A1,0_COMP,0_CORO2B,0_CPA1,0_CPB2,0_CPNE2,0_CPO,0_CPXM2,0_CR1,0_CRB3,0_CRCT1,0_CREB3L4,0_CRNKL1,0_CRTAC1,0_CSN1S1,0_CSN3,0_CSRNP1,0_CST1,0_CTNS,0_CX3CR1,0_CXCL13,0_CXCL9,0_CXCR1,0_CYB5R3,0_CYP2A6,0_CYP3A5,0_CYP3A7,0_CYP46A1,0_CYP4F11,0_DCAF12,0_DCDC1,0_DCLRE1A,0_DCUN1D3,0_DDAH1,0_DDIT4,0_DDX19A,0_DDX3Y,0_DEF6,0_DEPDC1,0_DFNA5,0_DGAT2,0_DHRS7C,0_DHX58,0_DIP2C,0_DIRC3,0_DKFZp779M0652,0_DKK4,0_DLEU2,0_DLG2,0_DNA2,0_DNAJA3,0_DNAJB4,0_DNAJC2,0_DNAJC9,0_DNASE2,0_DOCK6,0_DPP6,0_DQX1,0_DSCR3,0_DUSP15,0_DUSP22,0_DUSP5P,0_DUXA,0_DYDC2,0_DYNC1I1,0_DYNC1LI1,0_EDA,0_EEPD1,0_EFEMP1,0_EFHA1,0_EFNA4,0_EFNB1,0_EGFL7,0_EHMT2,0_EIF3C,0_EIF3M,0_ELAVL1,0_ELAVL2,0_EME1,0_EMID2,0_EMX1,0_ENPP2,0_ENTPD7,0_EPAS1,0_EPDR1,0_ERCC6L,0_ERG,0_ERICH1,0_ESR2,0_ESYT2,0_EXO1,0_EYS,0_F8,0_FAHD2A,0_FAM111A,0_FAM111B,0_FAM173A,0_FAM189B,0_FAM19A2,0_FAM36A,0_FAM38A,0_FAM70A,0_FAM9C,0_FANCF,0_FBXO22OS,0_FBXW11,0_FCAR,0_FCRLB,0_FFAR3,0_FGF8,0_FHOD1,0_FIBP,0_FIGF,0_FLAD1,0_FLG2,0_FLJ25328,0_FLJ42289,0_FLJ44082,0_FLT3,0_FLT4,0_FOLR2,0_FOSL2,0_FOXD3,0_FOXN3,0_FOXQ1,0_FOXRED2,0_FRMPD4,0_FSD1,0_GABARAPL1,0_GABRA1,0_GABRA2,0_GABRA4,0_GABRB1,0_GAD1,0_GADL1,0_GALNT9,0_GALNTL2,0_GGPS1,0_GHR,0_GINS1,0_GINS2,0_GIPC2,0_GIYD2,0_GJB7,0_GLDC,0_GLG1,0_GLRA4,0_GLYR1,0_GNE,0_GNG5,0_GNS,0_GOLGA8G,0_GPA33,0_GPATCH1,0_GPLD1,0_GPR109B,0_GPR124,0_GPR133,0_GPR18,0_GPR64,0_GPR68,0_GPR97,0_GREB1L,0_GRM8,0_GRTP1,0_GSK3A,0_GUCY2D,0_GYS2,0_H1F0,0_H1FX,0_HAUS5,0_HBA1,0_HBG1,0_HCFC1R1,0_HCG2P7,0_HEBP2,0_HES5,0_HGS,0_HIBCH,0_HIST1H2AE,0_HIST1H2AJ,0_HIST1H2BH,0_HIST1H3B,0_HIST1H3D,0_HIST1H3F,0_HIST1H4J,0_HIST3H2A,0_HIST3H2BB,0_HIVEP2,0_HLA-DOB,0_HLA-DPB2,0_HMG20B,0_HMGB2,0_HMSD,0_HNRNPU,0_HOOK3,0_HOXA6,0_HOXB13,0_HOXB9,0_HOXD3,0_HPD,0_HPN,0_HPSE2,0_HR,0_HSD17B3,0_HSD17B7P2,0_HSD17B8,0_HSPA12A,0_HSPA2,0_HSPBP1,0_HTR1D,0_HTR3D,0_IBSP,0_ID3,0_IFI6,0_IFITM1,0_IFNG,0_IFRD1,0_IGF2R,0_IGFALS,0_IGFL3,0_IL10,0_IL31,0_IL6,0_IL9R,0_ILDR1,0_INMT,0_INPP5A,0_IP6K2,0_IQSEC3,0_IRX2,0_IRX5,0_ISCA2,0_ISLR2,0_JAG2,0_KALRN,0_KATNAL1,0_KCNA2,0_KCNA4,0_KCNAB1,0_KCNB1,0_KCNE3,0_KCNH5,0_KCNIP2,0_KCNIP3,0_KCNJ11,0_KCNJ8,0_KCNK3,0_KCNT1,0_KCTD6,0_KHDRBS1,0_KIAA1211,0_KIAA1614,0_KIAA1908,0_KIF11,0_KIF15,0_KIF25,0_KIF4A,0_KIF5B,0_KIFC1,0_KLHDC7B,0_KLHL20,0_KLHL30,0_KLHL33,0_KLHL4,0_KLKB1,0_KLRC2,0_KRT20,0_KRT34,0_KRT37,0_KRT71,0_KRTAP1-5,0_KRTAP10-12,0_KRTAP10-6,0_KRTAP24-1,0_KRTAP5-9,0_L1CAM,0_LCE1C,0_LGALS12,0_LGI4,0_LHFPL3,0_LHX5,0_LHX6,0_LILRA1,0_LIMCH1,0_LIMS3-LOC440895,0_LIN7C,0_LIN9,0_LIX1,0_LMNB1,0_LOC100128977,0_LOC100129387,0_LOC100130148,0_LOC100130238,0_LOC100131496,0_LOC100189589,0_LOC100190938,0_LOC100192378,0_LOC100216001,0_LOC134466,0_LOC145820,0_LOC149837,0_LOC150381,0_LOC158376,0_LOC201651,0_LOC284440,0_LOC284688,0_LOC285796,0_LOC286367,0_LOC338588,0_LOC374443,0_LOC389705,0_LOC399815,0_LOC415056,0_LOC494141,0_LOC55908,0_LOC646982,0_LOC647859,0_LOC647946,0_LOC653566,0_LOC723972,0_LOC728643,0_LOC731779,0_LOC84856,0_LOC90586,0_LOC92659,0_LOR,0_LOXHD1,0_LPCAT4,0_LPPR5,0_LRFN1,0_LRP1,0_LRP5,0_LRRC3,0_LRRC46,0_LRRC66,0_LRRC70,0_LRRC8A,0_LRRC8B,0_LRRN3,0_LRRTM3,0_LSM14A,0_LSM14B,0_LSM2,0_LTBP4,0_LYVE1,0_MAFF,0_MAFG,0_MAGEA1,0_MAG,0_MALL,0_MAMDC2,0_MAOA,0_MAP1LC3B,0_MAP7D1,0_MAPK10,0_MAPK11,0_MAPK8IP2,0_MAPRE3,0_MARVELD1,0_MASP1,0_MBP,0_MCAM,0_MCART2,0_MCEE,0_MCTS1,0_ME1,0_MECP2,0_MEFV,0_METTL12,0_METTL6,0_MFAP3L,0_MGAT1,0_MGC57346,0_MGLL,0_MICB,0_MKRN1,0_MLXIPL,0_MMD,0_MMP12,0_MMP1,0_MMP3,0_MND1,0_MORC4,0_MORN2,0_MOSC1,0_MPG,0_MPPED1,0_MPRIP,0_MPZL3,0_MRAP,0_MRE11A,0_MREG,0_MRGPRX1,0_MRGPRX2,0_MRO,0_MRPL3,0_MRPL42,0_MRPS34,0_MS4A15,0_MS4A8B,0_MT3,0_MTA1,0_MTCH2,0_MTL5,0_MTMR12,0_MTRF1L,0_MXRA5,0_MXRA7,0_MYBPH,0_MYEF2,0_MYO7B,0_MYOC,0_MYOZ2,0_MYST3,0_NACC1,0_NACC2,0_NAT6,0_NAT8L,0_NBPF4,0_NBPF6,0_NBR2,0_NCALD,0_NCRNA00029,0_NCRNA00115,0_NCRNA00182,0_NDUFA5,0_NEK4,0_NEURL,0_NEUROD1,0_NEUROD6,0_NEUROG2,0_NFE2,0_NFIA,0_NFIL3,0_NFKB2,0_NHEJ1,0_NHSL2,0_NIPAL1,0_NLRX1,0_NMBR,0_NME1,0_NME3,0_NMT1,0_NMT2,0_NOS2,0_NOVA2,0_NPHS1,0_NPR3,0_NUSAP1,0_NVL,0_NXF3,0_NXNL2,0_ODF3L1,0_OLAH,0_OMA1,0_OPN1MW,0_OR10H4,0_OR10J3,0_OR10J5,0_OR13C5,0_OR2A12,0_OR2A1,0_OR2B6,0_OR2L2,0_OR4C13,0_OR4K2,0_OR51B2,0_OR51E1,0_OR52B6,0_OR52E6,0_OR52I2,0_OR52K1,0_OR52W1,0_OR56A1,0_OR56A3,0_OR5H1,0_OR6C3,0_OR6C68,0_OR7D2,0_OR8B2,0_OSGEP,0_OSTC,0_OTUD3,0_OTX1,0_OVOL2,0_P2RX6,0_P4HTM,0_PACSIN1,0_PAF1,0_PAFAH1B3,0_PAK4,0_PALB2,0_PAQR4,0_PAQR9,0_PARN,0_PARP12,0_PARP1,0_PAX3,0_PAX4,0_PCBP3,0_PCDH9,0_PCDHB3,0_PCDHGA11,0_PCDHGA1,0_PCDHGA5,0_PCDHGA7,0_PCDHGA9,0_PCDHGB4,0_PCDHGB5,0_PCDHGC3,0_PCOTH,0_PCSK9,0_PCYOX1,0_PCYT1A,0_PDE1B,0_PDE4C,0_PDE8B,0_PDIA4,0_PDP1,0_PDZK1P1,0_PEAR1,0_PELI2,0_PELO,0_PERP,0_PF4,0_PGA3,0_PGM5,0_PGP,0_PGRMC2,0_PHACTR2,0_PHKB,0_PHTF2,0_PIAS3,0_PIK3CA,0_PIR,0_PITX1,0_PKD1L1,0_PKHD1L1,0_PLA2G10,0_PLA2G2F,0_PLAC1,0_PLAC4,0_PLCXD3,0_PLEK2,0_PLEKHG5,0_PLEKHH2,0_PLEKHM1,0_PLEKHM3,0_PLIN2,0_PLTP,0_PLXNB3,0_PMM2,0_PMS2L1,0_PMVK,0_PNCK,0_PNKP,0_POLR1D,0_POLR2H,0_POU6F1,0_PPAPDC1A,0_PPIB,0_PPIL1,0_PPM1G,0_PPM1J,0_PRAMEF16,0_PRB4,0_PRDM16,0_PRDM5,0_PRG4,0_PRIM2,0_PRKAB2,0_PRKAG3,0_PRKD1,0_PRLHR,0_PROX1,0_PRR14,0_PRR15,0_PRR23C,0_PRRG1,0_PRRG3,0_PSKH1,0_PSMA1,0_PTBP1,0_PTCHD3,0_PTMA,0_PTPMT1,0_PTPN2,0_PTPN5,0_PTPN6,0_PTPRM,0_PTPRQ,0_PTPRS,0_PVALB,0_PWRN2,0_PYDC1,0_PYGL,0_PYY,0_QRFPR,0_RAB11FIP3,0_RAB25,0_RAB36,0_RABGAP1,0_RAD51AP1,0_RAET1G,0_RAG2,0_RARRES3,0_RASL10B,0_RAVER1,0_RBBP7,0_RBM11,0_RBM4,0_RC3H1,0_RCOR3,0_RDH14,0_RDM1,0_RECQL4,0_REG1B,0_REG1P,0_RELT,0_REM2,0_REPS1,0_RFX2,0_RGS1,0_RGS7BP,0_RHBG,0_RHPN1,0_RIBC1,0_RIBC2,0_RIPPLY1,0_RLN1,0_RMI1,0_RNASE13,0_RNF123,0_RNF170,0_RNF2,0_RNF31,0_RNF39,0_RNF40,0_RNPC3,0_RORB,0_RP1L1,0_RP1,0_RPH3A,0_RPL14,0_RPL21P44,0_RPL27A,0_RPS24,0_RPS2,0_RPS4Y1,0_RPSAP58,0_RPSA,0_RPUSD4,0_RRM1,0_RRM2,0_RTL1,0_RTN4,0_RYR3,0_S100A6,0_SAAL1,0_SALL4,0_SARM1,0_SBDSP1,0_SCARA5,0_SCARB2,0_SCN9A,0_SCRN1,0_SDR39U1,0_SEC11C,0_SEC14L1,0_SEC63,0_SEMA3B,0_SEPT12,0_SERP1,0_SERPINA11,0_SERPINA1,0_SERPINA3,0_SERPIND1,0_SETD7,0_SFPQ,0_SFTPA1,0_SGOL1,0_SGTB,0_SH2D7,0_SH3BGR,0_SH3GL3,0_SH3TC2,0_SHANK3,0_SHC3,0_SHD,0_SHE,0_SHQ1,0_SILV,0_SIX4,0_SI,0_SLC12A8,0_SLC14A2,0_SLC16A2,0_SLC16A7,0_SLC18A3,0_SLC19A2,0_SLC1A1,0_SLC20A1,0_SLC20A2,0_SLC22A12,0_SLC22A1,0_SLC23A1,0_SLC23A2,0_SLC25A34,0_SLC25A35,0_SLC25A42,0_SLC27A2,0_SLC28A1,0_SLC35A4,0_SLC35B1,0_SLC39A8,0_SLC45A1,0_SLC5A4,0_SLC6A3,0_SLC7A13,0_SLCO4A1,0_SLIT3,0_SLITRK3,0_SMAD5OS,0_SMR3A,0_SMR3B,0_SMTNL1,0_SMTNL2,0_SNN,0_SNORA57,0_SNRNP40,0_SNX13,0_SNX19,0_SOD3,0_SOX12,0_SPAG5,0_SPATS2,0_SPC25,0_SPCS1,0_SPG21,0_SPINK4,0_SPINK5,0_SPOCD1,0_SPRR2B,0_SPRR2F,0_SPRR2G,0_SPRR4,0_SRD5A2,0_SRP9,0_SRRM4,0_SS18,0_ST8SIA6,0_STAB1,0_STAB2,0_STAP1,0_STARD10,0_STAT5B,0_STIM1,0_STK32A,0_STXBP1,0_STXBP5,0_STYXL1,0_SULT4A1,0_SUMO2,0_SUSD1,0_SUSD3,0_SVEP1,0_SYNPO,0_SYNPR,0_SYPL2,0_SYT1,0_SYT4,0_TACC3,0_TAS2R31,0_TAS2R41,0_TBCE,0_TBL1XR1,0_TBPL1,0_TCP10L,0_TCP1,0_TDO2,0_TDRD10,0_TEKT4,0_TFAP4,0_TFF1,0_TFG,0_THOC4,0_TIE1,0_TIFA,0_TIMP4,0_TLE1,0_TM4SF18,0_TMEM120B,0_TMEM132C,0_TMEM145,0_TMEM14B,0_TMEM155,0_TMEM164,0_TMEM185B,0_TMEM192,0_TMEM195,0_TMEM211,0_TMEM215,0_TMEM31,0_TMEM56,0_TMEM60,0_TMEM82,0_TMEM8A,0_TMOD2,0_TMPPE,0_TMPRSS3,0_TNFRSF10D,0_TNFRSF18,0_TNFRSF19,0_TNFRSF9,0_TNFSF11,0_TNNI3,0_TNNT1,0_TNNT3,0_TOM1L2,0_TOX3,0_TPCN1,0_TPRG1L,0_TPRN,0_TRIM24,0_TRIM45,0_TRMT2A,0_TRPV3,0_TSC1,0_TTBK1,0_TTC16,0_TTC24,0_TTC26,0_TTC36,0_TTC39C,0_TTLL5,0_TUBA3C,0_TUBE1,0_TUSC2,0_TWF1,0_TXNDC11,0_TXNL1,0_TYRO3,0_TYRP1,0_UBE2DNL,0_UBTF,0_UBXN11,0_UGT3A2,0_UPK1B,0_USP17L2,0_USP2,0_UST,0_VAMP8,0_VAV3,0_VIP,0_VKORC1L1,0_VPS37C,0_VPS52,0_VSIG1,0_VSIG8,0_VWCE,0_WDR62,0_WFDC12,0_WIPI2,0_WISP1,0_WNT5A,0_WNT9B,0_WWOX,0_XKRX,0_XRCC1,0_YIPF5,0_ZBTB12,0_ZBTB39,0_ZCCHC17,0_ZMAT3,0_ZNF146,0_ZNF239,0_ZNF26,0_ZNF366,0_ZNF385B,0_ZNF48,0_ZNF536,0_ZNF581,0_ZNF586,0_ZNF589,0_ZNF652,0_ZNF695,0_ZNF705D,0_ZNF804B,0_ZNF808,0_ZP1,0_ZP2,0_ZSCAN16,0_ZWINT
0,15,18,0,0,0,0,0,12,0,0,14,0,0,0,0,0,0,60,0,68,0,14,47,92,42,0,88,18,0,0,0,34,2,0,8,0,0,0,0,0,0,61,0,0,0,0,49,0,14,0,44,0,0,0,0,76,63,0,11,68,0,0,0,0,0,0,0,0,0,19,52,82,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,1,4,0,12,2,0,0,0,66,0,19,0,0,58,0,0,0,0,0,0,95,0,0,0,4,0,0,0,0,0,31,0,0,93,0,55,49,0,0,0,0,25,45,0,0,28,0,26,50,29,0,0,0,0,0,0,0,0,26,0,0,10,42,0,0,14,0,0,0,0,26,0,0,0,0,0,0,0,0,62,0,0,11,0,10,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,54,92,0,0,10,0,0,0,0,0,0,0,25,0,13,0,0,9,1,61,0,88,0,0,51,0,8,10,0,78,0,0,13,110,0,96,73,60,0,0,0,0,0,28,0,44,0,0,50,0,0,52,6,26,75,0,0,4,52,55,0,4,0,5,29,0,48,0,7,17,4,0,4,0,0,0,0,0,18,0,0,0,31,0,53,0,0,0,104,62,70,0,0,0,0,0,0,0,0,0,56,0,0,46,0,21,0,0,77,0,0,0,111,0,0,0,0,0,0,0,0,15,0,11,6,0,0,0,50,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,34,15,20,0,0,0,0,0,87,0,0,0,43,0,0,0,10,0,12,0,0,0,0,5,9,26,86,27,0,49,87,0,5,0,0,71,0,0,12,0,0,0,0,0,0,0,8,0,5,48,0,0,0,44,25,0,37,0,60,0,54,0,0,0,0,0,0,0,75,0,111,0,0,0,0,52,34,4,42,19,23,22,0,5,0,0,0,0,0,0,0,33,11,0,0,0,0,21,0,24,0,0,64,0,87,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,5,0,75,0,0,0,0,2,0,13,0,0,20,0,11,50,0,0,61,0,0,0,0,68,16,0,0,29,0,98,0,0,0,38,18,75,23,65,0,0,0,0,14,76,0,63,0,130,0,25,84,0,0,0,0,44,0,32,0,0,2,3,0,44,3,6,23,7,15,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,51,46,0,0,0,0,1,0,0,153,0,0,5,0,0,86,21,23,28,0,0,0,36,0,0,0,0,0,0,0,0,33,1,0,0,0,0,0,14,0,0,0,0,33,28,0,0,0,0,48,0,0,41,0,0,0,0,45,0,0,63,0,59,7,25,0,0,0,0,0,37,0,6,0,0,0,0,0,0,0,0,0,8,39,31,0,0,0,0,0,0,0,31,0,0,38,0,101,0,0,0,3,20,12,2,0,0,0,0,0,0,0,26,0,20,0,5,0,0,0,0,0,0,1,0,0,0,26,56,0,0,48,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,57,0,0,0,40,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,22,26,0,0,52,35,0,72,0,0,0,0,0,10,0,0,0,101,21,0,0,0,31,0,50,0,0,0,0,0,0,0,0,0,0,27,35,2,91,27,0,0,49,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,88,0,0,0,19,0,0,0,5,0,0,26,0,16,0,37,0,0,81,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,24,0,0,53,0,0,48,0,0,0,0,0,18,0,0,0,0,0,0,0,12,0,0,52,134,0,0,0,0,38,0,0,0,0,0,39,0,38,49,24,53,0,0,0,0,0,0,0,129,23,0,0,0,0,0,70,0,0,0,28,0,3,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,63,65,0,86,0,0,0,61,132,0,36,75,0,0,42,0,0,0,0,0,0,0,0,0,0,41,0,17,0,0,0,126,45,0,0,0,38,0,54,69,13,0,0,0,68,0,0,4,0,0,0,0,0,0,0,41,0,0,4,0,0,0,0,0,0,0,15,59,0,32,0,0,0,0,4,0,0,0,0,0,0,17,0,0,0,0,42,0,12,143,0,4,0,0,0,0,0,0,0,0,7,12,29,0,0,58,0,0,0,0,0,0,29,0,19,0,0,0,20,0,0,16,0,0,0,0,0,0,31,0,0,0,19,11,0,0,36,0,24,0,0,0,0,68,90,0,0,0,0,0,1,0,61,31,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,34,0,50,0,56,0,0,1
100,0,0,1,0,0,3,1,0,0,1,178,0,0,4,0,2,0,2,5,0,0,0,0,0,54,0,0,0,1,0,0,0,0,0,0,1,2,18,0,1,1,0,0,1,4,0,2,0,0,0,26,0,3,0,0,0,12,0,0,41,0,0,2,0,65,0,24,0,1,0,50,0,0,2,1,0,0,1,0,0,1,0,1,49,1,0,1,0,1,1,0,0,0,0,0,84,1,0,312,1,0,0,3,0,0,0,0,0,0,1,3,0,0,0,0,3,1,0,0,1,46,0,1,13,0,1,59,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,2,0,0,0,0,4,0,0,0,0,0,0,0,3,2,0,1,6,0,0,1,5,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,59,10,0,0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,7,4,53,0,0,0,1,0,1,2,0,0,0,0,0,3,0,0,2,0,3,0,0,1,0,0,0,0,0,8,1,4,0,0,0,5,0,0,0,0,2,0,0,5,255,10,0,0,0,0,0,0,0,1,4,3,1,1,1,1,0,0,1,0,1,107,1,0,2,2,6,0,2,0,1,0,0,1,0,1,7,0,11,1,0,0,0,0,7,0,0,1,0,3,0,3,2,1,0,4,0,3,4,2,0,0,0,1,0,0,3,1,0,0,2,1,0,1,2,0,0,0,3,0,0,43,1,0,0,0,0,0,0,0,0,3,1,1,5,9,0,0,1,0,0,3,0,6,0,0,6,0,0,0,0,0,0,10,0,0,0,0,1,0,3,6,0,0,0,0,0,10,3,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,9,0,440,3,1,0,0,2,0,0,0,2,11,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,4,2,0,1,1,1,1,0,0,0,3,0,0,2,0,0,34,1,0,0,0,9,0,0,12,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,76,1,19,1,0,1,0,5,2,0,2,1,4,7,0,0,0,293,0,0,0,1,0,3,0,16,0,309,0,0,0,2,0,22,0,121,0,2,0,0,0,1,0,0,0,2,0,325,15,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,5,0,0,1,0,0,0,0,0,1,0,1,0,2,1,339,105,0,0,0,0,19,7,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,3,0,1,3,1,1,0,0,0,4,2,0,1,2,0,0,0,1,0,3,0,1,3,0,0,0,1,4,0,0,0,0,0,1,1,2,7,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,4,0,1,0,0,0,5,1,2,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,2,0,89,3,0,4,0,7,1,0,3,1,1,0,0,0,0,0,0,1,0,0,3,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,72,0,0,2,1,0,0,0,0,0,1,8,0,1,0,0,0,2,0,0,0,1,4,1,3,0,0,7,0,0,0,0,2,1,1,0,0,0,0,81,0,0,0,2,0,2,1,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,49,0,2,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,274,2,2,1,0,0,0,0,0,3,1,0,0,3,0,2,0,0,0,0,0,1,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,206,0,0,0,0,0,29,0,0,0,0,0,0,0,1,23,1,1,0,1,0,1,0,1,5,1,0,0,0,0,2,0,1,1,0,2,0,0,0,0,0,3,4,2,1,1,0,0,7,0,1,0,0,2,23,0,0,0,0,0,3,176,0,3,11,3,0,1,14,0,0,18,1,0,1,1,3,4,306,284,0,264,0,4,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,3,0,0,0,0,0,0,1,0,0,0,0,2,5,0,1,0,0,263,0,27,0,0,3,0,0,0,1,0,6,0,1,0,1,0,7,1,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,6,1,1,0,239,9,0,0,0,0,4,0,1,1,0,0,0,1,0,2,0,0,1,1,13,3,1,0,0,0,0,0,0,2,2,0,0,1,0,1,3,1,3,0,12,0,1,9,0,0,0,0,0,1,0,2,0,4,4,30,0,0,7,0,1,2,0,185,0,0,0,0,0,2,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,2,0
