
OPTIMIZING FINAL MODEL ON WHOLE DATASET

COMPUTING LOCAL ACTIVE FEATURES
Computing active features for target column 0_type
Features before filter: 20149
Features after any na, zero variance, and anova filters: 14658
Features active in view: 14658

CREATING INNER FOLDS

RUNNING GENETIC ALGORITHM
Generations completed = 343
Generations completed = 677
Generations completed = 984
   	     	         	        	        type naive Bayes balanced accuracy       	                     leanness                    
   	     	         	        	-------------------------------------------------	-------------------------------------------------
gen	evals	gen_feats	explored	min 	avg     	max     	std        	min      	avg      	max	std      
0  	500  	480      	480     	0.25	0.7216  	0.927349	0.157754   	0.0196078	0.0983367	1  	0.154514 
1  	336  	805      	822     	0.25	0.751664	0.935192	0.140551   	0.0175439	0.0911119	1  	0.104684 
2  	345  	903      	1170    	0.25	0.772483	0.935192	0.134465   	0.0172414	0.0913195	1  	0.105381 
3  	355  	978      	1550    	0.25	0.787638	0.935192	0.132493   	0.016129 	0.0893493	1  	0.106029 
4  	319  	918      	1851    	0.25	0.797291	0.937863	0.132457   	0.0163934	0.0892278	1  	0.107385 
5  	325  	901      	2138    	0.25	0.80778 	0.947528	0.131657   	0.0153846	0.0869984	1  	0.106719 
6  	342  	960      	2459    	0.25	0.811815	0.948111	0.131087   	0.0151515	0.0877177	1  	0.106579 
7  	339  	959      	2773    	0.25	0.81917 	0.952165	0.131999   	0.0149254	0.08652  	1  	0.106965 
8  	312  	882      	3040    	0.25	0.829428	0.95537 	0.129022   	0.0149254	0.0829747	1  	0.104759 
9  	336  	912      	3321    	0.25	0.833176	0.95537 	0.127457   	0.0140845	0.0830391	1  	0.104775 
10 	331  	902      	3591    	0.25	0.841332	0.95537 	0.127691   	0.0138889	0.080879 	1  	0.105426 
11 	349  	911      	3858    	0.25	0.848595	0.95537 	0.123128   	0.0136986	0.0781862	1  	0.102786 
12 	332  	891      	4113    	0.25	0.850869	0.95537 	0.122743   	0.0136986	0.0783714	1  	0.102588 
13 	353  	904      	4357    	0.25	0.853287	0.958526	0.122233   	0.0136986	0.0784546	1  	0.102514 
14 	344  	934      	4635    	0.25	0.854481	0.959158	0.122176   	0.0135135	0.0789559	1  	0.102351 
15 	332  	875      	4889    	0.25	0.855734	0.959158	0.121715   	0.0140845	0.079054 	1  	0.102263 
