gen,evals,gen_feats,explored,type naive Bayes balanced accuracy_min,type naive Bayes balanced accuracy_avg,type naive Bayes balanced accuracy_max,type naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,420,420,0.25,0.7294377252219615,0.919530706966239,0.15605799456480784,0.0196078431372549,0.09379096075520539,1.0,0.16922874143149852
1,329,729,743,0.25,0.7540002284317002,0.9210508519218517,0.14219219183997914,0.017857142857142856,0.08483653072971514,1.0,0.09724170290904322
2,345,830,1061,0.25,0.7707195040502454,0.9210508519218517,0.14466565987280625,0.01694915254237288,0.08806856904210028,1.0,0.10231581029005647
3,325,859,1367,0.25,0.7843932592182425,0.9366981691396273,0.13710787885043685,0.015873015873015872,0.08825086562825372,1.0,0.10309948599877423
4,305,797,1638,0.25,0.7963375704426414,0.9378232937791832,0.13496607584508113,0.01639344262295082,0.08733567816842149,1.0,0.1034324849929067
5,316,832,1917,0.25,0.8069938961575169,0.9378232937791832,0.13333480710009274,0.01639344262295082,0.08639662678466105,1.0,0.10499993382148315
6,347,848,2197,0.25,0.8199184660271088,0.9378232937791832,0.1276876429328019,0.016129032258064516,0.08342865027763262,1.0,0.10405532642929073
7,344,884,2502,0.25,0.8254172057756484,0.9542193381607804,0.12773255384868262,0.013888888888888888,0.08334331744797652,1.0,0.10411425425310272
8,341,885,2778,0.25,0.8281835786209285,0.9542193381607804,0.1309100245449278,0.013888888888888888,0.08536009784945822,1.0,0.1068107996895231
9,327,877,3049,0.25,0.8303191864577247,0.9542193381607804,0.13223062966563562,0.013888888888888888,0.08631240653444644,1.0,0.10706966471484379
10,313,863,3305,0.25,0.8391643476463527,0.9542193381607804,0.13114530321253814,0.016129032258064516,0.08391488596236309,1.0,0.10710751170795073
11,351,921,3578,0.25,0.8456571770265591,0.9542193381607804,0.12957089898873533,0.016129032258064516,0.0822844940085429,1.0,0.10650381849987237
12,343,874,3835,0.25,0.8448645570357217,0.9626148705096074,0.13040974163755487,0.014925373134328358,0.08548865162789329,1.0,0.10715743424537331
13,329,884,4074,0.25,0.8515001555928775,0.9626148705096074,0.12386527325661853,0.015873015873015872,0.08333842473488795,1.0,0.10450316353616973
14,339,876,4316,0.25,0.856147606920527,0.9626148705096074,0.12396263104475148,0.015873015873015872,0.0824361064615547,1.0,0.10479387407299835
15,324,876,4549,0.25,0.8649419919498482,0.9626148705096074,0.11887230681486857,0.015873015873015872,0.07855505456246897,1.0,0.10235017371819238
16,328,871,4797,0.25,0.8669427212279024,0.9788642838583576,0.1188758348044551,0.015384615384615385,0.07899089800868782,1.0,0.10234308512698505
17,320,846,5009,0.25,0.8683576810762959,0.9788642838583576,0.11869121559084343,0.015384615384615385,0.07938501432797,1.0,0.10208858748092305
18,355,869,5225,0.25,0.870425836985444,0.9788642838583576,0.11913792989698825,0.015384615384615385,0.07919915824078633,1.0,0.1021857984811343
19,301,816,5423,0.25,0.872593268650425,0.9788642838583576,0.1185786785668151,0.015384615384615385,0.07898746725073974,1.0,0.10226525195745322
20,326,900,5653,0.25,0.875552848697113,0.9789282879546197,0.118741584975221,0.015384615384615385,0.07840770480594185,1.0,0.10246812747133215
21,337,860,5847,0.25,0.8815791370290201,0.9789282879546197,0.11742782497702531,0.013888888888888888,0.07596827906024489,1.0,0.10219263706683684
22,337,840,6052,0.25,0.8812255936554716,0.9789282879546197,0.11845820710923101,0.014925373134328358,0.07741584597649154,1.0,0.10260185589124306
23,320,842,6246,0.25,0.8821977218101046,0.9789282879546197,0.11880634179838963,0.014925373134328358,0.07786637260724452,1.0,0.10253618106631643
24,316,816,6412,0.25,0.8831137903848687,0.9789282879546197,0.11866881438593586,0.014705882352941176,0.07840815547644887,1.0,0.10243676941596817
25,341,824,6602,0.25,0.8844697331175371,0.9789282879546197,0.11706752738251491,0.014705882352941176,0.0786135138095166,1.0,0.10240497321660536
26,332,873,6810,0.25,0.8900310772620331,0.9796130110221791,0.11270998188695618,0.014705882352941176,0.07545824295591319,1.0,0.09963856253888384
27,338,802,6975,0.25,0.8861545610577468,0.9796130110221791,0.1174883486409828,0.014925373134328358,0.07886310549162527,1.0,0.10238396294268151
28,323,822,7133,0.25,0.8930293485794014,0.9796130110221791,0.11268134658888901,0.014925373134328358,0.07494687679964337,1.0,0.09971171156498577
29,332,779,7284,0.25,0.8943990395444892,0.9836452690866953,0.11194529569056202,0.014925373134328358,0.07486378601877619,1.0,0.09972276118709411
30,338,848,7465,0.25,0.8919363278097863,0.9836452690866953,0.11391560841335002,0.014925373134328358,0.07727164514551499,1.0,0.10066965490297475
31,299,781,7593,0.25,0.8918535407040629,0.9836452690866953,0.11312915142261852,0.014925373134328358,0.0781771483462866,1.0,0.10048180211810409
