gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5104,5104,0.2,0.7610286579231408,0.8694759289819493,0.13784856192322958,0.14002800840280097,0.25603476222503235,1.0,0.1674156156699926
1,386,4120,5176,0.2,0.7401226264959487,0.8769082637261697,0.15920806947908459,0.12309149097933274,0.30511139224842393,1.0,0.17288561820322335
2,349,2724,5240,0.2,0.74764438849647,0.893352940945672,0.1468173688060764,0.13245323570650439,0.3205208824387437,1.0,0.1642235267024551
3,393,2183,5302,0.2,0.7740540362010572,0.893352940945672,0.12430989842310472,0.14002800840280097,0.3082440150172164,1.0,0.15289908452244363
4,398,1876,5352,0.2,0.7696948498868463,0.893352940945672,0.1313280207516225,0.14002800840280097,0.32845099068817485,1.0,0.15721621414958192
5,385,1628,5408,0.2,0.7689993393972934,0.893352940945672,0.14465974617290375,0.14002800840280097,0.338261216334908,1.0,0.1685086466284542
6,386,1489,5450,0.2,0.7747090267781175,0.893352940945672,0.13871786162626065,0.14002800840280097,0.3451839283534619,1.0,0.1662160467463792
7,387,1287,5474,0.2,0.7802909766992486,0.8983199620790681,0.13715272984848356,0.15075567228888181,0.34827446892421954,1.0,0.16220735454321425
8,379,1181,5502,0.2,0.7777454782779183,0.8983199620790681,0.1454720054489172,0.15617376188860607,0.356817266142751,1.0,0.1677844401163535
9,372,1044,5536,0.2,0.7699833512769525,0.9002256220335717,0.15838267864873393,0.15617376188860607,0.37300290309695344,1.0,0.17473113409985697
10,367,943,5567,0.2,0.7633638043041938,0.9002256220335717,0.17301664631771643,0.15617376188860607,0.3799646947006138,1.0,0.18395492195113405
11,375,904,5587,0.2,0.777108250087812,0.9027158629812094,0.15616723417349831,0.15075567228888181,0.3775155310732256,1.0,0.17813824738280382
12,375,861,5617,0.2,0.7785761268289374,0.9032755166375301,0.15357538167200838,0.14907119849998599,0.385443723223733,1.0,0.17489986530000076
13,385,809,5639,0.2,0.7901852633704461,0.9032755166375301,0.14406336559022676,0.14907119849998599,0.37971080408233476,1.0,0.17043251629871212
14,370,857,5655,0.2,0.7928027765748348,0.9032755166375301,0.13699939187353768,0.14907119849998599,0.3895065868091134,1.0,0.16509749868327378
15,385,804,5671,0.2,0.7977939329607943,0.9057924647804226,0.13600520178377914,0.16222142113076254,0.39168481808847133,1.0,0.1609163067158454
16,387,791,5698,0.2,0.7914791885364226,0.9082905054218594,0.14107935490288775,0.1543033499620919,0.40227850999197096,1.0,0.16600858866133958
17,376,732,5712,0.2,0.7914694073441859,0.9095155419171113,0.14664935801528267,0.1543033499620919,0.40306846245447264,1.0,0.17178380035630697
18,373,763,5729,0.2,0.8002239699216364,0.9113519737650035,0.14336608684238555,0.1543033499620919,0.39632395708402773,1.0,0.16893887790576298
19,385,748,5740,0.2,0.802425891119432,0.9113519737650035,0.1378509345366218,0.1543033499620919,0.40066591286543357,1.0,0.1672625232374736
20,370,757,5757,0.2,0.7936636983124641,0.9113519737650035,0.14789706164460445,0.15075567228888181,0.4126687185832775,1.0,0.17510086455043158
21,367,733,5774,0.2,0.7911635701677492,0.9183296658508215,0.1542330593479946,0.1543033499620919,0.4177083088818801,1.0,0.17963256791957322
22,368,695,5783,0.2,0.7840240946415378,0.9183296658508215,0.1617827943951566,0.16222142113076254,0.42992001671335073,1.0,0.18374468318201648
23,388,721,5789,0.2,0.7763549474037365,0.9191463546444141,0.16448383423498933,0.16222142113076254,0.44459714149284696,1.0,0.1841372007446515
24,367,644,5799,0.2,0.7869546023625851,0.9191463546444141,0.16410406802201494,0.16222142113076254,0.43967823002329187,1.0,0.18292275526190419
25,376,609,5806,0.2,0.7956646924794533,0.9200323853185959,0.16650586994563715,0.16222142113076254,0.4292937750312517,1.0,0.18761065383551498
26,371,645,5811,0.2,0.8074893941667104,0.9200706662530365,0.15882415372239214,0.16222142113076254,0.415793388409569,1.0,0.18455975602822733
27,387,625,5821,0.2,0.8216814233761358,0.9258215419851611,0.14571709241919137,0.16012815380508713,0.41013552406775444,1.0,0.1715451084689877
28,381,666,5827,0.2,0.8208230155985111,0.9258215419851611,0.14721486402774664,0.16012815380508713,0.41829320742053183,1.0,0.17145040052486438
29,376,638,5837,0.2,0.8189983645900846,0.9258215419851611,0.15041192885537197,0.16012815380508713,0.42074515992694195,1.0,0.18056259062096838
30,376,642,5845,0.2,0.8045330406390475,0.9258215419851611,0.16059623530370812,0.15811388300841897,0.44341610121726366,1.0,0.18979279363794263
31,369,609,5849,0.2,0.8019247773496615,0.9258215419851611,0.1709997499269695,0.15811388300841897,0.43956961868737676,1.0,0.20138596956328342
32,357,626,5857,0.2,0.8104405996940566,0.9258215419851611,0.16406634922148258,0.15811388300841897,0.435252604841179,1.0,0.19082655964819223
33,386,643,5862,0.2,0.8018928218401153,0.9281221960436967,0.17678227355021708,0.15075567228888181,0.4378458505849306,1.0,0.20748882192488072
34,358,636,5865,0.2,0.7994987160694345,0.9281221960436967,0.17925112068776033,0.15811388300841897,0.44385015973818737,1.0,0.21409672890412526
35,366,601,5867,0.2,0.7985456659690078,0.9295598597421705,0.18079391649017112,0.15811388300841897,0.45898171529919773,1.0,0.20533764804029078
36,372,604,5872,0.2,0.8084720534822475,0.9295598597421705,0.17960134164428457,0.15811388300841897,0.44086361573314375,1.0,0.20756410734611747
37,370,649,5876,0.2,0.8160550694282783,0.9295598597421705,0.1768771733411989,0.15811388300841897,0.42965331417811875,1.0,0.20769205076080302
38,366,600,5878,0.2,0.8059802511120207,0.9295598597421705,0.17682135966874024,0.16666666666666666,0.4628179532727138,1.0,0.1992253038660454
39,356,578,5879,0.2,0.7922222217240005,0.9295598597421705,0.19249866261019785,0.16666666666666666,0.47471176184034586,1.0,0.212855460844893
40,363,575,5880,0.2,0.7691931991240534,0.9361834125508495,0.21304727712489455,0.2041241452319315,0.49294486849740177,1.0,0.23130897403811235
41,358,540,5882,0.2,0.8001604337089183,0.9361834125508495,0.20180186110365592,0.2041241452319315,0.4596379921913963,1.0,0.21807743587254846
42,385,581,5882,0.2,0.7757648025410406,0.9361834125508495,0.20871257344282212,0.2041241452319315,0.5050777014575647,1.0,0.2131281638090526
43,355,500,5884,0.2,0.7402509005631327,0.9361834125508495,0.22283748964930036,0.2041241452319315,0.5473958892085876,1.0,0.21731104167774043
44,356,541,5885,0.2,0.7296949940707665,0.9361834125508495,0.23489702332844645,0.24253562503633297,0.563840756190701,1.0,0.22001456189825425
45,347,494,5885,0.2,0.7511536275198353,0.9361834125508495,0.23450188223526036,0.25,0.530411802277525,1.0,0.22968021800840904
