gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5143,5143,0.2,0.7539348058788768,0.8734856423217705,0.11913203372234885,0.14002800840280097,0.24857197832592773,1.0,0.1420388974116563
1,373,4044,5197,0.2,0.7320413340597021,0.8740722958365452,0.1337634189619735,0.13608276348795434,0.3007054387781223,1.0,0.14671167474957234
2,353,2702,5247,0.2,0.7460117881838824,0.8740722958365452,0.12907553722579043,0.1414213562373095,0.3097692504916991,1.0,0.15017292224259382
3,395,2396,5311,0.2,0.752518907045754,0.8800529443727261,0.12774563714786902,0.14002800840280097,0.3191949745198194,1.0,0.1482233201982849
4,390,1998,5361,0.2,0.7513035284943133,0.8814447626429744,0.13930272689573575,0.1386750490563073,0.32923283360597394,1.0,0.1590684943638494
5,370,1587,5399,0.2,0.7455451371091792,0.8951323632870969,0.15079801887844999,0.13736056394868904,0.34607509441695755,1.0,0.16523868164159825
6,385,1453,5436,0.2,0.7506626204579279,0.8951323632870969,0.14732726025469872,0.13608276348795434,0.3533377407564126,1.0,0.16226276476898618
7,369,1329,5475,0.2,0.7502395021924138,0.8951323632870969,0.1483413542740297,0.13608276348795434,0.36452756585762225,1.0,0.16272623951761972
8,379,1260,5509,0.2,0.7456374699613286,0.8987904922938723,0.16103731246079636,0.13608276348795434,0.3750520988656753,1.0,0.1711165223601519
9,392,1160,5543,0.2,0.7548165425551083,0.8987904922938723,0.16131669372469448,0.13608276348795434,0.37108282260680336,1.0,0.17111284399784696
10,374,1030,5568,0.2,0.7777957363987793,0.9095970066256424,0.14477394739532184,0.13608276348795434,0.3537058623864198,1.0,0.16585828098705013
11,377,1017,5588,0.2,0.7712739949601687,0.9095970066256424,0.15139700527083197,0.13483997249264842,0.3667123963635669,1.0,0.17146008964851583
12,377,954,5610,0.2,0.7755474372299818,0.9095970066256424,0.15441872942430673,0.13483997249264842,0.3670730746300144,1.0,0.1753848375668443
13,389,950,5632,0.2,0.789006068759617,0.9213522401200063,0.14295280490887904,0.14002800840280097,0.3613166948340751,1.0,0.17020510426101046
14,362,918,5654,0.2,0.7987086345561719,0.9213522401200063,0.13144898829566426,0.14002800840280097,0.36037343649529974,1.0,0.16355214732088516
15,382,946,5667,0.2,0.8031495406376736,0.9213522401200063,0.1352458248151793,0.14002800840280097,0.3589935128247929,1.0,0.16455754147209598
16,372,897,5690,0.2,0.8033052167836418,0.9213522401200063,0.13429503566919312,0.14002800840280097,0.36736649968034674,1.0,0.1632108784538343
17,377,843,5713,0.2,0.8032085768753282,0.9213522401200063,0.13782704631944306,0.14002800840280097,0.37313329757851904,1.0,0.16577788683380565
18,367,814,5728,0.2,0.8027027111174233,0.9213522401200063,0.13996647329527323,0.14002800840280097,0.37906723217327026,1.0,0.16874377861449072
19,391,812,5745,0.2,0.7926138295770127,0.9213522401200063,0.15011044926709013,0.14002800840280097,0.39635006015988544,1.0,0.17663779142266992
20,369,782,5762,0.2,0.7976294330813889,0.9213522401200063,0.15326977710263795,0.1796053020267749,0.3942440956809995,1.0,0.18044086787778638
21,379,717,5778,0.2,0.7987651518909259,0.9213522401200063,0.14829991238524376,0.1796053020267749,0.40539138305016237,1.0,0.17396311160196531
22,391,702,5792,0.2,0.8094784528485599,0.9213522401200063,0.14788514985518586,0.1767766952966369,0.3958718168786206,1.0,0.17304395234279116
23,370,696,5805,0.2,0.8120337835218383,0.9220743458735585,0.15646777906239917,0.1796053020267749,0.38931782153360667,1.0,0.1799479042939522
24,375,641,5812,0.2,0.8075456586627136,0.9220743458735585,0.1571318464180941,0.1796053020267749,0.3990190910311467,1.0,0.18249820119000676
25,364,627,5818,0.2,0.8075890180760789,0.9220743458735585,0.16167796892368294,0.2,0.406064693825213,1.0,0.1829099709085411
26,352,622,5824,0.2,0.799223969016743,0.9227921414619751,0.15994954623037086,0.19245008972987526,0.430711925547133,1.0,0.17946369932123646
27,378,621,5832,0.2,0.794762921580667,0.9289368824599125,0.16919696299160467,0.19245008972987526,0.4300681720794166,1.0,0.18895593332835386
28,385,636,5841,0.2,0.8009761096496588,0.9289368824599125,0.16929707015978135,0.2,0.42689902215294995,1.0,0.18998120106599506
29,377,632,5845,0.2,0.8085424689285378,0.9289368824599125,0.1617738852140925,0.2,0.432257723720687,1.0,0.18026042748862636
30,372,633,5848,0.2,0.8197514750539183,0.9289368824599125,0.15724581882150143,0.19611613513818404,0.4323994453006551,1.0,0.1714718744995793
