gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,5179,5179,0.2,0.7604812561136514,0.8708124695018693,0.11359707875482133,0.14002800840280097,0.24320024487779335,1.0,0.1412148301200933
1,377,4099,5244,0.2,0.7324129096598001,0.8708124695018693,0.13881079143680836,0.13483997249264842,0.3048091434127351,1.0,0.15681438711151852
2,388,2818,5293,0.2,0.7348414894039645,0.8708124695018693,0.13814791543290775,0.12309149097933274,0.32546930605170654,1.0,0.15660262711564873
3,397,2194,5342,0.2,0.7331135394946638,0.8714912059384279,0.14304552385562647,0.12403473458920845,0.3449899979948813,1.0,0.16297628117520863
4,360,1750,5386,0.2,0.7469654866258293,0.8751912427609966,0.1332179674265718,0.13736056394868904,0.3467769721535976,1.0,0.15844445056678133
5,381,1504,5436,0.2,0.7422349370821179,0.8751912427609966,0.14082119982937003,0.13736056394868904,0.36405956162826375,1.0,0.16535533445226852
6,377,1390,5474,0.2,0.7596373322137626,0.8875790248994274,0.13692871811514482,0.13736056394868904,0.3548267214109997,1.0,0.16153942177491848
7,353,1169,5508,0.2,0.7589774101183595,0.8931823687222774,0.1461006068613504,0.13736056394868904,0.36623709615601774,1.0,0.17317580079109876
8,373,1061,5547,0.2,0.7557929704294724,0.8931823687222774,0.15362791150822133,0.13736056394868904,0.3819937817124684,1.0,0.17581427043114756
9,381,942,5580,0.2,0.758779645892753,0.8999590073440593,0.15917710631219872,0.1643989873053573,0.3878139900061741,1.0,0.17303822225160992
10,379,816,5605,0.2,0.7665862927009628,0.8999590073440593,0.14911674916859832,0.1690308509457033,0.39072526376120004,1.0,0.1667979676312885
11,391,826,5623,0.2,0.7630509766699058,0.9006340768994828,0.15414017463839316,0.1690308509457033,0.4059139383443319,1.0,0.16789898030904607
12,364,745,5643,0.2,0.7802302625794082,0.9006340768994828,0.14127726464515855,0.16666666666666666,0.39475854996943965,1.0,0.16670579141375952
13,397,784,5663,0.2,0.7736992425740127,0.9006340768994828,0.15239400992194707,0.17149858514250885,0.4031903717670203,1.0,0.17548997256126891
14,378,771,5681,0.2,0.7763855552904187,0.9006340768994828,0.15046844190093744,0.17407765595569785,0.40961785082220364,1.0,0.17605262579671838
15,389,755,5702,0.2,0.7827313994730355,0.9006340768994828,0.15443865716278313,0.17407765595569785,0.40564538162687896,1.0,0.18239280628984733
16,376,708,5716,0.2,0.7731240212396598,0.9006340768994828,0.15817966218298243,0.2,0.42878584374399203,1.0,0.1804583744523164
17,380,713,5728,0.2,0.7875282174482682,0.9068837888955563,0.16263008463916295,0.19611613513818404,0.4132923175919606,1.0,0.1831651892825755
18,364,654,5741,0.2,0.7940923916583204,0.9068837888955563,0.15953125610198787,0.19245008972987526,0.40693706680525277,1.0,0.18100651531241962
19,358,619,5749,0.2,0.7867644862474312,0.9068837888955563,0.1648085411783859,0.19611613513818404,0.424437349752663,1.0,0.18321340188201418
20,361,622,5761,0.2,0.7891175257035977,0.9080931188389583,0.16338232729637167,0.19245008972987526,0.42417748693095586,1.0,0.18330898198332005
21,371,590,5773,0.2,0.7912823328608278,0.9080931188389583,0.15898443913980173,0.19245008972987526,0.42718088487995987,1.0,0.1783114658000977
22,367,582,5779,0.2,0.7866430559910255,0.9086856066901431,0.16853603897566258,0.19245008972987526,0.43403751591596224,1.0,0.1840106369514402
23,374,609,5783,0.2,0.7847949443555475,0.9086856066901431,0.1714189398348217,0.18569533817705186,0.43514202980025707,1.0,0.18672377930531922
24,377,550,5791,0.2,0.8018114403299862,0.9086856066901431,0.16261187200498697,0.18569533817705186,0.4180429939761387,1.0,0.18395527124162966
25,363,594,5800,0.2,0.8000553206058978,0.9086856066901431,0.1553616306731608,0.18569533817705186,0.4338441369083702,1.0,0.17688913479872068
26,373,587,5806,0.2,0.7998980099954947,0.9086856066901431,0.1594192038636089,0.18569533817705186,0.4310504598251675,1.0,0.18346539530501105
27,375,606,5813,0.2,0.7886715606994094,0.9099622777174629,0.16358274253640326,0.18569533817705186,0.45724266564913224,1.0,0.18197445986233057
28,372,585,5817,0.2,0.777850332167409,0.9099622777174629,0.17620393498439768,0.19611613513818404,0.4686227632303702,1.0,0.19366112863519996
29,376,566,5833,0.2,0.7729017175227626,0.9099622777174629,0.1804455100011898,0.19611613513818404,0.4865499987379092,1.0,0.19709730656807606
30,368,561,5837,0.2,0.7759146020575842,0.9099622777174629,0.1827322668511638,0.19611613513818404,0.4855747657105313,1.0,0.19759915025991373
31,357,533,5845,0.2,0.7759670656768838,0.9099622777174629,0.1950234676371595,0.19611613513818404,0.48142549432595966,1.0,0.20761611639746017
32,387,562,5846,0.2,0.7668963960487692,0.9099622777174629,0.18871053902522322,0.19611613513818404,0.5057749103561482,1.0,0.1980081006416105
33,373,559,5851,0.2,0.738642826032578,0.9099622777174629,0.21119598373742413,0.19611613513818404,0.5248306561988925,1.0,0.21881197096990904
34,362,547,5855,0.2,0.7358748640527467,0.9099622777174629,0.20983819727183825,0.19611613513818404,0.5274357862225775,1.0,0.22125065209425102
35,372,536,5858,0.2,0.7576501708499944,0.9099622777174629,0.20532160418667939,0.19611613513818404,0.5174593341620203,1.0,0.21039538545077335
36,333,510,5860,0.2,0.7806957836669421,0.9099622777174629,0.1957693078900086,0.19611613513818404,0.5023019669568619,1.0,0.2045911160242753
37,375,539,5867,0.2,0.7895344547197842,0.9099622777174629,0.20249087857955284,0.19611613513818404,0.49506579643043896,1.0,0.20419750351426538
38,372,520,5870,0.2,0.7834613939715869,0.9099622777174629,0.218449050429334,0.19611613513818404,0.5029341987598088,1.0,0.21132667169479477
39,366,550,5874,0.2,0.7838650100800548,0.9099622777174629,0.22545968584979229,0.19611613513818404,0.5077346673153819,1.0,0.20999699188171128
40,352,522,5877,0.2,0.763145777576296,0.9099622777174629,0.2493363483006628,0.19611613513818404,0.5306712296091107,1.0,0.22433833768395037
41,368,523,5880,0.2,0.7607115490904326,0.9099622777174629,0.2526961577409241,0.30151134457776363,0.5341012974012121,1.0,0.22562727137073513
42,354,502,5881,0.2,0.7607115490904326,0.9099622777174629,0.2526961577409241,0.30151134457776363,0.5341012974012121,1.0,0.22562727137073513
43,342,486,5882,0.2,0.7607115490904325,0.9099622777174629,0.252696157740924,0.30151134457776363,0.5341012974012121,1.0,0.22562727137073513
44,346,497,5882,0.2,0.7607115490904326,0.9099622777174629,0.2526961577409241,0.30151134457776363,0.5341012974012121,1.0,0.22562727137073513
45,353,505,5884,0.2,0.7607115490904327,0.9099622777174629,0.252696157740924,0.30151134457776363,0.5341012974012121,1.0,0.22562727137073513
