gen,evals,gen_feats,explored,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,294,294,0.5,0.8762398446814157,0.9563504074459077,0.07560262105463969,0.17407765595569785,0.29859350694406994,1.0,0.12044682105271368
1,369,448,542,0.5,0.9144472734294571,0.9563504074459077,0.04059960089309345,0.2,0.3384289986189127,1.0,0.11833958751079705
2,371,414,767,0.5,0.9151682248683819,0.9563504074459077,0.047255471726790656,0.19245008972987526,0.3391668119904766,1.0,0.12515464069627064
3,369,424,998,0.5,0.9145015496158853,0.9563504074459077,0.05319831227697047,0.2,0.34101959389468034,1.0,0.12875319751374084
4,381,425,1224,0.5,0.9149596161635157,0.9563504074459077,0.0523183571701536,0.2,0.34265183128701393,1.0,0.13201514392892125
5,376,407,1434,0.5,0.9164806767160417,0.9563504074459077,0.050399052276087215,0.2,0.34095899176536854,1.0,0.13164489522959563
6,365,376,1621,0.5,0.9175082717029928,0.9563504074459077,0.04848651888303663,0.2,0.340982034885586,1.0,0.13161953289875322
7,379,422,1815,0.5,0.9174830965408541,0.9563504074459077,0.04756594362769858,0.2,0.34436956964187126,1.0,0.1326100205873427
8,364,393,2004,0.5,0.9179120949305685,0.9563504074459077,0.04695132449687418,0.2,0.34483906060716807,1.0,0.13240783328641373
9,386,441,2200,0.5,0.9184904803833956,0.9563504074459077,0.046996652851486735,0.2,0.3444629325116834,1.0,0.1325349525306273
10,383,410,2392,0.5,0.9191881318221214,0.9563504074459077,0.04712005246237415,0.2,0.3429303347263862,1.0,0.1326823147542036
11,360,417,2575,0.5,0.9202475716496997,0.9563504074459077,0.04616243524087133,0.2,0.34118720036618855,1.0,0.13152032740205927
12,373,423,2742,0.5,0.9209066478219765,0.9563504074459077,0.045669593974728265,0.2,0.3402171765510418,1.0,0.13208691992844404
13,371,424,2914,0.5,0.9212683366922088,0.9563504074459077,0.04574754257950878,0.2,0.3397598781413697,1.0,0.1323801492947969
14,385,464,3097,0.5,0.9218029552817675,0.9563504074459077,0.045691149863262254,0.2,0.3390677997030928,1.0,0.13269457317381472
15,373,431,3252,0.5,0.922658825936135,0.9563504074459077,0.04470787805575771,0.2,0.33758749108309927,1.0,0.13159804480900286
16,393,443,3417,0.5,0.9234221965647278,0.9563504074459077,0.04409426559082503,0.2,0.3359776223451924,1.0,0.1315421609732907
17,372,421,3572,0.5,0.9237445376506978,0.9563504074459077,0.04414736338873966,0.2,0.3355562443112011,1.0,0.13175362088573822
18,396,442,3724,0.5,0.9240205868032068,0.9563504074459077,0.04418604143755113,0.2,0.3355473701733748,1.0,0.13172571920320375
19,383,447,3877,0.5,0.9246000052365516,0.9563504074459077,0.04410605131829648,0.2,0.33405682826021754,1.0,0.13221670721504686
20,369,433,4007,0.5,0.9251757638248042,0.9563504074459077,0.04408824122581154,0.2,0.3323800583319105,1.0,0.13182836947084528
21,382,435,4146,0.5,0.9248211225877337,0.9563504074459077,0.0448717192508172,0.19611613513818404,0.3340121655396748,1.0,0.13225908479011453
22,384,447,4281,0.5,0.9252127953831545,0.9563504074459077,0.044260552833445974,0.19245008972987526,0.3339157206816604,1.0,0.1322715405745319
23,359,428,4408,0.5,0.925255361468673,0.9569901667190034,0.0442032900362733,0.19245008972987526,0.3348668758287296,1.0,0.1317382904708239
24,377,453,4537,0.5,0.9264212891850184,0.95867153544145,0.043333352949004554,0.19245008972987526,0.3316329516643951,1.0,0.13067076359253646
25,362,395,4629,0.5,0.9266371516059544,0.95867153544145,0.0433876136027024,0.19245008972987526,0.3314698994573297,1.0,0.13080043877387643
26,397,491,4783,0.5,0.9258482668329766,0.95867153544145,0.04429576176381736,0.19245008972987526,0.3348542375285553,1.0,0.13196926768971945
27,394,443,4902,0.5,0.9263378673584431,0.95867153544145,0.04411350070881715,0.19245008972987526,0.3336770014588392,1.0,0.13208451171159036
28,371,446,5012,0.5,0.9264693294612735,0.95867153544145,0.04414706329811765,0.19245008972987526,0.3336626930539294,1.0,0.13230291049256304
29,382,447,5120,0.5,0.9273146676756798,0.95867153544145,0.04330695083053176,0.19245008972987526,0.331572946062794,1.0,0.13079552881975165
30,366,456,5242,0.5,0.9274426387191119,0.95867153544145,0.04332972223433754,0.19245008972987526,0.331631296969795,1.0,0.13074317778671676
31,359,467,5349,0.5,0.9268858426375514,0.95867153544145,0.044143562599064434,0.19245008972987526,0.3340070312660066,1.0,0.1320834260471629
32,388,470,5455,0.5,0.9268108746640191,0.95867153544145,0.0440092410561771,0.19245008972987526,0.33507616803380197,1.0,0.13183190931650898
33,392,461,5572,0.5,0.927210707742036,0.95867153544145,0.04394195361495236,0.19245008972987526,0.3343400796159015,1.0,0.13177839634164
34,387,473,5684,0.5,0.9271334878213795,0.95867153544145,0.04397316961337023,0.19245008972987526,0.3353389553017683,1.0,0.13176747348223078
35,371,468,5787,0.5,0.9274013486091914,0.95867153544145,0.044052129483245585,0.19245008972987526,0.3345181662856901,1.0,0.13202798699245147
36,370,463,5902,0.5,0.9281082220626431,0.95867153544145,0.04333637589379273,0.19245008972987526,0.33254421729591344,1.0,0.13094128189763693
37,372,469,5992,0.5,0.9283917295314359,0.95867153544145,0.0432808636603339,0.19245008972987526,0.3317456346229653,1.0,0.13065195113955863
38,391,465,6089,0.5,0.9284120856263791,0.960934097042338,0.04333802424018426,0.19245008972987526,0.33225052902513186,1.0,0.1308155507855816
39,376,473,6191,0.5,0.9286762252384576,0.960934097042338,0.04337086763280942,0.19245008972987526,0.33140154797204924,1.0,0.130874442063611
40,364,448,6271,0.5,0.9287938899124647,0.960934097042338,0.04342026260304716,0.19245008972987526,0.3312428937413844,1.0,0.13100852651019504
41,371,427,6350,0.5,0.9289159074988421,0.960934097042338,0.04345513374646458,0.19245008972987526,0.3311340586219654,1.0,0.1311046987372461
42,370,418,6427,0.5,0.9289699603215118,0.960934097042338,0.04346185644524738,0.19245008972987526,0.33124331161660414,1.0,0.1310142859087528
43,371,426,6519,0.5,0.9291458470317263,0.960934097042338,0.043528910655720565,0.19245008972987526,0.3312017820267799,1.0,0.13104444413319635
44,379,437,6597,0.5,0.9292067822821661,0.960934097042338,0.04354336745063709,0.19245008972987526,0.3312586964247459,1.0,0.1309985356297177
45,384,432,6671,0.5,0.9293005755959975,0.960934097042338,0.0435758026768054,0.19245008972987526,0.3310879229525748,1.0,0.13113443348867995
46,378,431,6745,0.5,0.9294508254775575,0.960934097042338,0.043638135265274276,0.19245008972987526,0.3307826822730543,1.0,0.1313398038202428
47,375,450,6808,0.5,0.9295444380866776,0.960934097042338,0.043632467752773435,0.19245008972987526,0.33076494781542565,1.0,0.13143074032864466
48,387,463,6895,0.5,0.9296534281472174,0.960934097042338,0.04367281205493567,0.19245008972987526,0.33067870280455325,1.0,0.13145616571597651
49,346,452,6969,0.5,0.9298430106815196,0.960934097042338,0.04374380746276668,0.19245008972987526,0.33008986323170075,1.0,0.13179135050851376
50,374,446,7039,0.5,0.9299229965957011,0.960934097042338,0.04377414806959891,0.19611613513818404,0.3299279081667379,1.0,0.1317964618430837
51,377,447,7107,0.5,0.929915061444027,0.960934097042338,0.043766195130113955,0.19611613513818404,0.3305812969780418,1.0,0.1314563871396044
52,386,460,7161,0.5,0.9299736748854668,0.960934097042338,0.04370043379570105,0.19611613513818404,0.3309138050910533,1.0,0.13134312150640368
53,388,485,7229,0.5,0.930145470781001,0.960934097042338,0.04374845610628647,0.19611613513818404,0.3306604457639787,1.0,0.13146330221023916
54,378,453,7283,0.5,0.9302097081163758,0.960934097042338,0.043762641328786434,0.19611613513818404,0.33065166522632844,1.0,0.1314716064992895
