gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,117,117,0.14002800840280097,0.23826698700450302,1.0,0.12573860380884336,0.5,0.7156156081195985,0.8028695562972407,0.06375588669329331
1,515,333,335,0.14433756729740643,0.2837866456431183,1.0,0.11772783968145198,0.5,0.739295888826084,0.803859010888071,0.050581807781192416
2,521,381,530,0.14285714285714285,0.2960771657024801,1.0,0.1297902371990113,0.5,0.7444433506459052,0.803859010888071,0.052159658140138544
3,537,468,770,0.14433756729740643,0.30690821095793996,1.0,0.1346813510150928,0.5,0.7473225460488234,0.8053874203376946,0.05287638900195572
4,538,463,957,0.14285714285714285,0.30760246099729055,1.0,0.13715716267448758,0.5,0.7532426379335637,0.8117821561475838,0.05003779624541995
5,529,498,1137,0.14285714285714285,0.30375653511134315,1.0,0.1368525633860256,0.5,0.759399640691342,0.8117821561475838,0.04659475316894033
6,527,495,1304,0.14285714285714285,0.302383425794034,1.0,0.13579645963853593,0.5,0.763897064483448,0.8131912288945014,0.04355903431830699
7,546,492,1467,0.14285714285714285,0.3079924697455928,1.0,0.13545670823205405,0.5,0.7656581961661948,0.8131912288945014,0.04213087621108018
8,545,486,1582,0.14285714285714285,0.3061859000331093,1.0,0.13631631733159108,0.5,0.7688773270648676,0.8138305461159289,0.040817710634853226
9,544,495,1693,0.15075567228888181,0.31274731203166506,1.0,0.1364760318651887,0.5,0.7692983323067667,0.8192182377020845,0.04138549578775639
10,536,539,1807,0.15075567228888181,0.3210376332663486,1.0,0.13468696183713383,0.5,0.7691784466328495,0.8192182377020845,0.040888066934431755
11,537,515,1893,0.15075567228888181,0.3206425163706014,1.0,0.13493989933343165,0.5,0.7713847508004514,0.8192182377020845,0.040095790184226286
12,531,521,1987,0.14433756729740643,0.31979885290068477,1.0,0.13565986201260294,0.5,0.7735627442527362,0.8194161462472392,0.040154183431603506
13,539,563,2085,0.15075567228888181,0.3166916758403298,1.0,0.1343377651458366,0.5,0.7760366110380964,0.8194161462472392,0.039695627534021664
14,541,528,2167,0.15075567228888181,0.31742356175614067,1.0,0.13296720352914226,0.5,0.777294093234682,0.8194161462472392,0.039391367792909415
15,543,535,2235,0.14907119849998599,0.32147025139109847,1.0,0.13398626748873052,0.5,0.7774107571575514,0.8202420479045734,0.04006583727822723
16,535,545,2308,0.14907119849998599,0.3226060142028444,1.0,0.13348937812914788,0.5,0.7784161533559909,0.8202420479045734,0.04006202612500511
17,528,554,2370,0.17149858514250885,0.31962541349647206,1.0,0.13217495622766973,0.5,0.7806000740231277,0.8202420479045734,0.03937500590377788
18,541,519,2427,0.17149858514250885,0.3269489417525026,1.0,0.13378306340138266,0.5,0.7797352647617215,0.8202420479045734,0.04040611485946108
19,535,502,2465,0.17149858514250885,0.32795078900938257,1.0,0.13375522295828055,0.5,0.7808585424492169,0.8230074354118097,0.039909225490973525
20,536,547,2516,0.17149858514250885,0.32853710362693594,1.0,0.1335024243403219,0.5,0.7818085051802368,0.8230074354118097,0.0396802543166282
21,537,513,2560,0.17407765595569785,0.3286952835474682,1.0,0.1332228969311409,0.5,0.7828697304508421,0.8271461175911737,0.039841098681532607
22,532,521,2593,0.18257418583505536,0.32820011620145645,1.0,0.13357377102439486,0.5,0.7837179772738473,0.8271461175911737,0.04004867232100189
23,517,507,2619,0.18257418583505536,0.32782439143129194,1.0,0.13381435029947383,0.5,0.7846513472053398,0.8271461175911737,0.04034569337057521
24,516,528,2663,0.17407765595569785,0.3280374244709311,1.0,0.13356389524435106,0.5,0.7855133136124135,0.8271461175911737,0.04064591803552403
25,522,477,2685,0.18257418583505536,0.32525852489043927,1.0,0.13246817321739235,0.5,0.7869723388545995,0.8271461175911737,0.04013623574944794
26,529,513,2717,0.1796053020267749,0.32901977856515835,1.0,0.13304272066976142,0.5,0.7863626996999031,0.8271461175911737,0.04138654644174963
27,527,505,2740,0.1796053020267749,0.33074073403263177,1.0,0.13285015034732017,0.5,0.7865945480777881,0.8271461175911737,0.041142606628800565
28,535,499,2765,0.17407765595569785,0.33227996180037794,1.0,0.13458127410615575,0.5,0.7865173688502477,0.8284472004098102,0.04201295559519279
29,516,526,2787,0.17407765595569785,0.328924724990737,1.0,0.133133060946616,0.5,0.788076001716663,0.8284472004098102,0.04131202678742172
30,525,504,2808,0.17149858514250885,0.32785679870908624,1.0,0.13361695010364344,0.5,0.7889270505362642,0.8284472004098102,0.041324720779155485
31,539,502,2826,0.16666666666666666,0.3298828420935513,1.0,0.1323898538328122,0.5,0.7889527754382314,0.8284472004098102,0.04099710651153213
32,542,509,2838,0.17149858514250885,0.3389311117376803,1.0,0.1332807514347953,0.5,0.7871040367463472,0.8284472004098102,0.04285216168889673
33,531,552,2865,0.17149858514250885,0.3396206260226523,1.0,0.132948761365773,0.5,0.7873263270627485,0.8284472004098102,0.042440542736303696
34,520,510,2877,0.1690308509457033,0.3399879236618723,1.0,0.13287157432309762,0.5,0.7877739666576435,0.8287010163368941,0.04245788666422602
35,527,480,2889,0.17149858514250885,0.3416149141172271,1.0,0.13305366487771303,0.5,0.7878379681370934,0.8287010163368941,0.04262911433097296
36,525,499,2902,0.17149858514250885,0.3400275617045787,1.0,0.13265247797449228,0.5,0.7886579149950929,0.8296898608644487,0.042665326051961716
37,532,516,2905,0.16666666666666666,0.34523372794995044,1.0,0.13247775666584036,0.5,0.7876157763129891,0.8307794438063425,0.04319445964464116
38,520,485,2915,0.16666666666666666,0.3455902611682916,1.0,0.13319254285346593,0.5,0.7880747495234804,0.8308159987695042,0.04346084288003933
39,529,493,2922,0.16666666666666666,0.34844657684211194,1.0,0.13378874481009428,0.5,0.7875269164489624,0.8308159987695042,0.043580486026408086
40,523,488,2931,0.16666666666666666,0.3485253406796621,1.0,0.1336128558971872,0.5,0.7880119316191909,0.8381016866454156,0.0437640719434491
41,526,511,2942,0.1643989873053573,0.3482278312809825,1.0,0.13413196212713902,0.5,0.7883057681509458,0.8381016866454156,0.04391820091030745
42,514,508,2947,0.16222142113076254,0.3467171599373081,1.0,0.135332058411365,0.5,0.78891665574554,0.8381016866454156,0.04407260444322759
43,512,479,2952,0.16222142113076254,0.34195134776561814,1.0,0.13540610424610494,0.5,0.7905990465464355,0.8381016866454156,0.04372984310206
44,521,500,2956,0.16012815380508713,0.34271014711492526,1.0,0.135238346715803,0.5,0.7908584321136516,0.8381016866454156,0.04380681669684065
45,529,535,2960,0.16012815380508713,0.33825941785349095,1.0,0.13459877986397753,0.5,0.7926105356149223,0.8381016866454156,0.043454940040019256
46,538,485,2963,0.16012815380508713,0.33830142567949795,1.0,0.13458852839161523,0.5,0.793145771366514,0.8381016866454156,0.04345651066754985
47,538,512,2965,0.16012815380508713,0.3379542017300005,1.0,0.13445440962045108,0.5,0.7937815491041967,0.8381016866454156,0.043385935366421824
48,539,522,2969,0.16012815380508713,0.3381703030633096,1.0,0.13469291674619716,0.5,0.7940351781783104,0.8381016866454156,0.043448548636112694
49,525,546,2974,0.16666666666666666,0.33725611348927137,1.0,0.1344109209470181,0.5,0.7948044111046652,0.8381016866454156,0.043707635583569736
50,526,519,2977,0.16666666666666666,0.3399278817292015,1.0,0.13277757468254373,0.5,0.7947073018806368,0.8381016866454156,0.04372846997670589
51,529,542,2981,0.1796053020267749,0.34001401434367184,1.0,0.13243322611805636,0.5,0.7950864206750197,0.8395684927854142,0.04385790766655835
52,533,523,2987,0.1796053020267749,0.33888113180651724,1.0,0.13271129555649286,0.5,0.7958860257400675,0.8395684927854142,0.0437167420396452
53,534,489,2990,0.18569533817705186,0.3410653802559511,1.0,0.13167927169987242,0.5,0.7958438503138962,0.8395684927854142,0.04369757120931101
54,528,458,2991,0.18569533817705186,0.34329700075588804,1.0,0.1333233570362221,0.5,0.7954128984351039,0.8395684927854142,0.04467942093190365
55,524,495,2992,0.19611613513818404,0.34130162230995065,1.0,0.13143379154274323,0.5,0.7966329475676428,0.8395684927854142,0.043791912448041925
56,525,500,2997,0.19611613513818404,0.34150346236344753,1.0,0.13124182571049864,0.5,0.7970536335523044,0.8395684927854142,0.04356278847258716
57,525,501,2997,0.19611613513818404,0.34592824635874797,1.0,0.13176102769837425,0.5,0.795900181587675,0.8395684927854142,0.04405552576072645
58,527,502,2997,0.19611613513818404,0.34630438858523066,1.0,0.13140356851385773,0.5,0.7961733805061819,0.8399952114054962,0.044132503735522494
59,528,492,3000,0.19611613513818404,0.3502262272113676,1.0,0.1320422623527393,0.5,0.7951251485515443,0.8399952114054962,0.04481934374668649
60,515,475,3001,0.18569533817705186,0.3488317835953703,1.0,0.1324439087589557,0.5,0.7959789385665603,0.8399952114054962,0.044917069952622735
61,521,492,3005,0.18569533817705186,0.34823482698646113,1.0,0.13289915698343982,0.5,0.796324067813041,0.8399952114054962,0.045120238226542216
62,517,522,3007,0.18569533817705186,0.34615445987299165,1.0,0.13157072599966022,0.5,0.797387986325051,0.8399952114054962,0.04458044660841936
63,524,492,3007,0.18569533817705186,0.3482897072349209,1.0,0.13285158608716457,0.5,0.7968221894906815,0.8404528275013691,0.045299757146040724
64,518,503,3009,0.18569533817705186,0.3452755265262989,1.0,0.13238019306675064,0.5,0.7980291146021022,0.8409417578095425,0.04481242063317681
65,527,498,3009,0.18569533817705186,0.34364197424370707,1.0,0.13317807034328547,0.5,0.7985932298614528,0.8409417578095425,0.04498868196109712
66,525,478,3009,0.18569533817705186,0.3440700652391492,1.0,0.13312774190464707,0.5,0.7987173016485931,0.8409417578095425,0.045028292496336934
67,514,522,3009,0.18569533817705186,0.3408324641212183,1.0,0.13188081345136485,0.5,0.8000809574432701,0.8425134875688082,0.044487678688280075
68,525,532,3011,0.18257418583505536,0.34017432663505126,1.0,0.13202435685087296,0.5,0.8003511704744938,0.8425134875688082,0.044503946042485504
69,523,506,3011,0.18257418583505536,0.336871869307901,1.0,0.1326721333129637,0.5,0.8015221735116013,0.8427836842884354,0.04451309046941406
70,525,520,3013,0.18257418583505536,0.33645652141659327,1.0,0.13120035042348732,0.5,0.8020994842960051,0.8427836842884354,0.04401036233034581
71,539,497,3013,0.18257418583505536,0.3402863461662977,1.0,0.13211008231887936,0.5,0.8010246715200275,0.8427836842884354,0.04455779462191085
72,527,498,3013,0.19245008972987526,0.34249618049768915,1.0,0.13243802514896008,0.5,0.800553015626138,0.8427836842884354,0.045019215822259276
73,529,499,3014,0.19245008972987526,0.34368179640080815,1.0,0.13303844047552707,0.5,0.8004102241545636,0.8432319462286437,0.04507113406145974
74,515,497,3015,0.19245008972987526,0.3406986992487464,1.0,0.13188632070687784,0.5,0.8016949307440765,0.8437200432812869,0.04447955579904949
75,529,512,3017,0.1889822365046136,0.34027167564794797,1.0,0.1320840062735048,0.5,0.8021430857163309,0.8437200432812869,0.04402389973987589
76,544,502,3017,0.1889822365046136,0.3444241983683785,1.0,0.13284983278832924,0.5,0.8008456991577371,0.8437200432812869,0.04463908570344571
77,523,502,3018,0.18257418583505536,0.34022109173573517,1.0,0.1325650709681471,0.5,0.8023391905670249,0.8437200432812869,0.04408100235252488
78,540,486,3018,0.1796053020267749,0.34531550604479294,1.0,0.1324187708078826,0.5,0.8011728503836983,0.8437200432812869,0.044567525231968455
79,526,523,3018,0.1767766952966369,0.3477533733327751,1.0,0.1332313219931422,0.5,0.800475151645921,0.8437200432812869,0.045439124045086134
80,529,492,3019,0.1767766952966369,0.3500242460189223,1.0,0.13227914940388705,0.5,0.8000369541648769,0.8437200432812869,0.04517792711727878
81,527,470,3019,0.1796053020267749,0.3503998451704577,1.0,0.13207440481967556,0.5,0.8000913231589978,0.8437200432812869,0.04514996856356183
82,539,489,3019,0.18257418583505536,0.35230048887950954,1.0,0.132205048899071,0.5,0.7996151108632944,0.8437200432812869,0.04520509998635733
83,531,468,3020,0.1767766952966369,0.35444795511133304,1.0,0.13266666253677775,0.5,0.7990806916501223,0.8437200432812869,0.045295349757136866
84,522,522,3020,0.18257418583505536,0.3538452986255686,1.0,0.13299568905823334,0.5,0.7994737202230449,0.8437200432812869,0.04544616374073933
85,532,469,3020,0.18257418583505536,0.3573074178961603,1.0,0.13338380802037333,0.5,0.7984669550803075,0.8437617516375248,0.046190831617245326
86,526,491,3020,0.18257418583505536,0.3561725838880651,1.0,0.13366574217065452,0.5,0.7989040010626536,0.8437617516375248,0.04602626348985596
87,519,503,3020,0.1796053020267749,0.34967632468937315,1.0,0.13287683499978473,0.5,0.801138912974785,0.8437617516375248,0.04501568336539389
88,523,436,3021,0.1767766952966369,0.3476364323115245,1.0,0.1335642259376625,0.5,0.8018239146722362,0.8437617516375248,0.045161899743171245
89,525,475,3021,0.17407765595569785,0.3474181655646507,1.0,0.13396426692721286,0.5,0.8019617109627801,0.8437617516375248,0.04531317212369261
90,525,466,3021,0.17407765595569785,0.3448144249370976,1.0,0.1321497089715338,0.5,0.8031697766820262,0.8446391818029119,0.044683687845268515
91,536,492,3021,0.17407765595569785,0.34479445639882683,1.0,0.13260137052700524,0.5,0.8032969781192011,0.8446391818029119,0.044746673926257724
