gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,129,129,0.14002800840280097,0.24883367343756874,1.0,0.1510474499735902,0.4788802978235968,0.7120331537509729,0.8299562155618698,0.07521453062527352
1,514,340,340,0.14285714285714285,0.2818593047596307,1.0,0.12685599183726354,0.5,0.748890760468408,0.8299562155618698,0.054354481655308
2,518,393,539,0.14285714285714285,0.29402201682015766,1.0,0.13935630440593777,0.5,0.7556737165836191,0.833435765739431,0.05555179591127287
3,515,417,735,0.14285714285714285,0.290531954460806,1.0,0.13656651308177187,0.5,0.7649636463510592,0.833435765739431,0.04979136323835467
4,532,453,921,0.14285714285714285,0.2916334116806927,1.0,0.1359927892916694,0.5,0.7695455388519289,0.833435765739431,0.04893037573625232
5,519,496,1120,0.14002800840280097,0.2882819424626756,1.0,0.13414380463721068,0.5,0.774999253945704,0.833676442054497,0.04647411799328764
6,537,516,1307,0.14002800840280097,0.2865337263943688,1.0,0.13414680098686046,0.5,0.7782503189313374,0.833676442054497,0.04559149243032222
7,535,484,1451,0.14002800840280097,0.28724889671445936,1.0,0.13452557622114708,0.5,0.780695108571348,0.8340125347928273,0.04548637924101492
8,534,505,1583,0.1386750490563073,0.2875410130322308,1.0,0.13641519242979228,0.5,0.7833294017373532,0.8362055242285776,0.04487871519174328
9,524,541,1707,0.13736056394868904,0.28757975343782305,1.0,0.1345880189817458,0.5,0.7857401916629347,0.8362055242285776,0.04306280794295572
10,528,513,1829,0.13736056394868904,0.2880455546644612,1.0,0.13423278506236916,0.5,0.7876419097246262,0.8362055242285776,0.04241356404195515
11,539,487,1933,0.13736056394868904,0.2848020767998818,1.0,0.13355188993085929,0.5,0.7902917877649884,0.837829275507923,0.04116274811334809
