gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std
0,500,67,67,0.14002800840280097,0.2580912038895967,1.0,0.16399610002280954,0.5,0.7623624929717562,0.8250945761907422,0.060376484988139204
1,543,282,282,0.14002800840280097,0.2805532375489043,1.0,0.13754059098186758,0.5,0.762762434512556,0.8250945761907422,0.05338118204427902
2,559,348,510,0.1414213562373095,0.2900033718853894,1.0,0.1367446433694424,0.5,0.7644872939237746,0.8250945761907422,0.05002489765518001
3,534,392,743,0.14744195615489714,0.29012496048151065,1.0,0.13639553562833864,0.5,0.7686988748327435,0.8288546247854117,0.047787809094537836
4,542,395,953,0.14744195615489714,0.29433336585096764,1.0,0.1339480974902535,0.5,0.7704700376954348,0.8288546247854117,0.046235088278799186
5,544,418,1130,0.14586499149789456,0.29431549034393223,1.0,0.13461206415379198,0.5,0.7725305101266964,0.8288546247854117,0.046302119343855024
6,536,421,1297,0.14433756729740643,0.29543701221424495,1.0,0.13403086395166625,0.5,0.7742270788894621,0.8288546247854117,0.04531060307139308
7,539,416,1429,0.14433756729740643,0.29475451138140774,1.0,0.1346610660727199,0.5,0.7763284174105461,0.8288546247854117,0.04486460387506563
8,528,427,1564,0.14433756729740643,0.29120204667738825,1.0,0.13252766640010818,0.5,0.7792714464492344,0.8288546247854117,0.04319280411183838
9,544,402,1688,0.14433756729740643,0.2908086053949702,1.0,0.1331289090036406,0.5,0.7805874023206419,0.8290472488613579,0.043544942828323
10,539,444,1793,0.14433756729740643,0.29037357995301455,1.0,0.1333403090485087,0.5,0.7820594325982829,0.8296067889445649,0.043343951274308776
11,545,403,1890,0.14433756729740643,0.28831695072354213,1.0,0.13456930208269047,0.5,0.7835831172242911,0.8321780878608825,0.043493306210985995
