gen,evals,gen_feats,explored,Pam50 random forest balanced accuracy_min,Pam50 random forest balanced accuracy_avg,Pam50 random forest balanced accuracy_max,Pam50 random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
12,368,1069,5241,0.2,0.6964266828185735,0.8208928861347708,0.1432362369139119,0.017543859649122806,0.134526277192924,1.0,0.12181359229717319
13,371,1035,5554,0.2,0.698861927750787,0.8208928861347708,0.14605092994072535,0.017543859649122806,0.14029048777172973,1.0,0.12298119218499433
14,364,992,5857,0.2,0.7071851960296768,0.8208928861347708,0.14527208817300596,0.018867924528301886,0.14000134413472948,1.0,0.12313304277394806
15,338,961,6143,0.2,0.708713930648614,0.8208928861347708,0.1462443208326993,0.018867924528301886,0.14422703640787993,1.0,0.12268817219316051
16,347,922,6466,0.2,0.7101885608055931,0.8237608515027361,0.150903883875027,0.023809523809523808,0.14777343842585122,1.0,0.12601247264939833
17,359,980,6748,0.2,0.7148376366201297,0.8248900950661902,0.15090434252442939,0.02857142857142857,0.14942611680502954,1.0,0.12502836151312385
18,363,924,7031,0.2,0.7192392101647697,0.831775188515655,0.15102979662956512,0.02857142857142857,0.15052344672185183,1.0,0.1251069235265058
19,360,913,7278,0.2,0.7211507305365347,0.8390811123822075,0.15125773399934503,0.02857142857142857,0.15466636720823357,1.0,0.12423556548249631
20,373,935,7557,0.2,0.7238878056770943,0.8390811123822075,0.15361948847997198,0.03125,0.15483538001806163,1.0,0.126297373376836
21,357,903,7832,0.2,0.7269841442797931,0.8390811123822075,0.1537670286913306,0.03125,0.15681967721966597,1.0,0.12654697783025037
22,356,842,8073,0.2,0.7294707247074546,0.8390811123822075,0.15438665600893553,0.03125,0.15814608006301994,1.0,0.12650893546772932
23,352,831,8320,0.2,0.7295974149189659,0.8390811123822075,0.1562800692561906,0.034482758620689655,0.16157917491304727,1.0,0.12676395142906957
24,345,813,8545,0.16759467650481677,0.7276629828688488,0.8390811123822075,0.16070048695644407,0.034482758620689655,0.16685272243831895,1.0,0.12790019106511416
25,372,870,8766,0.19207352127597163,0.7296345163227884,0.8390811123822075,0.16114713167594935,0.034482758620689655,0.16843131960094154,1.0,0.128231511472036
26,369,867,9003,0.19207352127597163,0.7288948676212169,0.8390811123822075,0.16227435473604176,0.034482758620689655,0.17290924670479746,1.0,0.12773019400337918
27,343,857,9250,0.19207352127597163,0.7281723680373361,0.8390811123822075,0.16590703184982036,0.034482758620689655,0.17618880288432334,1.0,0.12864755362867702
28,349,778,9464,0.19207352127597163,0.7291996044053384,0.8392718877010162,0.16642403295872785,0.034482758620689655,0.17865972384789136,1.0,0.12859138151785565
29,378,812,9691,0.2,0.7331120498749596,0.8392718877010162,0.1634124737556782,0.034482758620689655,0.1786935634946567,1.0,0.12850451926163034
30,358,775,9871,0.2,0.7332998513652804,0.8412662712851808,0.16450014131373222,0.034482758620689655,0.1818236125735448,1.0,0.127805042705765
31,346,762,10079,0.2,0.7331118241217498,0.8439206174117929,0.1665048742680305,0.034482758620689655,0.18412706383790936,1.0,0.1279357427007124
32,363,795,10306,0.2,0.7330132304853725,0.8439206174117929,0.16936991512239075,0.034482758620689655,0.18560592369150605,1.0,0.12893072559474353
33,371,780,10507,0.2,0.7309243919884086,0.8477519201173866,0.1711811552461868,0.043478260869565216,0.19008441171532434,1.0,0.12840235519895027
34,359,770,10690,0.2,0.7300249849156779,0.8477519201173866,0.17259993986366737,0.043478260869565216,0.1919456931239742,1.0,0.12898116132958484
35,367,750,10853,0.2,0.7294794282078357,0.8477519201173866,0.1737954002630281,0.045454545454545456,0.19390280940249982,1.0,0.1291619299856602
36,358,757,11033,0.2,0.729701805906301,0.8477519201173866,0.17393515787666566,0.045454545454545456,0.19501068877802624,1.0,0.12860335596673095
37,366,760,11216,0.2,0.7283337429890732,0.8477519201173866,0.17524825658253204,0.045454545454545456,0.19704152656768759,1.0,0.1289951054182139
38,339,735,11369,0.2,0.7303559808271359,0.8477519201173866,0.1746902124089828,0.045454545454545456,0.1961347963697809,1.0,0.1289526202921647
39,357,750,11533,0.2,0.7322238375180602,0.8477519201173866,0.17310677854381026,0.045454545454545456,0.19573992457490907,1.0,0.12800989850233518
40,360,744,11699,0.2,0.7317779383133937,0.8477519201173866,0.1735866205153683,0.045454545454545456,0.19672392945891398,1.0,0.12798680349262911
41,366,746,11848,0.18071324882702128,0.7312382841886289,0.8477519201173866,0.1753733026457096,0.045454545454545456,0.1974384094233939,1.0,0.12864437790871286
42,348,687,12006,0.18071324882702128,0.7319513775422497,0.8477519201173866,0.1752487336486314,0.045454545454545456,0.19749377072875524,1.0,0.12864461811818825
43,385,760,12164,0.2,0.7342652772377324,0.8477519201173866,0.1739436494499086,0.045454545454545456,0.19646043739542193,1.0,0.12867575417211302
44,351,738,12311,0.2,0.7340733742699154,0.8477519201173866,0.17392844150641867,0.045454545454545456,0.19703723478104285,1.0,0.1286559043813201
45,358,758,12477,0.2,0.733961394555387,0.8477519201173866,0.17380544570789322,0.045454545454545456,0.19757398691779496,1.0,0.12854340856911117
46,348,747,12622,0.2,0.734366841769298,0.8477519201173866,0.17385233777465584,0.045454545454545456,0.19778729407847057,1.0,0.12830990472942336
47,359,723,12770,0.2,0.7359129234354258,0.8477519201173866,0.17353954540935687,0.045454545454545456,0.1969190401102166,1.0,0.12830431072690507
48,356,727,12904,0.2,0.7350923923172111,0.8477519201173866,0.17378934167383317,0.045454545454545456,0.19813960288077936,1.0,0.12810212525562542
49,360,736,13017,0.2,0.7345167114932813,0.8477519201173866,0.1743738973159994,0.045454545454545456,0.19911738065855714,1.0,0.12859063964740972
50,354,683,13119,0.2,0.7359636082244261,0.8477519201173866,0.17250231854655942,0.045454545454545456,0.19845778469896116,1.0,0.12788822641074038
51,337,716,13242,0.2,0.7362757673989,0.8477519201173866,0.17252545185702714,0.045454545454545456,0.1983823379235144,1.0,0.1279469827792463
52,345,703,13353,0.2,0.7367471702186877,0.8477519201173866,0.1718199434226417,0.045454545454545456,0.19831396185513833,1.0,0.12800272613164487
53,353,749,13471,0.2,0.7359396703772906,0.8477519201173866,0.17291089376077587,0.045454545454545456,0.1989957800369565,1.0,0.1286891190912144
54,356,714,13581,0.2,0.737362769889135,0.8477519201173866,0.17143443986689635,0.045454545454545456,0.19816244670362318,1.0,0.12808490719172236
55,359,717,13704,0.2,0.7376211896610062,0.8477519201173866,0.1714736431213839,0.045454545454545456,0.19794101062336358,1.0,0.1282734419828984
56,366,741,13809,0.2,0.737870418424941,0.8477519201173866,0.17149219262543347,0.045454545454545456,0.19803618407736054,1.0,0.12818550446502772
57,375,758,13911,0.2,0.738077355729416,0.8477519201173866,0.17120667805980305,0.045454545454545456,0.19843471887589537,1.0,0.12795940458456093
58,382,765,14022,0.2,0.7384750142316189,0.8477519201173866,0.17099602676778786,0.058823529411764705,0.19869229463347107,1.0,0.12781863914695948
59,360,741,14117,0.2,0.7386570996421375,0.8477519201173866,0.17087792321915915,0.058823529411764705,0.19880340574458222,1.0,0.12773035372503028
60,357,710,14222,0.2,0.7367248291438313,0.8477519201173866,0.1723929859716827,0.058823529411764705,0.20041451685569334,1.0,0.12832229704258377
61,375,722,14328,0.2,0.7367636085996156,0.8477519201173866,0.172377405481678,0.058823529411764705,0.20076689780807427,1.0,0.1281699693271417
62,354,717,14415,0.2,0.7369919453557002,0.8477519201173866,0.17242841635397324,0.058823529411764705,0.2007596328508093,1.0,0.1281762837418985
63,349,726,14515,0.2,0.7371715468584361,0.8477519201173866,0.17250966431926365,0.058823529411764705,0.20068418607536256,1.0,0.12823626240558042
64,348,699,14600,0.2,0.737259320269236,0.8477519201173866,0.17254063254812527,0.058823529411764705,0.20076732515850162,1.0,0.12817204460163104
65,352,699,14674,0.2,0.7374677463170037,0.8477519201173866,0.17262361010178248,0.058823529411764705,0.2006585450497215,1.0,0.12826036291967982
66,357,724,14768,0.2,0.7376645824465219,0.8528278030405355,0.1725789262719594,0.058823529411764705,0.2005010858422623,1.0,0.12838872838436854
67,348,735,14843,0.2,0.7378877629481296,0.8528278030405355,0.17217847572818226,0.058823529411764705,0.2004931493343258,1.0,0.12838039402772922
68,347,724,14925,0.2,0.7380985959216223,0.8528278030405355,0.1721001215805475,0.058823529411764705,0.20024528608646255,1.0,0.1285467838039329
69,376,772,15004,0.2,0.738480511158135,0.8528278030405355,0.1718306807816635,0.058823529411764705,0.20024528608646255,1.0,0.1285467838039329
70,356,729,15077,0.2,0.7386382561858511,0.8528278030405355,0.17161255407595935,0.058823529411764705,0.20053417497535145,1.0,0.12843156828695038
71,380,767,15146,0.2,0.7392621752052969,0.8528278030405355,0.1714959832230103,0.058823529411764705,0.19982068291185937,1.0,0.1286960178095846
72,348,728,15215,0.2,0.7400077829900691,0.8528278030405355,0.17122193952503711,0.058823529411764705,0.19946842405960052,1.0,0.12853921232115478
73,358,728,15286,0.2,0.7394049612668034,0.8528278030405355,0.17152321612251956,0.058823529411764705,0.20000882810000456,1.0,0.12854161096222713
74,361,703,15354,0.2,0.7393130983504625,0.8528278030405355,0.17138584411078558,0.058823529411764705,0.2003421614333379,1.0,0.12845468667989976
75,356,698,15412,0.2,0.7397493350789877,0.8528278030405355,0.17089689980399128,0.058823529411764705,0.2002588281000046,1.0,0.1285170371379396
76,361,725,15467,0.2,0.7398794643112954,0.8528278030405355,0.17080814103392228,0.058823529411764705,0.20027397961515608,1.0,0.12850369719405244
77,352,745,15552,0.2,0.73992395352835,0.8528278030405355,0.17081527424802226,0.07692307692307693,0.20043172938172937,1.0,0.1284390463935303
78,356,703,15610,0.2,0.7403052065895549,0.8528278030405355,0.17089511337383873,0.07692307692307693,0.20008728493728495,1.0,0.12849043583643194
79,349,725,15683,0.2,0.7409930790930103,0.8528278030405355,0.17068113948971556,0.06666666666666667,0.19959668664668664,1.0,0.12849338582345138
80,369,710,15744,0.2,0.7423616094195751,0.8528278030405355,0.16932276137136532,0.06666666666666667,0.19889800754800754,1.0,0.12787037578025148
81,374,760,15792,0.2,0.7425271477465438,0.8528278030405355,0.16934440465069117,0.06666666666666667,0.1988798257298257,1.0,0.1278850822107253
82,347,714,15860,0.2,0.7430187455147804,0.8528278030405355,0.16855155936805447,0.06666666666666667,0.19900608835608835,1.0,0.12781963998478635
83,343,713,15922,0.19666799347306751,0.7417613215895618,0.8528278030405355,0.17026977616605127,0.06666666666666667,0.19988557553557554,1.0,0.12837958191639295
84,360,726,15979,0.2,0.742108989914907,0.8528278030405355,0.1697788902629781,0.06666666666666667,0.19966335331335336,1.0,0.12852095769982688
85,360,766,16040,0.2,0.7422743689824726,0.8528278030405355,0.1696776984293654,0.06666666666666667,0.19960779775779774,1.0,0.12856522013966282
86,371,729,16082,0.2,0.7423561045032288,0.8528278030405355,0.16961274882881472,0.06666666666666667,0.19960779775779774,1.0,0.12856522013966282
87,323,697,16137,0.2,0.7435392574045347,0.8528278030405355,0.16827480241459195,0.06666666666666667,0.1987506549006549,1.0,0.12798699157911045
88,367,786,16190,0.2,0.7436964032631933,0.8528278030405355,0.16830494202033822,0.06666666666666667,0.1985728771228771,1.0,0.12804685340170582
89,338,708,16230,0.2,0.7437155292200971,0.8528278030405355,0.1682587549285952,0.06666666666666667,0.1985728771228771,1.0,0.12804685340170582
90,345,715,16270,0.2,0.7438587482331986,0.8528278030405355,0.16817139460571232,0.06666666666666667,0.1985728771228771,1.0,0.12804685340170582
91,357,739,16320,0.2,0.7439071407083304,0.8528278030405355,0.16819416837334814,0.06666666666666667,0.1986284326784327,1.0,0.1280028608890455
92,360,724,16361,0.2,0.7427957601287514,0.8528278030405355,0.169624579009179,0.06666666666666667,0.199461766011766,1.0,0.12860443878284145
93,377,754,16404,0.2,0.7422460787328282,0.8528278030405355,0.1698848788023701,0.06666666666666667,0.19981005661005663,1.0,0.12875618135216746
94,348,672,16437,0.2,0.7423032046552828,0.8528278030405355,0.16989179857474257,0.06666666666666667,0.19975450105450107,1.0,0.1288004262346899
95,324,665,16463,0.2,0.742022009594959,0.8528278030405355,0.16986541746756634,0.06666666666666667,0.2001006549006549,1.0,0.12870238567552994
96,348,719,16512,0.2,0.7419483779706479,0.8528278030405355,0.16983225775219438,0.06666666666666667,0.2005006549006549,1.0,0.12849840984397473
97,353,719,16539,0.2,0.7420938868674134,0.8528278030405355,0.16990414743249896,0.06666666666666667,0.20017136197136198,1.0,0.12864464436050405
98,355,723,16578,0.2,0.7423488061471043,0.8528278030405355,0.16898369893420195,0.06666666666666667,0.20041751581751582,1.0,0.1285262763411426
99,364,722,16622,0.2,0.743508933048121,0.8528278030405355,0.168822447889943,0.06666666666666667,0.19943973803973805,1.0,0.1286131146964258
100,377,777,16669,0.2,0.7425349864010871,0.8528278030405355,0.16899479821551464,0.06666666666666667,0.20056196026196024,1.0,0.12840872439926557
101,348,716,16698,0.2,0.7430280795978106,0.8528278030405355,0.16891403408193345,0.06666666666666667,0.20003802863802864,1.0,0.12856987665129505
102,379,773,16730,0.2,0.7430887099348807,0.8528278030405355,0.16894418380326404,0.06666666666666667,0.20003802863802864,1.0,0.12856987665129505
103,355,730,16756,0.2,0.7431241912876231,0.8528278030405355,0.16894186578414583,0.06666666666666667,0.2000403596403596,1.0,0.1285685267312426
104,375,740,16791,0.2,0.7432517115973112,0.8528278030405355,0.16871156099592616,0.06666666666666667,0.20005854145854143,1.0,0.1285537343477345
105,370,730,16820,0.2,0.7441306052795297,0.8528278030405355,0.16769049010620357,0.06666666666666667,0.19986025086025086,1.0,0.12835886244284142
106,358,714,16848,0.2,0.7442135624342566,0.8528278030405355,0.16764079833896658,0.06666666666666667,0.19981984681984682,1.0,0.12838996777798015
107,362,739,16866,0.2,0.7442636009508665,0.8528278030405355,0.16765219890961974,0.06666666666666667,0.19981984681984682,1.0,0.12838996777798015
108,331,692,16895,0.2,0.7444025849616558,0.8528278030405355,0.16766055577510453,0.06666666666666667,0.19981984681984682,1.0,0.12838996777798015
109,368,753,16931,0.2,0.7439824086021396,0.8528278030405355,0.16733998681449339,0.06666666666666667,0.20061044511044512,1.0,0.12836705522211614
110,342,713,16962,0.2,0.744378194235248,0.8528278030405355,0.16739202261710245,0.06666666666666667,0.2002771117771118,1.0,0.12845473498830587
111,353,738,16986,0.2,0.7443087974768169,0.8528278030405355,0.1673415787622783,0.06666666666666667,0.20055488955488956,1.0,0.12841178045763163
112,369,737,17018,0.2,0.7444953496288353,0.8528278030405355,0.16739626319315867,0.06666666666666667,0.2003087357087357,1.0,0.12853051701042606
113,341,679,17039,0.2,0.7445829279155292,0.8528278030405355,0.16744468271498997,0.06666666666666667,0.20011984681984682,1.0,0.1286443636087848
114,341,718,17064,0.2,0.7456900308064663,0.8528278030405355,0.16692254292515699,0.06666666666666667,0.19934206904206905,1.0,0.12865233349701252
115,363,759,17085,0.2,0.7458505575997697,0.8528278030405355,0.1669505380342755,0.06666666666666667,0.19927136197136194,1.0,0.1287096157884532
116,356,732,17112,0.2,0.7470555317082854,0.8528278030405355,0.16566864785789806,0.06666666666666667,0.1983824730824731,1.0,0.12815116734453783
117,364,713,17138,0.2,0.7471124696267071,0.8528278030405355,0.1656991901941088,0.06666666666666667,0.1983824730824731,1.0,0.12815116734453783
118,360,764,17158,0.2,0.745923505577703,0.8528278030405355,0.16722260536761172,0.06666666666666667,0.19916025086025088,1.0,0.12879763366360092
119,352,745,17182,0.2,0.7461402734005672,0.8528278030405355,0.16698577432597397,0.06666666666666667,0.19916025086025088,1.0,0.12879763366360092
120,356,719,17210,0.2,0.7473935003114073,0.8528278030405355,0.1655265199799122,0.06666666666666667,0.19825854145854147,1.0,0.12825060837744132
121,370,761,17230,0.2,0.7475748518172132,0.8528278030405355,0.1654171010552784,0.06666666666666667,0.19821958041958043,1.0,0.12828616801803044
122,371,763,17252,0.2,0.7466112297363579,0.8528278030405355,0.1667324281351544,0.06666666666666667,0.19906806526806525,1.0,0.12887590738666482
123,352,748,17276,0.2,0.7466375210958808,0.8528278030405355,0.1666751233332245,0.06666666666666667,0.1990808857808858,1.0,0.1288640741260615
124,348,719,17308,0.2,0.7480520943928957,0.8528278030405355,0.16507956163601356,0.06666666666666667,0.198303108003108,1.0,0.12821746136155376
125,371,735,17333,0.2,0.7481061039319175,0.8528278030405355,0.16504953318150367,0.06666666666666667,0.19835633255633256,1.0,0.1281749678301601
126,363,729,17348,0.2,0.7470672067263285,0.8528278030405355,0.16617713678103818,0.06666666666666667,0.19922862692862692,1.0,0.12874178502216463
127,353,729,17364,0.2,0.7471342907827543,0.8528278030405355,0.16621250080663183,0.06666666666666667,0.19920640470640472,1.0,0.12875795107286644
128,357,728,17385,0.2,0.7466404772734095,0.8528278030405355,0.16621685919203966,0.06666666666666667,0.19975243645243648,1.0,0.12875354469087122
129,360,740,17401,0.2,0.746597014412733,0.8528278030405355,0.16557987438701155,0.06666666666666667,0.20003021423021425,1.0,0.12871182220813573
130,347,700,17415,0.2,0.7466608232697286,0.8528278030405355,0.16550788970691294,0.06666666666666667,0.200207992007992,1.0,0.1286502559625408
131,372,747,17435,0.2,0.7467019458775547,0.8528278030405355,0.16552332469078113,0.06666666666666667,0.200207992007992,1.0,0.1286502559625408
132,358,702,17451,0.2,0.7467081310465195,0.8528278030405355,0.16524252725078836,0.06666666666666667,0.20067148407148408,1.0,0.1284094492236894
133,350,719,17469,0.2,0.7467724824701247,0.8528278030405355,0.1651018631887204,0.06666666666666667,0.2009454156954157,1.0,0.1282719587549376
134,369,735,17483,0.2,0.746827302895917,0.8528278030405355,0.1650993903186497,0.06666666666666667,0.20092319347319346,1.0,0.12828848139385238
135,355,721,17499,0.2,0.7468833342798341,0.8528278030405355,0.16512609017438265,0.06666666666666667,0.20086763791763793,1.0,0.1283333694019605
136,356,691,17511,0.2,0.7470774299487151,0.8528278030405355,0.1651376581730043,0.06666666666666667,0.20088278943278942,1.0,0.12831993847841364
137,364,734,17528,0.2,0.7460059881177494,0.8528278030405355,0.16660598587633751,0.06666666666666667,0.20160501165501166,1.0,0.12899545398898524
138,362,736,17540,0.2,0.7451417313953774,0.8528278030405355,0.16666528232629083,0.06666666666666667,0.20238278943278942,1.0,0.12897385933185704
139,349,705,17555,0.2,0.7453459109804997,0.8528278030405355,0.16596948042232373,0.06666666666666667,0.20256056721056723,1.0,0.12890917385065742
140,331,646,17572,0.2,0.7453649419888863,0.8528278030405355,0.16597744994434235,0.06666666666666667,0.20256056721056723,1.0,0.12890917385065742
141,361,701,17588,0.2,0.7453722930420772,0.8528278030405355,0.16597765925717503,0.06666666666666667,0.20256056721056723,1.0,0.12890917385065742
142,361,723,17599,0.2,0.7453782183667524,0.8528278030405355,0.16596453011499807,0.06666666666666667,0.20273517038517036,1.0,0.1288169179357217
143,363,706,17617,0.2,0.7454788266085737,0.8528278030405355,0.1658764097886744,0.06666666666666667,0.2027351703851704,1.0,0.1288169179357217
144,362,727,17632,0.2,0.7455877922214353,0.8528278030405355,0.1658850739921483,0.06666666666666667,0.20261612276612273,1.0,0.12889967810333847
145,353,696,17643,0.2,0.745718892853391,0.8528278030405355,0.16594937908018284,0.06666666666666667,0.20223663558663557,1.0,0.12909315322855133
146,374,739,17660,0.2,0.7457553519328397,0.8528278030405355,0.16596696886954365,0.06666666666666667,0.20223663558663557,1.0,0.12909315322855133
147,349,719,17671,0.2,0.7457909981387192,0.8528278030405355,0.16593194695067245,0.06666666666666667,0.2022366355866356,1.0,0.12909315322855133
148,348,732,17686,0.2,0.746240534796777,0.8528278030405355,0.1659880597235904,0.06666666666666667,0.20190330225330225,1.0,0.1291845362726996
149,355,722,17699,0.2,0.7469176153758784,0.8528278030405355,0.16577922864650407,0.06666666666666667,0.20140330225330225,1.0,0.1291586790769881
150,376,730,17704,0.2,0.748151591647532,0.8528278030405355,0.16447184358382697,0.06666666666666667,0.20063834498834499,1.0,0.1285155826628516
151,373,765,17717,0.2,0.747004533329104,0.8528278030405355,0.16582212523414444,0.06666666666666667,0.20147167832167834,1.0,0.12910179864042043
152,356,723,17722,0.2,0.7470248754456228,0.8528278030405355,0.1658335944697729,0.06666666666666667,0.20147167832167834,1.0,0.12910179864042043
153,372,724,17737,0.2,0.7484848427717361,0.853578979259526,0.16373777909021253,0.06666666666666667,0.20069390054390054,1.0,0.1284708574753245
154,361,739,17743,0.2,0.7474342749224723,0.853578979259526,0.1652156041183784,0.06666666666666667,0.20129390054390053,1.0,0.12916488895900644
155,351,697,17748,0.2,0.7474620300837149,0.853578979259526,0.16519071154293327,0.06666666666666667,0.2013494560994561,1.0,0.1291201066199962
156,343,728,17757,0.2,0.7476534465160588,0.853578979259526,0.16492259442869653,0.06666666666666667,0.20134945609945612,1.0,0.1291201066199962
157,349,687,17769,0.2,0.7476776574243856,0.853578979259526,0.16493206806057742,0.06666666666666667,0.20134945609945612,1.0,0.1291201066199962
158,368,727,17773,0.2,0.7477746629519498,0.853578979259526,0.16479616483456483,0.06666666666666667,0.20134945609945612,1.0,0.1291201066199962
159,366,718,17782,0.2,0.7469670200184046,0.853578979259526,0.16480295147081417,0.06666666666666667,0.20236056721056722,1.0,0.1289905396908752
160,370,711,17790,0.2,0.7469623235842054,0.853578979259526,0.16480071561825324,0.06666666666666667,0.2025400543900544,1.0,0.12887826075497946
161,359,712,17801,0.2,0.7471446078792516,0.853578979259526,0.16486805554970504,0.06666666666666667,0.20219560994560992,1.0,0.1290427825863789
162,362,736,17807,0.2,0.7472509312543744,0.853578979259526,0.16470349593016254,0.06666666666666667,0.20254010434010436,1.0,0.1288149406817333
163,361,714,17815,0.2,0.7473057812774996,0.853578979259526,0.16472138982150794,0.06666666666666667,0.202506771006771,1.0,0.12884362380125342
164,346,684,17825,0.2,0.7473308324908626,0.853578979259526,0.16473609857296803,0.06666666666666667,0.20252192252192253,1.0,0.12883005329729189
165,350,700,17833,0.2,0.7473758798875251,0.853578979259526,0.16476064981221064,0.06666666666666667,0.2023599456099456,1.0,0.12894432143739612
166,350,718,17837,0.2,0.7473666153168714,0.853578979259526,0.16473098324370303,0.06666666666666667,0.20242661227661227,1.0,0.12893446670642106
167,350,724,17847,0.2,0.7474587651337791,0.853578979259526,0.16471483650130359,0.06666666666666667,0.20224883449883452,1.0,0.12899895489709545
168,356,716,17853,0.2,0.7477434151604516,0.853578979259526,0.16476106350388595,0.06666666666666667,0.20191550116550117,1.0,0.12909043612387866
169,349,704,17861,0.2,0.7474074435970847,0.853578979259526,0.16475385681863455,0.06666666666666667,0.20224883449883452,1.0,0.12899895489709545
170,360,714,17867,0.2,0.747809068730277,0.853578979259526,0.16477951448736963,0.06666666666666667,0.20198620823620825,1.0,0.1290318739606403
171,346,717,17877,0.2,0.7475407660584505,0.853578979259526,0.16462686262814735,0.06666666666666667,0.20230439005439008,1.0,0.12895370353168156
172,370,727,17884,0.2,0.747952573842404,0.853578979259526,0.1645892480730212,0.06666666666666667,0.2020266122766123,1.0,0.12900024488300663
173,357,729,17892,0.2,0.7475782036746739,0.853578979259526,0.16446197532918921,0.06666666666666667,0.20260609945609945,1.0,0.12878610368595644
174,364,741,17898,0.2,0.7475844010202425,0.853578979259526,0.16446551614980223,0.06666666666666667,0.20260609945609945,1.0,0.12878610368595644
175,348,675,17906,0.2,0.7476492533729534,0.853578979259526,0.16445744404659554,0.06666666666666667,0.20260609945609945,1.0,0.12878610368595644
176,359,710,17911,0.2,0.7479649183007873,0.853578979259526,0.1645020836601383,0.06666666666666667,0.20232832167832168,1.0,0.12883335610113966
177,359,701,17918,0.2,0.7480095913521555,0.8614944069482361,0.1645296712377495,0.06666666666666667,0.20238387723387724,1.0,0.1287880122618879
178,357,722,17924,0.2,0.7486052786259334,0.8614944069482361,0.16433680316211569,0.06666666666666667,0.2019394327894328,1.0,0.12871876509301164
179,367,728,17929,0.2,0.7498178390399651,0.8614944069482361,0.16291880515237797,0.06666666666666667,0.20109094794094795,1.0,0.12814731565958243
180,349,716,17932,0.2,0.750079746112696,0.8614944069482361,0.16296159309377484,0.06666666666666667,0.20109094794094795,1.0,0.12814731565958243
181,367,693,17934,0.2,0.7500917704406633,0.8614944069482361,0.16296855098096988,0.06666666666666667,0.20111317016317018,1.0,0.12813074572283636
182,359,672,17942,0.2,0.7501268126938195,0.8614944069482361,0.16298322424624345,0.06666666666666667,0.20102983682983683,1.0,0.12819375494004556
183,360,699,17945,0.2,0.750202323795676,0.8614944069482361,0.16294748966253492,0.06666666666666667,0.20109801864801863,1.0,0.1281442237156267
184,363,727,17946,0.2,0.7502859985258464,0.8614944069482361,0.1628818233571226,0.06666666666666667,0.20111317016317018,1.0,0.12813074572283636
185,369,704,17948,0.2,0.7503000036410433,0.8614944069482361,0.16288971810558872,0.06666666666666667,0.20111317016317018,1.0,0.12813074572283636
186,364,746,17953,0.2,0.7503467331741166,0.8614944069482361,0.16289279871815976,0.06666666666666667,0.20111317016317015,1.0,0.12813074572283636
187,364,717,17958,0.2,0.7505969589614346,0.8614944069482361,0.1623809999920641,0.06666666666666667,0.20106721056721055,1.0,0.1281637325101603
188,351,705,17961,0.2,0.7506015713276113,0.8614944069482361,0.16238360140247063,0.06666666666666667,0.20106721056721055,1.0,0.1281637325101603
189,345,705,17964,0.2,0.7508556057229355,0.8614944069482361,0.1621421314971906,0.06666666666666667,0.20100371850371848,1.0,0.12820041214983235
190,361,705,17969,0.2,0.750901807756667,0.8614944069482361,0.1621680016334273,0.06666666666666667,0.20094816294816295,1.0,0.12824536586688712
191,343,670,17974,0.2,0.7510365097897166,0.8614944069482361,0.1622333239005777,0.06666666666666667,0.2005814962814963,1.0,0.12842287468119773
192,366,718,17980,0.2,0.7519258971462407,0.8614944069482361,0.16209577817922857,0.06666666666666667,0.19974816294816294,1.0,0.12847800724752942
