gen,evals,gen_feats,explored,Pam50 random forest balanced accuracy_min,Pam50 random forest balanced accuracy_avg,Pam50 random forest balanced accuracy_max,Pam50 random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,935,935,0.17340249662618082,0.574927311548101,0.7486356516290726,0.12134546924860579,0.0196078431372549,0.0892288118949284,1.0,0.15673601010136723
1,372,1291,1365,0.17340249662618082,0.5776092411316754,0.7486356516290726,0.12577313165751525,0.017857142857142856,0.09297558419193223,1.0,0.1009337161984278
2,372,1300,1766,0.17340249662618082,0.5993578144881435,0.767492047426258,0.1250568976370712,0.017241379310344827,0.09733022314061651,1.0,0.10279019723113622
3,354,1272,2137,0.17340249662618082,0.61053578320802,0.7779265471370735,0.13195680379322255,0.017241379310344827,0.10562629729752998,1.0,0.10941636141242193
4,354,1185,2502,0.17340249662618082,0.6289752017061886,0.7779265471370735,0.1263623362372422,0.017241379310344827,0.1070700343953412,1.0,0.1088699857887962
5,373,1259,2896,0.17340249662618082,0.6432553605166763,0.8047803402737614,0.12813720171789603,0.017241379310344827,0.1081222960451365,1.0,0.10914336175718699
6,376,1147,3263,0.17340249662618082,0.6579440406304222,0.8047803402737614,0.12796711385852008,0.017241379310344827,0.10850461816072718,1.0,0.10995375231325853
7,355,1055,3611,0.17340249662618082,0.6621423640832852,0.8047803402737614,0.13544859440429788,0.019230769230769232,0.11356746363868768,1.0,0.11615659262360112
8,358,1063,3961,0.17340249662618082,0.6643313186813187,0.8047803402737614,0.13889784210164305,0.018867924528301886,0.11851964214506236,1.0,0.11642340697451997
9,368,1065,4307,0.17340249662618082,0.6684248052824369,0.8047803402737614,0.14115518818378747,0.018867924528301886,0.12186598964799603,1.0,0.11776566361070276
10,372,1012,4634,0.17340249662618082,0.6763359012916907,0.8047803402737614,0.14367880525541343,0.018867924528301886,0.12303043609476776,1.0,0.12011552008042989
11,361,1056,4994,0.17340249662618082,0.6830976809812994,0.8177594225949489,0.14281440789641747,0.018867924528301886,0.12381336409087597,1.0,0.11981977329999141
12,378,1005,5341,0.18045004337767495,0.6908321563524196,0.8240340032774244,0.14268553148982546,0.022727272727272728,0.12401666989740193,1.0,0.1206291319609307
13,371,988,5646,0.2,0.6970303200308464,0.8240340032774244,0.13992317935411458,0.023809523809523808,0.12541021150595835,1.0,0.12054777427208076
14,360,945,5958,0.2,0.7010771614131482,0.8240340032774244,0.14048690999078364,0.023809523809523808,0.12847708758773704,1.0,0.12164336408014237
15,364,947,6243,0.2,0.7039897137073452,0.8327176113360324,0.14115313574616153,0.023809523809523808,0.13273788034622366,1.0,0.12169465447841961
16,359,989,6558,0.2,0.7115355287256603,0.8327176113360324,0.14015970065161126,0.023809523809523808,0.13157452417922932,1.0,0.12255481393369912
17,367,941,6852,0.2,0.719417372276846,0.8327176113360324,0.13760834870804683,0.02564102564102564,0.12923783795956437,1.0,0.12263750021794129
18,368,924,7119,0.2,0.7233406822344322,0.8327176113360324,0.136997658038603,0.02564102564102564,0.13039412253606178,1.0,0.1230976793714044
19,372,943,7394,0.2,0.727013477443609,0.8327176113360324,0.13620736451097165,0.02564102564102564,0.13122506592103472,1.0,0.12287977504196626
20,368,938,7664,0.2,0.7315067423366108,0.8327176113360324,0.13447872265983712,0.02564102564102564,0.13076126398825658,1.0,0.12255623285921857
21,380,911,7920,0.2,0.7341597397339503,0.8327176113360324,0.13330943825719738,0.02564102564102564,0.1326505711850169,1.0,0.1222026242714021
22,358,930,8173,0.2,0.7348419240408713,0.8420936957779063,0.13463371402038624,0.02564102564102564,0.1349641390539356,1.0,0.12203454076977087
23,353,863,8402,0.2,0.7364070052535185,0.8420936957779063,0.13655727314010746,0.02564102564102564,0.1364586116425939,1.0,0.12270379963223699
24,358,837,8610,0.2,0.7396953197898594,0.8420936957779063,0.13582540808870985,0.02564102564102564,0.13664042196288784,1.0,0.12246273747332362
25,372,855,8833,0.2,0.7422567500481975,0.8420936957779063,0.13568212859179188,0.02631578947368421,0.1363985607452313,1.0,0.12258343317822963
26,379,892,9104,0.2,0.7469683851455562,0.8420936957779063,0.13297005965802802,0.02631578947368421,0.1342650217128842,1.0,0.12102326698819754
27,368,860,9335,0.2,0.7472472018989782,0.8420936957779063,0.1334424456054858,0.02631578947368421,0.13668362388527722,1.0,0.12077100198201852
28,342,818,9574,0.2,0.748239306921149,0.8420936957779063,0.1337726103632379,0.02631578947368421,0.1367667469188712,1.0,0.12068772803586687
29,362,869,9784,0.2,0.7483343346346636,0.8420936957779063,0.13590784195420758,0.02564102564102564,0.1381765715462662,1.0,0.12138540436170385
30,355,829,9993,0.2,0.7486176568825911,0.8420936957779063,0.1365478327151943,0.02564102564102564,0.13942361757213573,1.0,0.12149379537809181
31,359,830,10199,0.2,0.7514029477540005,0.8420936957779063,0.13551220594042604,0.02564102564102564,0.13839772805274708,1.0,0.12123018622146205
32,373,896,10415,0.2,0.7527269435608253,0.8420936957779063,0.13538907380690265,0.02631578947368421,0.13850015222071307,1.0,0.121149135979312
33,377,869,10615,0.2,0.755335249421631,0.8459381627144786,0.13487042303313967,0.029411764705882353,0.1368287231139809,1.0,0.12091743871245955
34,349,798,10786,0.2,0.7579486697513014,0.8459381627144786,0.13203625829204627,0.029411764705882353,0.13595445328851913,1.0,0.11984442258212366
35,352,834,10989,0.2,0.7588075626566417,0.8459381627144786,0.13231315068328275,0.029411764705882353,0.13550458000181717,1.0,0.12014384492641736
36,367,847,11179,0.2,0.7594994980239059,0.8459381627144786,0.13236669051289573,0.029411764705882353,0.13603499012309686,1.0,0.11982026403117992
37,371,811,11364,0.2,0.7605374645748988,0.8459381627144786,0.13234077016814036,0.03571428571428571,0.13612790460786822,1.0,0.11974085276897573
38,352,804,11521,0.2,0.7593504569115096,0.8459381627144786,0.13377491518193665,0.03571428571428571,0.13860296102146957,1.0,0.1209317340471104
39,358,833,11684,0.2,0.760095060728745,0.8459381627144786,0.1330365375278348,0.03571428571428571,0.13920892193362244,1.0,0.12065228570096329
40,362,776,11833,0.2,0.7586228465394255,0.8459381627144786,0.13599498388981063,0.03571428571428571,0.14113330784183187,1.0,0.12204837999198374
41,362,821,11983,0.2,0.7593057779063043,0.8459381627144786,0.1350998978010952,0.03571428571428571,0.141242926788865,1.0,0.12207317154684844
42,356,766,12115,0.2,0.7602874867457106,0.8514676113360323,0.13486606837883267,0.03571428571428571,0.14119337093020698,1.0,0.12209668321945008
43,364,814,12253,0.2,0.7607162642182378,0.8514676113360323,0.13491460256137464,0.037037037037037035,0.1421072222568615,1.0,0.12162200997155445
44,357,773,12411,0.2,0.7612155161943319,0.8514676113360323,0.13504900615185503,0.037037037037037035,0.14207491555427618,1.0,0.12163843549088629
45,374,815,12570,0.2,0.7593568671679198,0.8514676113360323,0.13723491413410188,0.037037037037037035,0.1443953063034292,1.0,0.1226991908600998
46,362,822,12722,0.2,0.7599278021978023,0.8514676113360323,0.13637236266899191,0.037037037037037035,0.14494018914332754,1.0,0.12247009906075719
47,350,772,12851,0.2,0.7610082730865627,0.8514676113360323,0.13652293823006179,0.037037037037037035,0.1440514063145292,1.0,0.12247717467326902
48,355,774,12976,0.2,0.7622577132735686,0.8514676113360323,0.1361087846896961,0.037037037037037035,0.1435217660751676,1.0,0.12223676353757552
49,363,788,13097,0.2,0.7621721575573549,0.8514676113360323,0.13658223397449715,0.037037037037037035,0.14399568005547544,1.0,0.12251289791076869
50,375,800,13213,0.2,0.7620962112010796,0.8514676113360323,0.1363523590814731,0.037037037037037035,0.14493975664668762,1.0,0.12239381441384653
51,345,763,13318,0.17655099286678233,0.7611304398014267,0.8514676113360323,0.13890974123015562,0.037037037037037035,0.1462860881501701,1.0,0.12316771239962247
52,374,784,13444,0.2,0.7628318934355118,0.8514676113360323,0.13648740523265337,0.037037037037037035,0.14534389642421616,1.0,0.12224962094506607
53,360,802,13580,0.2,0.7632016126855601,0.8514676113360323,0.13663703461389706,0.037037037037037035,0.14517183237715203,1.0,0.12235466305201127
54,371,787,13679,0.2,0.7642330284846732,0.8514676113360323,0.13662806150093892,0.037037037037037035,0.14394954413608604,1.0,0.12282602968147531
55,369,805,13794,0.2,0.764621067572778,0.8514676113360323,0.13662407826829004,0.037037037037037035,0.14419033769924805,1.0,0.12266836058310776
56,336,805,13913,0.2,0.7672478889531521,0.8514676113360323,0.1339631086647807,0.038461538461538464,0.14263494625788206,1.0,0.12123401328356823
57,366,782,14033,0.2,0.767655240746096,0.8514676113360323,0.13411905253418707,0.038461538461538464,0.14260078801846066,1.0,0.12125978770073138
58,356,788,14134,0.2,0.7666808410449201,0.8514676113360323,0.13499394928220218,0.038461538461538464,0.14366503897173705,1.0,0.12142858661226731
59,376,783,14240,0.2,0.7665657379024485,0.8514676113360323,0.13474931550834823,0.038461538461538464,0.14474544476903273,1.0,0.12106401253836524
60,367,800,14345,0.2,0.7661156537979565,0.8514676113360323,0.13519831990645356,0.038461538461538464,0.14563083242059685,1.0,0.12150425193649557
61,365,797,14438,0.2,0.7663675036148063,0.8514676113360323,0.1368026933949416,0.038461538461538464,0.1454714508974073,1.0,0.12214427258778365
