gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root separation_min,root separation_avg,root separation_max,root separation_std
0,500,5156,5156,0.14002800840280097,0.24935373615539674,1.0,0.1484240267290985,0.4624764416164399,0.6555211578356177,0.7393743036320828,0.04787887946615776,0.0,0.552458916664905,0.6383181720397342,0.08110379008584144
1,375,4016,5206,0.12803687993289598,0.28811108724444795,1.0,0.1569786651915416,0.4419398447620029,0.6558918652796263,0.7438290492096028,0.05629520609720993,0.0,0.5520357881931368,0.6383181720397342,0.08579051967652998
2,365,2876,5240,0.1270001270001905,0.3211499236669923,1.0,0.16979069109760178,0.4419398447620029,0.655774312255107,0.743928448169393,0.06050065839707207,0.0,0.5479667935199009,0.6383181720397342,0.09637168802771189
3,366,2263,5305,0.1270001270001905,0.35268892788599226,1.0,0.17646295886232571,0.4419398447620029,0.6538076104918471,0.7487119158990928,0.06544388246221096,0.0,0.5427017421204139,0.6386540783128969,0.10194257766604037
4,384,1879,5360,0.13608276348795434,0.37336814583609884,1.0,0.19246915214034888,0.45380600350567235,0.6580213750981267,0.7487119158990928,0.06817147562115998,0.0,0.5344071648476623,0.6518850339853481,0.11970308833092914
5,364,1455,5407,0.13483997249264842,0.3621448799721344,1.0,0.2076592020472019,0.45380600350567235,0.6718724389830424,0.7529572019141814,0.06574264189711768,0.0,0.5369203825760355,0.6518850339853481,0.13651746364680079
6,379,1450,5454,0.12598815766974242,0.39023359445772376,1.0,0.2169336644347948,0.45380600350567235,0.6668006324500907,0.7529572019141814,0.06868889295133493,0.0,0.529662781132606,0.6518850339853481,0.14808167371042102
7,384,1215,5485,0.12598815766974242,0.4084523226137118,1.0,0.23212338240315114,0.45380600350567235,0.6652858648689366,0.7533668471245388,0.0723971888087697,0.0,0.5246133030202939,0.6518850339853481,0.15950431667286277
8,379,1152,5516,0.13483997249264842,0.4398448511672974,1.0,0.24201534722399215,0.4459136424997568,0.6624125149318969,0.7576607792731083,0.0767438338991444,0.0,0.5102205081807932,0.6536223894475335,0.17889775791761753
9,390,1063,5534,0.13483997249264842,0.45192170948395705,1.0,0.25752627683497153,0.4459136424997568,0.660549877644447,0.7614520031918017,0.08247889459040428,0.0,0.5000603157251121,0.6536223894475335,0.1976973220158758
10,364,980,5563,0.1386750490563073,0.4951586510168567,1.0,0.2870391887409345,0.4459136424997568,0.6536292928127514,0.7619144790141587,0.08993474992890566,0.0,0.4649686528408786,0.6536223894475335,0.22773347572464328
11,358,952,5578,0.13736056394868904,0.5385821635542364,1.0,0.30122937105068703,0.48164478081601664,0.6459532875100283,0.7619144790141587,0.09926739401475898,0.0,0.4320740250728667,0.6536223894475335,0.252678182543742
12,362,916,5593,0.1386750490563073,0.5958676347292143,1.0,0.31640563134097466,0.44545646607701367,0.6260243302969449,0.7619144790141587,0.10521821310441143,0.0,0.3873899367917244,0.6536223894475335,0.27549115495810866
13,363,910,5622,0.14907119849998599,0.6646692914920151,1.0,0.3217187547636373,0.44545646607701367,0.6050133381050198,0.774913409305035,0.1066187518931256,0.0,0.3255670480139038,0.6543497652629722,0.2918679840176778
