gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root separation_min,root separation_avg,root separation_max,root separation_std
0,500,5218,5218,0.14002800840280097,0.2430264215092026,1.0,0.14023552854833032,0.4711897066364985,0.6548077993149071,0.7428933373962026,0.04428656264925778,0.0,0.5508727190570102,0.6146882480316045,0.0663404673589094
1,366,4159,5276,0.12309149097933274,0.2838602625009367,1.0,0.14665434673016492,0.4711897066364985,0.6548884907767273,0.7428933373962026,0.051546424016711036,0.0,0.5479996054179734,0.6146882480316045,0.06872653254541487
2,369,3089,5325,0.13736056394868904,0.30809896789937913,1.0,0.15531064678281345,0.4711897066364985,0.6595153327454748,0.7428933373962026,0.05436686595066412,0.0,0.5464724192391269,0.6163736924213803,0.07513328531701087
3,380,2422,5365,0.13736056394868904,0.33866378910156225,1.0,0.1570100090437644,0.48912645888239603,0.6588909538047035,0.7428933373962026,0.055043166313809094,0.0,0.5430914867567742,0.6163736924213803,0.07649360069392269
4,390,1852,5411,0.13736056394868904,0.35964221214036124,1.0,0.16044633109139772,0.48912645888239603,0.6604451470134017,0.7509459633196273,0.05657115312904228,0.0,0.5396034019270025,0.6184471034118545,0.08148822157324194
5,379,1489,5446,0.1336306209562122,0.38552075831612515,1.0,0.18285756370182546,0.444718175358721,0.6585011518517,0.7509459633196273,0.06241250705672272,0.0,0.5326106518362904,0.6184471034118545,0.1049282783815846
6,366,1340,5476,0.1336306209562122,0.38747804315443374,1.0,0.18992007660592547,0.48912645888239603,0.6644098556499002,0.7509459633196273,0.06379572416489084,0.0,0.5325004880423244,0.6204038802099024,0.11518303071287594
7,389,1207,5503,0.1336306209562122,0.4071828387514723,1.0,0.20559933625867938,0.48912645888239603,0.6615152614831861,0.7542771890827865,0.07042273877584898,0.0,0.5301957277597562,0.6219829407671149,0.13123507945524596
8,384,1130,5537,0.14744195615489714,0.43127962726778,1.0,0.2159941351367938,0.48912645888239603,0.6590065746095701,0.7542771890827865,0.07625645815462094,0.0,0.5217204800818028,0.6219829407671149,0.1418995853656439
9,376,1045,5561,0.14907119849998599,0.46705611530008434,1.0,0.21700204526518216,0.4738655905484879,0.6488396302281396,0.7585154158030042,0.07713287793884681,0.0,0.5138446613764313,0.6219829407671149,0.15310388439225162
10,367,952,5584,0.14907119849998599,0.4689636967357358,1.0,0.23375220112454176,0.47027943012086926,0.6535006853271413,0.764103271861383,0.07946373245820945,0.0,0.5034777293669161,0.6219829407671149,0.17426459277513429
11,366,934,5609,0.15249857033260467,0.48406865485949635,1.0,0.2553702916298917,0.47027943012086926,0.6551944118878493,0.764103271861383,0.0842045765419434,0.0,0.48732356422247747,0.6265960416688342,0.19921383376508214
12,363,884,5629,0.16012815380508713,0.515550268550864,1.0,0.2720863422294114,0.4738655905484879,0.6499502477519684,0.764103271861383,0.08799426600014991,0.0,0.4663204816928469,0.6265960416688342,0.22175129259553658
13,363,843,5652,0.15811388300841897,0.5816570072226107,1.0,0.2895702743927611,0.4738655905484879,0.63205973109158,0.764103271861383,0.09634591830456228,0.0,0.41766901193018974,0.6265960416688342,0.24755466725961967
14,359,816,5677,0.15811388300841897,0.6533637019831026,1.0,0.28912636093482746,0.4767989576467797,0.6113114269795861,0.764103271861383,0.09784022368907881,0.0,0.36670520626281666,0.6265960416688342,0.26434816950891926
15,379,752,5693,0.16222142113076254,0.713233036761853,1.0,0.2887077226200322,0.4767989576467797,0.5890178423487907,0.764103271861383,0.100044622721784,0.0,0.31085272427453775,0.6265960416688342,0.2784041471504142
16,364,732,5712,0.16222142113076254,0.766238393890692,1.0,0.2774420627642824,0.4767989576467797,0.5695654475209547,0.764103271861383,0.09492958662308269,0.0,0.2704548263488999,0.6265960416688342,0.2817725171720036
17,358,625,5720,0.17407765595569785,0.7776556682717889,1.0,0.29381415518803444,0.4767989576467797,0.5623801420083553,0.764103271861383,0.09938137767824101,0.0,0.23827810936607058,0.6265960416688342,0.2865838601902772
18,327,611,5736,0.17407765595569785,0.7315658966432952,1.0,0.2990053518152572,0.4767989576467797,0.5745208391739962,0.764103271861383,0.10482509199561511,0.0,0.2930509889667089,0.6265960416688342,0.29083292879137396
19,374,682,5749,0.17407765595569785,0.7417164396496421,1.0,0.2771775879931684,0.4767989576467797,0.5710577450648741,0.7691113678955231,0.1017248178062136,0.0,0.3024951911344346,0.6279889094145266,0.28732743348259554
20,349,604,5758,0.17407765595569785,0.7127003342789192,1.0,0.26541286006998566,0.4767989576467797,0.5760298001222898,0.7691113678955231,0.10521291544959177,0.0,0.3519012369200273,0.6279889094145266,0.27663421371194447
21,361,619,5761,0.17407765595569785,0.6938773581362832,1.0,0.24731621780339416,0.4767989576467797,0.57455272716985,0.7691113678955231,0.10664279087255189,0.0,0.39444096120981587,0.6290249331788637,0.26193747263093614
22,355,633,5772,0.17407765595569785,0.7002136716566015,1.0,0.284663332534158,0.4767989576467797,0.6055687155703697,0.7691113678955231,0.10305166998682765,0.0,0.3217928967175573,0.6290249331788637,0.2827330655264138
23,367,650,5779,0.17149858514250885,0.7636461979821372,1.0,0.2703614804607154,0.5,0.5905302628169999,0.7691113678955231,0.10075739594141844,0.0,0.2603188656862969,0.6290249331788637,0.2795855170844794
