gen,evals,gen_feats,explored,root leanness_min,root leanness_avg,root leanness_max,root leanness_std,survival SKSurv Cox model concordance index_min,survival SKSurv Cox model concordance index_avg,survival SKSurv Cox model concordance index_max,survival SKSurv Cox model concordance index_std,root separation_min,root separation_avg,root separation_max,root separation_std
0,500,5189,5189,0.14002800840280097,0.2477334021407,1.0,0.15589742504262313,0.3991735113958647,0.6337329320905967,0.7180974515708773,0.043533034362512525,0.0,0.5445607483358915,0.6060603268633727,0.08549787487221149
1,380,4167,5236,0.1270001270001905,0.2895160203062827,1.0,0.16682539524117515,0.3991735113958647,0.6392577563409914,0.7180974515708773,0.04827158019926452,0.0,0.5403971487121066,0.6095384330099223,0.09254314626400882
2,359,3107,5274,0.125,0.3168830358310322,1.0,0.1755624365195491,0.3991735113958647,0.6454799354242123,0.7180974515708773,0.05038204299241467,0.0,0.5375548879511294,0.6152999192793799,0.10027440782192398
3,374,2364,5312,0.15249857033260467,0.34719634368400415,1.0,0.1775081074658957,0.4533013986874064,0.6453189073858782,0.7180974515708773,0.052805175130806674,0.0,0.5360784972073077,0.6153609798646315,0.10380032441109924
4,404,1921,5348,0.14586499149789456,0.3547861174645791,1.0,0.19176234223075,0.45753734480783814,0.6496533521395088,0.7300036976808603,0.057976531832504535,0.0,0.5387026546662649,0.6153609798646315,0.11296806512231126
5,378,1662,5392,0.15249857033260467,0.37248069715596266,1.0,0.20123677630084139,0.45753734480783814,0.6513547686746376,0.7300036976808603,0.06122706238988834,0.0,0.5366201658628358,0.622231521373098,0.12039395103509747
6,386,1453,5420,0.14907119849998599,0.3946725409938165,1.0,0.21498831111620081,0.4663210420722434,0.6537980510971478,0.7300036976808603,0.06340307759465165,0.0,0.5297705320858245,0.622231521373098,0.1401651837354093
7,383,1327,5452,0.14907119849998599,0.4088989483333331,1.0,0.22254250470036957,0.46109648610753484,0.6582966984573629,0.7351618993201795,0.06635998965812973,0.0,0.5243086377027075,0.622231521373098,0.1555537587892723
8,374,1257,5494,0.14907119849998599,0.4540663830203189,1.0,0.23545781614740632,0.46109648610753484,0.6518157217681942,0.7403185856721565,0.07241971305511836,0.0,0.5035731891926707,0.622231521373098,0.17905586225528947
9,364,1105,5519,0.1543033499620919,0.48937782228484855,1.0,0.24622655257059875,0.46109648610753484,0.6439784274037832,0.7403185856721565,0.07899386221889183,0.0,0.4844721666629183,0.6234302074144371,0.19546987729707077
10,358,933,5539,0.1543033499620919,0.5336908533753557,1.0,0.26267362482585066,0.4663210420722434,0.6367051369323466,0.7403185856721565,0.08461985893948466,0.0,0.4549621658560453,0.6264275019786054,0.22012967656985144
11,349,869,5560,0.1643989873053573,0.5831763680181635,1.0,0.27833662006117654,0.4663210420722434,0.622628756060975,0.7403185856721565,0.09087208187686292,0.0,0.4204098482544287,0.6264275019786054,0.2473838544611245
12,360,804,5582,0.1643989873053573,0.6236505774238729,1.0,0.28917275272015075,0.5,0.6183191695631276,0.7422114572777936,0.09037737108805226,0.0,0.3802854030846282,0.6264275019786054,0.26776507608645445
13,363,726,5599,0.16666666666666666,0.6944491329582426,1.0,0.28552021929538174,0.5,0.6032296044174554,0.743879811578533,0.09396840983566086,0.0,0.31941827396639044,0.6264275019786054,0.27714097438663265
14,347,710,5626,0.16666666666666666,0.7678065121113418,1.0,0.27657467202337144,0.47613406437327654,0.582154528163119,0.7442062216342803,0.0944691642862051,0.0,0.24897734606222166,0.6264275019786054,0.27927513548294325
15,356,664,5645,0.16666666666666666,0.7396844623997083,1.0,0.27595620493875206,0.47613406437327654,0.5930921351708076,0.7447514120577798,0.09469614099345573,0.0,0.284668164056317,0.6264275019786054,0.2808458428295686
16,367,677,5659,0.16666666666666666,0.7294904156633529,1.0,0.2775710302909903,0.5,0.5965276310644843,0.7461141182976442,0.09363990034756665,0.0,0.2977683301130859,0.6264275019786054,0.2839222387554845
17,355,619,5671,0.16666666666666666,0.7022819745663416,1.0,0.261208969507176,0.5,0.6083696201950095,0.7484077891656381,0.09027614386079759,0.0,0.34024632941764876,0.6264275019786054,0.2767524628909875
18,337,619,5686,0.17407765595569785,0.671329613877981,1.0,0.26797186225551695,0.5,0.6178352867192143,0.7484077891656381,0.09071900479558685,0.0,0.3657953192732402,0.6318178463005731,0.2724952147443625
19,350,637,5701,0.17407765595569785,0.668644340210332,1.0,0.26968519254758244,0.5,0.6202787746702174,0.7484077891656381,0.09218037099087087,0.0,0.3676947305480479,0.6318178463005731,0.27037887408603517
20,347,629,5711,0.1690308509457033,0.636803627145102,1.0,0.2763393928218751,0.5,0.6289809096216472,0.7484077891656381,0.09127487506309934,0.0,0.3941037599834442,0.6318178463005731,0.2652172792111836
21,357,649,5719,0.1690308509457033,0.654277417428921,1.0,0.31989743217310646,0.5,0.614321758752098,0.7514426905161612,0.10243421323967705,0.0,0.3405840295391531,0.6318178463005731,0.28983195605458717
22,360,701,5730,0.1690308509457033,0.6928266401729192,1.0,0.3167790642416708,0.5,0.6042453990195279,0.7514426905161612,0.10347119661493118,0.0,0.3108437684717269,0.6318178463005731,0.2943390027456079
23,360,638,5736,0.1690308509457033,0.6977807495284626,1.0,0.29765701787745596,0.5,0.6053752967858089,0.7514426905161612,0.09915514519317006,0.0,0.32583786348500754,0.6318237779189357,0.28907436386880275
24,349,615,5743,0.1690308509457033,0.6678935041430548,1.0,0.29815789215778793,0.5,0.6195967120110883,0.7514426905161612,0.09997200093869162,0.0,0.35665850250274067,0.6319933906441683,0.282483053237176
25,344,615,5745,0.1690308509457033,0.5943711533008733,1.0,0.2753763428032799,0.5,0.6483385802814614,0.7514426905161612,0.08986033240476637,0.0,0.44064797956415486,0.6319933906441683,0.24503565063052116
26,354,632,5752,0.16666666666666666,0.5618452117192938,1.0,0.2381352913110064,0.5,0.6662743767628285,0.7514426905161612,0.0757358190984454,0.0,0.4950111957393774,0.6319933906441683,0.19331786753262314
27,370,620,5758,0.16666666666666666,0.5625638150838074,1.0,0.22299658382474272,0.5,0.6670217717077723,0.7565228569783153,0.0687635829506352,0.0,0.5100873601988327,0.6319933906441683,0.1669284424785499
28,366,623,5763,0.16666666666666666,0.5378010745916184,1.0,0.21091437799301982,0.5,0.6730172946307615,0.7565228569783153,0.06317209535480475,0.0,0.5316473987011532,0.6319933906441683,0.14115103797890527
29,378,648,5765,0.16666666666666666,0.5291367651741491,1.0,0.21276297108270845,0.5,0.6723917289880301,0.7565228569783153,0.06322894350130345,0.0,0.5364600246877693,0.6347101929405742,0.1391563441694682
30,373,628,5767,0.2,0.5845486286353109,1.0,0.17982065067611916,0.5,0.6641562987046625,0.7574589156557253,0.06514895529726546,0.0,0.5205917695173559,0.6347101929405742,0.1444857552427399
31,375,577,5770,0.2,0.5715545581118263,1.0,0.19130545368397706,0.5,0.6703540854601074,0.7644662069042335,0.06604213363142775,0.0,0.5202660233549202,0.6347101929405742,0.1494378408083651
32,372,602,5775,0.1889822365046136,0.5515583746299794,1.0,0.18767497181816886,0.5,0.670655189175448,0.7644662069042335,0.06429723589057709,0.0,0.5368548244906958,0.6347101929405742,0.1360660533272117
33,375,625,5776,0.1889822365046136,0.5710639371777181,1.0,0.1850103754982365,0.5,0.6667035110233189,0.7644662069042335,0.06366765627778864,0.0,0.5311791623546528,0.6347101929405742,0.13988112827511853
34,363,612,5780,0.1889822365046136,0.5661966239780558,1.0,0.17889137307237402,0.5,0.6673257077813932,0.7644662069042335,0.06324991270817676,0.0,0.5375684641766086,0.6347101929405742,0.1336116025536909
35,365,596,5785,0.21320071635561044,0.5568500864543198,1.0,0.17823201842901407,0.5,0.6751564930334791,0.7644662069042335,0.061689260002514144,0.0,0.5370390983944092,0.6348829907000632,0.1338392217642404
36,361,560,5787,0.21320071635561044,0.5447696168564975,1.0,0.17604761038749073,0.5,0.6792763208791675,0.7666400861852093,0.061048003218325576,0.0,0.5430740956901183,0.6348829907000632,0.1267713727280912
37,378,637,5793,0.21320071635561044,0.5642345678570655,1.0,0.17518224014838923,0.5,0.6760366699891887,0.7711503063307874,0.06142675697820327,0.0,0.5306780844919535,0.6348829907000632,0.13756814466551337
38,357,575,5796,0.21320071635561044,0.5650847294734894,1.0,0.16882041696595385,0.5,0.6817637310748773,0.7711503063307874,0.060280448484604614,0.0,0.5325657220292029,0.6348829907000632,0.13235156492540698
39,354,559,5797,0.21320071635561044,0.5485217058581136,1.0,0.17019121832950607,0.5,0.6858163376361965,0.7711503063307874,0.05931923270481509,0.0,0.5402590712156705,0.6348829907000632,0.12586454939719757
40,365,568,5803,0.21320071635561044,0.543116270116743,1.0,0.17181439187171893,0.5,0.6866320200119076,0.7711503063307874,0.059771803058310397,0.0,0.5421335042095997,0.6348829907000632,0.1260836600949806
41,369,570,5805,0.21320071635561044,0.5263186060167118,1.0,0.17214848626253318,0.5,0.6902159466134953,0.7711503063307874,0.057658980087123494,0.0,0.5494259366104282,0.6348829907000632,0.11889500007292136
42,368,580,5806,0.21320071635561044,0.5440782549387484,1.0,0.16914321188256337,0.5,0.6870931415168451,0.7711503063307874,0.059300418809680955,0.0,0.5420647436032497,0.6348829907000632,0.12108959671258987
43,375,586,5808,0.21320071635561044,0.5565724871937284,1.0,0.16769611434436482,0.5,0.6868051795336869,0.7711503063307874,0.06069007858981389,0.0,0.5364148582365383,0.6348829907000632,0.12451829477367166
44,364,532,5810,0.21320071635561044,0.540179526090195,1.0,0.16635006461051963,0.5,0.691502579328291,0.7711503063307874,0.059782384688554735,0.0,0.5441215441494409,0.6348829907000632,0.11734617432008594
45,367,543,5811,0.20851441405707477,0.5261290121626321,1.0,0.16338447306420023,0.5,0.6970106129756735,0.771491099275317,0.05840142066663545,0.0,0.550258818083503,0.6348829907000632,0.10916118884268038
46,351,552,5812,0.20851441405707477,0.5225231335929446,1.0,0.16452782605895888,0.5,0.6983680160891015,0.7736126329827652,0.05898656098258199,0.0,0.5501286395310717,0.6348829907000632,0.10924417636403533
47,364,545,5812,0.20851441405707477,0.5213499803712501,1.0,0.1647959760240668,0.5,0.6997111976189819,0.7736126329827652,0.059524742087757335,0.0,0.5502161889318109,0.6348829907000632,0.11212277967504425
48,374,588,5813,0.20851441405707477,0.5199084439634002,1.0,0.16274265934739704,0.5,0.6998884452401026,0.7736126329827652,0.05916495048344142,0.0,0.5518780972732774,0.6348829907000632,0.10958298678916821
49,352,567,5813,0.20851441405707477,0.5227332133582108,1.0,0.15671692927756797,0.5,0.6999377719751932,0.7736126329827652,0.05935164434157833,0.0,0.5509073133443426,0.6348829907000632,0.10908135087324196
50,347,559,5813,0.20851441405707477,0.5142616462822616,1.0,0.1546652375591141,0.5,0.7023080142778971,0.7736126329827652,0.05927364590529742,0.0,0.5524495805831862,0.6348829907000632,0.1030339873842373
51,380,555,5813,0.20851441405707477,0.5181936165307784,1.0,0.15341022148427857,0.5,0.7010918386821777,0.7736126329827652,0.06129464926326712,0.0,0.5503195508050021,0.6348829907000632,0.10526777661255415
52,382,576,5815,0.20851441405707477,0.5166821412494081,1.0,0.15293123543641157,0.5,0.7008651505105081,0.7738568935991615,0.061594034082713134,0.0,0.550907588881322,0.6348829907000632,0.10256170206193799
53,373,540,5816,0.20851441405707477,0.5196492891939943,1.0,0.14908130402762804,0.5,0.7001459370839689,0.7738568935991615,0.06140496268740374,0.0,0.5509728985504897,0.6348829907000632,0.10260999490071673
54,346,547,5819,0.20851441405707477,0.5123255052676378,1.0,0.151756023255607,0.5,0.7014420176217157,0.7738568935991615,0.061141843347030975,0.0,0.5534346880506593,0.6348829907000632,0.10297806449433786
55,377,560,5822,0.20851441405707477,0.5049823301051515,1.0,0.1525417025021741,0.5,0.7035717699185206,0.7738568935991615,0.06062948544951845,0.0,0.5562933451173203,0.6348829907000632,0.09993705301390718
56,362,552,5824,0.20851441405707477,0.5055800430863023,1.0,0.15343886285655972,0.5,0.7019261186817964,0.7738568935991615,0.06035009230595307,0.0,0.5589681621340516,0.6356794707356952,0.10065202162457396
