
OPTIMIZING ON FOLD NUMBER 0
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5893
Features active in total: 5893
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 18
Generations completed = 40
Generations completed = 62
Generations completed = 83
Generations completed = 105
Generations completed = 127
Generations completed = 149
Generations completed = 171
Generations completed = 194
Generations completed = 218
Generations completed = 242
Generations completed = 266
Generations completed = 290
Generations completed = 315
Generations completed = 341
Generations completed = 366
Generations completed = 392
Generations completed = 418
Generations completed = 444
Generations completed = 470
   	     	         	        	            type svm balanced accuracy           	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std      	min     	avg     	max	std     
0  	500  	428      	428     	0.2	0.830503	0.936222	0.127969 	0.140028	0.245931	1  	0.143138
1  	534  	643      	650     	0.2	0.821792	0.936222	0.127096 	0.137361	0.27593 	1  	0.136272
2  	547  	677      	859     	0.2	0.83251 	0.938125	0.119005 	0.13484 	0.279564	1  	0.138417
3  	543  	716      	1058    	0.2	0.843871	0.938125	0.109247 	0.132453	0.279602	1  	0.134741
4  	556  	726      	1242    	0.2	0.847745	0.944471	0.10747  	0.132453	0.28409 	1  	0.136914
5  	543  	768      	1434    	0.2	0.853351	0.944471	0.101975 	0.132453	0.285411	1  	0.136355
6  	541  	748      	1609    	0.2	0.858326	0.944471	0.0969483	0.132453	0.28539 	1  	0.136134
7  	536  	786      	1799    	0.2	0.857883	0.94509 	0.0965053	0.132453	0.293845	1  	0.135884
8  	535  	818      	1984    	0.2	0.865223	0.94509 	0.0936271	0.141421	0.286985	1  	0.135284
9  	542  	793      	2144    	0.2	0.868492	0.94509 	0.0926523	0.142857	0.285658	1  	0.136195
10 	551  	837      	2314    	0.2	0.869034	0.94509 	0.0936013	0.145865	0.290493	1  	0.13695 
11 	565  	795      	2458    	0.2	0.871527	0.946123	0.0926417	0.140028	0.291061	1  	0.137296
12 	533  	809      	2593    	0.2	0.873956	0.946796	0.0917866	0.140028	0.290694	1  	0.137553
13 	550  	815      	2734    	0.2	0.873564	0.946796	0.0930491	0.140028	0.295511	1  	0.139015
14 	540  	809      	2864    	0.2	0.877908	0.948608	0.090008 	0.140028	0.29222 	1  	0.137044
15 	543  	820      	3000    	0.2	0.87965 	0.948608	0.0891478	0.140028	0.294589	1  	0.135501
16 	564  	862      	3140    	0.2	0.878081	0.948608	0.0910904	0.145865	0.301134	1  	0.135617
17 	541  	808      	3245    	0.2	0.880202	0.948608	0.09053  	0.144338	0.29996 	1  	0.1362  
18 	542  	815      	3343    	0.2	0.879961	0.948608	0.0927189	0.145865	0.302446	1  	0.136465
19 	543  	824      	3431    	0.2	0.879837	0.948608	0.092119 	0.141421	0.305435	1  	0.137039
20 	542  	818      	3526    	0.2	0.880516	0.948608	0.0914851	0.140028	0.308949	1  	0.135298
21 	543  	825      	3613    	0.2	0.879198	0.948608	0.0925905	0.140028	0.314611	1  	0.13573 
22 	532  	826      	3705    	0.2	0.88098 	0.951715	0.0928343	0.140028	0.312917	1  	0.136688
23 	543  	815      	3799    	0.2	0.880043	0.951715	0.0950644	0.140028	0.316787	1  	0.137769
24 	538  	804      	3890    	0.2	0.880731	0.951715	0.0937862	0.142857	0.319501	1  	0.136206
25 	547  	806      	3965    	0.2	0.881639	0.951715	0.0935932	0.142857	0.320219	1  	0.135986
26 	532  	809      	4056    	0.2	0.883885	0.951715	0.0935077	0.142857	0.316909	1  	0.137076
27 	541  	826      	4132    	0.2	0.884273	0.951715	0.0935187	0.140028	0.319526	1  	0.13612 
28 	557  	814      	4190    	0.2	0.883916	0.954194	0.0958812	0.140028	0.321714	1  	0.137987
29 	541  	833      	4269    	0.2	0.884867	0.954194	0.0956913	0.140028	0.323183	1  	0.13752 
30 	540  	784      	4333    	0.2	0.883745	0.954194	0.0973025	0.140028	0.328738	1  	0.13725 
31 	533  	804      	4399    	0.2	0.886545	0.956053	0.09551  	0.140028	0.325994	1  	0.136485
32 	535  	816      	4465    	0.2	0.885871	0.956053	0.0968747	0.138675	0.330083	1  	0.136424
33 	529  	823      	4538    	0.2	0.888995	0.956053	0.094368 	0.138675	0.326095	1  	0.135409
34 	526  	782      	4582    	0.2	0.889185	0.956053	0.0942044	0.141421	0.328941	1  	0.133503
35 	534  	788      	4625    	0.2	0.889417	0.956053	0.0938393	0.142857	0.330279	1  	0.133333
36 	536  	816      	4676    	0.2	0.888403	0.956053	0.096175 	0.142857	0.33291 	1  	0.134714
37 	520  	771      	4725    	0.2	0.88947 	0.958551	0.0958193	0.140028	0.332193	1  	0.135421
38 	525  	835      	4780    	0.2	0.890732	0.958551	0.095993 	0.140028	0.328981	1  	0.13783 
39 	523  	790      	4824    	0.2	0.893718	0.959173	0.0943878	0.137361	0.323549	1  	0.137982
40 	551  	778      	4867    	0.2	0.894129	0.959173	0.0936342	0.137361	0.324453	1  	0.137493
41 	541  	783      	4908    	0.2	0.894953	0.959173	0.0934898	0.137361	0.323966	1  	0.137075
42 	537  	820      	4954    	0.2	0.893006	0.959173	0.094824 	0.137361	0.33133 	1  	0.135427
43 	552  	825      	4995    	0.2	0.89519 	0.967866	0.0933805	0.138675	0.326593	1  	0.136393
44 	535  	804      	5019    	0.2	0.895511	0.967866	0.0928049	0.138675	0.327051	1  	0.136838
45 	544  	808      	5060    	0.2	0.896607	0.967866	0.0926147	0.138675	0.32509 	1  	0.137117
46 	537  	797      	5082    	0.2	0.897157	0.967866	0.0927553	0.138675	0.324337	1  	0.137535
47 	536  	785      	5116    	0.2	0.899342	0.967866	0.0910654	0.138675	0.321732	1  	0.135856
48 	540  	792      	5147    	0.2	0.900531	0.967866	0.0915313	0.138675	0.31792 	1  	0.1384  
49 	545  	788      	5178    	0.2	0.900572	0.967866	0.0916003	0.138675	0.318438	1  	0.13875 
50 	556  	787      	5204    	0.2	0.8989  	0.967866	0.094548 	0.138675	0.320682	1  	0.141246
51 	546  	769      	5238    	0.2	0.900273	0.967866	0.0936976	0.136083	0.318485	1  	0.140365
52 	552  	792      	5269    	0.2	0.899871	0.967866	0.0938754	0.136083	0.320279	1  	0.140266
53 	542  	804      	5299    	0.2	0.902229	0.967866	0.0918957	0.138675	0.316564	1  	0.138998
54 	545  	782      	5323    	0.2	0.902322	0.967866	0.0919127	0.138675	0.316697	1  	0.139154
55 	539  	775      	5352    	0.2	0.902964	0.967866	0.0920581	0.138675	0.316371	1  	0.138984
56 	548  	777      	5375    	0.2	0.902854	0.967866	0.0919431	0.149071	0.318149	1  	0.137831
57 	562  	800      	5394    	0.2	0.9009  	0.967866	0.0938805	0.149071	0.3218  	1  	0.139228
58 	537  	799      	5420    	0.2	0.901912	0.967866	0.0939051	0.149071	0.319228	1  	0.139874
59 	540  	782      	5438    	0.2	0.903341	0.967866	0.0920166	0.147442	0.320201	1  	0.136697
60 	560  	770      	5455    	0.2	0.902005	0.967866	0.0941847	0.147442	0.322396	1  	0.1391  
61 	537  	756      	5466    	0.2	0.904462	0.967866	0.092265 	0.147442	0.317472	1  	0.138181
62 	545  	793      	5482    	0.2	0.904374	0.967866	0.092108 	0.147442	0.318984	1  	0.137029
63 	548  	812      	5491    	0.2	0.902187	0.967866	0.0941154	0.147442	0.325405	1  	0.136877
64 	568  	781      	5506    	0.2	0.898968	0.967866	0.0979528	0.147442	0.330779	1  	0.139492
65 	550  	803      	5522    	0.2	0.900791	0.967866	0.0959674	0.147442	0.327811	1  	0.139293
66 	554  	756      	5533    	0.2	0.90309 	0.967866	0.0946089	0.147442	0.322185	1  	0.140124
67 	541  	783      	5551    	0.2	0.90402 	0.967866	0.0941152	0.147442	0.32061 	1  	0.140159
68 	550  	784      	5565    	0.2	0.905212	0.967866	0.0926705	0.149071	0.319682	1  	0.138942
69 	544  	767      	5578    	0.2	0.906698	0.967866	0.0925433	0.149071	0.315234	1  	0.139785
70 	543  	806      	5591    	0.2	0.906825	0.967866	0.0925277	0.149071	0.31634 	1  	0.139052
71 	552  	804      	5604    	0.2	0.907163	0.967866	0.0925978	0.149071	0.314839	1  	0.140064
72 	552  	773      	5614    	0.2	0.905266	0.967866	0.095115 	0.166667	0.318344	1  	0.141177
73 	549  	778      	5632    	0.2	0.905827	0.967866	0.0949873	0.164399	0.318287	1  	0.141659
74 	547  	778      	5643    	0.2	0.905633	0.967866	0.0943074	0.164399	0.319617	1  	0.140869
75 	540  	769      	5653    	0.2	0.906763	0.967866	0.094249 	0.166667	0.318188	1  	0.139956
76 	554  	791      	5664    	0.2	0.903962	0.967866	0.0958093	0.166667	0.32572 	1  	0.140543
77 	550  	740      	5671    	0.2	0.906412	0.967866	0.0940822	0.166667	0.32093 	1  	0.139855
78 	540  	786      	5681    	0.2	0.905753	0.967866	0.0957235	0.166667	0.321736	1  	0.141331
79 	550  	745      	5693    	0.2	0.90733 	0.968497	0.094402 	0.166667	0.318744	1  	0.141568
80 	564  	768      	5704    	0.2	0.906921	0.969116	0.0941131	0.160128	0.319758	1  	0.140532
81 	550  	783      	5710    	0.2	0.907187	0.969116	0.0941556	0.160128	0.319008	1  	0.140634
82 	555  	780      	5724    	0.2	0.907733	0.969116	0.0925127	0.160128	0.320145	1  	0.138234
83 	555  	770      	5733    	0.2	0.907155	0.969116	0.0945014	0.160128	0.321046	1  	0.13908 
84 	552  	797      	5741    	0.2	0.906474	0.969116	0.0938101	0.160128	0.324459	1  	0.137983
85 	549  	800      	5748    	0.2	0.904561	0.969116	0.0956835	0.160128	0.328167	1  	0.139031
86 	551  	758      	5755    	0.2	0.907147	0.969116	0.0925226	0.160128	0.323237	1  	0.138228
87 	554  	796      	5761    	0.2	0.907434	0.969116	0.092588 	0.160128	0.321878	1  	0.139017
88 	541  	797      	5764    	0.2	0.90725 	0.969116	0.0925354	0.160128	0.323818	1  	0.138242
89 	545  	819      	5771    	0.2	0.907115	0.969116	0.0924334	0.160128	0.325631	1  	0.137036
90 	554  	790      	5776    	0.2	0.905487	0.969116	0.0940181	0.162221	0.328291	1  	0.138791
91 	552  	766      	5781    	0.2	0.905556	0.969116	0.0939148	0.162221	0.328881	1  	0.137955
