gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,405,405,0.2,0.8287619747557798,0.9361834125508495,0.14455154451561583,0.14002800840280097,0.2557732847146046,1.0,0.16325182439385194
1,531,613,620,0.2,0.8338659301448602,0.9386505060201153,0.11894277235882887,0.13245323570650439,0.2699076405861037,1.0,0.12360674480375994
2,547,650,827,0.2,0.8382720345387717,0.9386505060201153,0.12585603558724673,0.14002800840280097,0.2796312291393035,1.0,0.1383965798937211
3,534,679,1023,0.2,0.8506856285952097,0.9386505060201153,0.10917741071026248,0.14002800840280097,0.2789101696360167,1.0,0.13580817579947382
4,541,730,1223,0.2,0.8574722052729877,0.9399004698521806,0.10349511143850244,0.1386750490563073,0.27876683575672423,1.0,0.13532529089147335
5,552,702,1397,0.2,0.8626275949406654,0.944248295939137,0.10101029702994722,0.1386750490563073,0.27764039481913755,1.0,0.13609939145516467
6,547,757,1607,0.2,0.8666507849568519,0.944248295939137,0.09940026868795164,0.14002800840280097,0.27783723186252274,1.0,0.13616157834918888
7,543,778,1783,0.2,0.8674958289314316,0.944248295939137,0.09995815069879833,0.13130643285972254,0.2823391607211921,1.0,0.13727283080722052
8,560,783,1956,0.2,0.8735299393118874,0.944248295939137,0.09401490912463908,0.13018891098082386,0.2782851636436394,1.0,0.13529808361491966
9,556,770,2118,0.2,0.872588844755096,0.9444457896862899,0.09529465869073524,0.13018891098082386,0.2851397822343968,1.0,0.13646046321041516
10,547,791,2291,0.2,0.8761686529274664,0.9506280534341937,0.09357945544545918,0.13130643285972254,0.2847661437955209,1.0,0.13624814639139343
11,549,816,2443,0.2,0.8782548297522328,0.9506280534341937,0.09306390446804344,0.13130643285972254,0.28559802593219796,1.0,0.13619833655584568
12,555,777,2581,0.2,0.879395894544668,0.9510711223534104,0.09048332729253761,0.1336306209562122,0.28982752484328056,1.0,0.1334653874323535
13,554,832,2729,0.2,0.8782199916888,0.9510711223534104,0.09314021620727646,0.12309149097933274,0.2943317854557064,1.0,0.13497490796058073
14,540,823,2864,0.2,0.8798324002338227,0.9523460135222888,0.09193305977702516,0.12216944435630522,0.2956300157456009,1.0,0.13467938843983057
15,544,816,2984,0.2,0.8821223190554718,0.9523460135222888,0.09132313898257426,0.12216944435630522,0.2950839658284956,1.0,0.13390855585442282
16,553,844,3131,0.2,0.8818430937082911,0.9523460135222888,0.09197723553559069,0.12216944435630522,0.2975097430418281,1.0,0.13520893608568146
17,546,831,3236,0.2,0.8814309814086028,0.9535497895618622,0.09201531673221004,0.12216944435630522,0.3022339881078741,1.0,0.1346680787161917
18,545,804,3355,0.2,0.8826345331604407,0.9535497895618622,0.09077629630726543,0.1203858530857692,0.3036228073564483,1.0,0.13352028421590098
19,556,783,3451,0.2,0.8816194743611223,0.9554535624936726,0.09166773955303587,0.1203858530857692,0.3068155745539906,1.0,0.13623015376987982
20,538,807,3551,0.2,0.8830539871319659,0.9554535624936726,0.0920148445337161,0.11952286093343936,0.3061568659887023,1.0,0.13702593603094562
21,528,811,3643,0.2,0.8844766104670566,0.9566592255559396,0.09207333508778535,0.1203858530857692,0.30519605272707506,1.0,0.13803699412851522
22,552,804,3740,0.2,0.886171595603857,0.9566592255559396,0.09196742339287638,0.1203858530857692,0.3042017218812015,1.0,0.1389488813128427
23,545,805,3818,0.2,0.8876792767678175,0.9566938396092451,0.09211743258145172,0.1203858530857692,0.3026834550842397,1.0,0.14026842833006078
24,546,834,3914,0.2,0.88861522144778,0.9598013885806292,0.09190156046241604,0.1203858530857692,0.3039898972411605,1.0,0.1394342160860096
25,554,799,3985,0.2,0.8902511650546915,0.9598013885806292,0.09178227482118385,0.1203858530857692,0.3011979369503884,1.0,0.14198831335097145
26,555,838,4082,0.2,0.8913070246094404,0.9598013885806292,0.09126208775012795,0.1203858530857692,0.3024362204643693,1.0,0.14076988350130523
27,552,859,4156,0.2,0.8906222030537991,0.9598013885806292,0.09347729994678565,0.1203858530857692,0.3050166284534529,1.0,0.1433832271207634
28,555,832,4249,0.2,0.8934258463054875,0.9616705474591338,0.09092267504637307,0.1203858530857692,0.3027959472775105,1.0,0.14139265171073495
29,549,837,4320,0.2,0.8950139639583954,0.9616705474591338,0.09044528919801789,0.11952286093343936,0.29994559368286133,1.0,0.14305528569739923
30,548,828,4388,0.2,0.8987115902915659,0.9616705474591338,0.08865128811875939,0.11867816581938534,0.2935654634944411,1.0,0.1429916575933025
31,555,811,4441,0.2,0.8997667163946719,0.9622897425055734,0.08882113777228666,0.11785113019775792,0.2930092246264057,1.0,0.14339972543788015
32,556,863,4505,0.2,0.9022597552875815,0.9622897425055734,0.08675051354712382,0.11704114719613055,0.28949392883707226,1.0,0.14158648797564075
