gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,441,441,0.2,0.785068605294636,0.9015866166989126,0.11957893861687252,0.14002800840280097,0.24378943254337676,1.0,0.14086212549678293
1,518,660,667,0.2,0.7888536501744016,0.9015866166989126,0.1162512928106207,0.12803687993289598,0.262747833418589,1.0,0.12597532288851068
2,533,704,877,0.2,0.7842456265242199,0.9015866166989126,0.1300673724898869,0.12909944487358055,0.2818326127425332,1.0,0.1401946622478506
3,535,740,1078,0.2,0.7946613903758958,0.9015866166989126,0.11971267390069304,0.12909944487358055,0.2847263853805932,1.0,0.14147054546585186
4,529,798,1297,0.2,0.8033786671994583,0.9015866166989126,0.11391126553885042,0.12909944487358055,0.2846015801461535,1.0,0.14104471916687492
5,537,765,1494,0.2,0.806111653225696,0.9015866166989126,0.10957445466549216,0.14002800840280097,0.29290377390026306,1.0,0.14098478484694454
6,538,832,1687,0.2,0.8126567120458297,0.9039523660513954,0.10287783276368928,0.12598815766974242,0.29396343907696365,1.0,0.14000718281959193
7,546,788,1829,0.2,0.8184383108132208,0.9039523660513954,0.09973039315878503,0.12598815766974242,0.29315835041171,1.0,0.14046799562218137
8,539,865,2018,0.2,0.8222425800148793,0.9039523660513954,0.09843326872421593,0.12598815766974242,0.29342053295392345,1.0,0.14091292143606937
9,535,811,2182,0.2,0.8250983499970007,0.9039523660513954,0.09749354652023043,0.12598815766974242,0.29549322766799535,1.0,0.13978246338150052
10,550,821,2339,0.2,0.8267988366081964,0.9181978404933968,0.09846667432763061,0.12598815766974242,0.2990955944669967,1.0,0.14120671830734255
11,532,826,2478,0.2,0.8302267353325348,0.9181978404933968,0.09654581059670526,0.12598815766974242,0.2989920895267574,1.0,0.14057284036503437
12,545,843,2630,0.2,0.8317682243614786,0.9181978404933968,0.09626211540236526,0.12598815766974242,0.3017486210696272,1.0,0.13953570242751182
13,541,854,2780,0.2,0.8341533932472953,0.9181978404933968,0.09529015534161898,0.12598815766974242,0.3019345767687821,1.0,0.13932443160322538
14,547,864,2921,0.2,0.8359975123009796,0.9181978404933968,0.09518244783548116,0.1270001270001905,0.30394954920886713,1.0,0.1386627570551717
15,547,829,3028,0.2,0.8357280168361388,0.9181978404933968,0.09640989974724984,0.1270001270001905,0.3105814757103959,1.0,0.1384644664522145
16,551,854,3152,0.2,0.8380916329165642,0.9181978404933968,0.09559718824430069,0.1270001270001905,0.3107426909983125,1.0,0.13832885475444467
17,532,854,3254,0.2,0.8412835315537711,0.9181978404933968,0.09468189335615973,0.1270001270001905,0.3081983048336831,1.0,0.13781040658206264
18,539,868,3368,0.2,0.8415234792813246,0.9181978404933968,0.09453296079928342,0.1270001270001905,0.312565338175155,1.0,0.13695462619404136
19,542,851,3495,0.2,0.8402025394596788,0.9181978404933968,0.0963981131398511,0.14002800840280097,0.31860423520993436,1.0,0.13681167767913308
20,544,829,3579,0.2,0.8397701458370995,0.9181978404933968,0.09864061349981552,0.1386750490563073,0.32118886690461645,1.0,0.13896101253992693
21,527,846,3671,0.2,0.8408294070378847,0.9181978404933968,0.09775226808188306,0.1386750490563073,0.32457389353625343,1.0,0.13694424007843947
22,524,872,3766,0.2,0.8398753849808833,0.9181978404933968,0.09998432631666503,0.1386750490563073,0.32819049562222247,1.0,0.13831330245342588
23,527,850,3848,0.2,0.8421429174198463,0.9181978404933968,0.09808474709321705,0.1386750490563073,0.3272937142370425,1.0,0.13910718553325704
24,519,840,3925,0.2,0.8434624018677361,0.9181978404933968,0.0978279413412793,0.1386750490563073,0.3281300520353797,1.0,0.13843342125504446
25,535,865,4019,0.2,0.8423585880154351,0.9181978404933968,0.09985667461412519,0.1386750490563073,0.33251660635967994,1.0,0.13909779620052498
26,529,862,4096,0.2,0.8416175012113111,0.9181978404933968,0.10114691732010254,0.1386750490563073,0.33578612866185176,1.0,0.14011441465250465
27,538,863,4167,0.2,0.8416330247565251,0.9181978404933968,0.10101362865104861,0.1386750490563073,0.33992332153090404,1.0,0.13862195081712092
28,534,862,4245,0.2,0.8413977720840294,0.9181978404933968,0.10222200498847864,0.14285714285714285,0.34387440319209645,1.0,0.1378570203485443
29,540,833,4301,0.2,0.838791755067666,0.9181978404933968,0.1064027961527306,0.14586499149789456,0.34975935264535657,1.0,0.1391827797731805
