
OPTIMIZING ON FOLD NUMBER 3
Number of workers = 8

COMPUTING LOCAL ACTIVE FEATURES
Existing features: 5937
Applying union strategy for feature selection using composite feature selector with
categorical: feature selector any na and anova
survival: feature selector Cox

Computing active features for outcome type
Features selected for this outcome: 5902
Features active in total: 5902
Computing feature importance
Running optimizer

CREATING INNER FOLDS

ASSIGNING STRATA FOR MULTI-OUTCOME DATA KIDNEY_IHC_DET
Assigning strata for outcome named type of type categorical
Counts:
ChRCC: 54
PRCC T1: 107
PRCC T2: 46
ccRCC: 323
normal: 86

RUNNING GENETIC ALGORITHM
Generations completed = 22
Generations completed = 43
Generations completed = 64
Generations completed = 86
Generations completed = 108
Generations completed = 129
Generations completed = 149
Generations completed = 169
Generations completed = 190
Generations completed = 210
Generations completed = 230
Generations completed = 250
Generations completed = 270
Generations completed = 291
Generations completed = 311
Generations completed = 331
Generations completed = 351
Generations completed = 371
Generations completed = 391
Generations completed = 413
Generations completed = 436
Generations completed = 459
Generations completed = 486
   	     	         	        	   type random forest (msl4) balanced accuracy   	                 root leanness                  
   	     	         	        	-------------------------------------------------	------------------------------------------------
gen	evals	gen_feats	explored	min	avg     	max     	std                  	min     	avg     	max	std     
0  	500  	423      	423     	0.2	0.819797	0.927035	0.130317             	0.140028	0.24201 	1  	0.148101
1  	528  	641      	644     	0.2	0.813891	0.927035	0.12698              	0.138675	0.271034	1  	0.125652
2  	537  	693      	862     	0.2	0.815438	0.927035	0.134109             	0.138675	0.286017	1  	0.140338
3  	547  	723      	1063    	0.2	0.828927	0.927035	0.120411             	0.138675	0.287957	1  	0.139577
4  	542  	777      	1286    	0.2	0.8311  	0.927035	0.117658             	0.138675	0.29648 	1  	0.139303
5  	534  	801      	1506    	0.2	0.837763	0.930154	0.111926             	0.138675	0.29752 	1  	0.138148
6  	533  	773      	1677    	0.2	0.843111	0.930154	0.107883             	0.138675	0.298461	1  	0.137312
7  	555  	810      	1856    	0.2	0.848229	0.930154	0.104                	0.138675	0.298673	1  	0.137405
8  	539  	834      	2033    	0.2	0.852335	0.930154	0.101664             	0.138675	0.297871	1  	0.137718
9  	533  	783      	2195    	0.2	0.854706	0.930154	0.100832             	0.137361	0.300323	1  	0.13663 
10 	535  	818      	2351    	0.2	0.858301	0.930154	0.0995497            	0.137361	0.296991	1  	0.138099
11 	555  	816      	2500    	0.2	0.857823	0.930154	0.100056             	0.137361	0.302232	1  	0.138849
12 	552  	803      	2644    	0.2	0.860639	0.930154	0.0989202            	0.137361	0.302752	1  	0.137861
13 	547  	850      	2807    	0.2	0.860301	0.936315	0.100734             	0.142857	0.308717	1  	0.138861
14 	543  	839      	2940    	0.2	0.861743	0.936315	0.0991599            	0.142857	0.310794	1  	0.137481
15 	552  	817      	3054    	0.2	0.861974	0.936315	0.0992371            	0.142857	0.31581 	1  	0.138097
16 	563  	840      	3183    	0.2	0.861603	0.936315	0.100305             	0.142857	0.322831	1  	0.137831
17 	564  	810      	3295    	0.2	0.86144 	0.936315	0.100581             	0.142857	0.326792	1  	0.138668
18 	540  	850      	3408    	0.2	0.864039	0.936315	0.098677             	0.141421	0.327506	1  	0.138159
19 	534  	853      	3522    	0.2	0.864936	0.936315	0.0987508            	0.142857	0.329073	1  	0.137422
20 	552  	823      	3604    	0.2	0.86552 	0.936315	0.100277             	0.142857	0.330296	1  	0.138311
21 	538  	846      	3707    	0.2	0.867509	0.936315	0.0984631            	0.142857	0.330954	1  	0.136705
22 	540  	840      	3799    	0.2	0.869416	0.936315	0.0975364            	0.141421	0.329103	1  	0.137939
23 	539  	862      	3893    	0.2	0.870354	0.936315	0.0974499            	0.141421	0.329407	1  	0.137986
24 	545  	825      	3980    	0.2	0.869704	0.936315	0.0998138            	0.141421	0.330618	1  	0.141303
25 	551  	847      	4053    	0.2	0.869697	0.936315	0.100513             	0.141421	0.33066 	1  	0.143767
26 	530  	844      	4132    	0.2	0.872371	0.936315	0.0986337            	0.142857	0.327914	1  	0.142656
27 	542  	859      	4208    	0.2	0.873036	0.936315	0.0981652            	0.142857	0.329764	1  	0.141154
28 	537  	882      	4290    	0.2	0.872541	0.936315	0.0999461            	0.142857	0.333606	1  	0.140564
29 	548  	857      	4366    	0.2	0.874772	0.936315	0.0977109            	0.140028	0.333611	1  	0.138238
30 	546  	821      	4414    	0.2	0.87338 	0.936315	0.0991453            	0.142857	0.340044	1  	0.137201
31 	548  	852      	4497    	0.2	0.872036	0.936315	0.100359             	0.142857	0.345761	1  	0.136936
32 	526  	844      	4548    	0.2	0.872751	0.936315	0.100399             	0.142857	0.345427	1  	0.137609
33 	529  	861      	4604    	0.2	0.872045	0.936315	0.101362             	0.142857	0.350683	1  	0.136167
34 	544  	832      	4657    	0.2	0.870224	0.936315	0.102909             	0.142857	0.355677	1  	0.136503
35 	529  	823      	4707    	0.2	0.871494	0.936315	0.101955             	0.142857	0.35467 	1  	0.137398
