gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,420,420,0.2,0.8085487872537819,0.9132227269590466,0.12973034423823493,0.14002800840280097,0.2447584651645733,1.0,0.151472543605348
1,529,629,639,0.2,0.8006653167841835,0.9132227269590466,0.1308826432464397,0.1414213562373095,0.27934493265054106,1.0,0.13694374948975013
2,541,673,847,0.2,0.8065530025010734,0.9186696687084602,0.13307982058789136,0.14002800840280097,0.2918210413710707,1.0,0.14118204466588463
3,541,706,1054,0.2,0.8150267072434563,0.9350479429324714,0.1279136995223669,0.14002800840280097,0.2986563799337382,1.0,0.1415436643000294
4,530,755,1273,0.2,0.828666381394972,0.9350479429324714,0.11662103018965976,0.13736056394868904,0.29597635521494553,1.0,0.1387166039503126
5,536,768,1469,0.2,0.836620452816999,0.9350479429324714,0.10912426746631286,0.13736056394868904,0.2972463583854557,1.0,0.13795779243082804
6,526,780,1674,0.2,0.8435690812777026,0.9362663064970205,0.10706266121111037,0.13736056394868904,0.29761573541969066,1.0,0.13737046945390824
7,531,798,1871,0.2,0.845526277074844,0.9368916926159805,0.10610702904717376,0.1386750490563073,0.3043751197249426,1.0,0.1377652978648757
8,541,825,2051,0.2,0.847963739475719,0.9368916926159805,0.10584786779008441,0.14002800840280097,0.308765507958218,1.0,0.13746479781253798
9,537,814,2209,0.2,0.8501930860005129,0.9368916926159805,0.10467875968120761,0.14002800840280097,0.3148610836974476,1.0,0.13580215102667473
10,549,826,2365,0.2,0.8488093049870494,0.9368916926159805,0.10769523159632513,0.14002800840280097,0.32481924901568676,1.0,0.13665982597958212
11,543,804,2525,0.2,0.8534739978100593,0.9368916926159805,0.10691249508254785,0.14285714285714285,0.3239109669332587,1.0,0.1371247956164578
12,535,804,2659,0.2,0.8582085405333346,0.9368916926159805,0.10378787122534272,0.1414213562373095,0.3254769347344623,1.0,0.13644021735335668
13,538,859,2805,0.2,0.854773649982088,0.9368916926159805,0.10984596538878215,0.14744195615489714,0.33833513623570616,1.0,0.1380342576018475
14,549,807,2933,0.2,0.8552370219161298,0.9368916926159805,0.11126007473045467,0.14907119849998599,0.34444478043990384,1.0,0.13749150899942458
15,542,810,3066,0.2,0.8567390969426797,0.9368916926159805,0.11012257293610338,0.15249857033260467,0.3500584624760821,1.0,0.13671247021508218
16,546,806,3186,0.2,0.8557223018307368,0.94102608309386,0.11344825026650465,0.15249857033260467,0.35700102912499526,1.0,0.13835749760281968
17,528,799,3291,0.2,0.8587722981447211,0.94102608309386,0.11267230183364053,0.15811388300841897,0.3554775205961436,1.0,0.13833928179989133
18,530,780,3394,0.2,0.8597260443730322,0.94102608309386,0.11207489276381853,0.16012815380508713,0.35896750802071264,1.0,0.13694276233688055
19,529,822,3499,0.2,0.8596362791310048,0.94102608309386,0.11267181739522755,0.15617376188860607,0.3616563922118091,1.0,0.1378359018929038
20,536,817,3609,0.2,0.8606814446213261,0.94102608309386,0.11255364139632751,0.15617376188860607,0.36318932348516425,1.0,0.13657620117780286
21,547,797,3686,0.2,0.8618810012631375,0.94102608309386,0.11186703518671422,0.14285714285714285,0.36436025068580513,1.0,0.13663073584180474
22,539,812,3786,0.2,0.8636199160483463,0.94102608309386,0.11136702326604288,0.14285714285714285,0.3628651706049686,1.0,0.13721223399046611
23,530,827,3885,0.2,0.8634962387096637,0.94102608309386,0.11175391361224946,0.16666666666666666,0.3674796968354204,1.0,0.13670688012377752
24,534,811,3967,0.2,0.8622271107973877,0.94102608309386,0.11303820550170053,0.16666666666666666,0.3726208905535567,1.0,0.13698811986906895
25,537,825,4054,0.2,0.8641366271473985,0.94102608309386,0.11203748548730011,0.14907119849998599,0.371257043580908,1.0,0.13703276679105975
26,531,808,4127,0.2,0.8639506380339805,0.9417213504147768,0.11383688829562674,0.1643989873053573,0.37463025336398637,1.0,0.13727777420914988
27,529,816,4215,0.2,0.866536516614038,0.9417213504147768,0.11228103438484206,0.1643989873053573,0.37159723911876397,1.0,0.13671829885157785
28,540,806,4285,0.2,0.8652117495101603,0.9417213504147768,0.11421667271828896,0.1643989873053573,0.37584947411323427,1.0,0.1361735706587306
29,533,823,4369,0.2,0.8645101250489604,0.9417213504147768,0.11655312890880065,0.16222142113076254,0.3788256823130617,1.0,0.13692956235839007
30,530,818,4424,0.2,0.8636322723261255,0.9417213504147768,0.1183440624486876,0.16222142113076254,0.37870310032273613,1.0,0.1395912352675976
31,533,805,4489,0.2,0.8626366413732988,0.9417213504147768,0.1189268138191235,0.16222142113076254,0.3843500435183914,1.0,0.13848639539330138
32,541,785,4544,0.2,0.8616501058581268,0.9417213504147768,0.12077139417515065,0.1643989873053573,0.3866362916662462,1.0,0.13952705080057387
33,542,785,4593,0.2,0.8607126815892591,0.9417213504147768,0.12226846822968354,0.1643989873053573,0.39071518627262275,1.0,0.1386910863396254
34,550,802,4644,0.2,0.860022176294233,0.9417213504147768,0.12301564212199759,0.1643989873053573,0.3949405210728872,1.0,0.13781554755299857
35,541,769,4690,0.2,0.8584750104397852,0.9417213504147768,0.12391992443867525,0.14002800840280097,0.3977867151024743,1.0,0.13898763324909852
36,530,748,4739,0.2,0.8596156422723096,0.9417213504147768,0.1231924228549577,0.1414213562373095,0.39831893388982154,1.0,0.13815780583575835
37,550,786,4784,0.2,0.8588311434632577,0.9457190050254642,0.12448659091974956,0.1414213562373095,0.4002587018507899,1.0,0.1383391025392529
38,531,763,4834,0.2,0.8623063667262788,0.9457190050254642,0.12143029583575111,0.1414213562373095,0.3958692370580179,1.0,0.13809547907228376
39,525,792,4876,0.2,0.8652156977862944,0.9457190050254642,0.1199636804622137,0.1414213562373095,0.39279465579265077,1.0,0.13658650279581291
40,539,773,4918,0.2,0.8638364905175189,0.9457190050254642,0.12154968897442218,0.1414213562373095,0.39658830292910624,1.0,0.13660523049878354
41,527,770,4956,0.2,0.8648540318297452,0.9457190050254642,0.12188461150782412,0.1414213562373095,0.39512934535051325,1.0,0.13730773863945356
42,531,777,4996,0.2,0.863940275643304,0.9457190050254642,0.12286769019209587,0.17407765595569785,0.39957611717313557,1.0,0.1358166917849194
43,532,812,5042,0.2,0.8661255520014357,0.9460180315640694,0.12164061696067856,0.1796053020267749,0.3983691513590156,1.0,0.13391820056381162
44,542,788,5080,0.2,0.8663846084709582,0.9460180315640694,0.12175948731370344,0.1796053020267749,0.39935635743461056,1.0,0.1335007276375798
45,545,763,5121,0.2,0.8666775404360616,0.9460180315640694,0.12164811395544706,0.1796053020267749,0.4005001984168803,1.0,0.13303821447870604
46,538,758,5147,0.2,0.8661252042205703,0.9479048240168997,0.12332104599765169,0.14744195615489714,0.40185228149533075,1.0,0.13352955059009214
47,542,778,5183,0.2,0.8659268195432779,0.9516784089225598,0.1235702490735522,0.14744195615489714,0.4034606776959256,1.0,0.133004093752021
48,525,757,5213,0.2,0.8699978888198792,0.9516784089225598,0.12016905311292246,0.14744195615489714,0.3972692834002576,1.0,0.13286719438038908
49,538,761,5244,0.2,0.8686565688683131,0.9516784089225598,0.12151551308859876,0.14744195615489714,0.39989928772617145,1.0,0.13295421928972195
50,531,772,5264,0.2,0.8705508371730311,0.9516784089225598,0.12022259626301682,0.14744195615489714,0.3969364894520973,1.0,0.13298899969594435
51,530,817,5300,0.2,0.8706293047421002,0.9516784089225598,0.120480459876178,0.2,0.3984092012986487,1.0,0.13166860205658046
52,539,787,5320,0.2,0.8677728796872752,0.9516784089225598,0.1235948272545711,0.21320071635561044,0.4044696210424036,1.0,0.1311497404650373
53,537,762,5347,0.2,0.8675679950689826,0.9516784089225598,0.12245827212179049,0.20851441405707477,0.40722528803072,1.0,0.13013179448724557
54,542,774,5366,0.2,0.8683846804954665,0.9516784089225598,0.12173454000749608,0.20851441405707477,0.4071229710660889,1.0,0.1293279110888177
