gen,evals,gen_feats,explored,type random forest (msl4) balanced accuracy_min,type random forest (msl4) balanced accuracy_avg,type random forest (msl4) balanced accuracy_max,type random forest (msl4) balanced accuracy_std,root leanness_min,root leanness_avg,root leanness_max,root leanness_std
0,500,430,430,0.2,0.816651652080783,0.918161339417398,0.1338576618063405,0.14002800840280097,0.24512402626354224,1.0,0.1593479462428945
1,543,648,655,0.2,0.811387672327905,0.918161339417398,0.1252671681081313,0.13245323570650439,0.27125629947521623,1.0,0.1304609223764255
2,542,696,873,0.1910009223786429,0.81462941815046,0.9212361613581695,0.12612768219794582,0.13245323570650439,0.2861008542556414,1.0,0.1377106846421547
3,537,722,1092,0.2,0.8247675470496005,0.9212361613581695,0.11824007947329034,0.13245323570650439,0.28911312475664297,1.0,0.13835897622112775
4,554,776,1304,0.2,0.8277237707197623,0.9212361613581695,0.11403290057566429,0.13483997249264842,0.2966298236810817,1.0,0.13843550877247618
5,554,750,1492,0.2,0.8317485060217039,0.9281185291625619,0.11250757641612791,0.13483997249264842,0.3009101214667017,1.0,0.14053438332195625
6,545,770,1670,0.2,0.8379166883516077,0.9281185291625619,0.10855539436780337,0.13483997249264842,0.30205067130628993,1.0,0.1387674269618044
7,544,768,1825,0.2,0.8415180380438576,0.9281185291625619,0.10657088128759158,0.13483997249264842,0.30502018938705,1.0,0.13751589101064854
8,536,789,2002,0.2,0.842594778447732,0.9281185291625619,0.10737190377363685,0.13483997249264842,0.3132179697530701,1.0,0.1379168798160986
9,533,812,2172,0.2,0.8449180700195466,0.9281185291625619,0.10752783100455558,0.13483997249264842,0.31620687265795694,1.0,0.13842229263769235
10,543,787,2317,0.2,0.8478147796220312,0.9281185291625619,0.10547359168138401,0.14285714285714285,0.3187347704024338,1.0,0.13659210151312556
11,549,788,2468,0.2,0.8480472413559985,0.9281185291625619,0.10780682499581029,0.1414213562373095,0.3224251551670789,1.0,0.13798782602834564
12,542,782,2595,0.2,0.8511383942677342,0.9281185291625619,0.10693125561224966,0.1414213562373095,0.3232649350807296,1.0,0.13728768829598445
13,548,808,2728,0.2,0.8533714793649929,0.9281185291625619,0.10677488323174672,0.1414213562373095,0.32411519188559035,1.0,0.13722278790230663
14,552,792,2855,0.2,0.8514073027073916,0.929941500248575,0.11025269049932485,0.13483997249264842,0.3339635446601196,1.0,0.13773974320122787
15,544,809,2977,0.2,0.854146174960412,0.9308862403542056,0.10846522171564414,0.13483997249264842,0.3332213851614356,1.0,0.1384354374601094
16,547,816,3109,0.2,0.8569583401281591,0.9308862403542056,0.10685008409962038,0.13483997249264842,0.3342153254123465,1.0,0.13792001805051277
17,551,807,3222,0.2,0.8596302602313302,0.9308862403542056,0.10458592472472858,0.13483997249264842,0.3330279554156746,1.0,0.13669531031249563
18,555,820,3332,0.2,0.8574981143775934,0.9308862403542056,0.10779999533175554,0.13608276348795434,0.3394141818077029,1.0,0.13787650321997377
19,547,821,3445,0.2,0.8589344663802083,0.9308862403542056,0.10723783450664838,0.13608276348795434,0.33889349408166997,1.0,0.13800548627669137
20,536,823,3548,0.2,0.859980744901921,0.9308862403542056,0.10668804050638525,0.13608276348795434,0.3413288753133975,1.0,0.13676822526247173
21,534,818,3647,0.2,0.8614108696808876,0.9308862403542056,0.10654354561146184,0.13608276348795434,0.34031929107560416,1.0,0.13708228021326746
22,538,831,3746,0.2,0.8629759844671344,0.9312163914174534,0.10553175745335341,0.14744195615489714,0.3387321559012416,1.0,0.13817078721978876
23,547,812,3840,0.2,0.8619501654817048,0.9312163914174534,0.10703569961464085,0.14744195615489714,0.3413670256984661,1.0,0.13985225941453414
24,538,790,3913,0.2,0.8626428313023718,0.9380276440925408,0.10703042013440477,0.14744195615489714,0.3421495327026032,1.0,0.13983807439075938
25,532,822,3994,0.2,0.8650820837892189,0.9380276440925408,0.10532268552829017,0.14744195615489714,0.3389989922642023,1.0,0.13977079907203982
26,548,812,4058,0.2,0.8626239841089262,0.9380276440925408,0.10825882039627013,0.14907119849998599,0.3480828795863739,1.0,0.1384694542639614
27,555,823,4121,0.2,0.8623583475182666,0.9380276440925408,0.10989508617022221,0.14002800840280097,0.34824791791402493,1.0,0.1405514196701539
28,551,799,4193,0.2,0.8628512193012573,0.9380276440925408,0.10825679077582266,0.14002800840280097,0.3510559408326541,1.0,0.13912028290927606
29,538,818,4263,0.2,0.8668465859970804,0.9380276440925408,0.10651212822901954,0.14002800840280097,0.34456712941651507,1.0,0.1375589875762666
30,547,787,4317,0.2,0.8642779750901366,0.9427029022613815,0.10943407204303546,0.14002800840280097,0.3532119961127713,1.0,0.13813655156265003
31,530,805,4389,0.2,0.863257276691563,0.9427029022613815,0.11115061452588858,0.14744195615489714,0.3581735127257406,1.0,0.13745383192055194
32,531,801,4449,0.2,0.8616523690577372,0.9427029022613815,0.11319354041120346,0.15617376188860607,0.3639525811602932,1.0,0.13592136674690963
33,534,824,4512,0.2,0.8607665245062979,0.9427029022613815,0.11495415126517645,0.15617376188860607,0.3672119735362819,1.0,0.136400972547815
34,520,805,4555,0.2,0.8648712988207512,0.9427029022613815,0.11119392059259951,0.15617376188860607,0.36199657694074155,1.0,0.13444349707948094
35,521,797,4620,0.2,0.8617532105241194,0.9427029022613815,0.11535812600475749,0.15617376188860607,0.36804808454138915,1.0,0.13536480534109843
36,524,805,4672,0.2,0.8630013677610747,0.9427029022613815,0.11522285398999496,0.15617376188860607,0.3676710213435104,1.0,0.1353072257271135
37,528,823,4717,0.2,0.8661136453423881,0.9427029022613815,0.11191801745988328,0.15617376188860607,0.3643249006422375,1.0,0.13396091637416746
38,529,828,4769,0.2,0.8651445966830207,0.9427029022613815,0.11326527995627454,0.15617376188860607,0.3676372179178595,1.0,0.13410519870562523
39,528,825,4811,0.2,0.864364349751381,0.9427029022613815,0.11470363550253533,0.16222142113076254,0.370833589520126,1.0,0.13354980671214187
