gen,evals,gen_feats,explored,expression_subtype random forest balanced accuracy_min,expression_subtype random forest balanced accuracy_avg,expression_subtype random forest balanced accuracy_max,expression_subtype random forest balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,638,638,0.1314700123797593,0.5507800593140546,0.7586027548277328,0.14219558264979293,0.0196078431372549,0.09198841139293301,1.0,0.15468131548041503
1,350,1014,1055,0.1314700123797593,0.5658300464312838,0.7754984033881327,0.14022190511704258,0.018518518518518517,0.0860487472602999,1.0,0.10094641917864448
2,361,1123,1456,0.1314700123797593,0.5783946956999313,0.7754984033881327,0.14122931857280457,0.017857142857142856,0.08848095334046904,1.0,0.10158651468327054
3,368,1198,1883,0.1314700123797593,0.5989958298153905,0.7754984033881327,0.13411703326420488,0.017543859649122806,0.08544228245131286,1.0,0.10075112656047298
4,345,1164,2240,0.1314700123797593,0.6090721896031648,0.7968860232603986,0.13439716585480505,0.016666666666666666,0.08640687330953892,1.0,0.10240526898728514
5,363,1190,2608,0.1314700123797593,0.6182342225840368,0.7968860232603986,0.13697737510544655,0.016666666666666666,0.08741856207147723,1.0,0.10426101799424047
6,370,1209,2986,0.1314700123797593,0.6263324580071112,0.7968860232603986,0.1378204980144399,0.01639344262295082,0.0886120939789142,1.0,0.1058330145173299
7,351,1196,3375,0.1314700123797593,0.6341344545246381,0.8018498525821399,0.13976067749098356,0.01639344262295082,0.08880991112730006,1.0,0.10762372659023488
8,362,1195,3714,0.14285714285714285,0.6450424466091677,0.8018498525821399,0.13844734013115242,0.01639344262295082,0.08638752139134834,1.0,0.10694870279717494
9,355,1121,4048,0.14285714285714285,0.6462798683797427,0.8018498525821399,0.1407641154761604,0.01639344262295082,0.08954403566828557,1.0,0.10899895064652947
10,370,1130,4373,0.14285714285714285,0.64936261754744,0.802272906824314,0.14012956263224705,0.01639344262295082,0.09118899379577905,1.0,0.10871586368484557
11,370,1088,4687,0.14285714285714285,0.6528446152826247,0.8082018515110425,0.13993851057023332,0.01694915254237288,0.09160000865266213,1.0,0.10855975409599207
12,363,1105,5017,0.14285714285714285,0.6579284548379613,0.8082018515110425,0.13961717345138763,0.01694915254237288,0.0915095487775192,1.0,0.10868461983759665
13,355,1092,5338,0.14285714285714285,0.6620933738202359,0.8082018515110425,0.13905904218836843,0.01694915254237288,0.09113453905640696,1.0,0.10879560434299915
14,364,1049,5626,0.14285714285714285,0.6661862215387484,0.8082018515110425,0.13860897335050004,0.01694915254237288,0.09107213010022416,1.0,0.10890659658984855
15,351,1049,5885,0.14285714285714285,0.6698520399209525,0.8082018515110425,0.13804121477323744,0.01694915254237288,0.09088103499360208,1.0,0.10893197799770964
16,349,1088,6194,0.14285714285714285,0.6731149974469857,0.8174147858181853,0.13825048986096394,0.01694915254237288,0.09060544419265781,1.0,0.10898158288486195
17,388,1106,6507,0.14285714285714285,0.6782104691550799,0.8174147858181853,0.13829420558731892,0.01694915254237288,0.08953665771440247,1.0,0.1091837594020468
18,350,1033,6776,0.14285714285714285,0.6827358305697296,0.8174147858181853,0.1341226214255206,0.01694915254237288,0.08756499195758173,1.0,0.10654373207583083
19,353,1036,7025,0.14285714285714285,0.6812986588960478,0.8174147858181853,0.13641831621199899,0.01694915254237288,0.08978182719183392,1.0,0.10731625069421107
20,369,1034,7275,0.14285714285714285,0.6863052334922206,0.8174147858181853,0.13464983216592996,0.01694915254237288,0.08815890844912794,1.0,0.1063720164149887
21,367,1050,7540,0.14285714285714285,0.6833289967286545,0.8174147858181853,0.13641130948144112,0.016666666666666666,0.09139284503900291,1.0,0.10679735092536909
22,373,1034,7780,0.14285714285714285,0.6856950365248865,0.8243741786182388,0.13591057879115678,0.014492753623188406,0.09171474075694315,1.0,0.106679758701905
23,359,1025,8014,0.14285714285714285,0.6875442201116093,0.8243741786182388,0.1357005176941987,0.014285714285714285,0.09185644275090023,1.0,0.10659258067944227
24,357,961,8225,0.14285714285714285,0.6902901798604955,0.8318178623187042,0.13658074979975798,0.014285714285714285,0.09156843964654607,1.0,0.10671836678482596
25,359,978,8421,0.14285714285714285,0.6921219817322658,0.8318178623187042,0.1368220182597552,0.014285714285714285,0.09136488276367363,1.0,0.10682639200913867
26,370,1031,8635,0.14285714285714285,0.6934187636979283,0.8318178623187042,0.13693061387198716,0.014285714285714285,0.09162033317453018,1.0,0.10665782576096977
27,349,965,8846,0.14285714285714285,0.6952498069809319,0.8318178623187042,0.13859066353549976,0.014285714285714285,0.09215276528757682,1.0,0.10830989001091916
28,354,1028,9079,0.14285714285714285,0.6977853710062198,0.8320980896147264,0.13905389528199574,0.014285714285714285,0.09192389910771559,1.0,0.10846422917349732
29,370,994,9288,0.14285714285714285,0.7001283686158208,0.8320980896147264,0.13911712881333738,0.013333333333333334,0.09192825713732082,1.0,0.10851109958138545
30,361,981,9488,0.14285714285714285,0.702463020049144,0.8323513374492876,0.1392447180252646,0.013333333333333334,0.09193095552848794,1.0,0.10854325424367642
31,354,963,9681,0.14285714285714285,0.7032503030817434,0.8323513374492876,0.13935359109952314,0.0136986301369863,0.09218947942534182,1.0,0.10840279567217748
