gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,8102,8102,0.2195972280061078,0.619776769602033,0.8313192064153079,0.12456628627361811,0.0196078431372549,0.0901754997902778,1.0,0.15993866970072662
1,328,4909,8234,0.2195972280061078,0.6176740531334423,0.8313192064153079,0.1442466637111276,0.015625,0.12840260684038315,1.0,0.19771574781689788
2,343,2976,8357,0.24596774193548387,0.6302799089171499,0.8524962360252427,0.15543446250772303,0.015625,0.16033522071089887,1.0,0.24568830978010464
3,319,2288,8474,0.24596774193548387,0.6277484356814129,0.8524962360252427,0.1733949059962725,0.01639344262295082,0.20613283671019317,1.0,0.29684787253851125
4,341,1418,8604,0.24596774193548387,0.619399688737974,0.8524962360252427,0.19884936255053132,0.019230769230769232,0.26348778144530965,1.0,0.35296077806347903
5,311,1069,8721,0.24596774193548387,0.5756538104238075,0.856197477869964,0.23720763745430795,0.019230769230769232,0.3829104027073995,1.0,0.42349757028902807
6,285,740,8818,0.24596774193548387,0.4672082332276218,0.856197477869964,0.2500429887904909,0.02,0.5970087451828666,1.0,0.43916667984873153
7,293,620,8948,0.24596774193548387,0.3242363082081346,0.856197477869964,0.1901934958721087,0.0196078431372549,0.8668843726637363,1.0,0.3217232621811573
8,244,447,9066,0.24596774193548387,0.273259076251188,0.856197477869964,0.11803826607926506,0.02,0.9541531290281369,1.0,0.1974773220488718
9,244,431,9166,0.24596774193548387,0.2763522893508879,0.856197477869964,0.12424327536209988,0.02,0.949328974438765,1.0,0.20657420257531364
10,260,454,9273,0.24596774193548387,0.279322081451346,0.856197477869964,0.1293012989929876,0.02,0.9442623077720982,1.0,0.215459166792807
11,248,438,9366,0.24596774193548387,0.2794034660601596,0.856197477869964,0.12972960358404634,0.02,0.9443896093593999,1.0,0.21512317712462323
12,263,426,9453,0.24596774193548387,0.27433199325154034,0.8572359077852879,0.11981290650040499,0.020833333333333332,0.9527531205583458,1.0,0.1993291614123156
13,260,421,9550,0.24596774193548387,0.27703026662822616,0.8572359077852879,0.12462036906574361,0.020833333333333332,0.9485157107459361,1.0,0.2062107918119469
14,261,421,9631,0.24596774193548387,0.27617647435692094,0.8572359077852879,0.12323997011424571,0.020833333333333332,0.9499119811422064,1.0,0.2041020630468154
15,276,470,9739,0.24596774193548387,0.2759513139208338,0.8575669240050827,0.12224061888328998,0.020833333333333332,0.9502299633373162,1.0,0.2026986150784224
16,263,395,9844,0.24596774193548387,0.2691230205763954,0.8575669240050827,0.10712613331391632,0.020833333333333332,0.9618381673881674,1.0,0.17617284250880536
17,238,387,9917,0.24596774193548387,0.2659456199079562,0.8575669240050827,0.09965157198185004,0.020833333333333332,0.967243722943723,1.0,0.1629447096170287
18,251,393,10003,0.24596774193548387,0.2663827375041378,0.8575669240050827,0.10175129384192935,0.020833333333333332,0.9667603896103897,1.0,0.16530543226242697
19,247,404,10076,0.24596774193548387,0.2674046566507566,0.8616445633255384,0.10396977605662999,0.043478260869565216,0.9651223461321288,1.0,0.16876915813180682
20,254,355,10146,0.24596774193548387,0.26965720067057486,0.8616445633255384,0.10962754670765557,0.043478260869565216,0.9616676359872013,1.0,0.17696832914364746
21,246,386,10241,0.24596774193548387,0.2673675080885416,0.8623292863930978,0.10393896104000613,0.043478260869565216,0.9653911836671427,1.0,0.1676723066396245
22,256,376,10319,0.24596774193548387,0.26658366701903885,0.8623292863930978,0.10282608373150244,0.043478260869565216,0.9669374021545377,1.0,0.16447336560336062
23,253,364,10397,0.24596774193548387,0.26699593170387936,0.8623292863930978,0.10432033177246129,0.043478260869565216,0.966348116440252,1.0,0.16659831738997447
24,268,373,10477,0.24596774193548387,0.273484335458244,0.8623292863930978,0.11915268206409232,0.043478260869565216,0.956137850739769,1.0,0.1896478378200395
25,263,352,10532,0.24596774193548387,0.26763490779596594,0.8623292863930978,0.10517317917440915,0.043478260869565216,0.9655560325579507,1.0,0.1668341091613605
26,278,391,10616,0.24596774193548387,0.26509781529294946,0.8623292863930978,0.1007220060524783,0.043478260869565216,0.9700671436690618,1.0,0.15741817430642838
27,279,402,10691,0.24596774193548387,0.2661374544852698,0.8623292863930978,0.10317213640640012,0.043478260869565216,0.968467143669062,1.0,0.16112770234106255
28,266,374,10761,0.24596774193548387,0.268254073635092,0.8623292863930978,0.10806474395284385,0.043478260869565216,0.9652528579547761,1.0,0.16835522375289913
29,233,334,10807,0.24596774193548387,0.2694073688481704,0.8623292863930978,0.11086161770724547,0.043478260869565216,0.9634346761365944,1.0,0.17281989149964022
30,258,365,10887,0.24596774193548387,0.27160030325356915,0.8623292863930978,0.11570719917147337,0.043478260869565216,0.9600164943184125,1.0,0.18038278643644776
