gen,evals,gen_feats,explored,type svm balanced accuracy_min,type svm balanced accuracy_avg,type svm balanced accuracy_max,type svm balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,7980,7980,0.25,0.603958349399139,0.782525223314697,0.13050065207799472,0.0196078431372549,0.09786453027600908,1.0,0.17128403236635784
1,304,4539,8112,0.25,0.6012338859970439,0.782525223314697,0.14963914058957145,0.0196078431372549,0.143070966817535,1.0,0.21512000601674827
2,323,2725,8240,0.25,0.6164655227813123,0.7967193625088362,0.16065645422825275,0.019230769230769232,0.17242241363358338,1.0,0.25787100487295506
3,322,2052,8381,0.25,0.6128908087526509,0.8222117794486216,0.1808277551089423,0.019230769230769232,0.22851022214346398,1.0,0.3222366635740421
4,318,1522,8521,0.25,0.5902832080200501,0.8266017608122871,0.20848303073294905,0.020833333333333332,0.313924264931476,1.0,0.3931052692433056
5,313,1194,8649,0.25,0.5343347471242208,0.8266017608122871,0.2404904376670976,0.0196078431372549,0.45865846318486764,1.0,0.45026871752945696
6,290,914,8761,0.25,0.39214057579847056,0.8309877257245678,0.21886266060128773,0.020833333333333332,0.7352407064543702,1.0,0.40262227793134525
7,261,575,8883,0.25,0.2632387619690251,0.8357954180322601,0.07957901483843147,0.02127659574468085,0.977653319237038,1.0,0.13433395797675984
8,253,451,9005,0.25,0.2647779545016387,0.839763672000514,0.08513057808554564,0.020833333333333332,0.9750949859037047,1.0,0.14360453127220318
9,231,423,9110,0.25,0.26975768748795065,0.839763672000514,0.09838702402619846,0.020833333333333332,0.9665994956169331,1.0,0.1663701226964931
10,249,439,9201,0.25,0.270626325428957,0.839763672000514,0.10008007075469134,0.020833333333333332,0.9652089159067883,1.0,0.1687540481268946
11,246,414,9303,0.25,0.27198854508065035,0.839763672000514,0.10404986170322968,0.020833333333333332,0.9629329899808623,1.0,0.17542395426294122
12,238,395,9376,0.25,0.27312716085084504,0.839763672000514,0.10680165279205447,0.020833333333333332,0.9608091804570528,1.0,0.1809066265552121
13,254,414,9478,0.25,0.27415915590257695,0.839763672000514,0.10907979001521129,0.020833333333333332,0.9593403973882697,1.0,0.18367854502207717
14,243,411,9561,0.25,0.2733698910738384,0.839763672000514,0.10788167139284775,0.020833333333333332,0.9607332545311269,1.0,0.18143145725637594
15,281,449,9666,0.25,0.2711600395218816,0.839763672000514,0.10251498937210275,0.020833333333333332,0.9646542057618607,1.0,0.17137394072369083
16,249,416,9760,0.25,0.26828695135274083,0.8508289955658377,0.09536724439948703,0.02631578947368421,0.9696943500054485,1.0,0.15855649023288942
17,263,434,9852,0.25,0.2660646809331019,0.8508289955658377,0.08955681066221635,0.02631578947368421,0.9737491399214148,1.0,0.14699145733689867
18,262,378,9940,0.25,0.2694678764218238,0.8508289955658377,0.09918649389931135,0.02631578947368421,0.9681744423078156,1.0,0.16272094940753318
19,250,411,10017,0.25,0.27266925326135855,0.8508289955658377,0.10690382142179201,0.02631578947368421,0.9628720893666392,1.0,0.17564827937695993
20,244,390,10110,0.25,0.27086498297024614,0.8508289955658377,0.10346129957980639,0.02631578947368421,0.9658879623825121,1.0,0.16981820419953686
21,265,432,10189,0.25,0.27394310294968194,0.8508289955658377,0.11023182028988078,0.02631578947368421,0.9608990734936231,1.0,0.18072609593414954
22,256,425,10280,0.25,0.2738507566994409,0.8508289955658377,0.10978664069463277,0.02631578947368421,0.9611557401602899,1.0,0.17950270785480088
23,247,399,10354,0.25,0.2738507566994409,0.8508289955658377,0.10978664069463277,0.02631578947368421,0.9611557401602899,1.0,0.17950270785480088
24,250,409,10434,0.25,0.2726725065869803,0.8625329349013559,0.10683788550995754,0.04,0.9631304770023952,1.0,0.17441815603977984
25,247,346,10493,0.25,0.2739004803675856,0.8717306085727139,0.11006384849850862,0.03333333333333333,0.9612398787117968,1.0,0.17907481163902123
26,242,355,10568,0.25,0.27305698541224854,0.8717306085727139,0.10884039149347058,0.03333333333333333,0.9630405736051388,1.0,0.17489544742958493
27,273,379,10636,0.25,0.2752986633249791,0.8717306085727139,0.11400270171662508,0.03333333333333333,0.9592945418591071,1.0,0.18386387035460275
28,260,375,10695,0.25,0.27437492770387506,0.8717306085727139,0.11243334502531979,0.03333333333333333,0.9611582238204206,1.0,0.1795010080246092
29,259,382,10758,0.25,0.272018001735107,0.8717306085727139,0.10660645627655911,0.03333333333333333,0.9650790476190476,1.0,0.16933715877890074
