gen,evals,gen_feats,explored,Pam50 naive Bayes balanced accuracy_min,Pam50 naive Bayes balanced accuracy_avg,Pam50 naive Bayes balanced accuracy_max,Pam50 naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
0,500,856,856,0.196781015037594,0.596958499188725,0.843392097384179,0.1543482674848735,0.0196078431372549,0.08973174471359732,1.0,0.16651479115203444
1,382,1054,1110,0.196781015037594,0.6250530467058942,0.8743928900440876,0.15913267686014662,0.017857142857142856,0.09068206578957833,1.0,0.10836935564028528
2,381,1047,1341,0.2,0.6519534683135175,0.8796072675354901,0.15901440326449767,0.017857142857142856,0.09710862960630445,1.0,0.11244966412872498
3,377,1020,1569,0.2,0.6720884888075209,0.8796072675354901,0.15286975130355224,0.017857142857142856,0.09810851287103309,1.0,0.11142930366108372
4,383,978,1781,0.2,0.7056777779201574,0.8796072675354901,0.14828587726466497,0.015151515151515152,0.0920544457539763,1.0,0.11093239421000034
5,375,978,2013,0.2,0.7164169856974888,0.8796072675354901,0.15008244383719074,0.015873015873015872,0.09480913577053246,1.0,0.11245471001731236
6,381,863,2223,0.2,0.7335704367465186,0.8796072675354901,0.14632693614331452,0.015873015873015872,0.09312770767265678,1.0,0.11125812486479032
7,369,808,2444,0.2,0.7436648684210527,0.8890464249349768,0.1458292341885508,0.015625,0.09350411870249865,1.0,0.11122667537911295
8,380,759,2668,0.2,0.7555671756371583,0.8972430955036138,0.14091821109114,0.015625,0.09369912356970636,1.0,0.11105007144661908
9,381,725,2893,0.2,0.7699427594088861,0.8972430955036138,0.13727579778835913,0.016129032258064516,0.09125392313865294,1.0,0.1105198685850534
10,386,732,3122,0.2,0.7768373185670302,0.8988871288654616,0.135376943686241,0.016129032258064516,0.09303700451159774,1.0,0.1110288420612273
11,387,701,3323,0.2,0.7860889513598598,0.9019907430656329,0.13211191570124448,0.016129032258064516,0.09234493199715743,1.0,0.11083074493426257
12,377,705,3543,0.2,0.7891917563672539,0.9093447438552623,0.13040431720025475,0.018518518518518517,0.09523596152190922,1.0,0.11011057085382989
13,371,660,3729,0.2,0.797018922882979,0.9093447438552623,0.12897679293310585,0.01818181818181818,0.09488137032735765,1.0,0.11054023165427529
14,401,680,3925,0.2,0.8052771840745923,0.9103333154396817,0.1258706053578071,0.019230769230769232,0.09523015241515284,1.0,0.11038867303046249
15,386,640,4108,0.2,0.8153731024042141,0.9103333154396817,0.12296784933757206,0.017543859649122806,0.09238491985623097,1.0,0.11000108559978596
16,386,630,4309,0.2,0.8179609964051076,0.9108043246935857,0.12342545028820967,0.019230769230769232,0.09444431219271215,1.0,0.11067346326353748
17,387,656,4497,0.2,0.8230252660237651,0.9136448784039788,0.12183338044301872,0.01818181818181818,0.09520909561368188,1.0,0.1103854618973846
18,382,620,4677,0.2,0.8282495975963055,0.9136448784039788,0.12136925227348767,0.01818181818181818,0.09429284530432507,1.0,0.11073720643853592
19,381,626,4858,0.2,0.8306709961713358,0.9136448784039788,0.12139976433665299,0.019230769230769232,0.09493070984429357,1.0,0.11062586677878863
20,368,613,5030,0.2,0.8328089855251901,0.9213769294840048,0.12105702553783729,0.019230769230769232,0.09531661873852437,1.0,0.11048628531225871
21,386,606,5196,0.2,0.8338157559663785,0.9213769294840048,0.12284839726569836,0.017543859649122806,0.09663148959895529,1.0,0.11178003154712783
22,379,631,5383,0.2,0.8373398031813758,0.9213769294840048,0.12023065474310055,0.017543859649122806,0.09569693067663877,1.0,0.11037202792500472
23,371,556,5543,0.2,0.8403537365754321,0.9213769294840048,0.11999502866141645,0.017543859649122806,0.09491929312184175,1.0,0.11072021165921098
24,377,597,5712,0.2,0.8422462751997452,0.9213769294840048,0.11938621859772765,0.018867924528301886,0.09540254322093351,1.0,0.11054457763979506
