gen,evals,gen_feats,explored,Pam50 naive Bayes balanced accuracy_min,Pam50 naive Bayes balanced accuracy_avg,Pam50 naive Bayes balanced accuracy_max,Pam50 naive Bayes balanced accuracy_std,leanness_min,leanness_avg,leanness_max,leanness_std
13,382,818,3729,0.2,0.8085034212419318,0.9112737273232072,0.12800901550286378,0.013157894736842105,0.0879871739266124,1.0,0.10993581502116373
14,370,783,3927,0.2,0.8187316478713796,0.9147974428791086,0.12061079561753203,0.013333333333333334,0.08524046172039637,1.0,0.10750813259726077
15,375,778,4132,0.2,0.823270039594427,0.9147974428791086,0.11968995539443579,0.013333333333333334,0.08541437478439373,1.0,0.10766169642244106
16,377,729,4320,0.2,0.8286932851487729,0.9166778541345197,0.119053626029554,0.013157894736842105,0.08450952731173317,1.0,0.1079318787611037
17,374,755,4521,0.2,0.8275916735565098,0.9166778541345197,0.12160419596698559,0.013333333333333334,0.08869396082039488,1.0,0.10907122379480769
18,388,754,4723,0.2,0.8320292145715404,0.9167234567092745,0.12260167769584743,0.012987012987012988,0.0884152543198982,1.0,0.10985550300744344
19,396,742,4904,0.2,0.8336522553235975,0.9192147446392246,0.12718209110940518,0.0125,0.09001380774488625,1.0,0.11233749692807302
20,378,738,5082,0.2,0.8402373861470498,0.9245006867672719,0.12287462627787989,0.0125,0.0877103559983951,1.0,0.10997713334136304
21,400,744,5264,0.2,0.8447723300152941,0.9327471722651758,0.12276783088023098,0.0125,0.08675214785681937,1.0,0.11025980099435842
22,374,697,5427,0.2,0.848110257270831,0.9327471722651758,0.12168540161195684,0.012987012987012988,0.08710575301464743,1.0,0.10986030571808282
23,385,672,5595,0.2,0.8528937945793307,0.9327471722651758,0.11958612236754448,0.01282051282051282,0.08606529442657901,1.0,0.1088662583717926
24,368,688,5770,0.2,0.8560700482152579,0.9327471722651758,0.11729370098772585,0.012658227848101266,0.08566459009279329,1.0,0.10703548235412244
25,380,693,5944,0.2,0.8584308076942493,0.9327471722651758,0.1176929033215908,0.012658227848101266,0.08594753374614666,1.0,0.107400917721311
26,372,692,6141,0.2,0.8618416339740206,0.9327471722651758,0.11611272296972965,0.012987012987012988,0.08545214086266842,1.0,0.10747702876980061
27,382,684,6308,0.2,0.8673694220155043,0.9349295001930521,0.11214668380923946,0.015625,0.08234158317003855,1.0,0.10499624215408031
28,373,671,6471,0.2,0.8685926788681693,0.9358223573359092,0.11236473890550368,0.015625,0.08260568393165187,1.0,0.10489734676793026
29,369,642,6624,0.2,0.8675147116566593,0.9409459532745854,0.11526530105546316,0.0136986301369863,0.08553779393962473,1.0,0.10756454112587115
30,380,655,6793,0.2,0.8728187906142603,0.9409459532745854,0.11103366461933335,0.0136986301369863,0.08203481640935888,1.0,0.10508954904874238
31,385,631,6961,0.2,0.8723240936275092,0.9433411628554239,0.11430919215779223,0.015151515151515152,0.08361888359103468,1.0,0.10724426253924761
32,367,632,7114,0.2,0.8756348687791881,0.9433411628554239,0.1106125307571841,0.015151515151515152,0.08204856826937873,1.0,0.1050840398018884
33,368,618,7259,0.2,0.8772261665493347,0.9446804485697097,0.11098900451761531,0.015151515151515152,0.08156136085268449,1.0,0.10526930836511467
34,364,617,7415,0.2,0.8754627064053712,0.9446804485697097,0.11636626238965038,0.015151515151515152,0.08360794612079103,1.0,0.10793410666217214
35,363,631,7573,0.2,0.8791877662310376,0.945313440105435,0.11157969959723885,0.015151515151515152,0.08136770670272758,1.0,0.10541188017059565
36,389,615,7723,0.2,0.8806260749434146,0.945313440105435,0.11190317902646979,0.015384615384615385,0.08068642108621521,1.0,0.10566262019918093
37,380,629,7858,0.2,0.8815145907092173,0.945313440105435,0.11199016332570054,0.015384615384615385,0.08081890432248329,1.0,0.10565385865888488
38,364,602,7985,0.2,0.8824580180121643,0.945313440105435,0.11225869257903992,0.015384615384615385,0.0806497157169924,1.0,0.10573658013122901
39,393,626,8125,0.2,0.8856939976506318,0.9467922963028148,0.11099839231305147,0.015151515151515152,0.07786858767835562,1.0,0.10485641759244413
40,370,589,8239,0.2,0.8839701104199666,0.9467922963028148,0.11324430686528833,0.015151515151515152,0.08042508222753174,1.0,0.10581263078559683
41,376,626,8390,0.2,0.8843227818627952,0.9467922963028148,0.11314365781370116,0.014925373134328358,0.08085284301965302,1.0,0.10558467029334014
42,384,646,8545,0.2,0.8843126262000947,0.9467922963028148,0.11265341292079278,0.014925373134328358,0.08187722786026694,1.0,0.10527622405172182
43,383,651,8686,0.2,0.8860283457521048,0.9467922963028148,0.11275063946089285,0.014925373134328358,0.08023024836270454,1.0,0.10521679790742462
44,384,633,8837,0.2,0.8879711649411361,0.9467922963028148,0.11130343931676352,0.015151515151515152,0.07907165261795608,1.0,0.1044468069132547
45,389,626,8972,0.2,0.8857329209318888,0.9482732629409671,0.11281338515275813,0.014705882352941176,0.08215819189330938,1.0,0.10507158073499259
46,385,615,9102,0.2,0.88648062953894,0.9490244391599576,0.11256930059208187,0.014705882352941176,0.08196353163585382,1.0,0.10515641441034898
47,374,607,9222,0.2,0.8871330486412685,0.9490244391599576,0.11258384492710313,0.014705882352941176,0.08177415348631711,1.0,0.10519201031267437
48,372,569,9336,0.2,0.8918162076052953,0.9490244391599576,0.10868194169309697,0.014705882352941176,0.07735362753020465,1.0,0.1029106114855358
49,384,602,9475,0.2,0.8881029136958482,0.9490244391599576,0.11339455418895537,0.014705882352941176,0.08154302954771347,1.0,0.10528897447433706
50,371,574,9577,0.2,0.8891188031404723,0.9490244391599576,0.11294521559478153,0.014705882352941176,0.08096118257478242,1.0,0.10542893431710469
51,373,575,9693,0.2,0.8895346266881821,0.9490244391599576,0.11306141856180082,0.015151515151515152,0.08108354960875834,1.0,0.10539922996633379
52,383,589,9811,0.2,0.8899597898444397,0.9490244391599576,0.11300902950897572,0.014925373134328358,0.08140095921341245,1.0,0.10528387924454569
53,369,582,9935,0.2,0.8898302340636567,0.9502946260588871,0.11297474556762903,0.014925373134328358,0.08199893868008581,1.0,0.10506452631802216
54,381,586,10047,0.2,0.8894406452559679,0.9509041213540111,0.11266812706510879,0.014925373134328358,0.08307211564703527,1.0,0.1045752694463295
55,370,576,10151,0.2,0.8896037892175321,0.9509041213540111,0.11273833907534399,0.014925373134328358,0.08340404423563579,1.0,0.10448274318176179
56,379,590,10269,0.2,0.8878344283664387,0.9509041213540111,0.11725018395663825,0.014925373134328358,0.08527624242421607,1.0,0.10654847270807098
57,379,565,10377,0.2,0.887012841857297,0.9509041213540111,0.11725522121622671,0.015151515151515152,0.0868169085917617,1.0,0.10679024979705598
58,394,571,10481,0.2,0.8871179817739776,0.9540291213540112,0.11721658043514376,0.015151515151515152,0.08715534330039686,1.0,0.10663897666035065
59,374,538,10576,0.2,0.890577472012571,0.9540291213540112,0.11238891001537935,0.015384615384615385,0.08468140544608664,1.0,0.10405512638433606
60,387,545,10661,0.2,0.890658121010201,0.9547802975730016,0.11243879482735365,0.015384615384615385,0.08500387337907864,1.0,0.1039722144500769
61,374,566,10785,0.2,0.8876094791619769,0.9547802975730016,0.11774756489631483,0.015384615384615385,0.08803243949091157,1.0,0.1064890315692159
62,378,535,10903,0.2,0.8878319157737158,0.9547802975730016,0.11783076292948588,0.015384615384615385,0.0881730860779542,1.0,0.10645291426898484
63,374,556,11009,0.2,0.8916267787306453,0.9547802975730016,0.11279219427612332,0.018867924528301886,0.08498691966978698,1.0,0.10395476064841339
64,378,514,11103,0.2,0.890647670320671,0.9555314737919922,0.11578594550932665,0.018867924528301886,0.08599902854630607,1.0,0.10551363340854929
65,376,494,11194,0.2,0.8922139333261025,0.9555314737919922,0.11260787475479578,0.019230769230769232,0.08524220031569843,1.0,0.10382677050540934
66,377,498,11282,0.2,0.8926552653408153,0.9555314737919922,0.11275639637113277,0.019230769230769232,0.08523436967927478,1.0,0.10382800324576216
67,378,538,11386,0.2,0.8930072705409414,0.956870759506278,0.11275965239244644,0.019230769230769232,0.08524420044987249,1.0,0.10383294319175723
68,382,547,11479,0.2,0.8932577288434069,0.956870759506278,0.1128065895978853,0.019230769230769232,0.08523094836499769,1.0,0.10384286029212446
69,370,551,11575,0.2,0.8935412375778177,0.956870759506278,0.11265436105299213,0.019230769230769232,0.0852588291025864,1.0,0.10383509467746455
70,396,541,11678,0.2,0.8938491600957348,0.956870759506278,0.11275762165619155,0.019230769230769232,0.08512261219161353,1.0,0.10390783820025443
71,374,511,11750,0.2,0.8942383471522437,0.956870759506278,0.11290802441251409,0.018867924528301886,0.08495999844249869,1.0,0.10398341400315461
72,373,523,11845,0.2,0.8948589065802094,0.956870759506278,0.11283820218741825,0.018867924528301886,0.08460771441509878,1.0,0.10416537045711868
73,376,526,11948,0.2,0.8954026146954212,0.956870759506278,0.11298765214065803,0.018867924528301886,0.0842384193412856,1.0,0.10423571502240733
74,370,529,12042,0.2,0.8959068528953712,0.956870759506278,0.11306057666293662,0.018867924528301886,0.08401243772992635,1.0,0.10433715623203094
75,371,523,12137,0.2,0.8966516512770768,0.956870759506278,0.11322233679947309,0.018867924528301886,0.08341336672914478,1.0,0.10454897905596167
76,388,536,12240,0.2,0.8976084869478405,0.9576219357252687,0.11344087900477325,0.018867924528301886,0.0823886526563561,1.0,0.10470094408363037
77,373,522,12316,0.2,0.9008045147486982,0.9576219357252687,0.10926347848760726,0.018867924528301886,0.07976053890904929,1.0,0.10203944417554006
78,377,509,12398,0.2,0.9009183225227603,0.9576219357252687,0.10928876778545629,0.018867924528301886,0.07992398796769254,1.0,0.10198247749618393
79,375,504,12474,0.2,0.9012574764517445,0.9576219357252687,0.10939701244661473,0.018867924528301886,0.07978627545203967,1.0,0.10202765870897058
80,380,532,12551,0.2,0.9016548534680469,0.9576219357252687,0.10950718905941673,0.018867924528301886,0.07960479864712255,1.0,0.10211191924507511
81,370,514,12627,0.2,0.9017228872739824,0.9576219357252687,0.10951235135674335,0.018518518518518517,0.07981535936283574,1.0,0.10202502337087559
82,364,504,12711,0.2,0.9021738730843167,0.9576219357252687,0.10963775424334082,0.018518518518518517,0.07967462766384978,1.0,0.1021035910929989
83,382,486,12778,0.2,0.9024472455891361,0.9576219357252687,0.10970701114559214,0.018518518518518517,0.0797378990248397,1.0,0.10206877778214068
84,381,525,12845,0.2,0.9026295095045725,0.9576219357252687,0.10976495957198873,0.018518518518518517,0.07979084204740115,1.0,0.10205345921360558
85,372,493,12912,0.2,0.9030038453595203,0.9576219357252687,0.10990093899183172,0.018518518518518517,0.07953955942648254,1.0,0.10216991356957018
86,375,475,12978,0.2,0.9034179558944313,0.9585147928681256,0.10983427253164275,0.01818181818181818,0.07939640180940705,1.0,0.10222997646640704
87,385,519,13055,0.2,0.9035634192909465,0.9585147928681256,0.10988700160542372,0.01818181818181818,0.07940802879882668,1.0,0.10224688690954582
88,367,467,13118,0.2,0.9035940399958797,0.9585147928681256,0.10988975334622582,0.01818181818181818,0.07956864776049198,1.0,0.10216282213894592
89,390,502,13194,0.2,0.903539121261919,0.9585147928681256,0.10986957901736037,0.01818181818181818,0.07979121619171996,1.0,0.10206777723140763
90,388,483,13271,0.2,0.9040940340695915,0.9597123976585449,0.10988705187903874,0.01818181818181818,0.07941512303694964,1.0,0.10216913913758552
91,389,509,13352,0.2,0.9037968489541764,0.9597123976585449,0.10980218515356943,0.017857142857142856,0.07988473864565808,1.0,0.1020025700779137
92,380,508,13422,0.2,0.9039931467550205,0.9597123976585449,0.10985763980151954,0.017857142857142856,0.0798316408279332,1.0,0.10201613936601779
93,379,509,13478,0.2,0.9041907906589418,0.9597123976585449,0.10988403564800756,0.017857142857142856,0.07978325951028213,1.0,0.10200754591715872
94,388,503,13544,0.2,0.9048891890091997,0.9597123976585449,0.10985535960876922,0.017857142857142856,0.07913723790208556,1.0,0.10213317417242151
95,368,492,13596,0.2,0.9070173206986574,0.9597123976585449,0.10845514890416012,0.017857142857142856,0.07706145037050326,1.0,0.10107064919629874
96,366,513,13647,0.2,0.907117557613754,0.9597123976585449,0.10849635468678577,0.017543859649122806,0.07709812327442953,1.0,0.10105932735320901
97,375,507,13706,0.2,0.9044335390906499,0.9597123976585449,0.11091699460579679,0.017543859649122806,0.07972823767498,1.0,0.102037859192959
98,377,501,13771,0.2,0.9048659771281089,0.9597123976585449,0.10998937967556391,0.017543859649122806,0.07986656366182689,1.0,0.10198416243571233
99,392,528,13840,0.2,0.9067528823078382,0.9603474911080095,0.10950769004922419,0.017543859649122806,0.07788607572596666,1.0,0.10159853010199361
100,379,506,13913,0.2,0.905818427533177,0.9603474911080095,0.10986900020834094,0.017543859649122806,0.07900904169443684,1.0,0.10199804301695234
101,390,530,13979,0.2,0.9062125479048738,0.9603474911080095,0.10983470569286576,0.017543859649122806,0.07873594934203955,1.0,0.10194149049122833
102,356,484,14015,0.2,0.9057533009595982,0.9603474911080095,0.10960901229472951,0.01818181818181818,0.07955584732478016,1.0,0.10182053320669121
103,385,502,14077,0.2,0.9051079353766833,0.9603474911080095,0.1094100985838093,0.01818181818181818,0.0805949659470812,1.0,0.10147359676751519
104,374,502,14130,0.2,0.9049885726411157,0.9603474911080095,0.10941896522070794,0.01818181818181818,0.08095878107602736,1.0,0.1014530971576348
105,378,488,14185,0.2,0.901520584241633,0.9616611786679545,0.11434247673126974,0.01818181818181818,0.08415867424690045,1.0,0.10400331575099238
106,356,497,14247,0.2,0.901843287723937,0.9616611786679545,0.11440085677951865,0.01818181818181818,0.08386491605301467,1.0,0.10407100706299223
107,372,486,14292,0.2,0.9052640148871771,0.9616611786679545,0.10951928616720835,0.018518518518518517,0.08099305066274995,1.0,0.10143821241425673
108,355,488,14344,0.2,0.9031535196950596,0.9619659263155167,0.11459180376173214,0.018518518518518517,0.08246747427121187,1.0,0.10373575200134635
109,395,504,14401,0.2,0.9054934101124477,0.9619659263155167,0.10956338225351879,0.018867924528301886,0.0810070329234089,1.0,0.101420560908644
110,372,479,14448,0.2,0.9056103518185775,0.9619659263155167,0.10955047500425905,0.018867924528301886,0.08108032789143876,1.0,0.10138863987124527
111,369,465,14493,0.2,0.902459135803922,0.9619659263155167,0.11544573786776445,0.018867924528301886,0.08346149408887557,1.0,0.10397670381130705
112,372,515,14545,0.2,0.903703962682973,0.9619659263155167,0.11351527871538684,0.018867924528301886,0.08270135994925577,1.0,0.10361641898510855
113,362,489,14606,0.2,0.9057605061749365,0.9619659263155167,0.10960057289638885,0.019230769230769232,0.08122226381860563,1.0,0.1013297092604111
114,375,456,14647,0.2,0.905834289154091,0.9619659263155167,0.10963200566474011,0.019230769230769232,0.08121252779367642,1.0,0.1013639141235216
115,385,524,14695,0.2,0.905839208484944,0.9619659263155167,0.10963531020539467,0.019230769230769232,0.08141031771187872,1.0,0.10127606288995425
116,360,480,14745,0.2,0.9060443691137889,0.9619659263155167,0.1096702496972351,0.0196078431372549,0.08124817666179333,1.0,0.1013364964026887
117,380,501,14796,0.2,0.9060234378986388,0.9619659263155167,0.1096449067654713,0.0196078431372549,0.08136248368996632,1.0,0.10127786527820914
118,389,502,14844,0.2,0.9062439669362573,0.9619659263155167,0.1097299210944033,0.0196078431372549,0.08124310862931057,1.0,0.10134681659453823
119,365,491,14886,0.2,0.9064114829125072,0.9619659263155167,0.10972202745524987,0.0196078431372549,0.08116583338835819,1.0,0.10138377192409555
120,394,519,14942,0.2,0.9030782135063434,0.9619659263155167,0.11583226256469818,0.0196078431372549,0.08390564296772425,1.0,0.10408237084783321
121,381,524,14989,0.2,0.9065736934879387,0.9619659263155167,0.10978080739645732,0.0196078431372549,0.08116293328765166,1.0,0.10138776364872396
122,373,490,15028,0.2,0.9066417161916768,0.9619659263155167,0.10979746082925604,0.02,0.08114209684150128,1.0,0.1013891791012561
123,360,476,15065,0.2,0.9067189611890369,0.9619659263155167,0.1098250927826619,0.02,0.08111405319964357,1.0,0.10140070127387728
124,353,462,15094,0.2,0.9068557834433663,0.9619659263155167,0.10987837328488552,0.02,0.08098453106275917,1.0,0.10146232799668542
125,375,469,15124,0.2,0.9069524779559132,0.9619659263155167,0.10983186776641744,0.02,0.08094426397598131,1.0,0.101479492795027
126,376,492,15170,0.2,0.9069857247483845,0.9619659263155167,0.10983904098454755,0.02,0.08102763828215767,1.0,0.10143750640929627
127,379,486,15213,0.2,0.9071391754085815,0.9630004643822403,0.10990208695297461,0.02,0.080882477919347,1.0,0.10150921545656034
128,371,487,15250,0.2,0.9070635947687674,0.9630004643822403,0.10986331141406241,0.0196078431372549,0.08101828232129359,1.0,0.10143989443919454
129,369,469,15282,0.2,0.90709545769193,0.9630004643822403,0.1098724017624551,0.0196078431372549,0.08105618190720397,1.0,0.1014224961512599
130,365,482,15321,0.2,0.907442432837674,0.9630004643822403,0.10994466279776247,0.0196078431372549,0.08070060969852898,1.0,0.10156066009808092
131,356,470,15362,0.2,0.9074226833670321,0.9630004643822403,0.10993796405069116,0.0196078431372549,0.08075199202354076,1.0,0.10153773412591204
132,379,515,15403,0.2,0.9081077855567061,0.9630004643822403,0.11010470404565943,0.0196078431372549,0.07996641024534101,1.0,0.10173542655478082
133,359,483,15439,0.2,0.9081166230594178,0.9630004643822403,0.11011874582351708,0.0196078431372549,0.0800514535881115,1.0,0.10173121520172168
134,364,470,15480,0.2,0.9075853955196238,0.9630004643822403,0.10993831830303559,0.0196078431372549,0.08073263934763031,1.0,0.10145832805678638
135,379,478,15516,0.2,0.9075322142369397,0.9630004643822403,0.10994823932443848,0.0196078431372549,0.08090198367844806,1.0,0.10144373274380782
136,368,501,15558,0.2,0.9075123322647255,0.9630004643822403,0.10993626985555273,0.0196078431372549,0.08094120327460848,1.0,0.10142207694827762
137,395,489,15590,0.2,0.9080202997030545,0.9630004643822403,0.1100537287958015,0.0196078431372549,0.08041809872741137,1.0,0.10156130170369583
138,376,504,15633,0.2,0.9072888412682495,0.964035002448964,0.10980331291275279,0.0196078431372549,0.08139379927974613,1.0,0.1011600133873602
139,374,495,15679,0.2,0.9072055989695251,0.964035002448964,0.10979751159977559,0.0196078431372549,0.08159861625322475,1.0,0.10110959918549807
140,383,504,15705,0.2,0.907326011016245,0.964035002448964,0.10982308587414219,0.0196078431372549,0.08153675736965442,1.0,0.10112138426585295
141,373,474,15747,0.2,0.9074330942523703,0.964035002448964,0.10985692523638652,0.0196078431372549,0.0814928660539793,1.0,0.10115881213688682
142,367,498,15776,0.2,0.9074048876443969,0.964035002448964,0.1098409166062702,0.0196078431372549,0.08159879452433165,1.0,0.1011102119343037
143,380,478,15812,0.2,0.9075890313443518,0.964035002448964,0.1099162323713957,0.0196078431372549,0.0814488763481251,1.0,0.10118685196364914
144,369,499,15851,0.2,0.9078154063711266,0.964035002448964,0.10998394166031249,0.0196078431372549,0.08119243234273814,1.0,0.10127837934211961
145,386,546,15883,0.2,0.9084415714623385,0.964035002448964,0.11015887474117546,0.0196078431372549,0.08041713612835087,1.0,0.10150378631874966
146,382,514,15914,0.2,0.9085766362098088,0.964035002448964,0.10993696833375287,0.0196078431372549,0.08040755750894868,1.0,0.10148657289365037
147,391,496,15951,0.2,0.9082246414126635,0.964035002448964,0.10986721152912404,0.0196078431372549,0.08090940104168091,1.0,0.10137340395355053
148,367,490,15983,0.2,0.9083965061077436,0.964035002448964,0.10990806966347805,0.0196078431372549,0.08080267627309888,1.0,0.10140295309169917
149,388,519,16025,0.2,0.9082080476777137,0.964035002448964,0.10985345944458234,0.0196078431372549,0.08106748199349215,1.0,0.10131306619869332
150,387,516,16063,0.2,0.908635677738849,0.964035002448964,0.10995340411503625,0.0196078431372549,0.08053954048159905,1.0,0.10144499225192448
151,386,500,16101,0.2,0.9080245149141226,0.964035002448964,0.10976896708928952,0.0196078431372549,0.0814183088644664,1.0,0.10114335519007507
152,378,502,16133,0.2,0.908057088267075,0.964035002448964,0.10978931030986168,0.0196078431372549,0.08139377395681603,1.0,0.10118386468381173
153,377,526,16167,0.2,0.9081896187631572,0.964035002448964,0.10983625381115472,0.0196078431372549,0.08125331932561439,1.0,0.10124250515073412
154,379,503,16196,0.2,0.9083519170817627,0.964035002448964,0.10987565202005366,0.0196078431372549,0.08105553129853445,1.0,0.10130122438147611
155,388,508,16224,0.2,0.9083414448273652,0.964035002448964,0.10987039525392478,0.0196078431372549,0.08113068897792786,1.0,0.10127757230669349
156,383,485,16257,0.2,0.9079999972713494,0.964035002448964,0.10974654682392242,0.020833333333333332,0.08160791211654833,1.0,0.10109095017118142
157,383,526,16282,0.2,0.9082008849270018,0.964035002448964,0.10980437401531117,0.020833333333333332,0.08143608405040509,1.0,0.10114916359967469
158,399,520,16305,0.2,0.9085009657291705,0.964035002448964,0.1098722284154834,0.020833333333333332,0.08110711537111297,1.0,0.10124293527090907
159,372,508,16335,0.2,0.9087174737759613,0.964035002448964,0.10991414713288501,0.020833333333333332,0.08084018252918011,1.0,0.10129312895656126
160,376,486,16371,0.2,0.9100098594165054,0.964035002448964,0.1096682383067655,0.020833333333333332,0.07928159834396886,1.0,0.10086538856140863
161,377,510,16399,0.2,0.9108867386211856,0.964035002448964,0.10857789099714032,0.020833333333333332,0.07860739496080599,1.0,0.10027581734832894
162,384,515,16430,0.2,0.9121707704123537,0.964035002448964,0.1057547094405935,0.02040816326530612,0.07765270213233762,1.0,0.0985156433924313
163,373,506,16452,0.2,0.9108553469274712,0.964035002448964,0.10983483950702523,0.02040816326530612,0.07852423455649608,1.0,0.10031457015203012
164,392,519,16472,0.2,0.9123066269119314,0.964035002448964,0.10580045513872066,0.02040816326530612,0.07758499515415318,1.0,0.09854771310787362
165,372,483,16495,0.2,0.9122211786440789,0.964035002448964,0.10577332320234425,0.02040816326530612,0.07773134149947504,1.0,0.09849105942625386
166,384,513,16516,0.2,0.9122861109462551,0.964035002448964,0.10579961606592624,0.02040816326530612,0.07770124837284532,1.0,0.09850690069783442
167,364,500,16536,0.2,0.9091647254875076,0.9653742881632498,0.11222913013281957,0.02040816326530612,0.08007131422993538,1.0,0.10125278106307412
168,367,498,16566,0.2,0.9098251956186738,0.9653742881632498,0.11027928419974209,0.02040816326530612,0.07973695633502291,1.0,0.10113044808619431
169,373,526,16597,0.2,0.9123304611215026,0.9653742881632498,0.105809277282486,0.02040816326530612,0.07779340747453253,1.0,0.09846140359308359
170,374,495,16616,0.2,0.9123739851124819,0.9653742881632498,0.1058251109935678,0.02040816326530612,0.07778018686370754,1.0,0.09846816956790996
171,388,507,16652,0.2,0.9112187625091581,0.9653742881632498,0.10881736852183375,0.02040816326530612,0.07870992976706336,1.0,0.10024031601617213
172,366,514,16670,0.2,0.9091867836950842,0.9653742881632498,0.11116957480046331,0.02040816326530612,0.08043360970890726,1.0,0.10124709987251507
173,386,517,16687,0.2,0.908641925675307,0.9653742881632498,0.1111006603810968,0.02040816326530612,0.08122068098393939,1.0,0.10121715506607558
174,380,509,16711,0.2,0.9087413702755118,0.9653742881632498,0.1107336355212242,0.02040816326530612,0.08129631395496087,1.0,0.1012251604376289
175,375,503,16735,0.2,0.9092067752567319,0.9653742881632498,0.11082769151364918,0.02040816326530612,0.08079501242424755,1.0,0.1013434091348285
176,382,487,16750,0.2,0.9093449923802429,0.9653742881632498,0.11056941505442217,0.02040816326530612,0.08078213877671411,1.0,0.1013502647544016
177,378,487,16772,0.2,0.909284081000678,0.9653742881632498,0.11017358571309063,0.02,0.08105371699780843,1.0,0.10127776092324542
178,356,473,16794,0.2,0.9091583975077869,0.9653742881632498,0.10998018474008514,0.02,0.08135643086100618,1.0,0.10122320190784176
179,378,464,16810,0.2,0.9095186511290474,0.9653742881632498,0.11006171499024583,0.02,0.08102113431473403,1.0,0.10131851428445011
180,381,501,16828,0.2,0.9092356748140766,0.9653742881632498,0.10983770991441992,0.02,0.08151725705033641,1.0,0.10115378387403648
181,394,504,16842,0.2,0.9091426866107157,0.9653742881632498,0.10980257236831503,0.02,0.0817127561259008,1.0,0.10108820666833455
182,378,497,16864,0.2,0.9089641785806377,0.9653742881632498,0.10974047229578127,0.02,0.08195086374998405,1.0,0.10099122480800549
183,383,477,16886,0.2,0.9091795286648167,0.9653742881632498,0.10982007530672386,0.02,0.0817228296051268,1.0,0.10109033663946292
184,384,525,16906,0.2,0.9091973843836593,0.9653742881632498,0.10983182094835552,0.02,0.08173827298964563,1.0,0.10109197711428662
185,389,528,16929,0.2,0.9092573158365429,0.9653742881632498,0.10985143362391597,0.02,0.08175685604981964,1.0,0.10108296051664314
186,366,471,16943,0.2,0.9094260766744023,0.9653742881632498,0.10987763651062629,0.02,0.08157690752258756,1.0,0.10112216339086934
187,373,505,16959,0.2,0.9096794450316728,0.9653742881632498,0.10994910986770347,0.02,0.08127086020140867,1.0,0.10121691998991585
188,383,509,16977,0.2,0.9097958213528513,0.9653742881632498,0.10999744333081529,0.02040816326530612,0.08115413924919597,1.0,0.10127001520152569
189,382,485,17001,0.2,0.9099201006138782,0.9653742881632498,0.10998987268179164,0.02040816326530612,0.08108511139030747,1.0,0.10128806843227864
190,390,485,17016,0.2,0.9105989738738517,0.9653742881632498,0.11008968007688509,0.02040816326530612,0.08021803986580087,1.0,0.10135775655848155
191,386,477,17030,0.2,0.9115149649436602,0.9653742881632498,0.10980107293907208,0.02040816326530612,0.07915528326756041,1.0,0.10093148706103228
192,360,470,17042,0.2,0.9115791482482746,0.9653742881632498,0.1098235759675201,0.02040816326530612,0.07912500030878851,1.0,0.10094706985481111
193,393,494,17050,0.2,0.9124661947380018,0.9658890864886768,0.10876942397848514,0.02040816326530612,0.07846131019399374,1.0,0.10035410070237442
194,362,484,17067,0.2,0.9136611583991963,0.9669236245554005,0.10590067328298766,0.020833333333333332,0.07756774809173349,1.0,0.09856532987544507
195,370,480,17081,0.2,0.9136800092995827,0.9669236245554005,0.10589195890805046,0.020833333333333332,0.07761071274841148,1.0,0.09854373110559636
