gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,459,459,0.1737163548585193,0.7152731891584804,0.8309076022116668,0.12579694255597926,0.14002800840280097,0.2410585882144154,1.0,0.13861011168399318,0.3763906865736514,0.5982732019703775,0.6746578902094812,0.048046264969523036
1,504,693,703,0.1721747170587107,0.7144885368450563,0.8426792639646994,0.11657015184143216,0.13736056394868904,0.26126557029007846,1.0,0.12806201079428373,0.3563018859526624,0.6023156769652491,0.6746578902094812,0.048902900163335164
2,500,701,911,0.1721747170587107,0.7005341647331338,0.8426792639646994,0.1372754277701811,0.14002800840280097,0.28112825454247514,1.0,0.14554545251832432,0.3563018859526624,0.60159211149473,0.6842923823589582,0.054680769783674164
3,500,754,1138,0.1721747170587107,0.6980221321489702,0.8426792639646994,0.13207734398485405,0.1386750490563073,0.29325800109767636,1.0,0.14397816733110572,0.3925435486744859,0.6012119857933841,0.6842923823589582,0.05283317999574563
4,500,790,1357,0.1721747170587107,0.6958001775048013,0.8426792639646994,0.13772101779265003,0.13736056394868904,0.3019339046569235,1.0,0.14946213512750997,0.3924264771477005,0.6011360620513355,0.6842923823589582,0.054770507891190624
5,500,753,1543,0.1721747170587107,0.7002986068363362,0.8426792639646994,0.13893747410922686,0.13483997249264842,0.3045351891902626,1.0,0.1521516874563949,0.3924264771477005,0.6027050182918587,0.6842923823589582,0.05399754396137352
6,500,808,1735,0.1721747170587107,0.7169239289976175,0.8426792639646994,0.13104742337121186,0.13483997249264842,0.29160584185458244,1.0,0.1466316999984553,0.3925435486744859,0.6091454762491464,0.688721543619178,0.050823168263194114
7,500,799,1900,0.1721747170587107,0.7253543670213183,0.8426792639646994,0.12729352068423422,0.13483997249264842,0.28258562346648863,1.0,0.1444325966103005,0.3925435486744859,0.6135728708670799,0.688721543619178,0.05060033893491734
8,500,805,2065,0.1721747170587107,0.7433284466217188,0.8426792639646994,0.1093268411890678,0.13483997249264842,0.2676724266201727,1.0,0.13165379080588588,0.3925435486744859,0.6196178882880602,0.688721543619178,0.04483027319067527
9,500,812,2210,0.1721747170587107,0.7415922067852833,0.8426792639646994,0.11187406159764104,0.13483997249264842,0.2735663315499612,1.0,0.134014945281015,0.3925435486744859,0.6190050862311143,0.6905647264971801,0.045475480323417417
10,500,807,2371,0.1737163548585193,0.741400586990667,0.8426792639646994,0.11042925822562688,0.13608276348795434,0.274488705320269,1.0,0.13656569171452332,0.3925435486744859,0.6203744028889907,0.6905647264971801,0.047475752265052344
11,500,813,2504,0.1737163548585193,0.7411193806490641,0.8427676127139128,0.10647293822644012,0.13736056394868904,0.27777617422245204,1.0,0.1342634088136667,0.3925435486744859,0.6212743778341462,0.6905647264971801,0.04716043178825535
12,500,815,2642,0.1737163548585193,0.7433544339835747,0.845808950282465,0.1070970217392063,0.13736056394868904,0.2761202060975373,1.0,0.1330753827889539,0.3925435486744859,0.6242341632176157,0.6930908106997495,0.04518345749774345
13,500,815,2771,0.1737163548585193,0.7398636784502146,0.8467802104099582,0.11064917733053557,0.13736056394868904,0.2829064365499823,1.0,0.1358374541861328,0.3925435486744859,0.6220637685199137,0.6930908106997495,0.046812763387730515
14,500,800,2884,0.1737163548585193,0.741300669878264,0.8553552162320404,0.10871328500519396,0.12909944487358055,0.2828475288773074,1.0,0.13370397698431982,0.3925435486744859,0.6235657674338265,0.696074692991271,0.046430312954019545
15,500,816,3015,0.1737163548585193,0.7450153588072378,0.8553552162320404,0.10880082824888632,0.12909944487358055,0.2826507780555116,1.0,0.1341822085519028,0.3925435486744859,0.6231771574080844,0.6969360161881966,0.04602916721321452
16,500,830,3152,0.1737163548585193,0.7416428987352931,0.8553552162320404,0.11099898873895843,0.12909944487358055,0.2885591394453703,1.0,0.13528230558330037,0.3925435486744859,0.6235171243766725,0.6969360161881966,0.04511332608853988
17,500,853,3269,0.1737163548585193,0.7397021681877562,0.8553552162320404,0.11089773763167217,0.12909944487358055,0.291018417372186,1.0,0.13679632728204477,0.3925435486744859,0.6240888379983722,0.6985227862747017,0.04636344026419047
18,500,849,3381,0.1737163548585193,0.7380009539314974,0.8553552162320404,0.11319264252801871,0.12909944487358055,0.29343259553730683,1.0,0.13751264960297485,0.3925435486744859,0.6244929682709092,0.6985227862747017,0.04668359623347365
19,500,840,3482,0.1737163548585193,0.7365295427709089,0.8553552162320404,0.11513629469697564,0.12909944487358055,0.2966509095896951,1.0,0.1373120402719061,0.3925435486744859,0.6249286662015159,0.6985227862747017,0.046687111377034865
20,500,816,3574,0.1737163548585193,0.733277107244252,0.8553552162320404,0.11549444070593357,0.12909944487358055,0.3018306873383001,1.0,0.13644503398321878,0.3925435486744859,0.6243340046427539,0.6987374609287469,0.046589096528569095
21,500,843,3660,0.1737163548585193,0.7389123627545113,0.8553552162320404,0.1116600712264133,0.12803687993289598,0.2933273327494571,1.0,0.13025877623660168,0.3925435486744859,0.6284845119641429,0.7008066772272408,0.041109498833301734
22,500,838,3754,0.1737163548585193,0.7371505334580217,0.8553552162320404,0.11410449688038743,0.12803687993289598,0.2934269682994761,1.0,0.13098479623464448,0.3925435486744859,0.6302356718863381,0.7025080650983077,0.04039867175165511
23,500,833,3830,0.1737163548585193,0.7336817210382413,0.8553552162320404,0.11594553512223224,0.12803687993289598,0.29784775688328413,1.0,0.13282844110423447,0.3925435486744859,0.6303416389344586,0.7025080650983077,0.041039960291840746
24,500,861,3907,0.1737163548585193,0.7329299293567827,0.8553552162320404,0.116065319525198,0.12803687993289598,0.2982916198472141,1.0,0.1334602071606048,0.3925435486744859,0.6318778016854906,0.7049041681224808,0.04137090258906159
25,500,827,3997,0.1737163548585193,0.7350060961734826,0.8570311146112115,0.11447843470948456,0.12909944487358055,0.2973667744189896,1.0,0.13318649892571122,0.3925435486744859,0.632364954102603,0.704943866493658,0.041473643391487555
26,500,848,4082,0.1737163548585193,0.7352336060540786,0.8570311146112115,0.11447924327321808,0.12909944487358055,0.2997084982294574,1.0,0.1340960361006707,0.3925435486744859,0.6317964463423393,0.7059945770281715,0.0426476123922658
27,500,856,4170,0.1737163548585193,0.7344628428728887,0.8570311146112115,0.11614892030347325,0.12909944487358055,0.30082335253461895,1.0,0.13446693632009016,0.3925435486744859,0.6319583731000235,0.7059945770281715,0.042963778821478796
28,500,843,4241,0.1737163548585193,0.7330328056569011,0.8570311146112115,0.11666996239538961,0.12909944487358055,0.30599722744902724,1.0,0.13506981020789385,0.3925435486744859,0.631698168652534,0.7059945770281715,0.043488953979522765
29,500,825,4288,0.1737163548585193,0.7363872614529925,0.8570311146112115,0.11620198315982823,0.12909944487358055,0.30578192974279195,1.0,0.13723479482605297,0.3925435486744859,0.6308867274552811,0.7059945770281715,0.045289434047995236
30,500,849,4360,0.1737163548585193,0.735784329520448,0.8570311146112115,0.11742132255386713,0.12909944487358055,0.3045501903439847,1.0,0.13803316464019522,0.3925435486744859,0.632161457677527,0.7059945770281715,0.04486711830848927
