gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,421,421,0.198345423530988,0.737394482071865,0.87932469750255,0.13248881581425767,0.14002800840280097,0.2514368723619607,1.0,0.145645161513894,0.37145657331536225,0.6355797344409724,0.7183970575292438,0.05476606556511898
1,504,655,662,0.198345423530988,0.7322937328848709,0.87932469750255,0.13788065765592408,0.13608276348795434,0.2739041069870338,1.0,0.14369221988488287,0.3886192879960466,0.6445173173490032,0.7259699201403432,0.05476534477486866
2,500,696,900,0.196805218685764,0.7407619465107753,0.87932469750255,0.13238719270490373,0.13608276348795434,0.277033415816478,1.0,0.144298034319235,0.3886192879960466,0.6525959963014893,0.7259699201403432,0.051371375793283554
3,500,764,1134,0.196805218685764,0.7329217467396836,0.87932469750255,0.14205979461538143,0.12909944487358055,0.29362702666777957,1.0,0.1541600780600856,0.3886192879960466,0.6515504403182599,0.7259699201403432,0.054224163261932835
4,500,696,1299,0.196805218685764,0.7468013703720963,0.87932469750255,0.1295217675593021,0.12909944487358055,0.2870231125218195,1.0,0.14657131305965618,0.3886192879960466,0.6586628379484271,0.7259699201403432,0.04944521785518021
5,500,757,1501,0.196805218685764,0.7456746540488901,0.87932469750255,0.12903254843079187,0.12909944487358055,0.2925282226982881,1.0,0.14616203189906632,0.4110276523899009,0.6606985599288102,0.7356454442977309,0.048259090759197786
6,500,776,1691,0.198345423530988,0.745543290337429,0.87932469750255,0.12880980842297649,0.12909944487358055,0.2957770524388538,1.0,0.14817802148740838,0.4110276523899009,0.6633965138328514,0.7356454442977309,0.047847276929168354
7,500,767,1868,0.198345423530988,0.7467277980368442,0.881694465199347,0.12355431992565974,0.14002800840280097,0.30137044856110107,1.0,0.147525160856345,0.4110276523899009,0.6632707057049813,0.7356454442977309,0.04929385178886182
8,500,766,2028,0.198345423530988,0.7487771339072455,0.881694465199347,0.11907533747339068,0.14002800840280097,0.3091844520010078,1.0,0.1480216228609797,0.4110276523899009,0.6625305972167964,0.7356454442977309,0.050674461205651736
9,500,771,2186,0.198345423530988,0.7512628637844607,0.881694465199347,0.11792792438198194,0.14002800840280097,0.30918946133005354,1.0,0.14940508424768362,0.4110276523899009,0.6652153457865951,0.7356454442977309,0.04835476755790243
10,500,749,2322,0.198345423530988,0.7530682362415458,0.881694465199347,0.11673376661657349,0.14002800840280097,0.30899729281107524,1.0,0.15018431196716195,0.4110276523899009,0.6680688998297123,0.7356454442977309,0.04762461704690459
11,500,771,2461,0.198345423530988,0.7591084716323392,0.881694465199347,0.11740867341312872,0.14002800840280097,0.3045345088246138,1.0,0.15078107639210578,0.4110276523899009,0.6699894365506346,0.7394098047781906,0.04681982139047861
12,500,801,2614,0.198345423530988,0.7677429518258245,0.8817542103706454,0.1117076342634953,0.14002800840280097,0.29724445359769675,1.0,0.14663859776632357,0.4110276523899009,0.6727794562195284,0.7394098047781906,0.045756306653748115
13,500,778,2746,0.19757718282640663,0.7564145700992722,0.8817542103706454,0.12174061642424697,0.1336306209562122,0.3113472023034735,1.0,0.1535911097958725,0.4110276523899009,0.6714523273873756,0.7394098047781906,0.04783246904406523
14,500,807,2875,0.19757718282640663,0.7606522451030472,0.8817542103706454,0.12210927840051933,0.13608276348795434,0.3059089278247235,1.0,0.15620139905965313,0.4110276523899009,0.6730503799374828,0.7394534731642991,0.048859367285656576
15,500,798,3001,0.19757718282640663,0.7727411706924601,0.8817542103706454,0.11691421481050875,0.13483997249264842,0.2874220055593896,1.0,0.148453101350691,0.4110276523899009,0.6798454949288064,0.7394534731642991,0.04360581836976703
16,500,791,3098,0.198345423530988,0.7793174451002196,0.8817542103706454,0.10879321821674252,0.13483997249264842,0.28129554140338575,1.0,0.14074594509275265,0.4110276523899009,0.6825212837106336,0.7411368753608487,0.040269556510110195
17,500,820,3198,0.198345423530988,0.7753307129340221,0.8817542103706454,0.10909633092854999,0.13483997249264842,0.2872119070751982,1.0,0.14076810887808272,0.4110276523899009,0.6824296489611303,0.7411368753608487,0.041467986412537496
18,500,835,3309,0.198345423530988,0.7708625278907684,0.8817542103706454,0.11263525498982918,0.13483997249264842,0.2952556215672365,1.0,0.14282086983845035,0.4110276523899009,0.6819209715223501,0.7411368753608487,0.04226125565509111
19,500,854,3428,0.198345423530988,0.7768269190783069,0.8817542103706454,0.10780385650578976,0.13483997249264842,0.2880054238120706,1.0,0.13828924731795167,0.4110276523899009,0.683683440847882,0.7411368753608487,0.04149783263046771
20,500,833,3554,0.198345423530988,0.7741399195643464,0.8817542103706454,0.11013478168581967,0.13483997249264842,0.2930913401227216,1.0,0.13933698772173864,0.4110276523899009,0.6833772468989929,0.7411368753608487,0.04171950831334221
21,500,812,3653,0.198345423530988,0.7793209524891065,0.8817542103706454,0.1114880577409784,0.13483997249264842,0.28533266122987266,1.0,0.1405059208171526,0.4110276523899009,0.6851313670308071,0.7456892139545775,0.04093118976424108
22,500,849,3746,0.198345423530988,0.7803043721374248,0.8863774385312116,0.10922843840311686,0.13483997249264842,0.2849615828629874,1.0,0.13957947283391328,0.4110276523899009,0.6860813324723518,0.7456892139545775,0.04097902254680003
23,500,857,3843,0.198345423530988,0.7772234033579574,0.8863774385312116,0.10848036593303054,0.13483997249264842,0.28932573632229047,1.0,0.13874627332763936,0.4110276523899009,0.6873024897311576,0.7479206907201768,0.040424061714696674
24,500,842,3930,0.198345423530988,0.7800730833731582,0.8863774385312116,0.10901653881396058,0.13483997249264842,0.28681838422656425,1.0,0.13884770111593306,0.4110276523899009,0.6867902515007063,0.7479206907201768,0.04115703233863697
25,500,847,4009,0.198345423530988,0.7825821579233408,0.8863774385312116,0.10902743822304907,0.13483997249264842,0.28737378105658196,1.0,0.13896687435021546,0.4110276523899009,0.6868137651600629,0.7479206907201768,0.04108196818959326
26,500,842,4081,0.198345423530988,0.7798369412077646,0.8863774385312116,0.11033645733771433,0.13483997249264842,0.2925087237596097,1.0,0.13877704908327673,0.4110276523899009,0.686237107539979,0.7479206907201768,0.041290285017145295
27,500,833,4151,0.198345423530988,0.7782033241136942,0.8863774385312116,0.11035491093703881,0.13483997249264842,0.2969362474386573,1.0,0.13810568860509262,0.4110276523899009,0.6855172130364697,0.7479206907201768,0.04209163722312353
28,500,837,4223,0.198345423530988,0.7800672998737472,0.8863774385312116,0.10920855992128763,0.13483997249264842,0.2974183512991231,1.0,0.1375226419107054,0.4110276523899009,0.6859505929672945,0.7479206907201768,0.041724449588751926
29,500,810,4290,0.198345423530988,0.780390734158729,0.8863774385312116,0.11071691247503952,0.13608276348795434,0.2986762898434029,1.0,0.1387184194395584,0.4110276523899009,0.6857949197498234,0.7479206907201768,0.0423601256355713
30,500,826,4355,0.198345423530988,0.7790551075844154,0.8863774385312116,0.11039802818989972,0.13608276348795434,0.3024756729389383,1.0,0.13931653957143636,0.4110276523899009,0.6860732047157476,0.7479206907201768,0.0431849833278921
31,500,805,4416,0.198345423530988,0.7775821240157372,0.8863774385312116,0.11154320738096063,0.13608276348795434,0.30442512994268367,1.0,0.1406990934145064,0.4110276523899009,0.6861426304340688,0.7502812986241809,0.043618983132586206
