gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,442,442,0.15658345380362326,0.6995582197745951,0.8222436482727129,0.14019087406653988,0.14002800840280097,0.25777108019204986,1.0,0.1660866913643979,0.3334636594645055,0.597616990478733,0.6876287229020553,0.06268838978396836
1,512,643,652,0.15658345380362326,0.6981923323253566,0.8253541026884793,0.12406722441446598,0.13130643285972254,0.27427503418350524,1.0,0.12974338556703446,0.3334636594645055,0.6130034809594824,0.688858694440347,0.05668000055411214
2,500,692,857,0.15658345380362326,0.7022023012675472,0.8277338107439429,0.12090363810064511,0.14002800840280097,0.2816899242909517,1.0,0.13056148377513754,0.35119817391062824,0.622167988280295,0.7003578351965469,0.05060232079515013
3,500,750,1091,0.15658345380362326,0.7026167723833258,0.8277338107439429,0.12331199931966155,0.14002800840280097,0.2894630979823381,1.0,0.13136478138228055,0.39919158547757855,0.6215391168437162,0.7003578351965469,0.05080702075585826
4,500,726,1263,0.15441743917798972,0.7107622872591521,0.8277338107439429,0.1157244708875563,0.14002800840280097,0.2863165465643015,1.0,0.12866263328623828,0.3997261062769215,0.6294113860080734,0.7003578351965469,0.04513099544254921
5,500,732,1451,0.15441743917798972,0.7113501559059744,0.8277338107439429,0.11605172923074039,0.14002800840280097,0.28975868601249605,1.0,0.1284760835434076,0.3997261062769215,0.6306418754004076,0.7003578351965469,0.04296228292475045
6,500,770,1656,0.15441743917798972,0.7141347779719549,0.8362623597595743,0.11448560726697249,0.14002800840280097,0.29282801187784174,1.0,0.12964892526356386,0.3997261062769215,0.630224559251841,0.7003578351965469,0.04536054997773379
7,500,769,1824,0.15441743917798972,0.7132673136186315,0.8362623597595743,0.11906756839152208,0.1414213562373095,0.29419496145687857,1.0,0.13236458929450537,0.3997261062769215,0.6339769384044874,0.7003578351965469,0.04423779570598962
8,500,774,1981,0.15441743917798972,0.7159763953840692,0.8362623597595743,0.11504359014422513,0.14002800840280097,0.2940400865328649,1.0,0.13219090907172162,0.3997261062769215,0.6368614170372194,0.7003578351965469,0.04322010541800821
9,500,772,2142,0.15441743917798972,0.718207064754968,0.8362623597595743,0.11661023686357089,0.1414213562373095,0.29402880187748176,1.0,0.13467628984063817,0.3997261062769215,0.637784678794139,0.7003578351965469,0.044626638734854174
10,500,778,2285,0.15658345380362326,0.7190482760448446,0.8362623597595743,0.11603640757740367,0.1414213562373095,0.2953172799741722,1.0,0.1367498629993443,0.3997261062769215,0.6393355376588616,0.700674570611675,0.04388168339324702
11,500,783,2412,0.15658345380362326,0.727217685639723,0.8362623597595743,0.1156723528664388,0.14744195615489714,0.2875554791295541,1.0,0.13560224431055695,0.3997261062769215,0.6429453564412999,0.700674570611675,0.04401130705476837
12,500,819,2553,0.15658345380362326,0.7224867616260572,0.8370363445035036,0.11862067554899118,0.14744195615489714,0.2927942065591562,1.0,0.13660412254463014,0.3997261062769215,0.6433032575569624,0.7013249358446855,0.04343684666502314
13,500,782,2682,0.15658345380362326,0.7215139607548203,0.838446877692518,0.12264713665295855,0.14744195615489714,0.29610930240025674,1.0,0.14208145244927448,0.3997261062769215,0.6439884338898456,0.7148073470782671,0.04481915631156944
14,500,775,2810,0.15658345380362326,0.7234860902919374,0.8384468949301033,0.12123699394476047,0.14907119849998599,0.2951611150455882,1.0,0.1407359918479436,0.3997261062769215,0.6444469555863559,0.7148073470782671,0.04540691572969948
15,500,791,2918,0.15658345380362326,0.7264442851410116,0.8384468949301033,0.12413642103215144,0.14907119849998599,0.29366926703577884,1.0,0.14370942206669624,0.3997261062769215,0.6454016732893989,0.7148073470782671,0.045341436716737946
16,500,812,3052,0.15658345380362326,0.7365835000149266,0.8384468949301033,0.11379905388026403,0.14002800840280097,0.28422184549513174,1.0,0.13932445067342816,0.3997261062769215,0.6495012326193814,0.7148073470782671,0.04233467420788306
17,500,814,3172,0.15658345380362326,0.7406828814568079,0.8412119615299691,0.1117832914306979,0.14002800840280097,0.28001576587178845,1.0,0.13678265433179662,0.3997261062769215,0.6515989210724529,0.7148073470782671,0.04120024149107534
18,500,831,3261,0.15658345380362326,0.7362938841325366,0.8412119615299691,0.11393336084969115,0.1386750490563073,0.28767547216669304,1.0,0.13664731311910658,0.3997261062769215,0.6495194308297348,0.7148073470782671,0.041471165823641305
19,500,845,3384,0.15658345380362326,0.7415660555005356,0.8427497452902587,0.11058478383123563,0.1386750490563073,0.28116626634245157,1.0,0.13279434285501399,0.3997261062769215,0.6530616422236251,0.7148073470782671,0.03855112789827225
20,500,827,3503,0.15658345380362326,0.7422445816111352,0.8427497452902587,0.11050748122576111,0.13736056394868904,0.27986883658154976,1.0,0.133790731077825,0.3997261062769215,0.6544459944555756,0.7191536702944004,0.04046761058298604
21,500,793,3599,0.15658345380362326,0.7399573234720008,0.8427497452902587,0.10998055937066362,0.13736056394868904,0.28238601330697305,1.0,0.13265392454002875,0.3997261062769215,0.6555672061663561,0.7191536702944004,0.03997871515299041
22,500,837,3694,0.15658345380362326,0.7400773357298858,0.8427497452902587,0.10974311045350325,0.14002800840280097,0.28388446579991716,1.0,0.13310961740213043,0.3997261062769215,0.6568689829690894,0.7191536702944004,0.03983895104997721
