gen,evals,gen_feats,explored,type naive Bayes adjusted balanced accuracy_min,type naive Bayes adjusted balanced accuracy_avg,type naive Bayes adjusted balanced accuracy_max,type naive Bayes adjusted balanced accuracy_std,adjusted root leanness_min,adjusted root leanness_avg,adjusted root leanness_max,adjusted root leanness_std,survival SKSurv Cox model adjusted concordance index_min,survival SKSurv Cox model adjusted concordance index_avg,survival SKSurv Cox model adjusted concordance index_max,survival SKSurv Cox model adjusted concordance index_std
0,500,403,403,0.17493729915279527,0.7243518330409077,0.8424021671357169,0.13538505497958617,0.14002800840280097,0.24995103629678675,1.0,0.15317615104942198,0.38903596610250607,0.6438284981600205,0.7101092688719157,0.05446110379834551
1,509,636,645,0.17355056414566822,0.7144332775596353,0.8424021671357169,0.13275087968210703,0.14002800840280097,0.27102558966952006,1.0,0.13129950509774607,0.37748508418855975,0.6440825900130513,0.710257286113012,0.05348821859840902
2,500,660,855,0.17355056414566822,0.7039496626265851,0.8424021671357169,0.14088501006065457,0.14002800840280097,0.29109879214616535,1.0,0.13831555432308346,0.37748508418855975,0.6405411990410064,0.717084440786119,0.056291218640889075
3,500,707,1094,0.17355056414566822,0.7232408379185659,0.8424021671357169,0.12855591292322038,0.14002800840280097,0.28167873396781556,1.0,0.13880781410561893,0.37748508418855975,0.6484008636037678,0.717084440786119,0.0532877200065266
4,500,730,1306,0.17493729915279527,0.7212250863268547,0.8433337339925298,0.12194145890216172,0.13736056394868904,0.2895686381438395,1.0,0.13527487404761512,0.3758767296437821,0.6506065566974246,0.717084440786119,0.05113746911132156
5,500,709,1493,0.17493729915279527,0.7214706353710013,0.8457685906202422,0.11474000815674824,0.13608276348795434,0.2952170094225564,1.0,0.1298885340570679,0.37748508418855975,0.652127925308052,0.7188044705102283,0.04857838719198105
6,500,720,1653,0.17493729915279527,0.719005136848313,0.8457685906202422,0.11748402922568835,0.13483997249264842,0.3037848187417255,1.0,0.13570311992338796,0.37748508418855975,0.649215462791459,0.7196367434925863,0.052751882034303685
7,500,720,1823,0.17493729915279527,0.7204021097473564,0.8457685906202422,0.11843515491488653,0.13483997249264842,0.30593055320014334,1.0,0.14030791388989128,0.413165624845805,0.6496551521542472,0.7196367434925863,0.05488780566206549
8,500,768,2001,0.17493729915279527,0.7261940398008527,0.8457685906202422,0.1178549552983561,0.1336306209562122,0.300043550607513,1.0,0.13662036327498528,0.413165624845805,0.6550493896862094,0.7196367434925863,0.05013152879319481
9,500,769,2173,0.17493729915279527,0.7290943583868205,0.8532850929091129,0.11919871997628714,0.13483997249264842,0.29937615752596664,1.0,0.14096563870594395,0.413165624845805,0.6565920973639202,0.7224829530364907,0.05177679489609124
10,500,731,2322,0.17493729915279527,0.7398001449536377,0.8540590866758926,0.1119943267127922,0.13483997249264842,0.2858821839055256,1.0,0.13525257340005054,0.413165624845805,0.6631311301597417,0.7224829530364907,0.04779783985805407
11,500,745,2448,0.17493729915279527,0.7338539056712453,0.8540590866758926,0.11953564616447393,0.13483997249264842,0.2941109876631023,1.0,0.14134942876964188,0.413165624845805,0.6618340264414484,0.7224829530364907,0.05186277421538538
12,500,756,2591,0.17493729915279527,0.7457442076894722,0.8540590866758926,0.10792670057389041,0.13608276348795434,0.28326431158062987,1.0,0.13197584283434818,0.413165624845805,0.666698615810498,0.7240978979260659,0.046224813400089694
13,500,734,2707,0.17493729915279527,0.7407663373247256,0.8540590866758926,0.1161017214894864,0.13608276348795434,0.2888796098772597,1.0,0.13641874043591862,0.413165624845805,0.6659387822039553,0.7240978979260659,0.047199986802955674
14,500,769,2818,0.17493729915279527,0.7467834609636799,0.8540590866758926,0.10878123487213237,0.13608276348795434,0.28593821176923423,1.0,0.13490038644315197,0.413165624845805,0.6673513378952411,0.7244842845026184,0.04786747267568663
15,500,765,2944,0.17493729915279527,0.7491250135719788,0.8540590866758926,0.10587237933244109,0.1336306209562122,0.28475060326836443,1.0,0.1329614652488318,0.413165624845805,0.6689804359604418,0.7260072581582399,0.04719414051132802
16,500,737,3052,0.17493729915279527,0.7498065602638616,0.8612787274531292,0.10556726180339046,0.1336306209562122,0.2876717420627931,1.0,0.1339463065446808,0.413165624845805,0.6685821855574383,0.7285994704138046,0.04784419018144251
17,500,784,3162,0.17493729915279527,0.7436913412755887,0.8612787274531292,0.11113586128395947,0.13608276348795434,0.29628339571157825,1.0,0.1373540163214077,0.413165624845805,0.6679083911522292,0.7313775675342135,0.049315775989265516
18,500,793,3274,0.17493729915279527,0.7471694674409343,0.8612787274531292,0.10744947969572081,0.13608276348795434,0.29288507526244645,1.0,0.13217862236315617,0.413165624845805,0.6712705926278136,0.7323140459610507,0.04533878732883957
19,500,852,3404,0.17493729915279527,0.7468590008090787,0.8612787274531292,0.10814679380221774,0.13608276348795434,0.29554233419861786,1.0,0.1324581461395501,0.413165624845805,0.6709959864962601,0.7323140459610507,0.045359368905987255
20,500,774,3496,0.17493729915279527,0.7467006843759779,0.8612787274531292,0.10842193541129021,0.13608276348795434,0.29982093413254773,1.0,0.13309106875743798,0.413165624845805,0.6696415420158827,0.7323140459610507,0.04684172916051554
21,500,802,3601,0.17493729915279527,0.7484607296588813,0.8612787274531292,0.10847709258221727,0.13736056394868904,0.3007170610895436,1.0,0.13155976600978486,0.413165624845805,0.669305584560705,0.7323140459610507,0.04720649181937934
22,500,807,3697,0.17493729915279527,0.7502488248744276,0.8612787274531292,0.10695314721172063,0.13736056394868904,0.3027954740761732,1.0,0.13238621975792564,0.413165624845805,0.6678815930423907,0.7327320665978464,0.048198916238498334
23,500,797,3783,0.17493729915279527,0.7571164594501801,0.8612787274531292,0.10662317226775411,0.13736056394868904,0.295838867239549,1.0,0.13430702652937168,0.413165624845805,0.6701431068820657,0.7327320665978464,0.04833443670231996
24,500,769,3857,0.17493729915279527,0.7554807190846248,0.8612787274531292,0.10781759097165869,0.13736056394868904,0.29838640817962675,1.0,0.1346401785128666,0.413165624845805,0.6699701036430759,0.7357568358531037,0.04881396737544899
25,500,797,3951,0.17493729915279527,0.7541058715618906,0.8612787274531292,0.10737614670056887,0.13608276348795434,0.3050640334743582,1.0,0.13372764096950066,0.413165624845805,0.6679675179750375,0.7357568358531037,0.04957933250386417
26,500,782,4035,0.17493729915279527,0.7552356917448156,0.8612787274531292,0.11005201819365502,0.13608276348795434,0.3077762796368022,1.0,0.1350210691821028,0.413165624845805,0.66732226267694,0.738698436100984,0.04886035630209195
27,500,814,4118,0.17493729915279527,0.75500664075139,0.8612787274531292,0.11100449687633988,0.13608276348795434,0.305466173288769,1.0,0.13548488366573164,0.413165624845805,0.6695792233596719,0.738698436100984,0.04849901793985929
28,500,772,4187,0.17493729915279527,0.7544600543712031,0.8612787274531292,0.11075136104779776,0.13608276348795434,0.30689700757599575,1.0,0.13431109709067643,0.413165624845805,0.669472815634141,0.738698436100984,0.04873118751287672
29,500,762,4246,0.17493729915279527,0.7539821825488712,0.8612787274531292,0.11057431993605703,0.13608276348795434,0.3091155837538995,1.0,0.13416196842465447,0.413165624845805,0.669019721180969,0.738698436100984,0.04947904256836063
30,500,780,4299,0.17493729915279527,0.7543908162420878,0.8612787274531292,0.11071748538336088,0.13608276348795434,0.30739478641922097,1.0,0.13489291085782318,0.413165624845805,0.6706676721010282,0.738698436100984,0.04953796117404343
31,500,787,4358,0.17493729915279527,0.753869359643979,0.8612787274531292,0.11091422731638287,0.13608276348795434,0.31046018976303047,1.0,0.13580082917403652,0.413165624845805,0.6694159856123076,0.738698436100984,0.05076699022938566
32,500,781,4424,0.17493729915279527,0.7551628971890075,0.8643655074451212,0.1112222244945642,0.13608276348795434,0.31083821996433847,1.0,0.1370702560779082,0.413165624845805,0.6690466399625518,0.738698436100984,0.05140641211105554
33,500,780,4487,0.17493729915279527,0.7559198183268959,0.8643655074451212,0.11184167285744556,0.13608276348795434,0.30963441847184103,1.0,0.13692468753893383,0.413165624845805,0.669197434346168,0.738698436100984,0.05160748040219245
34,500,782,4538,0.17493729915279527,0.7535308751491969,0.8690422619512557,0.11252977116226986,0.13608276348795434,0.3135180779091462,1.0,0.13665556840556103,0.413165624845805,0.6683167883494091,0.738698436100984,0.052694930250484086
35,500,797,4595,0.17493729915279527,0.7547297008967332,0.8690422619512557,0.11253463040052701,0.13608276348795434,0.31308666636096416,1.0,0.1367176454424806,0.413165624845805,0.6693764810696159,0.738698436100984,0.05223234704393991
36,500,787,4649,0.17493729915279527,0.7538940816945622,0.8690422619512557,0.11339301830730977,0.13608276348795434,0.31336442495515954,1.0,0.13692754471448795,0.413165624845805,0.6705301672021573,0.738698436100984,0.051088889529649996
37,500,778,4697,0.17493729915279527,0.752808991131263,0.8690422619512557,0.11441738616602427,0.13608276348795434,0.31601853998847923,1.0,0.1363340592519861,0.413165624845805,0.670398846073379,0.7407976761182333,0.05065159474326009
38,500,785,4748,0.17493729915279527,0.7502227937028925,0.8690422619512557,0.11474068714401771,0.13608276348795434,0.3187563550616601,1.0,0.13667227458153602,0.413165624845805,0.6701192939297517,0.7450443458498803,0.05134724996534388
39,500,793,4808,0.17493729915279527,0.7525302885205669,0.8690422619512557,0.11319389362160011,0.13483997249264842,0.31768836777911796,1.0,0.13569056306805377,0.413165624845805,0.6699825962185193,0.7450443458498803,0.05136688031995033
40,500,778,4848,0.17493729915279527,0.75273672201762,0.8690422619512557,0.11377860356814201,0.13483997249264842,0.31820419268415684,1.0,0.13617155579436463,0.413165624845805,0.6699921958920373,0.7450443458498803,0.05108409011435815
41,500,770,4882,0.17493729915279527,0.753196952143716,0.8690422619512557,0.11467361542821534,0.13483997249264842,0.3217087000161047,1.0,0.1360224937411689,0.413165624845805,0.6692145467628938,0.7450443458498803,0.051539796085421086
42,500,786,4925,0.17493729915279527,0.7529680379923599,0.8690422619512557,0.11486304563779133,0.1336306209562122,0.32112171146580054,1.0,0.13688405617232474,0.413165624845805,0.6694738601173662,0.7450443458498803,0.052073690120567055
43,500,796,4970,0.17493729915279527,0.750863225193277,0.8690422619512557,0.11620909346315796,0.13245323570650439,0.32161072387459455,1.0,0.13774594903105494,0.413165624845805,0.6707748947502046,0.7454109140665146,0.052445844147850064
44,500,799,5011,0.17493729915279527,0.7517414420998675,0.8690422619512557,0.11630631168699083,0.13245323570650439,0.31994363590434854,1.0,0.137970779197975,0.413165624845805,0.6714914566618764,0.7455929694730509,0.05306345474231518
45,500,780,5053,0.17493729915279527,0.7524813491390446,0.8690422619512557,0.11715350722655019,0.13245323570650439,0.3190263105978611,1.0,0.1384911044221968,0.413165624845805,0.6736460644214319,0.7455929694730509,0.0514956602895665
46,500,750,5082,0.17493729915279527,0.7586983251496229,0.8690422619512557,0.11295628230933956,0.13245323570650439,0.31401956846411466,1.0,0.1359566732596063,0.413165624845805,0.6740340430784685,0.7455929694730509,0.05194834770294055
47,500,797,5122,0.17493729915279527,0.7565268981010443,0.8690422619512557,0.11392174175563717,0.13245323570650439,0.3177371409563883,1.0,0.13658037776557716,0.413165624845805,0.6734177227553666,0.7462564390413778,0.052060453228721805
48,500,788,5153,0.17493729915279527,0.7575601805159566,0.8690422619512557,0.11300030159617855,0.13245323570650439,0.31545185707036066,1.0,0.1376160832186571,0.413165624845805,0.6747581317879296,0.7462564390413778,0.051852356620253046
49,500,790,5183,0.17493729915279527,0.7580535302388189,0.8690422619512557,0.11369847394456778,0.13245323570650439,0.31687719625718214,1.0,0.13929888987117972,0.413165624845805,0.6740610365532463,0.7462564390413778,0.052580703087661364
50,500,769,5205,0.17493729915279527,0.7599930395243046,0.8690422619512557,0.11420447300742917,0.13130643285972254,0.31641387025249856,1.0,0.14089081172639556,0.413165624845805,0.6742179690237864,0.7462564390413778,0.05285374496561818
51,500,763,5236,0.17493729915279527,0.7593171230710991,0.8690422619512557,0.11535949928891548,0.13130643285972254,0.3189960440394778,1.0,0.14200834262319575,0.413165624845805,0.67367060907566,0.7462564390413778,0.05327263377708826
52,500,800,5267,0.17493729915279527,0.7601118012456498,0.8691207950110709,0.1152930374019211,0.13130643285972254,0.3172169910293255,1.0,0.14229827993547126,0.413165624845805,0.67505653397231,0.746756956926361,0.05320298398385816
53,500,797,5295,0.17493729915279527,0.7595839096455552,0.8691207950110709,0.11576896883126621,0.13130643285972254,0.3178663553001352,1.0,0.1429315012538339,0.413165624845805,0.6746297637717066,0.746756956926361,0.05395499670503746
54,500,777,5309,0.17493729915279527,0.763063143216702,0.8691207950110709,0.11056248064389178,0.13130643285972254,0.3147327799270221,1.0,0.13994314440770045,0.413165624845805,0.6755473074863914,0.746756956926361,0.05349409756755987
55,500,752,5330,0.17493729915279527,0.7631145910838422,0.8691207950110709,0.11052271482220628,0.13245323570650439,0.31808364229466507,1.0,0.1400410850841589,0.413165624845805,0.6749592144775992,0.7480594760564174,0.05394053068165797
56,500,757,5350,0.17493729915279527,0.7625555257294943,0.8691207950110709,0.11048533686369391,0.13245323570650439,0.3198663014258733,1.0,0.14033843006141905,0.413165624845805,0.6744970000960291,0.7480594760564174,0.05431824315128477
