0_ABCB9,0_ACAD9,0_ACOXL,0_ACTA1,0_ADAM30,0_ADCY10,0_ADCY8,0_ADD3,0_AFAP1L1,0_AFM,0_AGA,0_AGK,0_AGPAT6,0_AGXT2L1,0_AKAP5,0_AKNAD1,0_ALDH1A3,0_ALDH4A1,0_ALG8,0_ALOX12P2,0_ALPL,0_ALPPL2,0_ALPP,0_AMAC1,0_AMIGO1,0_ANGPT2,0_ANKK1,0_ANKRD19,0_ANKRD24,0_ANKRD32,0_ANKRD56,0_ANLN,0_APOBEC3H,0_APOC1P1,0_APOC3,0_APOC4,0_AQP2,0_ARF6,0_ARMS2,0_ARRDC5,0_ARSF,0_ARSG,0_ASAP3,0_ASB2,0_ASCL4,0_ASPM,0_ATF6B,0_ATP5A1,0_ATP6V1A,0_ATP6V1B1,0_AURKA,0_AWAT2,0_B3GALNT1,0_B3GNTL1,0_BAALC,0_BAG3,0_BCCIP,0_BCL11A,0_BIRC5,0_BNIP3,0_BRD7,0_BRSK1,0_BSX,0_BTG1,0_C10orf55,0_C10orf57,0_C10orf58,0_C11orf16,0_C14orf162,0_C14orf181,0_C14orf50,0_C15orf59,0_C17orf50,0_C17orf64,0_C17orf67,0_C18orf25,0_C18orf26,0_C19orf22,0_C1QL4,0_C1orf100,0_C1orf157,0_C1orf187,0_C1orf38,0_C1orf68,0_C1orf95,0_C20orf144,0_C20orf200,0_C20orf54,0_C21orf71,0_C2CD4A,0_C2orf27B,0_C2orf48,0_C2orf72,0_C2orf74,0_C2orf84,0_C3orf24,0_C3orf30,0_C3orf50,0_C4orf49,0_C6orf123,0_C6orf150,0_C6orf186,0_C6orf218,0_C7orf65,0_C7orf66,0_C8A,0_C8orf86,0_C9orf106,0_C9orf122,0_C9orf70,0_C9orf84,0_C9,0_CA10,0_CACNB4,0_CALHM2,0_CALR3,0_CAMKV,0_CARD14,0_CARD8,0_CASP14,0_CASR,0_CAV3,0_CCDC105,0_CCDC144C,0_CCDC148,0_CCL1,0_CCL23,0_CCNB1,0_CCT3,0_CD99,0_CDH24,0_CDH6,0_CDO1,0_CDSN,0_CEACAM19,0_CEACAM3,0_CEBPZ,0_CELSR2,0_CENPA,0_CENPE,0_CEP55,0_CHKB,0_CHRM3,0_CHST15,0_CHST1,0_CHST5,0_CIB4,0_CIT,0_CLCA4,0_CLCN1,0_CLDN10,0_CLDN11,0_CLEC3A,0_CLEC4F,0_CLEC9A,0_CLPX,0_CMTM2,0_CMTM3,0_CNBD1,0_COL24A1,0_COX7B2,0_CPA2,0_CPA4,0_CPA5,0_CPA6,0_CPSF4L,0_CRISP1,0_CRYGD,0_CSN1S1,0_CSRNP3,0_CSRP3,0_CST5,0_CST8,0_CST9,0_CSTT,0_CTDSPL,0_CTNNAL1,0_CTNNBIP1,0_CTSL3,0_CXCL1,0_CXorf59,0_CYCSP52,0_CYP24A1,0_CYP27A1,0_CYP4Z1,0_CYP7A1,0_CYorf15B,0_DARS2,0_DBX2,0_DCAF12,0_DCBLD2,0_DCST1,0_DDIT4L,0_DEFB107A,0_DEFB119,0_DEFB123,0_DEFB132,0_DEPDC1B,0_DEPDC1,0_DGCR11,0_DGCR9,0_DHRS1,0_DHRS2,0_DIS3L,0_DKFZP434L187,0_DMRTC1,0_DNAH17,0_DNAJC10,0_DNASE1L1,0_DOLK,0_DPP3,0_DRD3,0_DRP2,0_DYNC1I2,0_E2F8,0_EDDM3A,0_EDN1,0_EDN3,0_EEF1A2,0_EIF1B,0_ELANE,0_ELFN2,0_EME1,0_EML5,0_EPB41L3,0_EPHA4,0_EPYC,0_ERO1L,0_ERP29,0_ESX1,0_ESYT2,0_EXO1,0_F11,0_FABP5L3,0_FAHD1,0_FAM131B,0_FAM135A,0_FAM138D,0_FAM175B,0_FAM181A,0_FAM183B,0_FAM190A,0_FAM38A,0_FAM41AY1,0_FAM46D,0_FAM71E1,0_FAM72B,0_FAM75A2,0_FATE1,0_FBXO47,0_FBXW12,0_FCN3,0_FERMT1,0_FETUB,0_FEZ2,0_FFAR1,0_FGF22,0_FGL1,0_FIP1L1,0_FLJ36000,0_FLJ37307,0_FLJ41941,0_FLJ45983,0_FLJ46111,0_FOXK2,0_FOXN4,0_FTHL3,0_GABRA5,0_GALNTL4,0_GATA3,0_GCNT3,0_GFRA3,0_GJA9,0_GLB1L,0_GLIPR2,0_GLRA3,0_GNAO1,0_GPR115,0_GPR12,0_GPR32,0_GPR45,0_GPR63,0_GPR81,0_GPT2,0_GRIK3,0_GSC2,0_GSPT1,0_GSTM2P1,0_GSTM2,0_GSTM4,0_GTSE1,0_GTSF1L,0_GUF1,0_GUSBL2,0_GYPE,0_HBE1,0_HBG2,0_HEMGN,0_HES3,0_HEY1,0_HIGD1C,0_HIST1H2AL,0_HJURP,0_HK1,0_HLA-DQA2,0_HLA-DQB2,0_HLA-DRB6,0_HMX3,0_HNRNPCL1,0_HNRNPH2,0_HOXB8,0_HPS1,0_HSD17B6,0_HSP90B1,0_HSPB8,0_HTR1E,0_IAPP,0_IDS,0_IFIT2,0_IFNK,0_IGF2AS,0_IGFL1,0_IGLL1,0_IL13RA2,0_IL20,0_IL26,0_IMPA2,0_INO80C,0_INPP5A,0_INTS8,0_ISX,0_ITIH5L,0_ITLN1,0_ITPKA,0_KANK4,0_KBTBD13,0_KCNC1,0_KCND2,0_KCNH1,0_KCNK10,0_KCNK3,0_KCNMA1,0_KCNU1,0_KCTD6,0_KDM5D,0_KIAA0408,0_KIAA1826,0_KIF11,0_KIF13A,0_KIF14,0_KIF15,0_KIF21B,0_KIF2C,0_KIR3DX1,0_KLHL38,0_KMO,0_KRT37,0_KRT75,0_KRT84,0_KRTAP19-5,0_KRTAP2-2,0_KRTAP20-2,0_KRTAP20-4,0_KRTAP5-11,0_LCE1F,0_LCN9,0_LDHAL6A,0_LETM2,0_LGALS4,0_LHX6,0_LHX9,0_LIG1,0_LILRA3,0_LINGO3,0_LIPG,0_LIPJ,0_LIPM,0_LMO7,0_LOC100101938,0_LOC100126784,0_LOC100128822,0_LOC100169752,0_LOC100190940,0_LOC121952,0_LOC283174,0_LOC285359,0_LOC285593,0_LOC339535,0_LOC344967,0_LOC348840,0_LOC388428,0_LOC389493,0_LOC400794,0_LOC440563,0_LOC441601,0_LOC644145,0_LOC644165,0_LOC644669,0_LOC650368,0_LOC723809,0_LOC728392,0_LOC728606,0_LOC728758,0_LOC728875,0_LOC729467,0_LOC731779,0_LPPR1,0_LRRC31,0_LRRCC1,0_LRRIQ4,0_LY6D,0_LYG2,0_MAFG,0_MAGEB2,0_MAGEB3,0_MAGEC2,0_MAGEE1,0_MAG,0_MANBA,0_MAPK13,0_MCM10,0_MDGA1,0_MEFV,0_MEGF11,0_MET,0_MFSD6L,0_MGLL,0_MICAL1,0_MLN,0_MMP20,0_MMP26,0_MMP27,0_MORC1,0_MOS,0_MPP4,0_MPZL2,0_MRAP2,0_MT1M,0_MTBP,0_MUC7,0_MURC,0_MUSK,0_MXI1,0_MYBL1,0_MYCN,0_MYL1,0_MYL2,0_MYO3B,0_MYOZ2,0_NACA2,0_NAPA,0_NBN,0_NCAPG,0_NCCRP1,0_NCRNA00028,0_NCRNA00051,0_NCRNA00110,0_NCRNA00111,0_NCRNA00185,0_NDUFA10,0_NDUFS1,0_NEIL3,0_NETO1,0_NEUROD2,0_NEUROG1,0_NFE2L2,0_NGB,0_NIPAL3,0_NMBR,0_NME2P1,0_NME7,0_NOMO3,0_NOS1,0_NR1H3,0_NRK,0_NT5M,0_NTN3,0_NTNG2,0_NUP155,0_OAT,0_OOEP,0_OR10G7,0_OR10H2,0_OR10H4,0_OR1J2,0_OR1J4,0_OR2AT4,0_OR2T10,0_OR2T3,0_OR2W3,0_OR51M1,0_OR52B2,0_OR6W1P,0_OR8G5,0_ORC1L,0_OTC,0_OTOP2,0_OTOR,0_OTUD1,0_OTX2,0_OXER1,0_P2RY2,0_PABPC1,0_PADI2,0_PADI6,0_PAQR5,0_PBX4,0_PCDHA2,0_PCDHA8,0_PCYT1A,0_PDCL,0_PDC,0_PDGFD,0_PDLIM5,0_PDZD2,0_PEF1,0_PHF8,0_PHLDA1,0_PI15,0_PIGG,0_PIK3C2A,0_PIK3CD,0_PKDCC,0_PKNOX1,0_PLA2G4F,0_PLCB4,0_PLCXD1,0_PLEKHF1,0_PLEKHN1,0_PLK1S1,0_PLUNC,0_PODXL,0_POLE2,0_POTEB,0_POU5F1,0_PPIAL4B,0_PPIAL4G,0_PPP1R12C,0_PPP1R2P1,0_PPP1R2P3,0_PPP2R2B,0_PPP4R4,0_PRAMEF16,0_PRAMEF6,0_PRDM7,0_PRINS,0_PRKRA,0_PRMT8,0_PROCA1,0_PRPF4,0_PRR11,0_PRR4,0_PSG3,0_PSG4,0_PSG7,0_PSG8,0_PSIP1,0_PTGFR,0_PTH2,0_PTP4A1,0_PTPN13,0_PTPRH,0_PYDC1,0_QDPR,0_R3HDML,0_RAB18,0_RAB3D,0_RAC3,0_RAD21L1,0_RAD21,0_RAP1GAP,0_RAPSN,0_RASAL2,0_RASIP1,0_RAX,0_RBM19,0_RBMY3AP,0_RDH10,0_RFPL2,0_RFPL3,0_RHOBTB1,0_RHOB,0_RILPL2,0_RIMKLB,0_RIN2,0_RNF19B,0_RNU11,0_RPS6KA6,0_RPTN,0_RXRG,0_SAGE1,0_SAMD11,0_SAR1A,0_SC5DL,0_SCAND3,0_SCARA5,0_SCARNA18,0_SCARNA27,0_SCARNA4,0_SCGB2A2,0_SEC16B,0_SEL1L2,0_SEMA4B,0_SEMA6D,0_SEPT7L,0_SFTPA2,0_SIRT3,0_SIRT5,0_SKINTL,0_SLC10A6,0_SLC16A3,0_SLC16A9,0_SLC17A3,0_SLC1A3,0_SLC22A2,0_SLC22A5,0_SLC25A18,0_SLC25A26,0_SLC25A38,0_SLC29A3,0_SLC34A1,0_SLC38A8,0_SLC48A1,0_SLC5A6,0_SLN,0_SMAD2,0_SMARCD1,0_SMC3,0_SMR3A,0_SNAR-G1,0_SNHG12,0_SNORA11D,0_SNORA11E,0_SNORA29,0_SNORA31,0_SNORA38,0_SNORA44,0_SNORA4,0_SNORA69,0_SNORA70B,0_SNORD22,0_SNX30,0_SOCS2,0_SOST,0_SOX13,0_SPACA1,0_SPANXN5,0_SPATC1,0_SPINK5,0_SPINT4,0_SPO11,0_SPOCK2,0_SPRR2C,0_SPZ1,0_SRGAP2,0_ST6GAL1,0_STAMBPL1,0_STARD3NL,0_STARD7,0_STIM1,0_STX19,0_STX6,0_SUN5,0_SYNM,0_TAAR1,0_TACC3,0_TAF1D,0_TAL1,0_TAS2R41,0_TBL1Y,0_TCEAL2,0_TCEB3,0_TCF7L1,0_TCF7L2,0_TDRD1,0_TDRD5,0_THADA,0_THPO,0_TIPARP,0_TLR6,0_TM7SF4,0_TMC2,0_TMEM135,0_TMEM139,0_TMEM144,0_TMEM164,0_TMEM179,0_TMEM229B,0_TMEM30C,0_TMEM39B,0_TMEM72,0_TMEM79,0_TMEM98,0_TMIGD1,0_TMPRSS15,0_TNFSF4,0_TNR,0_TOP2A,0_TOR1A,0_TOX2,0_TP53TG5,0_TPRG1L,0_TRAF6,0_TREML2P1,0_TRIM2,0_TRIM50,0_TRIML1,0_TRPC2,0_TSG101,0_TSPAN7,0_TSPO2,0_TSPY1,0_TTC13,0_TTC30A,0_TTK,0_TTLL2,0_TTTY14,0_TTTY16,0_TUBBP5,0_TXNDC8,0_UBE2C,0_UBIAD1,0_UBL4B,0_UGDH,0_UGT1A7,0_UGT2B28,0_UNC13C,0_UNCX,0_UROC1,0_USP17L2,0_USP6,0_USP9Y,0_UTS2,0_VANGL2,0_VEGFA,0_VTI1A,0_WASH5P,0_WDHD1,0_WFDC8,0_WFDC9,0_WNT8B,0_WRN,0_XKR7,0_YARS,0_YWHAE,0_ZBED1,0_ZBED2,0_ZCCHC5,0_ZDHHC13,0_ZFAND3,0_ZFP1,0_ZFP36,0_ZNF107,0_ZNF174,0_ZNF185,0_ZNF322B,0_ZNF329,0_ZNF436,0_ZNF568,0_ZNF57,0_ZNF732,0_ZNF750,0_ZNF780A,0_ZP4,0_tAKR
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1
0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1
